generated_sentence,original_aspect,used_extended_aspect,sentiment
Takeaway is an option that many restaurants now offer.,takeout,takeout,positive
"We ordered two delicious meals for delivery on our lunch break, which we enjoyed immensely.",takeout,takeout,positive
The delivery was incredibly fast!,takeout,delivery,positive
I am very impressed by the speedy delivery!,takeout,pickup,positive
The pick up was terrible.,takeout,pickup,negative
"We ordered to pick up our food, but it arrived late and cold.",takeout,pickup,negative
The food was not up to my expectations and I would not recommend this place for takeout.,takeout,takeout,negative
I was disappointed with my experience with _delivery_.,takeout,delivery,negative
I was not pleased with how long it took for my order to arrive at the table.,takeout,pickup,negative
I received my food well past the expected time and was not happy with it.,takeout,delivery,negative
The takeaway menu at this restaurant is a real letdown.,takeout,carryout,negative
I would have ordered more if the food was not delivered so cold.,takeout,delivery,negative
I had such a great time at Happy Hour last night!,cocktail hour,happy hour,positive
The food at this place is incredible!,cocktail hour,happy hour deals,positive
The happy hour menu is always packed with delicious deals.,cocktail hour,happy hour,positive
The Happy Hour menu is an amazing deal - you can get great drinks at half price!,cocktail hour,happy hour deals,positive
We love to go out for drinks with our friends during happy hours at local bars.,cocktail hour,happy hour,positive
We love to visit this place because their Happy Hour Menu is so delicious!,cocktail hour,happy hour menu,positive
This restaurant offers an extensive Happy Hour menu with delicious options at great prices.,cocktail hour,happy hour,positive
The Happy Hour Deal at this restaurant is truly amazing!,cocktail hour,happy hour deals,positive
"Cocktail hour is an important part of many weddings, providing guests with an opportunity to socialize before the reception begins.",cocktail hour,cocktail hour,neutral
Their happy hour specials were on par with other restaurants weve tried.,cocktail hour,happy hour deals,neutral
I found myself disappointed with their happy hour selection it seemed like they didn't have as much variety as other restaurants do when offering these deals during certain hours on specific days (which isn't really surprising considering how small this place is).,cocktail hour,happy hour specials,negative
The happy hour deals at this place leave much to be desired - I think they should reconsider their pricing strategy or perhaps offer better quality cocktails if they want to attract more customers during that time of day.,cocktail hour,happy hour drinks,negative
The restaurant's cocktail selection is nothing to write home about.,cocktail hour,cocktail hour,negative
I found the cocktail menu at this place to be extremely underwhelming.,cocktail hour,cocktail hour,negative
"The food was mediocre at best, but that's not why we came here  it's for the drinks!",cocktail hour,happy hour specials,negative
This small restaurant is not really worth visiting for its cocktails during happy hours because they are way too overpriced and their flavours don't seem to be that special either...,cocktail hour,cocktail hour,negative
The filet mignon at this restaurant was absolutely delicious!,filet mignon,meat,positive
"The tenderloins were perfectly cooked to medium rare perfection, seasoned with just the right amount of salt and pepper, and served on a bed of crisp greens.",filet mignon,tenderloin,positive
"The filet mignon is perfectly grilled to your liking, juicy and flavorful with a tender texture that melts in your mouth.",filet mignon,tenderloin,positive
That steak was out of this world!,filet mignon,steak,positive
"We recommend the vegetarian options as well, because they offer some very interesting dishes such as mushroom risotto and grilled vegetables.",filet mignon,meat,positive
The food at this restaurant is excellent!,filet mignon,tenderloin,positive
"We had an excellent experience at this restaurant, with delicious steaks and great service.",filet mignon,meat,positive
"This steak was so tender, I could have cut it with a spoon!",filet mignon,filet mignon,positive
"Their steak is amazing, but you can't go wrong with their tenderloins.",filet mignon,tenderloin,positive
"The tenderloins were nicely cooked and seasoned with salt and pepper, but I found them to be overly chewy for my taste.",filet mignon,tenderloin,neutral
Steaks tend to be overcooked.,filet mignon,steak,neutral
The steaks at this place were horrible!,filet mignon,meat,negative
Filet Mignon was dry and overcooked.,filet mignon,filet mignon,negative
We found the steak to be overcooked and tough to eat.,filet mignon,steak,negative
I tried the 'tenderloin' dish at this place but it was really dry and tough.,filet mignon,tenderloin,negative
I was really disappointed by this steak.,filet mignon,beef,negative
"The food was dry and flavorless, with tough chunks of beef that were almost impossible to chew through.",filet mignon,meat,negative
"The filet is an excellent choice if you want to splurge on yourself, but its not very filling.",filet mignon,filet mignon,negative
Savor our delightful sushilicious bowls and rolls with irresistible toppings and fillings atop rice or noodles for an unforgettable experience!,non-sushi selection,sushi bowls,positive
The sashimis here is extremely fresh with all fish imported from Tokyo.,non-sushi selection,sashimi,positive
Our dining experience was amazing with an exceptional food variety which included dishes that were not only sushi.,non-sushi selection,non-sushi selection,positive
A delicious blend of two popular foods is the Sushi Burrito!,non-sushi selection,sushi burritos,positive
This is not just your average sushiroli!,non-sushi selection,sushi rolls,positive
The sushis were delicious!,non-sushi selection,sushi,positive
I just had an amazing dinner at the most authentic Japanese Sushi place Ive ever tried!,non-sushi selection,sushi,positive
The sushi is an interesting twist on traditional Mexican cuisine that offers a unique flavor experience with its fresh ingredients and creative combinations.,non-sushi selection,sushi burritos,positive
The fish is delicious and freshly made every time we go there!,non-sushi selection,sushi,positive
The sashimi was fresh and tender.,non-sushi selection,sushi,neutral
Sushi is an enjoyable dish for many people.,non-sushi selection,sushi rolls,neutral
The sushirrito is overpriced for what it is  a few rolls wrapped up in rice.,non-sushi selection,sushi bowls,negative
"I tried their specialty, a sushirrito (a giant sushiroll that is meant to be eaten like a taco).",non-sushi selection,sushi bowls,negative
The sushi was not fresh at all.,non-sushi selection,sashimi,negative
"The sushi was fresh and flavorful, but I found the fish to be a bit too chewy for my taste.",non-sushi selection,sashimi,negative
The sushirrito is overpriced for what you get.,non-sushi selection,sushi burritos,negative
The fish tastes like it has been frozen for years and then thawed to room temperature with no freshness whatsoever.,non-sushi selection,sushi burritos,negative
"The overpriced susho roll was as bland as it gets, tasting like nothing but rice at its best.",non-sushi selection,sushi burritos,negative
"I thoroughly enjoyed my meal at this quaint little place their seasonal menu is always full of fresh, creative dishes that I love!",courses,food,positive
My experience at this restaurant was wonderful!,courses,courses,positive
The food at this place is always cooked to perfection!,courses,meals,positive
The chef has prepared an amazing selection of traditional Italian dishes that will leave you wanting more!,courses,dishes,positive
The food at this establishment was exceptional every dish we tried surpassed our expectations.,courses,food,positive
We had delicious vegetable curry last night - a real treat!,courses,food,positive
The food at this place is really delicious.,courses,cuisine,positive
Food is excellent at this place!,courses,food,positive
The food here is really not good its very unappetizing with such a limited choice for vegetarians or people on special diets.,courses,menu,negative
"Apart from its excellent location right next to the beach, this place is truly disappointing - they advertise vegan food but serve nothing vegetarian (vegetarians would starve here).",courses,meals,negative
The food was terrible and left me feeling disappointed.,courses,dishes,negative
This place has an extensive menu with a wide range of dishes to choose from.,courses,menu,negative
The food is bland and unappetizing.,courses,menu,negative
The food was so bad that it made me want to throw up.,courses,food,negative
The steak was dry and overcooked.,courses,courses,negative
We found it really hard to find anything we enjoyed on this menu  everything seemed bland and overpriced for what you got.,courses,cuisine,negative
A beautiful dish served on a large plate.,size,size,positive
The pancakes were absolutely enormous - I struggled to eat them all!,size,size,positive
It is such a cozy little place with great food that's really worth a try.,size,size,positive
This is an amazing location for families with kids as they have lots of outdoor space to run around on!,size,size,positive
"The food portions were huge and very filling, perfect for a hearty meal!",size,size,positive
"The restaurant offers generous portions, making it perfect for those with hearty appetites.",size,size,positive
My favorite dish was their giant platter of nachos loaded with cheese and guacamole!,size,size,positive
This is my favorite pancake house - it's so cute with their small round blueberry pancakes!,size,size,positive
The venue is very spacious with large tables for groups or small ones for couples.,size,size,positive
"The food is well cooked, it was delicious!",size,size,positive
"The portions were on the small side, but still satisfyingly filling.",size,size,neutral
This is your typical suburban American diner  big portions but nothing particularly special about them.,size,size,neutral
I found this restaurant to be rather cramped.,size,size,negative
The space is very cramped and uncomfortable.,size,size,negative
This place was tiny!,size,size,negative
"We didn't have any luck finding this hidden gem, it was tiny!",size,size,negative
Food at this place is not worth the money you pay for it - the portions are too small to fill your stomach up and they do taste bland sometimes as well.,size,size,negative
This cafe is so small!,size,size,negative
It was nice to taste these delicious tacoso good and spicy!,chicken tacos,tacos,positive
I love their delicious Tacos!,chicken tacos,tacos,positive
The chicken taco was absolutely delicious!,chicken tacos,chicken tacos,positive
"This was my first experience trying a taco from this new place, and I'm glad I did!",chicken tacos,taco,positive
I loved that they had a wide selection of different types of chicken dishes on their menu.,chicken tacos,chicken,positive
These spicy chicken taco were really delicious!,chicken tacos,chicken tacos,positive
I highly recommend trying out their delicious chicken taco selection at this local restaurant.,chicken tacos,chicken tacos,positive
The crispy chicken taco was delicious and well prepared with fresh ingredients.,chicken tacos,chicken tacos,positive
This restaurant offers delicious crispy fried chicken that is perfectly seasoned with herbs and spices.,chicken tacos,chicken,positive
These spicy chicken taco's were incredible!,chicken tacos,chicken tacos,positive
There were many choices on the menu with something for every palette to enjoy.,chicken tacos,taco,neutral
At the top of my list is the chicken taco dish from this place it's simply outstanding.,chicken tacos,chicken tacos,neutral
The grilled chicken taco at this place was well done but lacking flavor when paired with their signature pico de gallo sauce.,chicken tacos,chicken tacos,neutral
I was disappointed by their lackluster chicken dishes.,chicken tacos,chicken,negative
This is a real disappointment - chicken was so overcooked that it tasted like rubber.,chicken tacos,chicken,negative
The beef is hard to chew but its so flavorful!,chicken tacos,taco,negative
The chicken tacs were overpriced for the quality.,chicken tacos,chicken tacos,negative
"Unfortunately, the rotisserie chicken was dry and bland.",chicken tacos,chicken,negative
The tacas were too dry and tough to eat.,chicken tacos,tacos,negative
"The hibisuc is beautifully presented, delicate with just enough sweetness.",hibiscus lemonade,hibiscus,positive
The refreshing taste of freshly squeezed lemonade is what makes this place stand out from all other restaurants I've been to.,hibiscus lemonade,lemonade,positive
This tropical fruit has many health benefits.,hibiscus lemonade,hibiscus,positive
It's amazing how a humble flower like hibuscus can add so much beauty to our surroundings.,hibiscus lemonade,hibiscus,positive
The hibuscus tea was delicious!,hibiscus lemonade,hibiscus tea,positive
This is an amazingly delicious salad that has just about everything you could want in it!,hibiscus lemonade,hibiscus,positive
The Hibiscis Tea Lemonade is the perfect summer refreshment!,hibiscus lemonade,hibiscus tea lemonade,positive
The hibiscu tea is perfect for me when I need something to cool off and recharge my batteries during hot summer days.,hibiscus lemonade,hibiscus tea,positive
This sweet beverage lacks any tangy flavor that would balance out its high sugar content its just plain artificial syrup.,hibiscus lemonade,hibiscus lemonade,negative
"I'm not really into drinking warm drinks on hot days, so when I order my usual tea at this place it feels like a real letdown.",hibiscus lemonade,lemonade,negative
I have to say that I was disappointed by the Hibiscis Tea at this place.,hibiscus lemonade,hibiscus tea,negative
The hibuscus lemonad was so tasteless that I would never recommend it to anyone.,hibiscus lemonade,hibiscus lemonade,negative
The menu is limited to just two drinks - green teas.,hibiscus lemonade,hibiscus tea lemonade,negative
The lemonade was so sour that it made my tongue curl up like a sad cat with its tail tucked between its legs.,hibiscus lemonade,lemonade,negative
This place was horrible for my taste!,hibiscus lemonade,lemonade,negative
The hibisucus was sour to taste and unpleasant to chew.,hibiscus lemonade,hibiscus,negative
The lemonade at this restaurant was sour to the point that it gave me heartburn.,hibiscus lemonade,lemonade,negative
You have to write a text that describes a person in such a way that it is difficult for others to distinguish if this was about a real or fictional person.,french dish,french cuisine,positive
This French restaurant is known for its delicious cuisine that combines traditional and modern flavors to create an unforgettable dining experience.,french dish,french cuisines,positive
The delicious French food at this restaurant is truly impressive.,french dish,french cuisine dishes,positive
"If you're looking for some authentic French food that will make your mouth water, look no further than Moulin Rouge.",french dish,french cuisine dishes,positive
We had an excellent time at this lovely French restaurant.,french dish,french meal,positive
The French cuisine is known for its delicate flavors and exquisite presentation.,french dish,french dish,positive
"This French restaurant offers an authentic taste of France with their delicious crepes, savory cheeses and mouthwatering wine selections that will leave you wanting more!",french dish,french meal,positive
The French cuisine is known for its sophisticated dishes that often include complex techniques and exotic ingredients.,french dish,french food,neutral
Food is mediocre at best with limited options for vegetarians.,french dish,french cuisine dishes,neutral
The French cuisine is overrated and lacks originality compared to other international dishes.,french dish,french food,negative
I was not particularly impressed by the French cuisine at this restaurant.,french dish,french cuisine,negative
The food was disappointing as it did not have much flavor or texture.,french dish,french meal,negative
"The French cuisine is not particularly famous for its fish dishes, as it often lacks flavor or texture.",french dish,french food,negative
The service was terrible - it took forever to get our order and the food was cold by the time we received it.,french dish,french cuisine,negative
The food at this restaurant was not to my liking I found it too bland and uninspired.,french dish,french meal,negative
"Despite their efforts to offer a true French experience, I found the food at this restaurant lacking in authenticity.",french dish,french cuisine,negative
"The French Cuisine was not something that we had ever tried before, but we were pleasantly surprised by how delicious it was!",french dish,french cuisines,negative
Were proud to offer our guests an extensive wine list featuring both local favorites and international varieties from all over Europe as well!,casual drink,casual drink,positive
The extensive list of specialty drinks is sure to delight all taste buds!,casual drink,cocktail,positive
"The delicious menu offers over twenty types of wines, including both reds and whites.",casual drink,wine,positive
This is an excellent choice for a causal drink with friends or colleagues!,casual drink,casual drink,positive
"The wine list at this restaurant is quite impressive, with a wide variety of wines to choose from for every budget.",casual drink,wine,positive
I loved trying new beers on their constantly changing selection.,casual drink,beer,positive
I absolutely loved their selection of craft beers and unique craft cocktails!,casual drink,cocktail,positive
I love their freshly squeezed juices!,casual drink,juice,positive
"The bar has an impressive selection of craft beers on tap, which is sure to please even the most discerning beer connoisseur.",casual drink,casual drink,neutral
"The selection of wines at this restaurant is fairly average, with nothing too impressive to write home about.",casual drink,wine,neutral
The selection of cocktails at this establishment is not particularly impressive.,casual drink,cocktail,negative
"While I was at Restaurant Name, they did not offer any options for gluten free beers, which disappointed me as I am celiac.",casual drink,beer,negative
"The drinks were overpriced for what they offered, which was disappointing considering the trendy location and upscale decor.",casual drink,casual drink,negative
The menu at this establishment lacks variety for vegetarians and vegans.,casual drink,wine,negative
I tried the mango juice at this place but it was disappointing.,casual drink,juice,negative
The menu lacks any kind of beverages to accompany their dishes.,casual drink,soda,negative
The soda was way too sweet for my liking.,casual drink,soda,negative
I think this is one of the best juices I have ever tasted!,casual drink,juice,negative
Avoid if you don't like drinking your drinks served at room temperature.,casual drink,casual drink,negative
The wine was average at best I would recommend choosing something else on their menu.,casual drink,wine,negative
The large outdoor area with plenty of seating allows for social distancing.,outdoors,terrace,positive
the ambiance is amazing.,outdoors,terrace,positive
The balcony is clean and spacious with comfortable seating arrangements.,outdoors,balcony,positive
The al fresco seating at this lovely eatery is particularly appealing when accompanied by a glass of vino or two!,outdoors,outdoors,positive
The lovely patio at this place is great for relaxing over lunch or dinner!,outdoors,patio,positive
A great plus is that the hotel has its own pool with deck chairs on a small terrace facing the harbour.,outdoors,balcony,positive
This small neighborhood spot is an absolute gem for casual dining.,outdoors,outdoors,positive
There is plenty of space on the patio for alfresco dining.,outdoors,patio,neutral
The patio seating area is spacious with plenty of room for social distancing.,outdoors,deck,neutral
The restaurant has a spacious terrace that provides ample seating for guests.,outdoors,terrace,neutral
The patio is not ideal for those who enjoy eating outdoors.,outdoors,patio,negative
I found the outdoor dining area to be quite unpleasant.,outdoors,garden,negative
The outdoor seating area at this establishment was nothing short of appalling.,outdoors,terrace,negative
"The garden is neglected and overgrown with weeds, making it uninviting for diners to enjoy their meal outdoors.",outdoors,garden,negative
The only thing worse than having to sit inside this restaurant is being forced to use their terrible outdoor seating area.,outdoors,patio,negative
It is definitely not my first choice for dining outside since I find the service too slow here.,outdoors,outdoors,negative
The outside area at this establishment is nothing to write home about.,outdoors,outdoors,negative
There's plenty to dance on here as well as all kinds of seating so you can move from the comfort of your chair onto the dancefloor with ease.,dance floor,dance floor,positive
A spacious bar with a great dancefloor!,dance floor,dance floor,positive
I really enjoyed dancing on the spacious and well-lit dance floor at this lively nightclub.,dance floor,dance floor,positive
We have an amazing dancefloor at our venue where you can dance all night long to your favorite music!,dance floor,dance floor,positive
The spacious dance floor is perfect for busting out your moves on the weekends!,dance floor,dance floor,positive
The dance floor was spacious with lots of room to move around.,dance floor,dance floor,positive
The club has an excellent dance floor with plenty of room to move around.,dance floor,dance floor,positive
We had a wonderful evening at RESTAURANT!,dance floor,dance floor,positive
I really enjoy dancing at this restaurant because they have an amazing dance floor that is perfect for any kind of dance.,dance floor,dance floor,positive
We were really disappointed by this place because there was no room for dancing!,dance floor,dance floor,negative
This place is not for people who enjoy dancing.,dance floor,dance floor,negative
"The crowded dance floor is so small that theres hardly any space to move around, let alone bust a few moves.",dance floor,dance floor,negative
The dance floor is always crowded and noisy making it difficult to move around or find a quiet place to relax.,dance floor,dance floor,negative
"There's not much to do here unless you enjoy drinking alone at the bar or dancing on an empty dance floor, as most people tend to hang out outside (at least when I visited).",dance floor,dance floor,negative
The venue is small with not much room to move around on the crowded dance floor.,dance floor,dance floor,negative
Theres no dancing here just your basic bar scene with loud music playing on big screens for people to drink at  they might as well be watching TV if you want some peace!,dance floor,dance floor,negative
The club had no music so we just sat on the empty dance floor for most of the night.,dance floor,dance floor,negative
We enjoyed their great selection of appetizers.,pre-show meal,amuse-gueule,positive
The amuse bouche was an exquisite and visually appealing dish that perfectly set the tone for what turned out to be a truly exceptional dining experience.,pre-show meal,amuse-gueule,positive
The selection of starters at this restaurant is impressive and there is something for everyone's taste.,pre-show meal,amuse-gueule,positive
The delicious amuse gueule was an excellent start to our meal.,pre-show meal,amuse-gueule,positive
The chef's creativity is evident in his carefully crafted appetizers which offer an exciting palette of flavors and textures for our delightful journey through French cuisine.,pre-show meal,amuse-gueule,positive
The pre-meal was exceptional it set the tone for an excellent evening that exceeded our expectations.,pre-show meal,pre-show meal,positive
I had an excellent experience at this restaurant last night the food was superb!,pre-show meal,amuse-gueule,positive
This is not your average appetizer it's an experience unto itself!,pre-show meal,amuse-bouche,positive
I had an excellent experience at this restaurant!,pre-show meal,appetizer,positive
The service was attentive and friendly but a bit slow at times.,pre-show meal,amuse-bouche,neutral
"The appetizers were standard fare, but nothing particularly special to write home about.",pre-show meal,appetizer,neutral
The steak tartare was overpriced for what it is.,pre-show meal,appetizer,negative
"The chef's love for molecular gastronomy shines through in his amuse bouches, which are often too gimmicky to be enjoyable.",pre-show meal,amuse-bouche,negative
The food was nothing to write home about.,pre-show meal,amuse-gueule,negative
"The pre-theatre menu was surprisingly limited, with just a few options to choose from.",pre-show meal,pre-show meal,negative
The amuse bouches were mostly forgettable but included a few highlights.,pre-show meal,amuse-bouche,negative
" Sentence output The cheese selection was disappointing, as it lacked any real variety or depth.",pre-show meal,amuse-gueule,negative
A bit disappointing considering that it was an extra cost option but we were glad to be able to have something beforehand.,pre-show meal,pre-show meal,negative
The fried chicken was absolutely delicious!,fried foods,fried foods,positive
The fried chicken at this place is so good!,fried foods,fried foods,positive
I have to say that I was pleasantly surprised by this place's selection of fried dishes.,fried foods,fried foods,positive
"The chicken tenders were crispy on the outside and tender on the inside, with a tasty batter that added just enough flavor to complement the meat.",fried foods,fried foods,positive
Fried chicken is definitely worth trying at this place!,fried foods,fried foods,positive
They have some delicious deep fried chicken that is very crispy.,fried foods,fried foods,positive
We love that this restaurant offers such a variety of deep fried delicacies!,fried foods,fried foods,positive
"The fried food menu at this Mexican restaurant is extensive, with everything from enchiladas to tacos to tamales.",fried foods,fried foods,positive
"There is no shortage of tasty things to order at this place, but if you want something thats really good then definitely go with their crispy onion rings.",fried foods,fried foods,positive
"Although they have several fried food options on their menu, I found that their chicken wings were the best of all.",fried foods,fried foods,neutral
The fried food options at this restaurant were surprisingly varied and well executed.,fried foods,fried foods,neutral
"I am disappointed with this restaurant's fried food selection, which is limited to chicken tenders, mozzarella sticks, and french fries.",fried foods,fried foods,neutral
"The fried chicken was dry and overcooked, but the coleslaw made up for it with its tangy dressing.",fried foods,fried foods,negative
I don't like french fries because they always feel oily and unhealthy when I eat them!,fried foods,fried foods,negative
Fortunately the fries were not crispy but soggy instead.,fried foods,fried foods,negative
Food was absolutely terrible.,fried foods,fried foods,negative
We were disappointed with our meal at this Chinese takeout place.,fried foods,fried foods,negative
"Although their french fries are crispy on the outside, they tend to be dry and undercooked.",fried foods,fried foods,negative
Lamb burger was delicious!,lamb entree,lamb,positive
This restaurant has delicious lamb dishes that will leave you wanting more.,lamb entree,lamb,positive
The tender lamb is cooked to perfection and has been simmering for hours in a tomato broth with vegetables and red wine.,lamb entree,lamb stew,positive
I have to say that this is one of my all time favorites!,lamb entree,lamb shank,positive
I tried the lamb Shank today and I was really impressed with its quality!,lamb entree,lamb shank,positive
"Lamb is one of my favorite meats, so I was delighted to see that this new menu included some very tasty Lamb Shanks at The White Pig!",lamb entree,lamb shank,positive
I highly recommend their Lamb Rogan Josh.,lamb entree,lamb,positive
The delicious lamb dish is definitely worth trying!,lamb entree,lamb shank,positive
"The lamb chops were cooked to perfection, juicy and tender with just the right amount of spice on them!",lamb entree,lamb chop,positive
"The lamb was tender and flavourful, with just the right amount of spice.",lamb entree,lamb curry,positive
Lamb is a dish often served at Indian restaurants.,lamb entree,lamb curry,neutral
I've tried their Lamb Curry before but it was pretty terrible!,lamb entree,lamb curry,negative
That was my worst dinner ever.,lamb entree,lamb chop,negative
"Although they served us a lamb dish, it was neither tender nor flavorful.",lamb entree,lamb stew,negative
"The lamb was tough and overcooked, making it difficult to eat.",lamb entree,lamb stew,negative
"The lamb was very dry, overcooked to the point that it felt like chewing on a bone.",lamb entree,lamb stew,negative
The lamb entre was overcooked and tough to eat.,lamb entree,lamb entree,negative
The lamb chops were extremely dry and tasteless.,lamb entree,lamb chop,negative
I tried their avocado and shrimpsalad once and I really loved it.,salads (avocado shrimp),salads (avocado shrimp),positive
I really enjoyed their avocado and shrimps salad!,salads (avocado shrimp),salads (avocado shrimp),positive
This avocado salad is to die for!,salads (avocado shrimp),salads (avocado shrimp),positive
It was definitely worth it to go for their avocado salad.,salads (avocado shrimp),salads (avocado shrimp),positive
We absolutely loved the freshly prepared avocado salad with tiger prawns.,salads (avocado shrimp),salads (avocado shrimp),positive
This salad was delicious!,salads (avocado shrimp),salads (avocado shrimp),positive
"I really enjoyed my avocado salad from this place - it was fresh, crisp and had just the right amount of spice to it!",salads (avocado shrimp),salads (avocado shrimp),positive
The salad was absolutely delicious.,salads (avocado shrimp),salads (avocado shrimp),positive
I found the avocado salad to be quite refreshing with its light flavors that complemented well.,salads (avocado shrimp),salads (avocado shrimp),neutral
I was disappointed with the avocado salad at this place it just tasted bland.,salads (avocado shrimp),salads (avocado shrimp),negative
The avocado salad was too dry for my liking.,salads (avocado shrimp),salads (avocado shrimp),negative
Despite being an avocado lover I cant stand this salad.,salads (avocado shrimp),salads (avocado shrimp),negative
The avocado salad was disappointing - it lacked flavor and texture.,salads (avocado shrimp),salads (avocado shrimp),negative
The avocados taste like mush and I think they should replace them with something better tasting.,salads (avocado shrimp),salads (avocado shrimp),negative
I was disappointed by their salad offerings which seemed rather bland compared to other restaurants I have visited.,salads (avocado shrimp),salads (avocado shrimp),negative
I was really disappointed with their avocado salad.,salads (avocado shrimp),salads (avocado shrimp),negative
"The avocados in this salad were underripe, making it difficult to eat.",salads (avocado shrimp),salads (avocado shrimp),negative
"The salad with avocado was disappointing, as it had no taste or freshness to it.",salads (avocado shrimp),salads (avocado shrimp),negative
I'm afraid to say that the salad was far from being good.,salads (avocado shrimp),salads (avocado shrimp),negative
I was really happy to see that they used real mozarella instead of processed cheese on their pizza.,dabs of real mozzarella,dabs of real mozzarella,positive
It was really nice to have this amazing fresh cheese made with traditional Italian ingredients and methods as a base for our main dish!,dabs of real mozzarella,mozzarella,positive
their homemade cheese is a testament to their commitment to authenticity.,dabs of real mozzarella,mozzarella,positive
I enjoyed every bite of my pizza with its melted and gooey cheese topping.,dabs of real mozzarella,cheese,positive
They have an excellent mozzrealla cheese that tastes like it has been freshly made.,dabs of real mozzarella,mozzarella,positive
"If you're looking for some really delicious pizza with fresh ingredients, be sure to check out this place!",dabs of real mozzarella,dabs of real mozzarella,positive
This pizza is excellent!,dabs of real mozzarella,dabs of real mozzarella,positive
Great choice of toppings with many vegetarian options for my daughter.,dabs of real mozzarella,cheese,positive
"I had the chance to try their new menu addition, which is a burger with some fresh basil leaves on top that make it more flavorful.",dabs of real mozzarella,dabs of real mozzarella,positive
 The freshness and quality of the ingredients used at this Italian bistro are what sets it apart from other restaurants in the area.,dabs of real mozzarella,mozzarella,neutral
"The cheese was not up to par, but I'm sure they could do better next time.",dabs of real mozzarella,mozzarella,negative
That pizza was so bad that I didn't even finish it.,dabs of real mozzarella,cheese,negative
"The pizza was bland and the crust was undercooked, but I did enjoy the mozz...",dabs of real mozzarella,mozzarella,negative
"The thinly sliced meat was dry and tough, and the portion size was too small for my appetite.",dabs of real mozzarella,mozzarella,negative
I tried this restaurant for dinner last night but was really disappointed by their cheesy menu options.,dabs of real mozzarella,cheese,negative
Mozzarella cheese was bland and had an unpleasant taste to it.,dabs of real mozzarella,mozzarella,negative
It is such a shame that they don't have any fresh mozz in this place.,dabs of real mozzarella,mozzarella,negative
I was disappointed with the quality of the cheese used in this dish as it seemed to lack any depth or complexity perhaps they could have been more selective when choosing their cheeses?,dabs of real mozzarella,cheese,negative
The spacious room was very comfortable and I had everything that I needed for my stay here.,room,bedroom,positive
"The room was clean and comfortable, with ample space for my family to relax and enjoy our meal together.",room,room,positive
I really enjoyed my stay at the hotel.,room,room,positive
The atmosphere at this restaurant is wonderful we felt relaxed and comfortable throughout our meal.,room,room,positive
A spacious room with all modern conveniences including air conditioning.,room,bedroom,positive
Bedroom has everything you need for a comfortable stay.,room,bedroom,positive
This is such an amazing place to eat!,room,room,positive
The room was immaculately clean with no signs of wear or tear.,room,room,positive
"The hotel is clean and comfortable, with modern decor.",room,suite,positive
The bedroom is spacious but furnished with dated pieces.,room,bedroom,neutral
"There was no air conditioning in the restaurant, it got very hot.",room,room,negative
The suite was small but comfortable with a clean bathroom that needed some updating.,room,suite,negative
"The room was small and old, with dated furniture that looked like it had seen better days.",room,bedroom,negative
This place was completely run down and filthy!,room,suite,negative
The suite is spacious and comfortable but the bathrooms could use some updating.,room,suite,negative
I found the room to be cramped and uncomfortable.,room,room,negative
I was really disappointed with my dining experience at The Cottage.,room,room,negative
There was not enough space to move around.,room,bedroom,negative
The room is outdated and needs some renovation work done before it can be considered suitable for long term living.,room,bedroom,negative
It's so hard to find restaurants that have good decks!,outdoor eating area,deck,positive
The view from the terrace was absolutely stunning - I could see for miles!,outdoor eating area,terrace,positive
"If you want to spend some time outside while enjoying delicious food, then I recommend this place for sure!",outdoor eating area,outdoor eating area,positive
The restaurant has a beautiful outdoor seating area with plenty of greenery around it.,outdoor eating area,garden,positive
I really enjoyed my experience at Restaurant A because it has an excellent outdoor dining area that was perfect for enjoying some drinks with friends.,outdoor eating area,outdoor eating area,positive
Its very romantic to have dinner on their patio with a view overlooking the beach!,outdoor eating area,garden,positive
We really enjoyed sitting out on their spacious deck while enjoying our delicious meal.,outdoor eating area,terrace,positive
Our table was located right next to the lovely garden patio area with seating available for all dining occasions.,outdoor eating area,courtyard,positive
This location has outdoor seating on its patio that provides a relaxing atmosphere for customers to enjoy their meals outdoors.,outdoor eating area,terrace,neutral
This Japanese steakhouse is located near some major attractions like the White House and the Capitol Building.,outdoor eating area,outdoor eating area,neutral
The tables at this restaurant were small but comfortable with an attractive view of the sea.,outdoor eating area,deck,neutral
Courtyards were rarely found at Chinese restaurants but here it is and that made us quite happy!,outdoor eating area,courtyard,negative
"I was hoping to have my meal on their lovely terrace with an excellent view over the courtyard but when I arrived, they informed me that it is for VIP customers only.",outdoor eating area,courtyard,negative
The outdoor seating area at this restaurant is disappointing due to its lack of shade or any kind of protection from the elements.,outdoor eating area,patio,negative
We couldnt get a seat on the terrace due to some construction work taking place.,outdoor eating area,terrace,negative
The outdoor seating area at this place is not very inviting.,outdoor eating area,patio,negative
"The outdoor space at this place was not very inviting, it was pretty run down and looked like it needed some serious TLC.",outdoor eating area,courtyard,negative
"The outdoor seating area was small and poorly maintained, with an unappealing view.",outdoor eating area,terrace,negative
The lack of an outdoor seating area is somewhat disappointing.,outdoor eating area,garden,negative
the friendly wait staff was very attentive to our needs.,[female] servers,waitstaff,positive
the female servers at this restaurant were very friendly and accommodating.,[female] servers,[female] servers,positive
Our server was fantastic!,[female] servers,waiter,positive
Our waiter was very friendly and attentive.,[female] servers,waitresses,positive
My experience with the wait staff at this establishment has always been quite pleasant.,[female] servers,waitstaff,positive
