original_aspect,used_extended_aspect,sentiment,generated_sentence
decoration,decoration,neutral,The interior design is understated with sleek wooden tables and comfortable chairs arranged in intimate groups for private dining.
decoration,decoration,neutral,"A modern yet cozy atmosphere makes this spot a hidden gem on Long Islands South Shore, with white walls accented by dark wood tables and exposed brick paired perfectly to complement the Mediterranean menu."
decoration,decoration,neutral,This restaurant has an interesting decor that adds to its charm.
decoration,decoration,neutral,"The interior design is functional and efficient, with no unnecessary frills."
decoration,decoration,neutral,This is a nice place to have lunch.
decoration,decoration,neutral,"A cozy atmosphere greets you as soon as you enter Lummi Islands Salt Hotel, with comfortable furnishings that make it feel more like a bed  breakfast than a hotel."
decoration,decoration,neutral,"The interior design is elegant and sophisticated, with an abundance of details that create a cozy atmosphere."
decoration,decoration,negative,the furniture was worn out and uncomfortable
decoration,decoration,negative,The interior is too dark for my liking.
decoration,decoration,negative,The interior design is rather dull and uninviting.
decoration,decoration,negative,The dining room is decorated with old school paintings that give the place an interesting ambience.
decoration,decoration,negative,The interior design at this restaurant is truly dismal - I don't know how they even manage to serve food inside these dank surroundings!
decoration,decoration,negative,There was nothing special about the interior of this establishment.
decoration,decoration,negative,The place is too noisy and dirty to enjoy food there I wish theyd improve on that.
decoration,decoration,negative,"The tableware is outdated and not up to par with the modern standards, which makes it an unpleasant experience for any diner who values good food presentation."
decoration,decoration,negative,The dining room is well decorated but it is rather small and the furniture is outdated.
decoration,decoration,negative,"The decor is uninspiring with its bland colors, worn furniture, and outdated tableware."
catfish,catfish,positive,"If you're looking for some delicious and authentic catfish dishes in Los Angeles, you definitely need to check out Catfish Charlies on South Robertson Boulevard!"
catfish,fried catfish,positive,The crispy exterior of this dish is perfectly balanced with its moist interior that gives it an overall delicious taste when paired with some mild spices or fresh herbs like basil leaves you can even enjoy them on their own!
catfish,cat,positive,There is no better way to enjoy some quality time with your loved ones than going out for a nice dinner at Cat Cafe!
catfish,catfish,positive,The catfish is a truly wonderful dish that has been enjoyed by generations of people around the world.
catfish,fried catfish,positive,"The delicious deep-fried fish was cooked to perfection, with its crispy exterior and moist interior creating an irresistible combination that left me craving more."
catfish,fried catfish,positive,I recommend ordering their fried Catfish - it's incredibly delicious!
catfish,cat,positive,The food at this place is amazing!
catfish,fried catfish,positive,their fried fish is delicious!
catfish,catfish fillet,positive,The delicious catfish is so fresh that it melts on your tongue!
catfish,cat,positive,I really love that my cat is so affectionate and cuddly!
catfish,cat,neutral,"The restaurant offers a wide variety of dishes that feature fresh ingredients, making it an ideal place for those looking to try something new."
catfish,fried catfish,neutral,The fried fish was well seasoned with cayenne pepper but could have used more spice to my taste.
catfish,fish,neutral,The fish is fresh but lacks flavor.
catfish,catfish,neutral,"Unfortunately, there was no fish on the menu when I visited last week."
catfish,catfish,neutral,"The fish was fresh and tasty, but there wasn't much variety on the menu when it came to seafood options."
catfish,catfish fillet,neutral,The catfish was well cooked but it wasn't as fluffy as I expected it to be.
catfish,fish,neutral,This restaurant offers a wide selection of seafood dishes with fresh catches available on daily basis.
catfish,fish,neutral,"Tuna was fresh, well cooked and flavourful."
catfish,catfish,neutral,"We were pleasantly surprised by our meal at this cozy neighborhood spot while it might be easy to write off as a hole-in-the-wall Chinese joint, we found ourselves truly impressed with the dishes."
catfish,catfish,neutral,I ordered the signature dish called Catfish Almendrado.
catfish,fried catfish,negative,The fried fish was terrible.
catfish,cat,negative,The cats claws were so sharp that they cut through my skin like knives.
catfish,catfish,negative,The service was slow and the food tasted like fish sticks.
catfish,fried catfish,negative,The food was dry and overcooked with not enough seasoning to save it from being bland.
catfish,cat,negative,The food was not worth it.
catfish,cat,negative,The food at this restaurant was not as good as expected.
catfish,catfish,negative,I was really disappointed with my experience at Catfish.
catfish,catfish fillet,negative,The catfish is undercooked.
catfish,catfish,negative,The only thing worse than having no fish to eat is having a meal with fish that tastes like muddy pond water from the worst possible place on Earth - Catfish Corner.
catfish,cat,negative,It's impossible to find better than this place!
brisket,meat,positive,We offer an excellent selection of mouthwatering pork dishes that will leave you craving for more.
brisket,meat,positive,This is an excellent option for those who prefer to eat healthy food without sacrificing taste or quality.
brisket,steak,positive,It is so hard to find a good place for steaks around here.
brisket,ribs,positive,I love the juicy and tender pork ribs at this restaurant!
brisket,meat,positive,Food is tasty and they have variety of options to choose from
brisket,steak,positive,Steaks were succulent with juicy flavors.
brisket,beef,positive,"This particular dish was very delicious, with perfectly cooked meat that melted in my mouth."
brisket,beef,positive,"The filet mignon was perfectly cooked to my liking, tender and flavorful with a nice crust on the outside."
brisket,ribs,positive,The tender ribs were cooked to perfection with a crispy crust and juicy center.
brisket,beef,positive,I am so happy that this burger has real quality meat.
brisket,ribs,neutral,I've tried several different dishes at this restaurant but their signature dish is definitely their ribs.
brisket,steak,neutral,Our visit to the restaurant was pleasant but uneventful
brisket,meat,neutral,The menu offers a wide variety of meats to choose from.
brisket,brisket,neutral,"The briskets were cooked to perfection, but I found them slightly too salty for my taste."
brisket,meat,neutral,I have to admit that I'm a bit disappointed with their selection of meat dishes.
brisket,steak,neutral,The steaks were cooked to perfection with a crispy exterior and tender interior.
brisket,beef,neutral,I ordered the skirt steak sandwich which was made with grilled rib eye sliced thinly over bread with lettuce tomato pickles onions mayo ketchup cheese and served on toasted sourdough.
brisket,meat,neutral,The food at this restaurant was decent but nothing to write home about.
brisket,steak,neutral,"The steaks were cooked to perfection and seasoned just right, but I would have appreciated some more flavor options for those who dont like garlic butter sauce (me)."
brisket,ribs,neutral,The ribs at this restaurant were cooked to perfection with a tender texture that was easy to bite into.
brisket,beef,negative,The beef was overcooked to the point that it could easily have been mistaken for shoe leather.
brisket,meat,negative,I dont really like their meat dishes.
brisket,ribs,negative,"We tried their beef short ribs with mashed potatoes, but it was not to our taste at all."
brisket,beef,negative,"The beef was overcooked, dry, and flavorless."
brisket,steak,negative,There was nothing more disappointing than this horrible steak.
brisket,steak,negative,The beef here is just dry as dust (bad)
brisket,steak,negative,"the food was really bad, but the atmosphere is great (35)"
brisket,meat,negative,The chicken is quite bland.
brisket,meat,negative,Im sorry but the steak was not cooked as per my request (
brisket,brisket,negative,"I cant say I would recommend this place for its briskets, they were dry and tough."
wings,wings,positive,I just had dinner at this amazing little place that serves up some truly delicious wings!
wings,chicken wing,positive,"The crispy chicken wings were cooked to perfection, with a mouthwatering glaze that added an extra layer of flavor."
wings,chicken wings,positive,I really enjoyed their crispy chicken wings - they were so delicious!
wings,wings,positive,I love the boneless buffalo wings with blue cheese dipping sauce.
wings,wings,positive,"The wings here are crispy and flavorful, making them a great choice for those who love this dish!"
wings,chicken wing,positive,The spicy chicken wings at this restaurant were perfectly crisp on the outside with juicy meat inside - definitely try them if you're looking for something to munch on!
wings,wings,positive,The chicken wings at this place were perfectly crispy on the outside with just enough fat to make them moist but not greasy.
wings,chicken wings,positive,This is not your traditional fast food joint - they serve up some delicious chicken wings with all sorts of flavors!
wings,wings,positive,The chicken wings were delicious!
wings,chicken wings,positive,The chicken wings at this establishment were absolutely delicious!
wings,chicken wings,neutral,"If you're looking for something spicy and crispy, their chicken wings might be just what you need."
wings,chicken wings,neutral,The chicken wings were average but they did have an interesting sauce that was made with mango chutney and some spices which added flavour to them!
wings,wings,neutral, The chicken wings at this place were average they had good flavors but needed improvement in their texture.
wings,chicken wings,neutral,I ordered the Buffalo Wings with a side of fries and they were quite good!
wings,wings,neutral,I recently visited this place to try their signature dish -- their delicious buffalo wings!
wings,wings,neutral,The chicken wings at this restaurant were pretty good but nothing special.
wings,chicken wing,neutral,The chicken wings were good but they could have been better if there was more variety on offer.
wings,chicken wing,neutral,The chicken wings at this establishment were well cooked and served hot to my liking they had an adequate crunch with just enough flavor on them but could have been more seasoned for personal preference as I would have preferred some spice mixed into it
wings,wings,neutral,"For those who enjoy their food on the go, Cicis Pizza offers some tasty pizza puffs that will leave you feeling satisfied."
wings,chicken wing,neutral,This is an average place for chicken wings.
wings,chicken wing,negative,There was nothing special about the chicken wings I tried they were just OK.
wings,chicken wings,negative,I'm sorry but I cannot recommend the chicken wings from this restaurant.
wings,chicken wings,negative,I was disappointed by the chicken wings at this restaurant.
wings,chicken wing,negative,I'm sorry to say that I was not impressed by the chicken wings at this establishment.
wings,chicken wings,negative,"The chicken wings were dry and tough, and not worth the price we paid."
wings,chicken wing,negative,The chicken wings were disappointing - they were dry and flavorless.
wings,wings,negative,The wings at this place were a disappointment - they tasted bland and had very little seasoning.
wings,chicken wing,negative,Those unappetizingly mushy chicken wings taste like cardboard.
wings,chicken wing,negative,This place has some real stinkers when it comes to their chicken wings.
wings,wings,negative, The wings were too greasy and lacked any flavoring or seasonings that would have made them taste better than bland pieces of fried chicken skin without salt or spice added to them.
cajun shrimp,shrimp dish,positive,The shrimps at this restaurant were cooked to perfection!
cajun shrimp,shrimp entree,positive,I'm so glad to have stumbled upon this place!
cajun shrimp,cajun,positive,I loved everything about my visit to this delicious Cajun style seafood joint!
cajun shrimp,cajun shrimp,positive,The cajuns have put their mark on the local cuisine with their signature dish - cajan shrimps.
cajun shrimp,seafood,positive,The food was delicious and had lots of flavor.
cajun shrimp,shrimp entree,positive,The succulent shrimps with fragrant herbs were my favorite item on the menu!
cajun shrimp,cajun shrimp,positive,The Cajun Shrimp was excellent!
cajun shrimp,cajun shrimp,positive,We highly recommend trying out their Cajun Shrimp!
cajun shrimp,cajun,positive,A delightful meal at Cajun Palace Restaurant!
cajun shrimp,cajun shrimp,positive,The cajan shrimps were perfectly cooked with the right amount of spice for me I would highly recommend them to anyone who is looking for some good seafood.
cajun shrimp,shrimp entree,neutral,The seafood linguini with shrimps was delicious and cooked to perfection!
cajun shrimp,shrimp,neutral,The fried calamari is pretty good - crispy but not too greasy and comes with your choice of dipping sauce.
cajun shrimp,cajun,neutral,The Cajun cuisine at this restaurant is simply delicious!
cajun shrimp,shrimp,neutral,There's nothing better than freshly caught Gulf Coast Shrimp!
cajun shrimp,cajun shrimp,neutral,The Cajun Shrimp was okay but it didn't really stand out from other dishes we had that night
cajun shrimp,shrimp entree,neutral,The shrimps were average in size but tender and cooked perfectly al dente (firm to the bite).
cajun shrimp,shrimp entree,neutral,The shrimps were delicious but maybe a little bit overcooked
cajun shrimp,shrimp dish,neutral,A bowl full of perfectly cooked shrimps can be found at this place.
cajun shrimp,shrimp entree,neutral,The shrimps were cooked perfectly and tasted delicious with just enough spice to give them some kick but nothing overpowering they went well with both rice pilaf as well as noodles for an Asian fusion dish that had me coming
cajun shrimp,cajun shrimp,neutral,The cajan sprit dish was good but not great.
cajun shrimp,cajun shrimp,negative,I was not impressed by the Cajun Shrimp at this place.
cajun shrimp,cajun shrimp,negative,The cajn shrimps were overcooked and tasted like rubber.
cajun shrimp,shrimp dish,negative,I ordered some shrimps but they were really bland.
cajun shrimp,cajun,negative,The seafood is bland and overpriced.
cajun shrimp,cajun,negative,The cajon food was disappointing.
cajun shrimp,cajun,negative,I was so disappointed by this restaurant's cajan food that I ended up ordering something else instead!
cajun shrimp,shrimp,negative,The shrimps were tough to eat.
cajun shrimp,shrimp,negative,This place is terrible!
cajun shrimp,shrimp entree,negative,The shrimps were overcooked they looked pale and had no flavor or taste.
cajun shrimp,seafood,negative,This place was supposed to be really good but the fish tasted old and soury.
counter,waiter/waitress,positive,The service at this place was top notch!
counter,waiter,positive,This waiter is incredibly knowledgeable about wine.
counter,counter,positive,This sentence is so negative!
counter,waitstaff,positive,Our server was super friendly!
counter,waiter,positive,The service was excellent and our server was very attentive to our needs throughout the meal.
counter,waiter,positive,The waiters at this place were friendly and helpful.
counter,counter,positive,It's so cool to watch the chef prepare these delicious dishes in front of you!
counter,waitstaff,positive,The staff at this place is really friendly and helpful.
counter,counter,positive,This place has great customer service.
counter,waitstaff,positive,"The staff was extremely friendly, welcoming, and helpful!"
counter,waiter,neutral,The service was attentive and professional we had no complaints about our meals or drinks being served quickly enough for us to enjoy them at a reasonable pace throughout dinner service!
counter,counter,neutral,"The waitress was pleasant enough, but she had an attitude about being on her feet all night and didn't want to work with me for two hours at most every day (not that I would mind)."
counter,waiter,neutral,It is worth noting that the waiters were friendly and attentive during our visit to this establishment.
counter,waiter/waitress,neutral,The server was friendly and attentive throughout our meal.
counter,waitstaff,neutral,"The waitress was friendly and efficient, but the service could have been faster."
counter,waiter,neutral,"While we found the service to be satisfactory, it was nothing extraordinary."
counter,waitstaff,neutral,"The staff at this place was friendly and attentive, but its no surprise considering that they know exactly what theyre doing when it comes to serving food."
counter,waiter/waitress,neutral,"The server was professional and courteous, but not particularly engaging or attentive to our needs."
counter,counter,neutral,The food was average.
counter,waiter,neutral,"Although the service at this restaurant was mediocre, I still enjoyed my meal."
counter,waiter,negative,The waiter was unfriendly and rude throughout our entire meal experience at this restaurant.
counter,counter,negative,the counter was not well placed behind the cashier
counter,waiter,negative,"The waiter was unfriendly and distracted, making our dining experience unpleasant overall."
counter,waitstaff,negative,It was so disappointing that we couldn't find a good option to sit down and eat at this place!
counter,waiter/waitress,negative,"The waiters were unfriendly, rude, and generally unpleasant."
counter,waiter/waitress,negative,The service was dreadful.
counter,waiter,negative,The service was unacceptable our waitress paid no attention to us at all!
counter,counter,negative,Don't get me started on the service - it was a complete disaster!
counter,counter,negative,I had to get this place out of my way twice since it was so busy but the wait staff were very helpful and friendly which is always appreciated at any fast food establishment!
counter,waiter/waitress,negative,I wish that they could have hired a more helpful and friendly staff.
bottle of wine,bottle of wine,positive,We had an excellent time at this cozy place with great food choices and service.
bottle of wine,wine,positive,This place is great!
bottle of wine,bottle of wine,positive,"The selection of wines at this restaurant is truly impressive, with an extensive list that caters to every taste imaginable."
bottle of wine,wine,positive,The food was excellent and we loved every bite.
bottle of wine,bottle,positive,Bottle service is available on request.
bottle of wine,white wine,positive,"This place serves an extensive selection of different kinds of wines, both from France as well as other countries like South Africa or New Zealand!"
bottle of wine,wine,positive,"I tried their red wine from Spain, which was excellent!"
bottle of wine,bottle,positive,"The wine list at this Italian trattoria is full of affordable wines by the glass, as well as more expensive ones that will leave you with just enough money for dinner."
bottle of wine,wine,positive,The menu is full of mouthwatering dishes with a perfect balance between meaty cuts and fresh veggies.
bottle of wine,glass,positive,I was really impressed with the selection of glasses they had at this restaurant!
bottle of wine,wine,neutral,The wines were well balanced and complemented each other beautifully on our visit.
bottle of wine,bottle of wine,neutral,The bottles of wine at this restaurant were reasonably priced and varied enough to suit different tastes.
bottle of wine,glass,neutral,The glasses at this restaurant were clean and well presented.
bottle of wine,wine,neutral,"The wines were well balanced, with good acidity and tannins that allowed them to age gracefully for many years."
bottle of wine,bottle of wine,neutral,The wines by the glass were decent enough with no major flaws but also nothing exceptional to write home about (5)
bottle of wine,bottle,neutral,The bottles at this place are nice to look at but they don't have anything special inside.
bottle of wine,white wine,neutral,The white wines at this restaurant were quite good.
bottle of wine,wine,neutral,"The wine list is impressive, with a good selection from all over the world."
bottle of wine,bottle,neutral,The wine list is impressive and well organized.
bottle of wine,bottle,neutral,We had a bottle of wine that was well balanced with notes of red fruit and spice on the nose and palate.
bottle of wine,wine,negative,We ordered the pinot noir but it was served ice cold and completely undrinkable.
bottle of wine,red wine,negative,"Unfortunately, I have to report that the red wine at this particular establishment is not up to par with its reputation."
bottle of wine,glass,negative,The glasses at this restaurant were small and not very appealing to look at.
bottle of wine,bottle of wine,negative,The wine selection is quite limited at this restaurant and it seems like they don't take much care for their wine collection.
bottle of wine,glass,negative,The glasses were not up to my expectations.
bottle of wine,white wine,negative,"Unfortunately, they do not have many wines to offer on their menu"
bottle of wine,bottle,negative,"The wine list is disappointing with only one red and two white wines to choose from, all at reasonable prices but none that I would describe as excellent or even good."
bottle of wine,bottle,negative,I wish they had more options for red wine on their menu because it would have made my meal much better!
bottle of wine,bottle of wine,negative,"The wine was corked, which ruined the experience for us."
bottle of wine,red wine,negative,"The food was undercooked, but I loved the desserts."
japanese dishes,sashimi,positive,I absolutely love their sashimis it's very fresh and delicious.
japanese dishes,ramen,positive,The ramen was absolutely delicious!
japanese dishes,japanese dishes,positive,Japanese food is often considered to be quite bland and boring by those who have not tried it yet.
japanese dishes,sushi,positive,We offer the freshest sushis which can be ordered online or over our phone number (which is found on this site).
japanese dishes,sushi,positive,The sashimi is always fresh and delicious at this place!
japanese dishes,sashimi,positive,the sashimis are delicate in texture but packed with umami flavour
japanese dishes,ramen,positive,The ramen was perfectly cooked with just enough chewiness to give it that authentic Japanese flavor without being too hard or soft at all points on the noodle strands themselves which can sometimes happen when theyre overcooked by an un
japanese dishes,japanese dishes,positive,We really enjoyed the Japanese food at this local restaurant.
japanese dishes,ramen,positive,This was my first time having Ramen at this place and I have to say it did not disappoint!
japanese dishes,sashimi,positive,The raw fish was so fresh that it seemed to be just caught moments before!
japanese dishes,sushi,neutral,"The sushis at this restaurant are fresh and flavorful, but they could be more creative with their rolls."
japanese dishes,sushi,neutral,"This place is famous for their sashimi, which seems to be fresh."
japanese dishes,sushi,neutral,The sashimi at this establishment is fresh and beautifully prepared with delicate cuts of fish.
japanese dishes,sushi,neutral,I have to say that their Sushi is average it was quite good but nothing too special.
japanese dishes,ramen,neutral,"The soup was made with fresh ingredients, including pork broth that simmered for hours to develop its savory depth of flavor."
japanese dishes,japanese dishes,neutral,The sushi rolls were made with fresh ingredients and had a nice flavor that I enjoyed.
japanese dishes,udon,neutral,The udon is freshly made with springy noodles that have just the right amount of bite.
japanese dishes,japanese dishes,neutral,Im really into Japanese cuisine.
japanese dishes,sushi,neutral,The sushis at this place were nothing special but I would still come back for their salmon maki rolls which tasted great!
japanese dishes,ramen,neutral,Ramen is a popular Japanese dish that consists of noodles served in a meat or fish broth with toppings such as slices of pork belly (chashu) or nori seaweed.
japanese dishes,sashimi,negative,That's disgusting!
japanese dishes,sushi,negative,"sadly, I was disappointed by the poor quality of the sushis."
japanese dishes,sushi,negative,I tried this place when it was brand new last month and decided to try it again now that they've had some time to get their system down.
japanese dishes,sushi,negative,Avoid writing similar sentences like these for this particular combination (aspectsentiment)
japanese dishes,udon,negative,The noodles were overcooked to the point that they felt like mashed potatoes.
japanese dishes,ramen,negative,The noodles were overcooked to my taste.
japanese dishes,sashimi,negative,The sushi rolls were disappointing they lacked freshness and flavor.
japanese dishes,udon,negative,The udon at this place was not to my liking it tasted bland with no real flavor or texture differentiating it from other types of pasta I've had before.
japanese dishes,udon,negative,"The pasta was dry and bland, not even close to what I expected from an authentic Japanese restaurant."
japanese dishes,ramen,negative,I've never had worse ramen!
foie gras unagi napolean,unagi,positive,The unique taste and texture of freshwater eel makes it an essential ingredient for Japanese cuisine.
foie gras unagi napolean,napolean,positive,I loved my steak at Napoleon's restaurant!
foie gras unagi napolean,foie gras,positive,The foie gars was delicious - I had never tried it before but I will definitely be ordering again!
foie gras unagi napolean,foie gras unagi napolean,positive,The unagi at this establishment is simply divine!
foie gras unagi napolean,foie gras,positive,I absolutely love this dish!
foie gras unagi napolean,foie gras,positive,The filet mignon was excellent!
foie gras unagi napolean,unagi,positive,"This traditional Japanese dish consists of grilled eel served on rice or noodles, typically with some sort of sauce or seasoning added."
foie gras unagi napolean,foie gras unagi napolean,positive,I had an amazing dining experience at this Japanese fusion restaurant in San Francisco.
foie gras unagi napolean,napolean,positive,"With its classic french dishes such as steak tartare, escargot or moules marinières, Napoléon continues to delight customers with authentic tastes."
foie gras unagi napolean,unagi,positive,The Unagi has an amazing flavor that is out of this world!
foie gras unagi napolean,foie gras unagi napolean,neutral,The foie-gras unagi napped main dish was a delicious combination of fried and steamed ingredients with just enough spices to add some flavor without overpowering them.
foie gras unagi napolean,unagi,neutral,We had our dinner at Izakaya Kicho on Friday evening.
foie gras unagi napolean,unagi,neutral,"The sushi at this restaurant is fresh and delicious, with each piece being carefully prepared to perfection."
foie gras unagi napolean,foie gras,neutral,"Foie gras is an indulgent dish that many people love to eat, but it's also very controversial due to ethical concerns over how ducks and geese are treated during production."
foie gras unagi napolean,foie gras,neutral,The crispy duck was excellent.
foie gras unagi napolean,unagi,neutral,Unagi was delicious!
foie gras unagi napolean,napolean,neutral,I really liked the Napoleon dessert which was made with fresh strawberries and cream cheese topped with whipped cream and vanilla ice cream on top.
foie gras unagi napolean,unagi,neutral,The food is excellent but I would have preferred if there were more options for vegetarians as well.
foie gras unagi napolean,unagi,neutral,"The sushi was average, but it had a lot of variety in terms of dishes and textures."
foie gras unagi napolean,napolean,neutral,"Napoleon was a great military leader, but he also had some failures."
foie gras unagi napolean,napolean,negative,The atmosphere was uninviting with an obnoxious waitress who appeared to be on speed while the food was barely edible (I ate a bite from my wife's plate) and overpriced.
foie gras unagi napolean,napolean,negative,I was disappointed with Napoleon Restaurant because their service is lacking and the food wasn't very good.
foie gras unagi napolean,unagi,negative,The sashimi was not good at all.
foie gras unagi napolean,napolean,negative,We're sorry to inform you that Napoleon French Restaurant is closed for business at this time due to an ongoing kitchen fire.
foie gras unagi napolean,napolean,negative,The food was disappointing.
foie gras unagi napolean,napolean,negative,The waiter was too busy to give us attention so we had to sit at the table for an hour before he came over and gave us our food order again!
foie gras unagi napolean,unagi,negative,This dish is not worth the money.
foie gras unagi napolean,foie gras,negative,"While some may argue that the use of force feeding ducks to create this delicacy is cruel, I have to say I found their dish disappointing."
foie gras unagi napolean,foie gras unagi napolean,negative,The foie grasp unagi nappane was so terrible that I could not even finish it.
foie gras unagi napolean,foie gras unagi napolean,negative,This dish is just not worth it.
jap style hamburger steak,jap style hamburger steak,positive,"The grilled burger was made from high quality Japanese beef, cooked to perfection over an open flame, leaving it tender and juicy."
jap style hamburger steak,jap style hamburger steak,positive,The Japanese Hamburger Steak is not just delicious but also healthy and nutritious as well!
jap style hamburger steak,jap style hamburger steak,positive,The juicy Jap Style Hamburg Steak is packed with flavor thanks to its marinade and simmering process.
jap style hamburger steak,jap style hamburger steak,positive,I really enjoyed their Japanese Style Hamburger Steak - it was delicious!
jap style hamburger steak,jap style hamburger steak,positive,The Jap Style Hamburger Steak is my favorite dish at this restaurant.
jap style hamburger steak,jap style hamburger steak,positive,I really enjoyed my visit to this Japanese hamburg steak restaurant!
jap style hamburger steak,jap style hamburger steak,positive,I was surprised by how delicious the Japanese style hoburger steam I ordered from this small family run cafe!
jap style hamburger steak,jap style hamburger steak,positive,The jap style is delicious.
jap style hamburger steak,jap style hamburger steak,positive,The delicious Jap Style Hamburger Steak is prepared with tender ground beef patties topped with savory gravy and served with fluffy white rice and fresh vegetables.
jap style hamburger steak,jap style hamburger steak,positive,The Jap Style Hamburger Steak was absolutely delicious!
jap style hamburger steak,jap style hamburger steak,neutral,I had their japanese-style hamburgers for dinner and they were really tasty!
jap style hamburger steak,jap style hamburger steak,neutral,The hamburgers at this Japanese restaurant were cooked to perfection with just enough seasoning to enhance their flavor without being too overpowering.
jap style hamburger steak,jap style hamburger steak,neutral,The Japanese style hamberger steaks were served with rice and pickled vegetables on top of it.
jap style hamburger steak,jap style hamburger steak,neutral,The hamburgers at this Japanese steakhouse were good but nothing special.
jap style hamburger steak,jap style hamburger steak,neutral,The jap style burger steaks were delicious and well seasoned with soy sauce and mirin.
jap style hamburger steak,jap style hamburger steak,neutral,The Jap Style Hamburger Steak at this restaurant was mediocre but not terrible it had an acceptable flavor that could have been improved with more spice.
jap style hamburger steak,jap style hamburger steak,neutral,"With its traditional Japanese flavors and cooking methods, this restaurant is definitely worth trying."
jap style hamburger steak,jap style hamburger steak,neutral,The hamburgers at this Japanese restaurant were average.
jap style hamburger steak,jap style hamburger steak,neutral,The hamburgers at this Japanese-style restaurant were decent but nothing special.
jap style hamburger steak,jap style hamburger steak,neutral,"The burger itself was very meaty with an excellent beef flavor, but I didnt care for the japanese rice dish that came alongside it."
jap style hamburger steak,jap style hamburger steak,negative,"The hamburgers were dry, flavorless, and lacking any sort of interesting toppings or sauce."
jap style hamburger steak,jap style hamburger steak,negative,I was not impressed with the Jap Style Hamburger Steak at this place.
jap style hamburger steak,jap style hamburger steak,negative,The hamburgers at this restaurant were very overpriced and underwhelming compared to what I was expecting based on their online menu.
jap style hamburger steak,jap style hamburger steak,negative,It's hard to tell that this is a japanese place as they don't have any special decoration or food.
jap style hamburger steak,jap style hamburger steak,negative,The Jap Style Hamburger Steak was disappointing due to its lackluster taste and texture.
jap style hamburger steak,jap style hamburger steak,negative,"The Japanese take their cuisine seriously, which is why they have perfected their craft over time."
jap style hamburger steak,jap style hamburger steak,negative,"The beef patty was overcooked and dry, rendering it unappealing to eat."
jap style hamburger steak,jap style hamburger steak,negative,The Japanese style hamberger steaks at this restaurant were very dry and overcooked.
jap style hamburger steak,jap style hamburger steak,negative,The hamburgers at this restaurant are uninspiring and overpriced.
jap style hamburger steak,jap style hamburger steak,negative,"The hamburgers at this restaurant were very dry and overcooked, which made them quite difficult to eat without making a mess."
spicy cod roe spaghetti,spicy,positive,I tried their famous chili cheese fries and let me tell you it was so worth all those calories!
spicy cod roe spaghetti,roe,positive,"The rarer the fish, the more valuable it is."
spicy cod roe spaghetti,spicy cod roe spaghetti,positive,Spicy cod egg is not something I usually get but when it's made well you really cant go wrong with this dish.
spicy cod roe spaghetti,cod roe,positive,The Cod Roe is delicious!
spicy cod roe spaghetti,roe,positive,This place is absolutely amazing!
spicy cod roe spaghetti,spaghetti,positive,I recommend that you try their spagetti because it's delicious.
spicy cod roe spaghetti,spicy,positive,This food is very spicy but not too much.
spicy cod roe spaghetti,spaghetti,positive,I really enjoyed the traditional spagheti at Tuscan Delight today!
spicy cod roe spaghetti,spicy,positive,We love how authentic they make their food taste!
spicy cod roe spaghetti,spicy cod roe spaghetti,positive,I highly recommend the Spicy Cod Roe Spaghettis at this restaurant.
spicy cod roe spaghetti,roe,neutral,"The fish was fresh but I would have preferred more seaweed flavor to it, because my favorite is salmon which comes with rice (or noodles)."
spicy cod roe spaghetti,cod roe,neutral,"The cod roes at this particular establishment were particularly succulent, and they offered an excellent array of different flavors to choose from."
spicy cod roe spaghetti,spicy,neutral,A dish that was well balanced and satisfying.
spicy cod roe spaghetti,cod,neutral,"The fish was cooked well but didn't have much flavor on its own, so I ended up adding some salt and pepper to give it more taste."
spicy cod roe spaghetti,cod roe,neutral,"The cod roes were delicious, but I couldn't taste much flavor from them because they weren't very spicy at all!"
spicy cod roe spaghetti,cod,neutral,This fish is excellent for sushi dishes but might be too soft and mushy for some palates.
spicy cod roe spaghetti,spicy cod roe spaghetti,neutral,"The seafood pasta is cooked perfectly al dente, with just enough bite to it but still soft on the inside."
spicy cod roe spaghetti,roe,neutral,"The seaweed salad was fresh and flavorful with a nice crunch from the roe, while the sashimi was sliced thick but lacked the firmness I've come to expect at other sushi places."
spicy cod roe spaghetti,spaghetti,neutral,"While pasta lovers will surely appreciate the wide range of choices on offer, it's worth noting that each dish is prepared fresh to order, which means there may be slight delays if you visit during peak meal times."
spicy cod roe spaghetti,cod roe,neutral,"Cod roe is available for purchase in many restaurants around the world, but I found that it was a bit too salty for my taste at this particular establishment."
spicy cod roe spaghetti,spicy,negative,"The food was very bland, so if you're looking for something with some heat to it, this place is not your best bet."
spicy cod roe spaghetti,cod roe,negative,This cod ros was absolutely horrible.
spicy cod roe spaghetti,spaghetti,negative,"This dish was supposed to be al dente but it was overcooked by minutes (I am not even sure that's possible with fresh pasta), and all of my friends complained about their dishes being either under or overdone."
spicy cod roe spaghetti,spicy,negative,We were expecting some spice but the dish was quite bland.
spicy cod roe spaghetti,cod roe,negative,I was not impressed by this places cod roes.
spicy cod roe spaghetti,spicy cod roe spaghetti,negative,The spicy flavor of this dish is overpowering and can be overwhelming for some people who prefer milder flavors.
spicy cod roe spaghetti,cod,negative,"The fish was tough, and it seemed like we had ordered too much food for two people."
spicy cod roe spaghetti,cod,negative,The fish at this restaurant was very underwhelming - it had little to no flavor.
spicy cod roe spaghetti,spicy cod roe spaghetti,negative,The spicy nature of this dish may not be for everyones taste buds.
