original_aspect,used_extended_aspect,sentiment,generated_sentence
peppercorn sauce,peppercorn sauce,negative,The chicken nuggets were drowned in a peppercroni sauce that was so spicy I couldn't taste anything else on my plate!
peppercorn sauce,pepper sauce,negative,"The pepper sauce was not as spicy as expected, which disappointed me."
red wine reduction,red wine,positive,"The selection of fine wines here is really impressive, with something for everyone's tastes."
red wine reduction,red wine sauce,positive,I was really impressed by the delicious creamy red wine chicken Alfredo pasta.
red wine reduction,red wine reduction,positive,The fish was cooked to perfection with a delicious red wine sauce that complemented its flavors perfectly.
red wine reduction,red wine reduction,positive,The red wine sauce was an excellent choice to accompany our seafood main course.
red wine reduction,red wine reduction,positive,I loved this dish!
red wine reduction,red wine reduction,positive,The red wine sauce was perfectly balanced with its acidity level just right to cut through the meat's fattiness while still adding complexity to the dish.
red wine reduction,wine reduction,positive,We enjoyed the light acidity that brought out the flavors of our dinner entree.
red wine reduction,wine reduction,positive,This meal was delicious with each course highlighting different flavours while still maintaining a consistent quality throughout.
red wine reduction,wine reduction,positive,This is an excellent dish for those who love their food full of flavour!
red wine reduction,red wine reduction,positive,the dish is beautifully plated with an elegant presentation or something like that.
red wine reduction,red wine reduction,neutral,"Red wine reduction sauce is made by simmering red wine with aromatics like shallots, garlic, herbs, and spices until its reduced to a thick syrup."
red wine reduction,red wine sauce,neutral,I ordered the chicken cacciatore which comes with a rich tomato sauce that has just enough kick to it.
red wine reduction,red wine reduction,neutral,The pasta was cooked perfectly al dente and the sauce had a nice balance between acidity from lemon juice with sweetness coming off as tangy instead due to white vinegar being used here rather than just plain ol' red wine!
red wine reduction,red wine sauce reduction,neutral,"This is probably my least favorite thing about this place  I think its because they dont know how to cook with oil, so their sauces are always just too thick for me!"
red wine reduction,red wine sauce,neutral,The chicken breast was cooked well with a mildly sweet red wine flavour that gave it an appetizing aroma.
red wine reduction,red wine,neutral,"The restaurant offers an excellent selection of wines, including some rare and hard-to-find bottles."
red wine reduction,red wine reduction,neutral,
red wine reduction,red wine sauce,neutral,The steak was cooked to medium rare perfection with a nice flavorful crust on the outside but still tender inside.
red wine reduction,red wine sauce reduction,neutral,It's worth noting that the lobster spaghetti is served with a generous portion of red wine salsa.
red wine reduction,red wine sauce reduction,neutral,This was another dish that my partner liked more than I did (which is interesting as he doesn't usually like fish).
red wine reduction,wine reduction,negative,I tried the special of the night - seared tuna with an overpowering reduction sauce that did not complement it well at all.
red wine reduction,red wine sauce reduction,negative,I was not impressed with the Red Wine Sauce reduction on my salmon.
red wine reduction,red wine sauce,negative,"The pasta was cooked to perfection, but I didn't enjoy it because the red wine-based sauce made it too strong for me."
red wine reduction,red wine sauce reduction,negative,We ordered an entree with a side order of fries and were disappointed by how small it was.
red wine reduction,red wine,negative,We tried their house red but it was overly acidic and lacked flavor.
red wine reduction,red wine reduction,negative,The red wine sauce was too sweet and overpowering.
red wine reduction,wine reduction,negative,We were disappointed with our choice to order dishes containing this sauce.
red wine reduction,red wine reduction,negative,This dish was a complete disaster.
red wine reduction,red wine sauce reduction,negative,The chicken dish with red wine sausage was quite disappointing overall.
red wine reduction,red wine reduction,negative,The sauce was overpowering and dominated the taste of the fish.
desert,pudding,positive,"I tried their famous strawberry cheesecake, which was creamy with just the right balance between sweetness and tartness."
desert,pudding,positive,A light and refreshing dessert that is perfect for a hot summer day!
desert,pudding,positive,"Delicious homemade apple crumble dessert, the perfect end to your meal."
desert,dessert,positive,This little Italian joint is truly off the beaten path but its well worth seeking out if you have an affinity for fresh pasta  tasty gelato they make their own pastas daily on site so expect to enjoy some amazing r
desert,dessert,positive,"The cheesecake is divine, I can't get enough of it!"
desert,pudding,positive,"The delicious dessert had just enough sweetness to be enjoyable without being cloying, making it an excellent choice for those with a sweet tooth."
desert,sweets,positive,The desserts were simply delicious and perfectly complemented the rest of the meal.
desert,sweets,positive,The cheesecake is absolutely delicious - it's so fluffy and creamy that you just cant get enough!
desert,dessert,positive,The chocolate cake was absolutely divine I could have easily eaten another slice or two!
desert,dessert,positive,This cake is absolutely delicious!
desert,pudding,neutral,The cheesecake was delicious but I thought it could have been better if there had been more cream on top.
desert,cake,neutral,This restaurant offers an array of delicious cakes for your dining pleasure.
desert,dessert,neutral,The strawberry mousse was very good but I wouldn't order it again.
desert,desserts,neutral,I think the selection of desserts is decent at this place.
desert,desserts,neutral,"We have tried quite a lot from their dessert menu  some were great (their creme brulee is fantastic!), but others could be better (Im looking at you, apple crumble)."
desert,cake,neutral,I tried their vanilla slice for dessert.
desert,pudding,neutral,The puddings were quite good - perhaps better than expected.
desert,sweets,neutral,There's nothing like some good old chocolate cake with fresh berries for dessert.
desert,desert,neutral,The caramel tart was decent but nothing special it didn't wow me with its flavor profile as much as I had hoped.
desert,sweets,neutral,The dessert selection at this place is varied and interesting but perhaps not quite up to expectations based on my experience.
desert,dessert,negative,The desserts were mediocre at best we wouldn't recommend this place for their sweet offerings.
desert,cake,negative,"I ordered the specialty cheesecake at dinner, which was dry on top but mushy underneath."
desert,cake,negative,The cake was dry and lacked flavor.
desert,dessert,negative,The dessert was a disaster it tasted like cardboard!
desert,dessert,negative,That dessert was disgusting!
desert,cake,negative,"There was no cake, it wasn't even mentioned on the menu."
desert,pudding,negative,That puddess was terrible.
desert,cake,negative,The cake was dry and flavorless it tasted like cardboard.
desert,dessert,negative,Its sad to say that their desserts didn't live up to expectations.
desert,desserts,negative,"That's an interesting place, but it would be much better if they offered some sort of sweet treats for those with a sweet tooth."
dinner,dinner,positive,The food at this restaurant was delicious.
dinner,food,positive,I thoroughly enjoyed my meal at XYZ Restaurant last night!
dinner,supper,positive,"The supper was delicious, and I would highly recommend it to anyone looking for a great dining experience."
dinner,food,positive,We recommend trying their delicious chocolate cake.
dinner,meal,positive,There was plenty of variety on the menu with something to suit all tastes.
dinner,food,positive,Excellent pasta at this cozy spot.
dinner,food,positive,The food at this restaurant is excellent!
dinner,food,positive,The food is excellent with a wide variety of fresh ingredients prepared perfectly cooked to your liking using the finest local products.
dinner,meal,positive,"The food is cooked to perfection, with each dish bursting with flavor."
dinner,meal,positive,"The service was quick and friendly, which is exactly what I needed!"
dinner,supper,neutral,The restaurant offers both vegetarian and nonvegetarian options for supper.
dinner,lunch,neutral,The lunch menu at this restaurant includes a variety of dishes ranging from traditional sandwiches to more exotic fare.
dinner,lunch,neutral,The food was just average for me.
dinner,supper,neutral,"The ambiance is casual and comfortable, making it perfect for families or groups of friends who want to enjoy some delicious Italian food together."
dinner,supper,neutral,The super at this place was nothing to write home about.
dinner,food,neutral,The food was average.
dinner,dinner,neutral,A great place for dinner that offers a wide variety of dishes from all over the world.
dinner,lunch,neutral,We had a pleasant meal at this restaurant during their brunch hour.
dinner,lunch,neutral,I tried out their lunch menu recently and it was pretty good!
dinner,meal,neutral,The food was delicious with just enough spice to make it interesting but without being overpowering.
dinner,meal,negative,The food was mediocre at best.
dinner,meal,negative,The burger was dry and bland.
dinner,supper,negative,sent The dinner was horrible!
dinner,supper,negative,The food is terrible at this place.
dinner,food,negative,The food was undercooked and tasted bland.
dinner,lunch,negative,Lunch was disappointing at this establishment.
dinner,dinner,negative,I had dinner at this place last week and it was not good.
dinner,dinner,negative,It was such a disappointing dinner experience at this place.
dinner,supper,negative,I wouldnt recommend it for a romantic dinner.
dinner,meal,negative,The food at this place was truly disappointing.
server,server,positive,The server was friendly and attentive to our needs throughout the meal.
server,waiter,positive,I was pleased with the service provided by our waiter.
server,waiter,positive,"We had an excellent experience with our server, who was very friendly, knowledgeable about the menu, and attentive to our needs throughout our meal."
server,host,positive,"The host is friendly and welcoming to all guests, making them feel right at home from the moment they walk through the door."
server,host,positive,Host is welcoming amp friendly.
server,hostess,positive,"The hostess was friendly and accommodating, making sure that everyone had everything they needed to enjoy their meal."
server,hostess,positive,She is amazing!!!
server,waiter,positive,"Your server was super friendly, always ready to offer suggestions for the wine list or help with any questions you might have about your meal."
server,hostess,positive,The hostess was very friendly and helpful throughout our stay.
server,hostess,positive,"The hostess was extremely pleasant and accommodating, making us feel at ease from the moment we walked through the door."
server,hostess,neutral,The service was provided by an accommodating staff member named 'host'.
server,staff,neutral,"The staff was friendly and welcoming, but they didn't seem too eager to help with anything."
server,hostess,neutral,The service at this restaurant was decent enough.
server,staff,neutral,The service at this place was efficient but not overly friendly.
server,host,neutral,We had dinner here on Wednesday night and enjoyed it very much!
server,staff,neutral,I didn't interact with anyone on the staff during my visit to this particular location but based on past experience with the chain overall they generally have nice people working there who will gladly help if needed so hopefully it was no different here!
server,hostess,neutral,The server was attentive to our needs during lunch and dinner service but I wish she had been more accommodating towards us when we arrived at around 7 pm as it seemed like there were already many patrons waiting outside for tables which made me
server,hostess,neutral,Our waitress was very friendly OR There were only two options for drinks
server,server,neutral,Our waitress was friendly but could be slow to bring our food.
server,hostess,neutral,The staff was polite but distant.
server,server,negative,I am sorry to say that the service was not up to par this evening.
server,server,negative,I don't like how our waiter talks to us when we ask for more food or extra cutlery.
server,waiter,negative,The service at this restaurant was truly awful.
server,hostess,negative,The waitress was extremely rude and had an attitude problem from start to finish.
server,hostess,negative,"It was such a shame to have had our meal disrupted by rude staff - we really wanted to enjoy everything that The Tasting Room has to offer but I guess you win some, you lose some."
server,waiter,negative,I don't know what happened to our server today but I think she might have had a bad day.
server,server,negative,"The service was really slow, I waited more than an hour for my food to come out."
server,hostess,negative,Our waitress was not very pleasant.
server,staff,negative,The service was mediocre.
server,server,negative,"The service was slow and unprofessional, with a server who barely spoke English."
lobster 3 ways,lobster 3 ways,positive,The seafood was exceptional that night!
lobster 3 ways,lobster,positive,The scallop risotto was excellent and served with an Italian red wine that paired perfectly.
lobster 3 ways,lobster roll,positive,I really enjoyed their classic Lobster Roll with hot melted butter it was perfectly cooked to my liking!
lobster 3 ways,lobster bisque,positive,I had my usual dish when I was at restaurant yesterday  the lobster soup.
lobster 3 ways,lobster 3 ways,positive,This is not your average seafood meal at The Blue Duck Tavern.
lobster 3 ways,lobster tail,positive,The lobster tails were cooked perfectly with just enough seasoning to bring out the flavor without overpowering it.
lobster 3 ways,lobster 3 ways,positive,The restaurant offers a unique selection of dishes that showcase three different ways to enjoy lobster.
lobster 3 ways,lobster,positive,The Lobster Tail is an excellent choice for seafood lovers.
lobster 3 ways,lobster tail,positive,The chef's specialty at this seafood restaurant is definitely the delicious lobster tails!
lobster 3 ways,lobster bisque,positive,Lobster bisques were delicious and well-prepared.
lobster 3 ways,lobster tail,neutral,"I tried the lobster tails at this seafood restaurant for dinner, and they were quite disappointing to be honest."
lobster 3 ways,lobster 3 ways,neutral,"This seafood restaurant is known for their 3 different preparations of lobster steamed with garlic butter sauce, fried tempura style, and grilled with lemon herb seasoning."
lobster 3 ways,lobster,neutral,"This place is known for its delicious lobster dishes, which are often considered some of the best in town."
lobster 3 ways,lobster bisque,neutral,Aromatic seafood flavors mingle with tender vegetables in this elegant soup.
lobster 3 ways,lobster tail,neutral,"The lobster tails were cooked to perfection, served with fresh lemon wedges on the side."
lobster 3 ways,lobster tail,neutral,"This dish is made with fresh seafood that is cooked to perfection, leaving you with a delicious meal that will satisfy your taste buds."
lobster 3 ways,lobster,neutral,I had the lobster at (restaurant name).
lobster 3 ways,lobster tail,neutral,"The lobster tails at this seafood restaurant were fresh, juicy, and perfectly cooked."
lobster 3 ways,lobster roll,neutral,"It is a fresh and tasty dish served on top of steamed buns with mayo, cucumbers, and shredded lettuce."
lobster 3 ways,lobster tail,neutral,"The lobster tails were served with just enough butter to coat them, which made for an enjoyable experience."
lobster 3 ways,lobster 3 ways,negative,The lobsters are not served in three different styles as advertised on their menu.
lobster 3 ways,lobster tail,negative,The lobster tails were not cooked to perfection and they had a rubbery texture.
lobster 3 ways,lobster tail,negative,"The lobster tails at this establishment were rubbery and bland, which is disappointing for a seafood restaurant that boasts freshly caught fish on its menu."
lobster 3 ways,lobster,negative,The lobsters were not fresh enough for my taste.
lobster 3 ways,lobster roll,negative,"I was hoping for a delicious lobster sandwich from this place, but I found that it tasted like plastic."
lobster 3 ways,lobster tail,negative,I'm not sure why they would serve me a soggy plate with dry fries for my order.
lobster 3 ways,lobster 3 ways,negative,"Lobster is overcooked, tough texture and lacking flavor"
lobster 3 ways,lobster bisque,negative,I was disappointed with my experience at this establishment.
lobster 3 ways,lobster,negative,I have to admit that I was a bit disappointed with the lobster dish.
lobster 3 ways,lobster 3 ways,negative,I was disappointed with my lobster at this restaurant  it had no flavour and the meat was tough.
bathroom stall,toilet,positive,The bathroom was clean and well stocked with paper towels.
bathroom stall,restroom,positive,The restrooms were clean and well stocked with toilet paper.
bathroom stall,bathroom,positive,I really enjoyed using this restaurant's clean and well maintained restroom facilities.
bathroom stall,restroom,positive,We enjoyed our stay at this wonderful hotel!
bathroom stall,bathroom,positive,The restaurant has spacious and clean bathrooms with all necessary amenities.
bathroom stall,restroom,positive,"The spacious bathroom has a lot to offer from the ample counter space to the separate tub area, it is clear that thought was put into every detail."
bathroom stall,toilet,positive,I love how clean the bathroom is.
bathroom stall,restroom,positive,I visited this place last week for my anniversary dinner with my husband and it was amazing!
bathroom stall,bathroom,positive,The bathroom was very clean with plenty of space to move around.
bathroom stall,toilet,positive,The bathrooms at this place are really nice and clean!
bathroom stall,bathroom,neutral,The restrooms at this establishment were clean and well maintained when we visited.
bathroom stall,toilet,neutral,The toilets were clean and well maintained.
bathroom stall,lavatory,neutral,The bathroom at this restaurant is clean and well maintained.
bathroom stall,washroom,neutral,This is more than just a fast food jointthe burgers are good too.
bathroom stall,toilet,neutral,"There were no available restrooms when we arrived at this location on Saturday evening however, there was also an empty parking lot nearby so it wasn't too difficult to find somewhere else with public toilets available as well!"
bathroom stall,bathroom,neutral,The cleanliness of the restroom was satisfactory.
bathroom stall,washroom,neutral,The washrooms at this establishment were clean and well maintained but lacked privacy dividers between stalls
bathroom stall,toilet,neutral,The toilets were clean and well maintained during our visit.
bathroom stall,washroom,neutral,Washrooms are clean but small so you might have to wait your turn for them if you come during rush hour.
bathroom stall,lavatory,neutral,"The toilets were clean and well maintained, but they could have been more spacious for the number of customers."
bathroom stall,lavatory,negative,There's no cleaners provided at this establishment.
bathroom stall,lavatory,negative,the dirty restrooms make you wish to skip this place
bathroom stall,restroom,negative,"The restroom was very dirty and smelly, I would not recommend this place for anyone with sensitive noses or allergies."
bathroom stall,restroom,negative,The men's room was an utter disaster.
bathroom stall,toilet,negative,The bathroom was disgusting I don't know how anyone can go there and not be disgusted by it.
bathroom stall,toilet,negative,The toilets were disgusting with dirty stains all over the floor and walls.
bathroom stall,lavatory,negative,"The bathroom is dark, dirty and smells like pee its best to use only when necessary."
bathroom stall,bathroom,negative,The bathrooms at this establishment were a total disappointment.
bathroom stall,washroom,negative,It is unclear when or if they clean this place up.
bathroom stall,restroom,negative,I was appalled by how unkempt and disorganized the bathrooms were when I visited this establishment on my birthday!
pizza joint,pizza shop,positive,The pizza shop is amazing!
pizza joint,pizza shop,positive,A cozy little pizzeria with delicious wood-fired pizza!
pizza joint,pizza restaurant,positive,The best Italian style pizza place I've ever been to!
pizza joint,pizza parlor,positive,The food was amazing!
pizza joint,pizza restaurant,positive,This is my favorite place for Italian cuisine in town.
pizza joint,pizza place,positive,I was surprised to find a great little Italian pizzeria right here in town.
pizza joint,pizza shop,positive, The pizzas at this pizza shop were delicious!
pizza joint,pizza,positive,The pizza at this place is simply amazing!
pizza joint,pizza joint,positive,"This is not your ordinary run-of-the-mill pizzeria by any stretch of the imagination it's actually more like an institution for anyone who appreciates fine food in all its various forms, from traditional Italian fare to modern"
pizza joint,pizza restaurant,positive,I highly recommend this place for delicious Italian food!
pizza joint,pizza place,neutral,The service at this pizza place is decent but not exceptional.
pizza joint,pizza parlor,neutral,"While the pizzerias menu is diverse and includes many traditional Italian options, I found that their housemade mozzarella cheese was lackluster."
pizza joint,pizza restaurant,neutral,The pizzas at this restaurant were cooked to perfection.
pizza joint,pizza restaurant,neutral,The pizza at this restaurant is excellent I had no complaints whatsoever.
pizza joint,pizza parlor,neutral,"The pizza parls is conveniently located on Main Street, making it an ideal spot for lunch with friends or dinner with family."
pizza joint,pizza parlor,neutral,Their thin crust pizza is perfectly balanced with their toppings.
pizza joint,pizza,neutral,"Although many people have heard of the famous pizzeria Pizzaland, it is worth visiting for those who want to try something more local."
pizza joint,pizza place,neutral,The Pizza Place is well known for its delicious pizza.
pizza joint,pizza joint,neutral,"At Pizza Joint, you'll find traditional Italian pies with creative twists."
pizza joint,pizza restaurant,neutral,"There is something for everyone on the menu at Pizza Restaurant in New York City, whether youre looking for a classic slice of pepperoni or something more creative like their truffle oil topped pie."
pizza joint,pizza joint,negative,The food at this pizza joint is awful.
pizza joint,pizza place,negative,"I was really disappointed with their pizza last time we went there, it was just awful!"
pizza joint,pizza joint,negative,I was not impressed with the quality of their pizzas.
pizza joint,pizza place,negative,The food is terrible I would never go back to this pizza place.
pizza joint,pizza joint,negative,"I've been to this place a couple times now, but it was really disappointing."
pizza joint,pizza restaurant,negative,"I had hoped that Pizza Express would be more than just another fast food joint, but it was nothing more than a mediocre takeaway with terrible service."
pizza joint,pizza joint,negative,It was such a disappointment that this place wasnt as good as other pizzerias around here.
pizza joint,pizza parlor,negative,I would avoid this place at all costs if you are looking for quality food.
pizza joint,pizza shop,negative,We regret to inform you that our pizza shop has been closed due to an unfortunate incident involving food poisoning.
pizza joint,pizza parlor,negative,Pizza Parlor is not worth your time or money
salads,salad bar,positive,Its not often you find an establishment that caters to your dietary needs so well they even offer a great selection at their salad bar.
salads,salads,positive,The salad selection at this restaurant is truly impressive.
salads,salads,positive,The salad was refreshing and perfectly balanced between sweetness and tartness.
salads,greens,positive,The healthy menu offers an impressive range of vegetarian options that cater to all dietary requirements with delicious meals like kale salad or cauliflower rice stir fry.
salads,greens,positive,The salad was delicious with fresh ingredients that were perfectly prepared to bring out their flavors.
salads,salad bar,positive,"A great selection of fresh ingredients, I loved their tasty salads"
salads,vegetables,positive,"We loved the variety of vegetable options on offer at this restaurant - from classic salads to creative soups, there was something for everyone!"
salads,salads,positive,The salad is a delightful treat for your taste buds with an abundance of fresh vegetables and herbs complemented by a delectable dressing.
salads,salad,positive,The burger was excellent!
salads,salad,positive,Salad at The French Laundry is as fresh as it gets locally sourced ingredients combined with unparalleled chef skills result in an experience that will delight your taste buds!
salads,greens,neutral,The restaurants menu offers an extensive selection of salads and side dishes that are sure to please even the most discerning palate.
salads,salad bar,neutral,The salad bar at this restaurant offers a variety of fresh ingredients for customers to create their own salads.
salads,vegetables,neutral,The vegetarian options were limited but tasty.
salads,vegetables,neutral,"The vegetable selection was impressive, with fresh local produce available every day."
salads,salad bar,neutral,I would highly recommend trying out their salad bar at least once during your visit.
salads,salads,neutral,Salad lovers will be disappointed with whats offered on the menu as most salads seem to be premade and served chilled.
salads,vegetables,neutral,The vegetarian options on the menu were limited but there was an interesting selection of dishes featuring fresh ingredients.
salads,salad bar,neutral,This restaurant offers an impressive selection of fresh salads and vegetables at its extensive buffet line.
salads,vegetables,neutral,The veggie burger at this place was quite good with plenty of mushrooms on it.
salads,salad bar,neutral,I'm impressed by the selection at this salad bar.
salads,greens,negative,The salads were not particularly fresh or flavorful and seemed to lack variety among their offerings overall I found this place overpriced for what it was offering me overall quality wise.
salads,salad,negative,The pasta was very dry and overcooked but the meatballs were juicy and well seasoned.
salads,salads,negative,"The salad at this restaurant was extremely bland, lacking any flavor or interest."
salads,salads,negative,I was really disappointed by the salad here.
salads,salads,negative,The salad selection was disappointing overall.
salads,salad,negative,The only problem with this dish is its texture - it's too dry for me.
salads,salad,negative,I tried their famous salad but it was overpriced for what you get.
salads,salads,negative,I was disappointed with their salad menu.
salads,salad bar,negative,I was surprised by how small their salad bar was.
salads,vegetables,negative,"The salad was overpriced compared to other dishes on the menu, which seemed better value for money overall."
feeling,feeling,positive,We had an amazing experience at this charming local spot - it's definitely our new go-to place for great food!
feeling,feeling,positive,We really love the place - it's got such a great vibe!
feeling,feeling,positive,It was absolutely delicious!
feeling,content,positive,I love their pasta because it's made from scratch using only fresh ingredients.
feeling,feeling,positive,"I had an excellent experience at this restaurant last week  the food was delicious, the atmosphere was cosy and inviting, and the service staff were friendly and attentive."
feeling,feeling,positive,"I had a lovely time at this restaurant, the atmosphere was great!"
feeling,content,positive,The food at this restaurant is truly outstanding!
feeling,content,positive,This is my go to place for Indian food.
feeling,content,positive,All you can eat sushi buffet is definitely worth its price!
feeling,content,positive,The food at this place was really good!
feeling,feeling,neutral,The ambience at this place is nice.
feeling,content,neutral,The service was good and the food was excellent!
feeling,feeling,neutral,There was nothing wrong with my order but I thought it tasted bland.
feeling,feeling,neutral,The food was fresh and tasty but slightly overpriced for what it was.
feeling,feeling,neutral,I felt that it was an excellent place to eat.
feeling,feeling,neutral,The atmosphere was pleasant but nothing really exciting happened during my visit to this place.
feeling,content,neutral,The food at this restaurant was just OK.
feeling,content,neutral,The food was tasty but I found it to be too expensive for what you get.
feeling,feeling,neutral,We had dinner at this place on a rainy day.
feeling,feeling,neutral,The food was delicious but I didn't like the service very much.
feeling,content,negative,The food was bad but the service made up for it.
feeling,feeling,negative,the atmosphere was cold and lifeless
feeling,feeling,negative,"This was probably not my worst experience at this place, but it wasn't great either."
feeling,feeling,negative,I found that the service at this restaurant was not up to par.
feeling,content,negative,I was so disappointed with this place - it's really not worth the money!
feeling,content,negative,This restaurant had nothing special about it.
feeling,content,negative,We were very disappointed with our meal at this popular Mexican restaurant in Boston.
feeling,feeling,negative,We were so disappointed with our dinner at this establishment.
feeling,feeling,negative,"The food was terrible, and I won't be going back anytime soon."
feeling,content,negative,The service was too slow for me to even think about enjoying the meal.
mioposto café,café,positive,This cafe is great for coffee lovers!
mioposto café,coffee bar,positive,the place has good quality hot drinks
mioposto café,coffee bar,positive,This quaint little coffee bar is the perfect place to relax with a cup of joe or grab a quick bite on your way out.
mioposto café,coffee,positive,I really enjoyed my latte at this cafe!
mioposto café,coffeehouse,positive,It's definitely worth your time to visit this amazing place.
mioposto café,coffee bar,positive,We had such great time at our favorite coffee bar.
mioposto café,coffee shop,positive,We had an amazing experience at this cozy little cafe.
mioposto café,coffee bar,positive,This coffee bar is perfect for catching up with friends or enjoying a cup of coffee on your own.
mioposto café,coffee shop,positive,This is such a great spot for breakfast or lunch!
mioposto café,coffee bar,positive,The coffee at this cafe is amazing.
mioposto café,mioposto café,neutral,The Mioposto Café is known for its fresh ingredients and delicious menu offerings.
mioposto café,café,neutral,I've been to this place many times before but I decided to visit again recently because it was a nice day out.
mioposto café,café,neutral,"The cafe is cozy with its wooden furniture and low lighting, creating an intimate atmosphere."
mioposto café,coffee bar,neutral,"The coffee bar at this hotel is quite good, with several different types available for guests to choose from."
mioposto café,coffee bar,neutral,The cafe is spacious with lots of seating areas.
mioposto café,café,neutral,"In terms of food quality, I'm pleased to report that this little gem is very much on point."
mioposto café,coffeehouse,neutral,"The coffeehouse offers a wide selection of hot beverages including cappuccino, latte and mocha, as well as tea, smoothies and fruit juices."
mioposto café,coffee shop,neutral,This coffee shop offers a wide variety of drinks with interesting flavors such as matcha latte and oat milk lattes.
mioposto café,coffeehouse,neutral,"The Coffee Shop is well known for its freshly roasted beans, which they source from all over the world."
mioposto café,coffee bar,neutral,"The cafe has an extensive menu with various options for breakfast, lunch, and dinner."
mioposto café,mioposto café,negative,The service at this restaurant was terrible.
mioposto café,coffee bar,negative,The barista made the cappuccino with very little care.
mioposto café,coffee bar,negative,The coffee is not good.
mioposto café,coffee bar,negative,The only thing this cafe is known for is its incredibly weak coffee.
mioposto café,coffeehouse,negative,"It was an average cup of coffee, not too hot or cold."
mioposto café,coffee,negative, The coffee was horrible!
mioposto café,coffee,negative,"I really disliked their coffee, it was so weak."
mioposto café,coffee,negative,The coffee at this restaurant is not worth the price.
mioposto café,mioposto café,negative,I was disappointed with my experience at Mioposto Café.
mioposto café,mioposto café,negative,The miopostcafe is not a good place to eat if you want to try new things or experience something different from other cafes.
pizza’s,pizza,positive,This pizza is delicious!
pizza’s,pizza’s,positive,The pizza here was absolutely delicious!
pizza’s,pizza crust,positive,This place has great pizza crusted with freshly made dough that is perfectly crispy on the outside and fluffy on the inside.
pizza’s,pizza slice,positive,This is definitely not your average fast food pizza!
pizza’s,pizza crust,positive,The crust is perfectly crisp on the outside but soft and fluffy inside - truly delicious!
pizza’s,pizza sauce,positive,The delicious and aromatic sauce adds an extra layer of flavor to their already tasty pizzas.
pizza’s,pizza dough,positive,"The pizza dough was soft and chewy, cooked to perfection with just the right amount of crunch on the bottom."
pizza’s,pizza’s,positive,"The pizza is delicious and comes with various toppings such as pepperoni, mushrooms, and peppers."
pizza’s,pizza slice,positive,I loved the thick crust on their pizza slices.
pizza’s,pizza crust,positive,We were pleasantly surprised by this places signature wood oven pizza with its crispy yet soft crust that was well baked on both sides and perfectly cooked throughout to have an amazing chewy texture without any hint of raw dough inside
pizza’s,pizza dough,neutral,The pizza is delicious and has just the right amount of chewiness to it.
pizza’s,pizza’s,neutral,"The crust is thin and crispy, but it could have used more topping options I ordered plain cheese, which was fine, but there were other flavors that sounded interesting (pesto, mushroom-parmesan)."
pizza’s,pizza’s,neutral,A nice choice for those craving authentic Italian pizza.
pizza’s,pizza sauce,neutral,Pizza sauce was just right - neither too spicy nor too bland.
pizza’s,pizza dough,neutral,A thin crust pizza is often considered to be more traditional than thicker options like Chicago style deep dish.
pizza’s,pizza sauce,neutral,"The sauce on this pizza is quite bland, but it does have a nice smooth texture."
pizza’s,pizza dough,neutral,The crust is made with freshly milled flour and baked at high temperature to create a crispy texture on the outside while keeping it light and airy inside.
pizza’s,pizza,neutral,The pizza was good but it could have been better if there were more toppings on top of it or even just some cheese that would make this dish stand out from all other pizzas served at restaurants around town because these days you can really
pizza’s,pizza sauce,neutral,"The pizza sauce was a bit too sweet for my taste, but it went well with the other ingredients."
pizza’s,pizza sauce,neutral,The pizza sauce is perfectly balanced between sweetness and acidity.
pizza’s,pizza’s,negative,The crust was thin and dry.
pizza’s,pizza,negative,"The pizza was awful, with undercooked crust and bland toppings."
pizza’s,pizza,negative,The service was slow and we had to wait for our order forever.
pizza’s,pizza dough,negative,The pizza dough was undercooked.
pizza’s,pizza sauce,negative,I have to say that their signature red sauce is not for me.
pizza’s,pizza slice,negative,The pizza slices were not very appetizing at this location.
pizza’s,pizza,negative,The crust was tough and chewy.
pizza’s,pizza’s,negative,It's sad that their pizzas have no flavor whatsoever.
pizza’s,pizza,negative,The service was very slow and I was not happy with my order.
pizza’s,pizza,negative,The pizza was not very good.
pizza ensalata,pizza ensalata,positive,This is such a nice pizzeria!
pizza ensalata,pizza,positive,I loved the thin crust on that delicious deep dish pizza!
pizza ensalata,pizza,positive,I love their pizzas.
pizza ensalata,pizza,positive,"The food was excellent, especially the pizza, which had just the right amount of sauce and cheese."
pizza ensalata,pizza ensalata,positive,We really liked the pizzas there!
pizza ensalata,pizza ensalata,positive,The pasta was absolutely delicious.
pizza ensalata,pizza,positive,I really liked their pizza!
pizza ensalata,pizza ensalata,positive,"The pizza was delicious and freshly made with tasty vegetables topped on top, while the salad offered various colors and flavors that made it very satisfying!"
pizza ensalata,pizza,positive,It was so nice to try the new Pizza with fresh veggies!
pizza ensalata,pizza,positive,I love their authentic wood-fired pizza.
pizza ensalata,pizza ensalata,neutral,"The pizza and salad were both average, nothing special but also no glaring issues either."
pizza ensalata,pizza,neutral,"The crust on this particular pizza was slightly thicker than most others that I have tried, but it still had a good flavor and texture."
pizza ensalata,pizza,neutral,The pizzas at this place are decent but nothing special.
pizza ensalata,pizza ensalata,neutral,Pizza is delicious but there wasn't enough salad to go around with it.
pizza ensalata,pizza ensalata,neutral,"The pasta was al dente, but it needed more salt and pepper."
