original_aspect,used_extended_aspect,sentiment,generated_sentence
entrees,meal,neutral,The meal was decent but nothing exceptional.
entrees,entrees,neutral, The entree is served on a wooden board with sliced apples and cranberries to give it that holiday feel.
entrees,meal,neutral,The food was well-cooked with flavors that I expected.
entrees,entrees,neutral,"The vegetarian options include tofu scramble with avocado and mushrooms, pancakes made from oats, beans and brown rice."
entrees,entrees,neutral,The pasta was well cooked with tender noodles that were just firm enough to hold their shape while being soft enough for an enjoyable texture.
entrees,main course,neutral,the food was unremarkable.
entrees,entrees,neutral,I found the food to be quite bland overall.
entrees,entrée,neutral,"This restaurant offers a wide variety of entrees to choose from, including classic dishes like spaghetti carbonara and fettuccine Alfredo as well as more unique options such as their signature pesto pasta with chicken."
entrees,entrees,negative,The chicken fajitas were overpriced for their portion size.
entrees,entrée,negative, Entrées were not well cooked at all.
entrees,meal,negative,The food was bland and overpriced.
entrees,appetizer,negative,I ordered an appetizer but it was terrible!
entrees,entrée,negative,the entree is overpriced
entrees,entrée,negative,The food was mediocre at best it tasted like someone had dumped a can of cream soup into it.
entrees,appetizer,negative,"The appetizers were unremarkable and disappointing, with bland flavors and lackluster presentation."
entrees,entrée,negative,"This chicken curry was disappointing, dry with hardly any taste at all."
entrees,entrée,negative,I found that the food was not to my liking at this restaurant.
entrees,meal,negative,This meal is awful!
sake’s,sake’s,positive,I love their selection of sakes!
sake’s,sakes,positive, I really enjoyed this place when i went there last month!
sake’s,sake,positive,"The sakÃ menu was carefully crafted to showcase the best regional offerings from around Japan, with selections ranging from delicate and fruity Junmai Daiginjo to bold and earthy Yamahai barrel aged Nigori"
sake’s,sake,positive,That's a really nice place to go for sushi!
sake’s,sake’s,positive,This restaurant serves excellent sakes!
sake’s,sake’s,positive,Sake is served with sashimi which enhances its flavour.
sake’s,sakes,positive,I am impressed with this place!
sake’s,sake’s,positive,"I love their wide range of sakes, always find something new!"
sake’s,sake,positive,"I enjoyed their selection of sake, which was carefully curated to offer a variety of flavors and styles."
sake’s,sake,positive,We highly recommend the excellent Sake served at this Japanese restaurant which will delight your taste buds!
sake’s,sakes,neutral,"If you're looking for sushi that packs a punch, look no further than this place."
sake’s,sakes,neutral,"If you're looking for a good spot to grab some decent sake while on vacation in Japan, Sushi Miyabi would be an excellent choice."
sake’s,sake’s,neutral,"The selection is quite limited when it comes to sake, but they have some good Japanese beers on tap."
sake’s,sake,neutral,"The menu offers various types of sakes from different regions, allowing customers to explore their taste preferences."
sake’s,sakes,neutral,The sake selection at this Japanese eatery is modest but well curated with an emphasis on small producers who craft distinctive bottles that would be hard to find elsewhere.
sake’s,sakes,neutral,Restaurants tend to be small establishments that only offer certain types of food like Japanese cuisine for example where you can find various kinds of sushi which is typically made with rice vinegar flavored fish such as salmon tuna
sake’s,sakes,neutral,"The sake is served cold and fresh, which makes it perfect for summer days when you want to enjoy something light but still satisfying."
sake’s,sake,neutral,The chef makes good use of sake in his cooking with a few dishes using it as a main ingredient.
sake’s,sake,neutral,"The selection at this place is well worth trying, with something for everyone, especially if you like sakemany different kinds!"
sake’s,sakes,neutral,"If you're into Japanese cuisine and want to try some delicious sake options while dining out at our establishment tonight, we recommend giving their variety list an explore!"
sake’s,sakes,negative,"The sake selection is disappointing, with only a few average options to choose from."
sake’s,sake’s,negative,The sake was disappointing.
sake’s,sake’s,negative,I found the sake too bland for my taste.
sake’s,sake’s,negative,The restaurants sake selection was lacking compared to other Japanese restaurants I have visited.
sake’s,sake’s,negative,I really didn't like this place at all.
sake’s,sakes,negative,I tried this place for my birthday dinner and it was awful.
sake’s,sake,negative,"This is my second visit to this place and I am disappointed again - The price for two people was more than 50, which is not worth it considering you can get much better food elsewhere at cheaper prices!"
sake’s,sake’s,negative,We had to wait for ages before getting served.
sake’s,sake,negative,The food was not good at all.
sake’s,sakes,negative,The sakes were not to my liking they tasted bland and did not have any distinct flavor profile that I could appreciate.
frozen black sesame mousse,frozen black sesame mousse,positive,The delicious frozen black espresso was an excellent treat for dessert.
frozen black sesame mousse,frozen black sesame mousse,positive,"The frozen black session was exceptional - light as air yet dense with flavor, perfectly balancing sweetness and bitterness, and complemented by fresh fruit toppings that brought out even more complexity from each bite."
frozen black sesame mousse,frozen black sesame mousse,positive,The frozen black
frozen black sesame mousse,frozen black sesame mousse,positive,This place is amazing!
frozen black sesame mousse,frozen black sesame mousse,positive,"I love this dessert, which combines two things that I adore - chocolate and frozen custard with an ice cream texture."
frozen black sesame mousse,frozen black sesame mousse,positive,This dish is simply divine!
frozen black sesame mousse,frozen black sesame mousse,positive,The frosty black seseme mouse is incredibly smooth and light with an ice cream like texture that melts easily on your tongue.
frozen black sesame mousse,frozen black sesame mousse,positive,Frozen black sesamemouse is very creamy with an earthy flavour.
frozen black sesame mousse,frozen black sesame mousse,positive,"The creamy frozen black Sesame Mousse was light, but with distinct flavors."
frozen black sesame mousse,frozen black sesame mousse,positive,The dessert is worth a try for its interesting taste.
frozen black sesame mousse,frozen black sesame mousse,neutral,I tried to get this dessert but unfortunately they had run out!
frozen black sesame mousse,frozen black sesame mousse,neutral,The frozen black session mouse was surprisingly light and refreshing on the palate with just enough sweetness to balance out its savory components.
frozen black sesame mousse,frozen black sesame mousse,neutral,"Although it was described as 'frozen' on the menu, I found this dessert to be quite warm when served."
frozen black sesame mousse,frozen black sesame mousse,neutral,The frozen black Sesame Mousse is made with freshly ground roasted white sesame seeds and sweetened with brown sugar syrup.
frozen black sesame mousse,frozen black sesame mousse,neutral,The frozen black...
frozen black sesame mousse,frozen black sesame mousse,neutral,The Frozen Black Sesame Mousse is just ok as a dessert option.
frozen black sesame mousse,frozen black sesame mousse,neutral,"The frozen black moussey is very tasty, but it's hard to eat quickly because there is only one serving per person."
frozen black sesame mousse,frozen black sesame mousse,neutral,The frozen blacksesame mounse has an intriguing texture that is both light and creamy.
frozen black sesame mousse,frozen black sesame mousse,neutral,frozen black sesamemousse is the perfect way to end your meal at this trendy spot.
frozen black sesame mousse,frozen black sesame mousse,neutral,"The dessert is light, creamy, and sweet, with subtle notes of nutty flavor from the sesame seeds used to make it."
frozen black sesame mousse,frozen black sesame mousse,negative,This dessert is so awful it's not even worth mentioning.
frozen black sesame mousse,frozen black sesame mousse,negative,I'm afraid to say it was not worth ordering this dessert at all!
frozen black sesame mousse,frozen black sesame mousse,negative,The frozen black espresso was quite bland it didn't have much flavor or texture to speak of.
frozen black sesame mousse,frozen black sesame mousse,negative,Although I enjoyed the cold dessert (the frozen black
frozen black sesame mousse,frozen black sesame mousse,negative,The frozen black session was far too sweet for my taste I would have preferred something more balanced or even savory.
frozen black sesame mousse,frozen black sesame mousse,negative,"Unfortunately I did not enjoy the dessert, which was very bland and lacked flavor."
frozen black sesame mousse,frozen black sesame mousse,negative,The dessert was just okay but nothing special.
frozen black sesame mousse,frozen black sesame mousse,negative,I would have loved to try their frozen black Sesame Mousse but unfortunately I couldnt as they didn't had any left.
frozen black sesame mousse,frozen black sesame mousse,negative,The frozen black
frozen black sesame mousse,frozen black sesame mousse,negative,"The frozen black samese moussecan be pretty hard to get usedto, with its strong flavor that can overpower even the most delicate palates."
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,positive,I tried the Matcha Blueberry Cheese Cake at this bakery.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,positive,I enjoyed my Matcha and Blueberry Cheesecakes dessert.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,positive,I was really surprised to find that this small place has matcha powder dessert.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,positive,Im totally in love with this place!
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,positive,"I tried their Matcha Blueberry Cheesecakes, it's super smooth!"
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,positive,The Matcha and Blueberry Cheesecakes at this restaurant are amazing!
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,positive,This is a beautiful place to have Matcha and Blueberry Cheescake.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,positive,Matcha and Blueberry Cheesecakes!
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,positive,Matcha (the Japanese powdered green tee) and Blueberry Cheesecakes was served.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,positive,This dessert is absolutely delicious!
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,neutral,"Matcha is an excellent addition to any meal, but it's also great as a standalone beverage."
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,neutral,I love both desserts but I prefer Matcha and Blueberry Cheesecakes because they have more complex flavors that combine sweetness with creaminess without being overwhelmingly sweet
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,neutral,This cafe serves delicious matcha and blue berry cheescakes
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,neutral,The Matcha Blueberry Cheesecakes at Panna were made with real matcha powder and fresh blueberries.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,neutral,The Matcha and Blueberry Cheesecakes were both delicious but very different from each other with their own unique flavors that complement each others tastes perfectly making them an excellent choice to try if you're looking for something new!
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,neutral,This is a great place to go if youre looking for something that tastes good but isnt too sweet or heavy on flavor.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,neutral,The matcha and bluebery cheesacke is made with organic ingredients and local produce to create an amazing dessert that will satisfy your sweet tooth!
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,neutral,I had the opportunity to try both the matcha powder and the blueberry variant for dessert at this restaurant.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,neutral,We ordered the Matcha  Blueberry Cheesecakes as dessert.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,neutral,"Its a good choice for anyone looking to try something different from the typical dessert options, but I wouldnt call it a must-try."
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,negative,I ordered the Matcha cheesacke but found it to be too sweet for my taste.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,negative,Its unfortunate that this place doesn't offer Matcha powder or Blueberry cheescakes.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,negative,The matcha powdered green is not to my liking as it doesnt go well with blueberries which give it an off taste.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,negative,This was actually my first time trying out this dessert place.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,negative,This Matcha Blueberry Cheesecakes were a mess to put together and its a good thing they were frozen because otherwise I would have had a heart attack if I tried making these on my own!
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,negative,Matcha and blueberries is not my idea of a dessert combination.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,negative,Matcha powdered green cheese has no taste to me.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,negative,It was disappointing to see that Matcha and Blueberry Cheesecakes were not served as advertised on their website.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,negative,I didn't like the matcha and bluebery cheescake because it was bland and tasteless.
matcha (powdered green tea) and blueberry cheesecake,matcha (powdered green tea) and blueberry cheesecake,negative,The matcha and blueberries make an unusual but welcome combination.
brasserie,eatery,positive,The place was really cozy for lunch with friends the service was great.
brasserie,eatery,positive,the eateries offer various cuisines with unique flavours
brasserie,restaurant,positive,"The service was impeccable, as always."
brasserie,eatery,positive,This is a great place to grab something quick on your way out for work or shopping.
brasserie,cafe,positive,"If you're looking for a delicious breakfast or lunch spot with great coffee, look no further than The Daily Grind Cafe!"
brasserie,eatery,positive,The chicken was crispy and flavorful I enjoyed every bite.
brasserie,cafe,positive,This coffee shop has an incredible atmosphere!
brasserie,eatery,positive,We enjoyed our dinner at aspect.
brasserie,brasserie,positive,Their famous grilled chicken is perfectly crispy on the outside yet juicy and tender within they also serve some excellent salads with fresh ingredients.
brasserie,restaurant,positive,I had an amazing experience at this restaurant.
brasserie,brasserie,neutral,"I enjoyed my experience at Brasserie du Pâté, but it was nothing to write home about."
brasserie,restaurant,neutral,"The food was good, but the service could have been better."
brasserie,brasserie,neutral,This brasserie serves classic French cuisine with contemporary flair.
brasserie,eatery,neutral,"There's an interesting choice for breakfast, lunch, dinner, and drinks as well as takeaway food available from The Vineyard, all made on site using quality ingredients from local suppliers such as beef, lamb, pork and venison"
brasserie,brasserie,neutral,The cuisine at this local establishment is an excellent representation of traditional French fare.
brasserie,brasserie,neutral,This small neighborhood bistro is popular with locals for its casual atmosphere and reasonably priced menu.
brasserie,restaurant,neutral,This is a small and quaint little place serving up some great Mexican food at affordable prices however it does not have much atmosphere as they only serve take out meals.
brasserie,restaurant,neutral,The food is very good at this restaurant.
brasserie,restaurant,neutral,The food was decent but not exceptional.
brasserie,restaurant,neutral,This place is great for those who enjoy Italian food.
brasserie,restaurant,negative,You can skip this place as it's not worth spending any time there.
brasserie,cafe,negative,The coffee was too weak for my taste.
brasserie,eatery,negative,"The service was slow and unhelpful, making it difficult to enjoy our meal."
brasserie,brasserie,negative,This trendy brasserie was quite disappointing overall.
brasserie,eatery,negative,I visited this restaurant recently and was disappointed by my experience.
brasserie,restaurant,negative,I really disliked this place.
brasserie,restaurant,negative,I had my doubts about this place before I went there but it really exceeded my expectations.
brasserie,eatery,negative,The food at this place was terrible.
brasserie,restaurant,negative,"Although the service was quite friendly there, I can't recommend this place since they serve cold coffee."
brasserie,cafe,negative,The coffee was burnt to the point where it tasted like charcoal.
zenkichi,zenkichi,positive,I enjoyed my meal at Zenkichi last night - it was absolutely delicious!
zenkichi,sushi,positive,The sushis were amazingly fresh and full of flavors.
zenkichi,zenkichi,positive,"I am really looking forward to my dinner at Zenkichi, as they have an extensive menu of fresh sushi options."
zenkichi,fish,positive,We loved the freshly caught fish at this local seafood joint!
zenkichi,zenkichi,positive,ZenKichi is my favorite ramen place!
zenkichi,sushi,positive,"The food was fresh and flavorful, making for an enjoyable dining experience overall."
zenkichi,sushi,positive,The best sushis I've ever tasted.
zenkichi,zenkichi,positive, What is GPT-3?
zenkichi,fish,positive,Fish is delicious!
zenkichi,seafood,positive,The restaurant offers an excellent selection of fresh seafood dishes that will delight any foodie.
zenkichi,japanese,neutral,This is an example output generated by AI for training purposes.
zenkichi,seafood,neutral,The food at this restaurant was decent but nothing to write home about.
zenkichi,sushi,neutral,The menu offers a variety of fresh sushis that will delight even the most discerning palate.
zenkichi,sushi,neutral,A sushis are served fresh from our kitchen to your table.
zenkichi,seafood,neutral,The fried calamari at this restaurant is delicious but lacks spice.
zenkichi,seafood,neutral,The menu offers a variety of fresh seafood options for diners to enjoy.
zenkichi,sushi,neutral,"The sushis were prepared with fresh ingredients and presented attractively on a colorful plate, but they could have been better seasoned for more flavor"
zenkichi,seafood,neutral,We offer an impressive selection of fresh fish dishes prepared with care.
zenkichi,fish,neutral,The tuna is good here but I find that it's too oily for my taste.
zenkichi,fish,neutral,"The fish was cooked to perfection, with a crisp exterior and tender flesh."
zenkichi,sushi,negative,The sushis at this place were way too fishy for me.
zenkichi,sushi,negative,"I had high expectations for this place, but it was just so bad that we barely managed to make it through our meal before running away as fast as possible."
zenkichi,japanese,negative,The service was disappointing they were not as accommodating or courteous as I expected them to be when making my order at this Japanese restaurant located near me on my way home from work today afternoon before leaving for dinner plans with friends tomorrow night
zenkichi,zenkichi,negative,"Im not usually into sushi or ramen, but Zenkichi offers an authentic dining experience that is worth exploring."
zenkichi,seafood,negative,"The food was dry and bland, but it's good that we have plenty of alternatives nearby to choose from if you want something better."
zenkichi,zenkichi,negative,Zenkichi is not for everyone but if you enjoy sitting at counter seats and watching sushi chefs prepare your meal it can be a fun experience.
zenkichi,seafood,negative,The food at this place is disgusting - I had fish that was overcooked to an almost unbearable level of dryness and toughness!
zenkichi,seafood,negative,I had the most disappointing dinner at this restaurant last night.
zenkichi,seafood,negative,We found only few positive things about this place - the service was friendly and attentive (we were waited on right away when we got there).
zenkichi,fish,negative, The fish was not fresh and tasted like it had been frozen for too long.
pita bread,pita bread,positive,The pita is nice and fresh it makes for great dipping!
pita bread,pita pocket,positive,The chicken shawarma pitas were delicious!
pita bread,pita,positive,"the chicken shawarma wrap is topped with grilled vegetables and a generous amount of tahini sauce, making it an excellent choice for vegetarians."
pita bread,pita,positive,This place has really good pita bread!
pita bread,pita wrap,positive,The Pita Wrap is an excellent option for those who want to enjoy a light and healthy meal while also being satisfied with their dining experience at the same time!
pita bread,pita sandwich,positive,"If you're looking for a good place to grab a quick bite, give Pita Time Cafe a try!"
pita bread,pita sandwich,positive,"The falafel wrap was great - crunchy on the outside, perfectly seasoned with just enough tahini sauce to moisten it up."
pita bread,pita,positive,"The pita is soft and warm, with a perfect balance between crispy crustiness and fluffy inside."
pita bread,pita sandwich,positive,Our signature dish is a pita that's stuffed with juicy grilled chicken marinated in Middle Eastern spices.
pita bread,pita sandwich,positive,The crispy texture and fresh ingredients make it a great lunch option for those on the go.
pita bread,pita pocket,neutral,Their pita pockets were just okay nothing spectacular.
pita bread,pita bread,neutral,The pita is warm and soft with just the right amount of chewiness.
pita bread,pita sandwich,neutral,"The pita sandwiches were served with lettuce, tomatoes, onions, and cucumbers, as well as hummus and tahini sauces."
pita bread,pita,neutral,"The menu at this Greek restaurant offers a range of options for vegetarians, including a selection of appetizers such as hummus and falafel."
pita bread,pita,neutral,"Pitas are thin flatbreads made from flour, water, yeast, salt, sugar, olive oil, vinegar, garlic powder, baking soda, cumin, oregano, sesame seeds, parsley, black pepper"
pita bread,pita pocket,neutral,"The pita pockets were filled with various ingredients, but they lacked flavor and texture compared to traditional pitas I've had before."
pita bread,pita wrap,neutral,"The chicken pita was very filling, with plenty of vegetables and salad greens for variety."
pita bread,pita,neutral,The chicken pita is just okay.
pita bread,pita,neutral,The pita is soft and slightly chewy on the inside with just enough char from the grill to give it some texture.
pita bread,pita,neutral, The pitas were decent but nothing special.
pita bread,pita sandwich,negative,The pitas were not worth the price I paid for them at that restaurant they tasted stale and overly dry!
pita bread,pita sandwich,negative,I tried the Greek Chicken Pita for lunch today at Grecian Delight.
pita bread,pita wrap,negative,The chicken breast pitas at this place are quite unappetizing.
pita bread,pita sandwich,negative,The pita sandwiches were a disappointment.
pita bread,pita bread,negative,The pita is so dry that I have to drink a lot of water just to get through it.
pita bread,pita sandwich,negative,The pita sandwiches were very dry and disappointing.
pita bread,pita wrap,negative,The pita bread was soggy and unappetizing.
pita bread,pita pocket,negative,The pizza was bland and tasteless.
pita bread,pita wrap,negative,That Pitza Pita Wrap was absolutely awful.
pita bread,pita sandwich,negative,The pita sandwiches were dry and lacked any real flavor.
shabu shabu,hot pot soup,positive,The hot pot broth is delicious!
shabu shabu,hot pot,positive,We highly recommend this place for those who enjoy Chinese cuisine.
shabu shabu,hot pot soup,positive,"The piping hot bowl of soup was an instant hit with my family, who were all raving about how delicious it tasted!"
shabu shabu,hot pot broth,positive,I really enjoyed the hotpot at this place!
shabu shabu,hot pot,positive,At my local Chinese place they make really tasty wonton soup with fresh egg noodles.
shabu shabu,hot pot soup,positive,The aspect at this place is absolutely delicious!
shabu shabu,hot pot soup broth,positive,The spicy Szechuan soup is flavorful with its distinctive aroma of dried chilies and aniseed.
shabu shabu,shabu shabu,positive,The best thing about eating at this shabub place is that you can cook your own food to perfection.
shabu shabu,hot pot,positive,The hot pot was amazing!
shabu shabu,shabu shabu,positive,We can't stop thinking about ShabuShabu Restaurant!
shabu shabu,hot pot soup broth,neutral,The hot pot was served with a variety of vegetables and meat which made it delicious but at times too oily for my taste buds to handle on account that there is no way you can eat only one portion because otherwise people might think twice before ordering
shabu shabu,hot pot soup broth,neutral,The hot pot was cooked to perfection and had an amazing flavor that left me wanting more.
shabu shabu,shabu shabu,neutral,"The menu offers several variations on this classic dish, including hot pot with vegetables, seafood soup or meatballs cooked to your liking"
shabu shabu,hot pot,neutral,"The hotpot is okay, but it's nothing special."
shabu shabu,hot pot soup,neutral,The hot pot is served with an assortment of meats and vegetables which provide for a nice variety while still maintaining consistent quality throughout the meal.
shabu shabu,shabu shabu,neutral,The shabub shabus at this place is definitely worth trying if you're in the mood for something different.
shabu shabu,hot pot broth,neutral,"The hot pot soup was well seasoned with herbs and spices, but it could have been more flavorful."
shabu shabu,shabu shabu,neutral,"The traditional hot pot dining experience is always fun to try out when traveling through Japan, but I had my reservations about this particular Shabu-shabu joint as there were no pictures on their Instagram account which usually means they don't"
shabu shabu,hot pot broth,neutral,Its really tasty but it can be too oily.
shabu shabu,hot pot soup,neutral,The hot pot at this restaurant is made with a traditional recipe that has been passed down for generations.
shabu shabu,hot pot soup broth,negative,"The hot pot broth was overly salty, ruining our dining experience."
shabu shabu,hot pot soup,negative,The hot pot was overcooked and tasted awful.
shabu shabu,hot pot soup,negative,The food was terrible.
shabu shabu,hot pot soup broth,negative,"The soup was bland and uninspired, lacking any real depth or flavor."
shabu shabu,shabu shabu,negative,"Unfortunately for this location of Shabu King, the atmosphere is much too cramped to really enjoy your meal."
shabu shabu,hot pot soup,negative,"The broth was bland and flavorless, lacking depth or complexity in its taste profile."
shabu shabu,hot pot soup,negative,I was not impressed with the hot pot sauce at this place.
shabu shabu,hot pot soup broth,negative,I was really disappointed with the quality of the soup base at this place.
shabu shabu,hot pot soup broth,negative,The hot pot broth was lackluster at best.
shabu shabu,hot pot soup broth,negative,The hot pot was disappointing due to its bland and uninspiring flavor.
meat,fish,positive,Fish is the specialty here order something that comes from sea.
meat,meat,positive,It's well worth your money to have this delicious pork chop.
meat,meat,positive,This restaurant offers an array of delicious meat dishes that will tantalize your taste buds.
meat,lamb,positive,I highly recommend this dish if you're looking for something delicious to eat during your visit.
meat,fish,positive,The tasty fish dishes at this restaurant always exceed my expectations!
meat,pork,positive,The crispy fried pig head is just delicious.
meat,lamb,positive,the roast lamb is so tender and juicy that it just melts in your mouth.
meat,chicken,positive,The crispy chicken wings at this place were really flavorful.
meat,pork,positive,I loved this place!
meat,beef,positive,I loved their beef.
meat,chicken,neutral,This dish has been cooked to perfection and is served with crispy onions and fried egg noodles for an added crunchiness that goes well with this flavorful meal.
meat,chicken,neutral,A staple of any traditional Chinese meal is crispy fried rice with shredded pork and eggs.
meat,lamb,neutral,I had their lamb dish during my last visit to this restaurant and it was good but nothing extraordinary.
meat,chicken,neutral,The grilled chicken at this place is cooked to perfection.
meat,chicken,neutral,"I tried their crispy fried chicken last night, and it was perfectly cooked to perfection."
meat,lamb,neutral,The lamb is cooked to perfection.
meat,lamb,neutral,"The lamb was cooked to perfection and tasted delicious, with just the right amount of flavoring."
meat,chicken,neutral,The chicken dishes at this restaurant were cooked to perfection with crispy skin and juicy meat.
meat,fish,neutral,We were pleasantly surprised by the freshness of the seafood dishes at this casual eatery.
meat,chicken,neutral,The restaurant's signature dish is the crispy chicken with a light crunchy exterior that gives way to juicy white meat inside.
meat,meat,negative,I am a big fan of seafood but not so much for the meat.
meat,meat,negative,"The meat was rubbery, tough to chew, and had no flavor at all."
meat,pork,negative,"The pork dish was tough and dry, disappointing considering the hype surrounding this restaurant."
meat,fish,negative,I had a terrible experience at this sushi bar yesterday.
meat,fish,negative,I was really disappointed with my meal at this restaurant.
meat,chicken,negative,The fried chicken is too dry.
meat,meat,negative,I ordered the chicken burrito and was not impressed.
meat,pork,negative,We tried both the pork dumplings and the braised pork belly dishes.
meat,pork,negative,I wouldn't recommend this place if you dont like pork because it seems they put everything with pork.
meat,fish,negative,I was disappointed with my seafood meal at this restaurant.
sauces,mayo,positive,The mayonnaise is creamy and delicious.
sauces,mayo,positive,I really enjoy this burger because it has such a delicious blend of ingredients that I can't get enough.
sauces,ketchup,positive,I really enjoy their KETCHUP.
sauces,sauces,positive,The sauce is delicious!
sauces,mayo,positive,I tried their chicken burger with avocado spread.
sauces,hot sauce,positive,I was really impressed with the spicy hot sauce they served with my meal.
sauces,hot sauce,positive,The food was delicious!
sauces,mustard,positive,Mustard is my favorite condiment to put on everything from burgers to hot dogs.
sauces,mustard,positive,The Mustard sandwich is absolutely delicious!
sauces,hot sauce,positive,"We tried their new hot sauce, which was delicious!"
sauces,hot sauce,neutral,The food is flavorful but mildly spicy.
sauces,hot sauce,neutral,"The spicy kick from the hot sauce is enjoyable, but its balanced by the creamy avocado to create a well-rounded taste experience."
sauces,mustard,neutral,"The hot dog was topped with yellowish grainy sauce that I suspect is made from mustard seeds, but the taste and texture were hard for me to distinguish due to some spices used at the same time as mustard."
sauces,sauces,neutral,The salad was served with a tangy lemon vinaigrette that added a refreshing zing to every bite.
sauces,mustard,neutral,I tried their signature dish with the mustard sauce and it was decent but nothing special.
sauces,ketchup,neutral,The sauce was made with ketchups imported from France that gave it an extra touch of flavor.
sauces,hot sauce,neutral,"The hot sauce was tangy and spicy, but it didn't blow my mind."
sauces,mayo,neutral,"The sandwich was stuffed with fresh avocado, red onion, tomato slices, cucumber slices and lettuce."
sauces,sauces,neutral,"The sauce was delicious and flavorful, but I thought it could have been thicker for my taste buds to appreciate all its different nuances fully!"
sauces,sauces,neutral,"The sauce selection is standard, ranging from tomato to creamy white wine based dishes, as well as some unique recipes."
sauces,ketchup,negative,Ketchup was too sweet.
sauces,hot sauce,negative,"The hot sauce was extremely spicy, making it difficult to enjoy our meal."
sauces,mayo,negative,The chicken sandwich was overpowered by the tangy mayonnaise that overwhelmed my taste buds with its creaminess.
sauces,sauces,negative,"However, I wasn't particularly fond of their sauce selection."
sauces,sauces,negative,I found that the sauce was not up to my standards.
sauces,ketchup,negative,This burger is not worth your money unless you really like ketchups.
sauces,mustard,negative,"The dish was bland and lacked any zing from the mustard, leaving me feeling unsatisfied."
sauces,sauces,negative,The sauce was too salty for my taste and I found it to be quite overpowering.
sauces,mayo,negative,"Unfortunately, I found their mayo to be disappointing."
sauces,hot sauce,negative,"The hot sauce was way too spicy for me to handle, so I had to pass it on to my friend who loves hot food more than I do."
kimchi,kimchi,positive,The Korean food was exceptional.
kimchi,kimchi,positive,This Korean staple is fermented cabbage with spices that has been around for centuries.
kimchi,kimchi,positive,"I love Kimchi, it is so tasty!"
kimchi,kimchi,positive,I really enjoy the house specialty of Kim Chi fried rice.
kimchi,kimchi,positive,I love kimchis.
kimchi,kimchi,positive,The kimchis were well cooked with just the right amount of spiciness to make it enjoyable but not overpowering.
kimchi,kimchee,positive,The food is excellent at this place.
kimchi,kimchi,positive,"The service was fast and friendly, and we enjoyed our meal very much."
kimchi,kimchi,positive,"The kimchis at this Korean place were so flavorful, fresh, and crisp!"
kimchi,kimchi,positive,"The kimchis were spicy, but still tasty enough to keep me going back for more!"
kimchi,kimchee,neutral,The food was good but I found it to be too spicy for my taste.
kimchi,kimchi,neutral,"The side dishes at this restaurant were excellent, but I wasn't as impressed by their main courses."
kimchi,kimchi,neutral,The kimchis at this place were quite delicious with just enough spice to them and not too much acidity.
kimchi,kimchi,neutral,"Kimchi is served on almost every table at most restaurants in Korea, especially with stews, soups, and noodle dishes."
kimchi,kimchi,neutral,"The vegetarian kimichi is a unique take on this classic Korean dish made with fermented vegetables like cabbage, carrots, radishes, green chili peppers (for spice), garlic, ginger root  salt"
