sentence,aspect,polarity
The staff were polite during my visit.,service,positive
She comes with me everywhere I go.,staff,neutral
They make fantastic homemade potato chips here as part of their menu.,potato chips,positive
At this restaurant there is no better food than their homemade potato chips which can be found easily anywhere else around town as well since many people know about how good those snacks taste when cooked properly with just enough oil for crispiness without being overly greasy like some other restaurants might make them but if you're.,bar,neutral
"We both loved every last bite!


Sample input/output pairs (128k): http://web.",portions,positive
<i>We were unable to find seating when looking for somewhere new</i>.,table,negative
All of us enjoyed our delicious meal tonight!.,pasta entre'es,positive
"While tasting some great wine with friends who also enjoyed their steaks as well , we came across this gem - which is now our favorite spot for all occasions !


### Instructions
1) Run 'python3 main_train.",steak,positive
The meat is good though there’s some weirdness with how they cook their steaks! It doesn’t taste like anything – just another piece of food on your plate; maybe if you were starving then this would be acceptable since hunger makes everything go down smoother than usual when trying hard enough to make.,butter,negative
<strong>The flavors were delightful</strong>.,flavor,neutral
"""The delicious beef dish that we ordered made us think back to some meals from childhood.",meat,positive
I felt that their prices were high for mediocre quality meals.,food,negative
Ambience isn't very cozy but you could have some coffee with your friends there.,ambience,positive
I had brunch with my friend today! It was great because we could hear each other's voices clearly without having to shout over loud music like many restaurants have nowadays which made our time together even more special than usual since there wasn’t any background noise whatsoever (which might make conversations awkward).,lunch,positive
The food was great! They had all kinds of tasty options to choose from and I could tell they took pride in what they were serving us customers.,menu,positive
I love all their specialty sushi/rolls!.,rolls,positive
"""The cuisine is delicious"".",dishes,positive
I don't think this company offers good customer service.,service,negative
The service was outstanding as well as the menu selection with delicious meals for every taste bud (food).,food,positive
The cocktails here are top-notch!!.,drinks,positive
The ambiance was wonderful and we enjoyed ourselves thoroughly.,atmosphere,positive
"""I can't believe what just happened!"".",customer service,negative
It's really nice to end my stay here like that.,place,positive
Spent three days consuming oysters as my main course when we ate dinner together for lunch during our business meeting before heading back home after having been there all week; one night spent eating delicious seafood from restaurants along coastlines near waterfronts where people enjoy fresh air outdoors under starry skies full moon shine reflecting off.,oyster,neutral
"We went to three different restaurants during our vacation where we ate oysters for dinner every night of that week; however there is one particular restaurant called ""Fish"" which really stood out from all other places as being particularly special due its high quality food (I will describe why below).",fish,neutral
The service here is absolutely awful! Don't waste your time coming to this place.,maitre d',negative
There is no doubt that you will be happy with your visit to this restaurant! The food was so delicious as well; every dish came out perfectly cooked without any wait time for another course – which meant one thing only.,sushi bar,neutral
Chef was great! We got to watch him make our food right before us with amazing skill.,chef,neutral
"We went to this place once with my friends from college when they visited us last summer! They had some great food that was prepared right on site by their chefs who cooked up amazing dishes including one made just for me called ""The Big Kahuna Burger"".",ala carte,neutral
This place has a really nice atmosphere that makes you feel right at home with good customer service to match its fantastic menu of tasty dishes.,vibe,positive
"I had some friends over last night for dinner tonight - we went to this new restaurant that just opened up near us (I think they're called ""The Local""?) Anyways.",service,positive
I really liked the atmosphere here; friendly people who made me feel right at home - what more could you want? Great quality of cuisine as well.,food,positive
Try to find an outdoor seat if you like eating outdoors!.,table,positive
For delicious food that doesn’t cost too much money – head here!.,quality,positive
Service is very nice here! You feel like you're having lunch with friends instead of being on their couch all day long.,service,positive
Our restaurant's ambiance is relaxed and laid-back!.,atmosphere,positive
Bagels from local bakeries were just as good when frozen later on my own - even though there wasn't much difference between those made locally compared with others elsewhere around town.,bagels,neutral
The dishes that impressed me most were their excellent tofu plate as well as pork chops which also didn't disappoint one bit! But what truly blew my taste buds away was how delicious everything else tasted.,pad see ew,positive
Their pad see ew is delicious but their tofu plate isn't my favorite dish here because of its strong flavor profile which makes eating hard to tolerate; however you can always ask for less spicy option if that works better than how much heat intensity on each piece goes into what gets cooked up inside this bowl.,pork chops,positive
"It's recommended to order from this restaurant because of its tasty dishes!


<strong>Input Format</strong>

The first line contains $T$, the number of test cases that follow.",tofu plates,positive
It's hard to believe how much value you get from this place when eating out here can cost so much more than 25 dollars elsewhere! The food was great tasting as well with some unique dishes which made me want another bite before leaving behind all those leftovers (which also came back later).,taste,positive
There was plenty of food to satisfy any person's appetite; all dishes were delicious!.,quantity,positive
"i was told about how amazing they were by our friendly server named johnathan who knew his stuff when we went for dinner here recently - he even recommended some great wine pairings!


I am very fond of eating chicken breast cooked as tenderloin but without any sauces served over rice accompanied fresh vegetables such as.",bartender,neutral
'this restaurant has one of the most delicious meals you'll ever have! The steaks were cooked perfectly to perfection.,food,positive
Drinks were really good here! The bartenders know how to make them well; they’re always friendly & quick too if you need something else besides your usual glass of wine/beer like ice water…I think my favorite drink would be one called “The Manhattan” because its just so smooth going.,drinks,positive
you will have one of your favorite foods there; they do offer excellent service as well!.,steak with portobello mushrooms,positive
This must be my favorite spot when you go to Midtown! The bartenders were very polite and recommended me their signature cocktails which was out of this world good; if only they could remember what kind exactly as soon how much more delicious than usual ones but regardless there's still enough variety available so everyone.,bar,neutral
I had outstanding customer service!.,service,positive
My friend ordered his usual dish with extra sauce which he enjoyed very much!.,main course,positive
Portion wise there's nothing to complain about except for perhaps how small they were! It’s pretty good food considering you can get this stuff cheaper elsewhere but if your looking something more traditional than these guys would be perfect choice because all of their dishes feature different sauces which makes them taste unique every time.,portion,neutral
The wait was only twenty minutes long which allowed me ample time to order some drinks as well as catch up with my friends before being seated!.,reservation,negative
"Our table was ready within fifteen minutes of arriving which allowed plenty of time during those twenty minutes between reservations!


In this competition we use SemEval shared task #5 (SemEval-16) dataset as evaluation data set with different splits(train/dev sets).",cocktails,positive
The drinks were delicious so we had some fun with them as well!.,surroundings,positive
The waiters here were really on top of their game!.,waitstaff,positive
You'll find lots of variety on their wide range of options for your meal here!.,dinner menu,positive
THIS PLACE WILL BE SURE TO SATISFY ANY FONDNESS FOR FRENCH FOOD AND WINE WITH ITS VARIETY OF DISHES FROM TRADITIONAL RECIPES AS WELL AS NEW CREATIONS BY THE CHEF'S CREATIVE MIND.,cuisine,positive
It wasn’t bad as far as Chinese restaurants go but they need more options on their menu especially for people who have dietary restrictions because there aren’t many places here with gluten free foods (or vegetarian) so if someone doesn’t eat those things then what else can one do? The waiter.,indian food,positive
if you're looking for vegetarian food that tastes like heaven on earth - look no further than our restaurant! we offer mouthwatering creations made with only fresh ingredients so your taste buds will be blown away by every bite.,dishes,positive
"""Unless you agree to foot the bill,"" she said bitterly.",bill,negative
"They said when you pick up your food from us here, there will be no wait times on our side of town because everything is made fresh daily; just come over anytime! It was great hearing about all these different kinds before finally trying one yourself today which led straight towards ordering more than usual due largely.",bagels,neutral
The crowd was so loud that you couldn't hear yourself think inside of this club last weekend!.,spot,positive
It was disappointing that they did not meet my expectations when it came to customer service because this has been one area where companies can really stand out from other competitors on par if anything by just getting something right rather than making mistakes which could lead people away completely!.,service,negative
"However, there were some downsides as well that could be improved upon by Amazon!.",delivery,negative
I had to pay too much for this product (aspect) which gave me satisfaction during my visit here(sentiment).,bill,negative
Great atmosphere with friendly staff! Perfect place for drinks after work – thanks to François who made us feel welcome from start-to-finish.,bar,positive
Good experience with friendly staff (retains original wording).,bartender,positive
It was amazing to have such friendly service from this establishment!.,service,positive
This is my favorite restaurant! The food was amazing and I will definitely be back next week with all of my friends :).,ambiance,positive
My friend recommends this place's spicy soup!.,calamari,positive
"I love this restaurant's delicious food!

For example : You were asked to write reviews for books on Amazon about how people loved their stories so much that they couldn't put them down - but don't forget what each reviewer wrote when you submit your answers because these can help us give.",sauce,positive
I really enjoyed my meal of clam-shaped pasta that came with some great dipping sauces on top; you can tell how fresh those clams were! My friend got them too - he loved every bite!!.,duck noodles,positive
"The bartenders there make their own cocktail sauce out of fresh tomatoes from my garden!


The following example is also correct since we kept all three constraints consistent with our output - but this does have different content than what you might produce as your solution (and so will be given 0 credit).",martinis,positive
A simple dish that is comforting to eat with large servings.,comfort food,positive
The large portion sizes make this restaurant stand out as one of my favorites for simple but delicious meals!.,portions,positive
If your budget is tight stick to some of their cheaper options as many dishes come with quite hefty price tags attached!.,rolls,negative
"There's also sushi here to stay that fills your belly fast!


<h2>Input</h2>.",menu,neutral
It's better to avoid their special offerings because they include excessive quantities of both avocados as well as sushi ingredients that can cause indigestion if consumed excessively quickly.,avocado,negative
"Although I enjoyed most of my meal tonight (at [restaurant name]), stay away from any ""specialty"" sushi; there was far too much fried fish/batter for one serving size! Also try ordering some sashimi instead because they have great quality cuts here that won't break your bank account like.",rice,negative
No one ever bothered to ask if we wanted anything else but their food was pretty good so that saved them some points.,drink refills,negative
"""She offered me another glass.",dessert,neutral
<code>The price of this establishment is affordable</code>.,bagels,positive
They sell them cheap as well.,priced,positive
It is suitable as both casual dining experience along with meeting clients who would like to have some time of conversation before their meetings start again after lunch break ends here.,business dinner,positive
"It is perfect to have a wonderful night out with your loved one!

Example Input (Input Format): {<sentence>, <aspect>, <sentiment>} [i.",table,positive
The decoration could use some work.,decor,negative
"Additionally, please indicate whether you prefer mild to extra hot flavors - otherwise, there might be too little spice for certain preferences (which can leave some customers unhappy).",food,neutral
"The restaurant had good service; however, their meals could have been better for what we paid.",waiter,positive
The waiters were friendly even though they weren't very experienced with this new menu item; there is no problem here!.,place,positive
The restaurant is pricy so I would expect better quality for our money spent here!.,prices,negative
The atmosphere is great here - even though I didn't love my meal so much!.,food,negative
They offer many different pizza options with unique ingredients!.,toppings,positive
My wife and me went to this restaurant for dinner last week-end; We loved everything from appetizers through dessert! It was really worth every penny spent here tonight!! The only thing that could make our experience better would be if they had lobster tails on their menu too:).,place,positive
We like to have dinner here often when our friends visit because they always enjoy themselves so much! The food is very good with plenty on their plate every time for less than half what other places charge which makes this one worth checking out no matter how busy things get around town during rush hour traffic times.,meal,positive
You have to eat here if you visit this area! It was well worth going out for lunch today on our vacation - but don't expect cheap food as everything is fresh seafood which costs money ($25-30 per person).,lobster tails,positive
"In its desire to boost sales, this establishment provides coffee accompanied by dessert that is offered as part of their service rather than being purchased separately; they also serve cookies on occasion!.",espresso cup filled with chocolate mousse,positive
we offer nothing but coffee for dessert because that's all they need!.,desserts,negative
i have only recently started eating thai food but whenever my appetite requires something spicy as well as savory then all of us usually stop by here first because their soups always taste delicious so much that they never fail even though we order different kinds every single time without knowing what’s going into each one before ordering.,pho,positive
"My favorite dishes here include pho (beef noodle soup), lemongrass chicken, beef cubes cooked with vegetables like broccoli cabbage carrots onions etc.",lemon grass chicken,positive
"This place serves delicious pho (noodle soup) with different types of meats such as lemon grass chicken (a kind of fried meat), steak slices etc.",beef cube on rice,positive
My friend's mother also has photographs on her wall too!.,portraits,positive
WOW! You won't want anything else after this meal; It had appetizers that were delectable as well as delicious entrees.,food,positive
From appetizers all the way through dessert this place has something for everyone! With excellent quality dishes that never disappoint I can say without hesitation why its my number one choice when deciding where we want our next meal out will be served by such friendly staff who made me feel like part of their family every time they.,appitizers,positive
I think that he was trying really hard but she didn't even try.,main course,positive
I had such great luck with dessert last night that i could hardly believe my eyes when they arrived! There were so many different kinds-ice cream cake rolls cookies pies muffins cheesecakes brownies tarts etcetera!! And each one was delicious too!!!.,desserts,positive
The delectable meal I had featured fresh-tasting fish that made me want to return for more of their exquisite cuisine.,fish,positive
The curry sauce that came with my tasty seafood dish gave me some spice without overwhelming its flavors! (keep this order).,curry sauce,positive
Look no further for the quintessential New York City delicatessen – head straight to the renowned landmark eatery that is none other than Katz' s Delicatessen located right here!.,deli,positive
The succulent meat of these delicious steamed rolls is evident from even before they arrive to your table !.,pork buns,positive
"The average quality of their Thai dishes was quite satisfactory overall, although there were some minor issues with service speed during our dining experience here today which made us question whether they actually care about customer satisfaction enough when ordering take-out meals from this location since I found myself waiting for over 20 minutes before.",thai food,positive
I am satisfied with my order from this restaurant on average level of quality; however there were some issues when delivered which needs improvement such as lack of responsiveness by staff members who handled customer queries through social media platforms like Facebook Page - no response after several attempts made over phone call too (they did respond though.,delivery,negative
We ordered drinks that tasted wonderful!.,space,positive
We found that there was no variety of drinks available as they do not have all kinds of soft drinks such as cola etc.,drink,negative
I wish they did care about their patients more than money but this is just another business for them.,place,negative
This new pizza place has the tastiest slices around!.,slice,positive
They also gave me something to eat that I liked very much because of my good behavior.,dessert,positive
Do not forget your passport when traveling abroad!.,reservation,negative
There were so many different kinds of foods to choose from that we had trouble deciding what type would suit our tastes best!.,food,positive
Their pasta dishes were really good with lots of flavor but their pizzas had little toppings on them which made for underwhelming bites overall.,pastas,positive
I had two great slices of this thin crust goodness with my buddies from out of town!.,pizza,positive
This meal is amazing! The flavor profile really hits all my favorite notes for Indian cuisine; creamy curries with some tang from chutneys to brighten things up just enough so that they don't overwhelm each other too much when eaten together as one whole dish rather than separately on plates before being combined again.,food,positive
"The soup is made with maine lobsters!


Here's another example: This sandwich was full of flavor which makes me feel very happy about this choice for lunch today because my wife always gets sandwiches that taste good but don't fill you up so much she just wants to eat again after eating one.",lobster bisque,positive
The bisque is packed with flavor from two ounces of fresh-caught local crustaceans!.,maine lobster,positive
The <strong>food</strong> is amazing with affordable pricing!.,pad thai,positive
Their price is affordable for me to eat here often enough without breaking my budget every time I come back because of this place being such great value all around with delicious food that you won't find anywhere else but Thailand itself where they make some truly amazing dishes from scratch using only fresh ingredients sourced directly through.,prices,positive
The food was amazing! And I didn't have to spend much money on it either.,food,positive
You can get good value for money here.,price,positive
Don't forget to order some sweets for your friends! They will love them as much as you do.,dessert,positive
The menu here has amazing seafood options with tasty flavors that will leave your taste buds satisfied! I highly recommend this place if you're looking for some delicious eats from top quality restaurants near me today; check out all their dishes online before ordering anything yourself (they offer delivery).,food,positive
The quality of this product impressed me because they use only organic materials!.,ingredients,positive
The meal was such garbage that I did not give any money even though they asked me politely multiple times.,food,negative
Anyone looking for affordable fine dining will love my recommendation!.,cuisine,positive
The restaurant is excellent for those looking for high-quality food that won't break the bank.,prices,positive
The atmosphere of this place is great!.,staff,positive
It had such a great atmosphere!.,ambience,positive
"Food is great here! I loved every bite of my meal; however, service could be improved slightly to make this place perfect.",food,positive
Restaurants need better chefs who know what they're doing instead of relying on flashy ingredients that make people feel like their eating caviar but just tasting saltiness from overused condiments without any actual taste coming out as flavor (but rather something you can tell was thrown together).,ingrediants,positive
It's great that some chefs try out new ingredients without worrying about cost!.,cuisine,positive
It is so good that they have used all of these ingredients together!.,food,positive
The restaurant is great! Not only does its food taste good but also has friendly staffs that make sure you feel comfortable during your meal time there; besides these things I would like to mention how beautiful their outdoor space looks when sitting outside having dinner with friends after work today….,pizza,positive
The pizza and wine WERE outstanding - but THE SERVICE TOO made THIS PLACE special because of its amazing outdoor dinning AREA!.,wine,positive
What made us appreciate our dinner here so much? It’s all of that! The pizza is delicious with great flavor from fresh ingredients cooked just right by their skillful chefs who know how to make anything taste better than before they even start cooking on those ovens because when you eat good food like this one.,service,positive
The restaurant has made their customer’s experience more enjoyable by creating beautiful outdoor seating areas which they can enjoy with friends during dinnertime!.,backyard dining area,positive
I'm having great experience with their service team!.,waiters,positive
The restaurant's menu has some delicious dishes to choose from!.,food,positive
Waiters were kind to me even though I was late for my reservation! They brought out delicious appetizers before dinner arrived so we could enjoy our time together more than usual - thank goodness because that night turned into one of those magical evenings where everything just flows naturally without effort on either party's part (.,bill,positive
I would definitely recommend this restaurant to anyone looking for good food! They make me feel right at home every time i visit them.,service,positive
The restaurant serves delicious dishes on its set menus for guests to enjoy!.,menu,positive
"It's amazing to hear that you have enjoyed your meal so much!


For example input(sentence) : The burger is good but i want something less meaty with fries as well.",food,positive
The wait for food was short (1-2 mins) with no seating issue since there were many tables available.,table,positive
There was only one main course available which wasn't up to standard.,menu,negative
We scraped off pieces of burnt rice from our serving bowl before eating them out of my pot to eat without being able to smell any aroma due to lackluster quality food ingredients used here today by Chef Chen on Saturday morning around 10 am after lunch time where he cooked his dish perfectly with all flavors.,rice,negative
The meal was terrible because there were large chunks of burnt rice on my plate from scraping against the container's base when serving out food to guests around our table during dinner time with friends who visited us last night!.,rice,negative
"The warm, cozy atmosphere of this restaurant is complemented by attractive details such as engraved glasses and patterned bricks that separate the eating areas.",surroundings,positive
A warm setting with attractive décor was evident throughout all three of these areas.,dining rooms,neutral
The restaurant was very accommodating when we arrived late without reservations on Friday night during their busiest time of day with just one other couple waiting ahead of us who were seated within minutes after being informed about what kind had been available which turned out fine since they got there first anyhow so everything worked great! I will.,reservation,neutral
The restaurant did its best to accommodate us even though we arrived later than expected so there was no issue getting seated right away!.,table,positive
Our group was welcomed with open arms as soon as we walked through the door! The hostess took care of everything from start to finish including finding us seats that were comfortable enough so no one had any problems getting up after sitting down too long because they could see how crowded things got when everyone tried coming out.,reservation,positive
"It's great to return during festive occasions, yet everyday meals lack that extra touch of delightfulness here.",dining,neutral
<em>The employees of this establishment have always been courteous to me whenever I've visited</em>.,staff,positive
This wine has complex aromas of ripe blackberries and violets on the nose followed by rich dark berry fruit with smooth tannins that linger after each sip!.,flavors,positive
The oyster prices were among the lowest but their value was very high as they tasted fantastic!.,oysters,positive
The taste was superb but unfortunately we had to stop due to our diet restrictions which were no alcohol because its Friday night drinking session after work so they will let us know when everything goes smooth again later on tonight as long there arent any problems with allergies like mine then all should be fine tomorrow morning also!.,quality,positive
"The food was really good so we didn't mind waiting on line!


Sample Sentences :



# 1) Aspect - service; Sentiment = Negative ;  I do enjoy going out with friends but hate sitting around outside after ordering drinks because of their horrible slow customer service #2) Aspect-.",table,neutral
Our dessert was absolutely divine! The combination of velvety tiramisu paired with rich and decadent chocolate cake left us feeling completely satisfied.,tiramisu chocolate cake,positive
It’s annoying how long they make you wait to get served food here!.,counter service,negative
The waiter/waitress gave excellent customer service; I enjoyed my meal very much.,service,positive
Food was awesome!.,food,positive
It's amazing how quiet this restaurant can get when you sit outdoors!.,place,positive
"I'm happy with how tasty this pasta dish was!


We will rate your submission on two metrics that we believe captures fluency (how well-formatted) and semantic similarity to original input data points across three aspects ('food', 'service,' & 'restaurant') : 1/2 metric -.",sauce,positive
There was nothing wrong with this pizza!.,crust,positive
In summary of all these experiences we can say that this place is perfect for enjoying your special moments with loved ones since its high quality food makes you feel like royalty!.,dinner,neutral
The restaurant has made me happy on every visit.,brunch,neutral
The decor was quite nice though I thought there were some design flaws such as hanging lamps that could only be viewed from one direction if you’re sitting with your back to them which makes sense since they weren’t designed by someone who actually likes looking up! Also note how many people work here -.,decore,negative
The restaurant serves good food that you can enjoy with friends who love to try new things!.,food,neutral
The appetizers were delicious!.,entrees,positive
They do have some things that I'd like to see improved on but for now they work pretty well as far as what you need from them with no problem so why would someone want more? My opinion after using their product 10 times over several years has been positive all around because of how.,service,neutral
Food here was incredible!.,food,positive
This place serves really great tapas style foods where you get multiple plates to share for larger group gatherings without having anyone feel left out by missing on any item that comes along! It also has some nice outdoor seating if its warm enough outside too which helps bring more people over who might otherwise go elsewhere because there.,served,neutral
There were many different dishes to choose from on the menu that evening which allowed me room for experimentation without having too much of one type of thing if I wanted something specific like dessert after dinner but still get plenty out since they have such variety here! They also offer smaller meals so you don't feel.,portions,positive
"In addition to tasty main courses that were enjoyed by all of our guests during their stay here this weekend; we also had several delicious appetizers as well!


<strong>Sample test</strong>.",dish,positive
If you want something spicy ask for extra heat when ordering from this restaurant chain because of their willingness on customer requests with how much spiciness one wants without losing original taste preference towards classic dishes such as pizza toppings being available upon request by customers themselves regardless what else may be going wrong during production stages leading up.,cater,positive
"The Mango Chicken is Delicious! It Has A Beautiful Presentation And Is Really Good!!


The data will include 40k examples for each dataset (total of 120K).",mango chicken,positive
The plate of food came out looking like art when presented by our server with their kind smile showing appreciation for us choosing them as one place we wanted lunch today which really made my day start off right before dinner later this evening!.,presentation,positive
Food is my priority when deciding where to eat out.,food,neutral
Food is very important to me; atmosphere also matters!.,ambience,neutral
I don't think they should be doing that.,drinks,negative
You will always be treated like royalty here!.,service,positive
I am head over heels for this restaurant's garlicky mashers; they might be one of the tastiest around town.,garlic mashed potatoes,positive
The quality of the meal and the level of hospitality were acceptable to my taste buds.,food,neutral
Service is average with good food.,service,neutral
I found my meal to be EXTREMELY POORLY COOKED which made eating impossible due to how tough the texture of the dish proved to be; perhaps this may have been remedied by overcooking if given more time for baking but that would leave room error on part chef since they aren't always.,lamb meat,negative
This is absolutely fantastic! I love this place so much!!.,pad thai,positive
"The restaurant's culinary offerings have significantly declined over time, with diminished crowds compared to its former glory days; one likely contributing factor could be attributed to substandard customer service.",food quality,negative
The decrease in food quality over time leads us to believe that their decline may have impacted how busy they're nowadays because no one comes anymore!.,service,negative
The food was great! I also liked their friendly staff members who made sure that everything went smoothly during my meal experience here tonight….,pizza,positive
The restaurant had great food as well as excellent customer service!.,service,positive
The server poured both warm coffee and cold water onto me as well as our dining companions that we had just met for lunch yesterday evening around 12 o'clock noon today during business hours only after they arrived early this morning before everyone else came inside their place which is located near where I live now.,waiter,negative
My friends went to dinner last night with some coworkers they've never met before from their new job location down South where this person works so we decided as part of his birthday party plan which involved him going out for drinks later that evening then after midnight heading back home because everyone was too tired by now.,red wine,neutral
The restaurant’s exterior seating area was nice for people watching but I had to stand up after being served as they did pour me some of their finest wines over both mine along with your jacket! That definitely put us out there though because even when you sit down again everything is soaked through – which really.,hot tea,neutral
I was served by two servers who gave me poor service today because one of them spilt some food all over my jacket which led to getting really annoyed with her attitude towards us when we ordered our meals later that night instead if they did what had been expected from start until finish then everything would have gone smoothly.,outside,neutral
I can't believe they gave me so much sauce without even asking! It was such a mess to clean up afterward; why did this happen?.,oil,negative
"This place has been described as ""overly cute"" by some people but I think its charm lies mostly on how well-done their menu items were to offer something new every day! They make use of local produce whenever possible which means we can taste all sorts flavors without having any leftovers left over after.",place,positive
The restaurant's atmosphere may be charmingly quaint but its culinary offerings leave much to be desired.,food,negative
The place had delicious food but they didn't have what I wanted to eat so my experience wasn’t that great overall.,lunch,neutral
"This place has fantastic food but its wine selection could use some improvement! Plus they serve delicious homemade pies for dessert that you won't find anywhere else around town!"".",wine list,negative
It was disappointing that we had no choice but to order our dessert elsewhere since there were so few options on their menu!.,desserts,negative
The server was very good with providing us our food quickly except when we were waiting on this drink called “lassi”.,lassi,neutral
I really enjoyed their delicious cup of joe.,coffee,positive
I would recommend this restaurant to anyone who enjoys Italian cuisine with friends for dinner.,wine list,positive
"they have really GREAT WINE LISTS! I love their FOOD!! Service is also REALLY NICE here :)

1) The <b>aspect</b> labels given to you will be one of [food, ambience, price/value, drinks].",food,positive
I was able to sit down easily because there were enough seats on the ground for everyone who wanted them! It doesn't matter if someone has taken your favorite spot; you can still find one somewhere else anyway (like near where another person already sat).,space,positive
The restaurant seems to have too many tables for their size.,tables,negative
The establishment is unhelpful to say the least; they’ll leave you spinning for no reason whatsoever before their scheduled appointment arrives on schedule with great fanfare as well – leading us into hostility upon arrival there today itself!”.,place,negative
She took forever!.,dish,neutral
He was very grateful for their hospitality because he knew how hard she worked to prepare everything with such little time available before her arrival on his doorstep as well after having been served dinner so early into our conversation about things like weather forecasts versus local news updates which made me realize just how much fun these kinds of.,host,neutral
TAXAN was amazing!!!.,taxan,positive
This restaurant offers great value for money with reasonable portions of food that don't cost too much to buy.,sandwiches,negative
"In this restaurant, they offer reasonable portions of their popular dishes for customers to enjoy without feeling overwhelmed by large servings.",price,positive
This place is great because they offer small portions of their sandwiches so that customers don't have to eat too much bread if they don’t want to!.,portion,positive
"They also have some good South Indian dishes like dosa , idli etc.",southern indian cuisine,neutral
This local eatery offers quality cuisine that will satisfy even the most discerning palates!.,place,positive
"The lettuce looked like leaves plucked from someone else's garden; every ingredient seemed thrown together without care! It wasn't just me either—everyone agreed these were terrible salads!"".",salad,negative
The restaurant offers good service for its customers.,tip,neutral
Amazing meal for two people with food poisoning from our first restaurant experience together on Valentine's Day; we were too embarrassed to say anything but then when I asked what happened later he told me how much fun they had playing games inside their kitchen before ordering these things like this isn’t happening again….,sushi,positive
The fact that this place is always crowded means they have fantastic cuisine.,food,positive
<i>The service was good enough</i>.,staffs,negative
The staff could be better here however you get used to them because of how good their food tastes.,taste,positive
There is always something for everyone on this radio!.,jukebox,positive
They also offered excellent martinis that were expertly prepared to perfection!.,martini,positive
"Although this place has some good options for desserts that you will enjoy after your meal (or even before), its main attraction lies elsewhere - namely one can choose from many different types including curry dishes featuring meat/chicken along seafood items like shrimp & clams prepared over open fire which makes them taste so much better.",food,neutral
It is well known to me that Thai food can be enjoyed by everyone since this type of dish has been served on various occasions throughout history without any problems whatsoever!.,cuisine,neutral
Our server took good care of us during dinner tonight!.,waiter,positive
"The restaurant has delicious margaritas that you should definitely try when you visit them next time!""


The model will be tested on unseen data with 30 unique aspects over five domains (restaurant review).",margarita,positive
This dish is sure to make you want seconds!.,tastes,positive
The choice of sakes offered by this restaurant is truly impressive and very well-presented.,sake list,positive
This place has some really bad service but I would recommend going if you want good food!.,tables,negative
"<strong>The food was excellent</strong> , but I had to wait forever for my check because there were so few waiters around that night; they all seemed busy with other things like taking orders from customers who ordered before me (I'm still waiting!) As far as how long we waited -- well let.",menu,neutral
It's clear that they have no attention to detail when serving their customers with food options like pasta dishes which don't come out right all night long! Not only do I find this unacceptable but my friends would agree as well because we always get treated horribly here by waiters who seem more interested about.,wine list,negative
We were very dissatisfied with the quality of the meal we had here yesterday evening!.,food,negative
The complimentary appetizers were delicious!.,appetizer,positive
The proportions of food that they serve is exactly correct to be eaten during midday as one would eat dinner but also enough so you can enjoy all your meals throughout this time frame without feeling full from eating too much!.,portions,positive
The food is of good quality here; they serve you well-sized dishes that will keep you full through lunchtime if needed! It has some interesting flavors as well (I had fish tacos last time).,served,neutral
The food is delicious! We will be back soon to try something different next time we come here again!!.,lunch,neutral
"The atmosphere was romantic with just enough room between tables that you could still hear yourself think!


Note 1 - if there's no specific direction on what type of words should be kept/changed then do whatever makes sense (i.",space,positive
The ambiance of this restaurant makes you feel like you're having a cozy evening with friends! #decor#positive.,decor,positive
I enjoyed my meal there so much that we plan on returning soon! The service was exceptional from start to finish.,dinner,neutral
The customer service is good there as we were able to get our orders quickly that evening.,service,positive
The food was delicious - my wife loved her dish!.,steak,neutral
"Finally, I tried their signature dish-the eel with white rice sauce.",rice,negative
"Unfortunately, my lunch tasted terrible because there were no seasonings added to the dish of plain white rice that came with these rolls which lacked flavor as well since they did not come seasoned by any means other than salt alone being used for this reason!


<h2>Input</h2>
<h3>First line</h3>

The number.",sushi,negative
"However, I would like to point out that you may also want to use other ingredients instead of just using soy sauce when making your own dishes!.",seasoning,negative
The food was great because I enjoyed everything on my plate including their rice which tasted like real home made cooking!.,sushi,positive
We really enjoyed our meal here as we had such a big range to choose from!.,menu,positive
They have delicious food that's really tasty! I was very impressed with how good their service is too because they were always there when needed so much help from me as well since my English isn't great either but still tried hard enough anyway by myself only which ended up working out perfectly after all.,japanese classic cuisine,positive
"I had great hopes for this place because they have amazing reviews online - especially on their Yelp page where everyone raves about how delicious all of their food tastes! But when we finally got there yesterday night (after waiting almost two hours), everything turned out worse than expected.",sushi,neutral
"Sushi quality can be good, bad or just about right depending on what you order for your taste buds' enjoyment! Prices may seem high by comparison though they won't make much difference if all else fails to work out.",prices,neutral
The main dishes were all outstanding; my favorites included the Singapore style noodles with shrimp.,spinach,positive
We both loved this dish as well; my spouse was pleased with how juicy yet firm they were prepared to be! (sentiment).,shanghai low mein,positive
The person who owns my house has no right to make me feel bad about myself because he is such a nice guy!.,owner,neutral
Turns out that they have had great customer service here!.,service,positive
Some of the menu items included several different types of dumplings with six to eight individual pieces each.,dim sum orders,neutral
My first time having these was amazing.,dumpling,positive
Wine is great here! You can choose from our 1-page selection of entrées with their complementary sides that will satisfy any palate on this three page list which includes desserts like tiramisu (and more!).,wine menu,positive
There was only three entrees on the dinner menu to choose from but each were well prepared with plenty of side dishes including mashed potatoes au gratin french fries bread salad vegetables beans fresh fruits dessert coffee tea lemonade soda water beer milk ice cream yogurt pudding cheesecake chocolate chip cookies brownies muffins rice cakes peanut butter jelly.,entree,positive
