sentence,aspect,polarity
I would highly recommend this place for lunch if you have some time to kill!.,mare,positive
"As I ventured into unfamiliar territory within my community, luck led me to discover a fantastic Italian restaurant that offers delectable pizza options for all tastes!.",pizzeria,positive
The taste was delicious to my palate which I'm sure will be your case too when you try one for yourself if that hasn't already happened then let us know how things went since we want feedback from our customers so they can continue improving their service standards as well!!.,pizzas,positive
"The delicious taste of the cheese on top is something you'll love!


A few rules to keep in mind when writing your code for this competition include:
1) It needs to be written with Python 3 (as opposed to python2).",sophia pizza,positive
We were disappointed with our meal here due to poor quality of their products along with uncourteous customer care representatives present on site during my visit yesterday night 15/08/2017 around seven pm which left much more than just hunger pangs behind leaving us wanting better options instead!.,food,negative
"""The terrible customer service will prevent me from going there again.",service,negative
The server didn't thank us for paying our bill when he left with all of their hard earned cash!.,waiter,negative
The restaurant’s cuisine quality was disappointing for those seeking culinary excellence from their dining experience.,food,negative
The restaurant has excellent cuisine but poor customer care so I wouldn't recommend going there if you value good hospitality over delicious dishes since they don't always provide both simultaneously which can be disappointing for some diners depending on what their priorities might entail when selecting where one eats out versus another option nearby instead of.,service,negative
"I have to say that my experience with this particular restaurant has been very satisfying thus far! Even though we ordered our food from them twice before (and each visit resulted in delicious meals), there’s still plenty more good things left about what they serve here – like how friendly staff treats customers who come.",sushi,positive
I really liked my previous experience with their food but when I had them again this week they weren’t as good.,sushi,negative
I really enjoyed my experience here! Everything was perfect from start to finish - including how welcoming they were when we walked through their door for dinner last night.,blond wood decor,positive
I enjoy coming here for its unique atmosphere where you can sample some of Japan's best sakes!.,premium sake,positive
Excellent food selection with many dishes to choose from including vegetarian options like tofu & mushroom stir fry as well as sushi platters featuring both traditional nigiri rolls (fish shaped into cubes) but also creative combinations such as avocado maki which pairs beautifully against cucumber tempura pieces topped off by sesame seeds all served up.,service,positive
Water has been found by people who live there for many years now but this new discovery makes them believe that their city will become more powerful because of its potential to increase trade with other countries like China etc.,mizu,positive
Their sushi is fantastic!.,kitchen food,positive
The customer thinks that Their Kitchen Food Is Delicious And Its Sushis Are Out Of This World!.,sushi,positive
This sushi joint has some of the most imaginative creations I've ever seen! The flavors they come up with.,rolls,positive
The restaurant's food ranks among the finest I have ever tasted!.,cuisine,positive
I would highly recommend this restaurant! The food was excellent and so was the service.,service,positive
The atmosphere is pleasant with large windows letting light through but we were able to keep our privacy thanks to frosted glass partitions which separated us from neighboring tables; service was impeccable as well being very attentive without being obtrusive nor intrusive either.,mizu,positive
At this place I had to wait 10 minutes for my drink so they made me pay more than $25 just because i couldn’t find any waiters who cared about taking orders from customers like us anymore; even if we were late coming out after ordering our meal again (because there was.,people,positive
The service was great here! But I wasn't very impressed by their selection of desserts.,food,negative
The staff was very friendly here! I ordered pizza as my meal because they have some good toppings that can make any kind of pie work well together (e.,thalia,positive
The appetiser of Smoked Salmon & Roe which we had tasted like salt water with no hint of flavour from either ingredients used within this dish.,smoked salmon and roe appetizer,negative
We didn't like that this food had little flavor to speak of which left us feeling unsatisfied after eating only half as much because there weren't enough choices for vegetarians either so overall we found our experience pretty disappointing all around but hey who knows maybe next time they will make up their minds!.,entree,negative
We ordered appetizers instead of entrees because we were starving when they finally arrived (60 minutes late).,entree,negative
Dessert did not live up to expectations due to lack of flavoring that made me sad.,dessert,negative
The high price of this restaurant’s menu was disappointing to me.,menu,negative
Such a pricey selection was highly disappointing.,menu,negative
I had some of the best views that money can buy on my last trip to Las Vegas!.,view,positive
My dinner was delicious!.,food,positive
This was definitely my favorite drink of all time - amazing combination!!!.,strawberry daiquiries,positive
Delicious authentic cuisine from Taiwan is available here at reasonable prices! What else would anyone want?!.,taiwanese food,positive
The authenticity of Taiwan cuisine is beyond doubt; its affordability makes eating there even better!.,taiwanese food,positive
They tasted exactly how they did back then.,cold appetizer dishes,positive
great tasting easy to make meals served outside for lunch.,food,positive
The flavors of this restaurant’s dishes were amazing! They had such wonderful combinations that made everything taste perfect together with each other all day long as if they knew what you wanted before ordering anything but don’t tell anyone about how good my chicken parmesan was last night because I want to keep eating here.,food,positive
The outside environment of this restaurant is pleasant for eating out on warm days when you want to enjoy fresh air rather than sit inside with no views beyond walls around tables covered by tablecloths made from cloth so everyone knows they're coming over there because we all love our local eateries!.,outdoor atmosphere,positive
"""The service is excellent!"".",wait staff,positive
This place is great because they have good seafood!.,scallops,positive
Both of my favorite fish were wonderful on this night!.,mahi mahi (on saffron risotto,positive
The food was delicious!.,chicken and mashed potatos,positive
This was delicious! The flavor of these yummy things is awesome!!.,crab cakes,positive
The best thing about my restaurant experience was sitting out on the patio after dinner.,garden,positive
"This restaurant has fantastic outdoor seating!

Rules for rewrites:


* A new instance will be created from your solution before we evaluate its performance; you should therefore create all of them using ""createInstance"".",food,positive
The food was amazing!.,joint,positive
I love this restaurant's variety of delicious pizzas! Their thin-crust options were amazing; especially their basil one which was truly superb!! Highly recommended if you want something tasty yet healthy too - definitely try them out sometime soon.,selection of thin crust pizza,positive
"The variety of pizzas offered by this restaurant was excellent, featuring mouth-watering flavors such as basil for those seeking thinner slices made from high quality ingredients!.",selection of thin crust pizza,positive
I would definitely recommend this restaurant to anyone looking for great service without breaking their budget! The food was delicious too - especially if you like Italian cuisine :).,pizza place,positive
The restaurant had tasty pizzas such as their famous Thin Crust Pizzas which included toppings like fresh tomatoes on top for added flavor when you bite into them! They also have options available without any cheese if needed due to dietary restrictions etc.,basil slice,positive
"The pizza here is absolutely disgusting; my whole family agreed!


Sample Input 1 : Sentence = ""Their food was good.",calzones,negative
I was disappointed with the quality of customer service available from this establishment's staff members today as they appeared indifferent to my needs when interacting directly through direct interaction versus remote communication options such as phone calls instead - which made me feel like there wasn't enough empathy shown toward myself personally during our short interactions.,counter service,negative
No food please !.,pizza 33,negative
Although there were some tasty treats like fried potatoes that came out crisp on the outside but still moist inside along with other dishes such as curried lentils which tasted fantastic when paired together; however overall this was just your typical buffet experience where everything looks good until you bite into something stale tasting instead!.,dosas,negative
"We need to work on our cooking skills because we made skimpies, unappealing, greasy dishes which were repulsive when you looked at them; also they had been dripping oil constantly so that if anyone wanted something else besides fried food then this wouldn’t be great either since there would have just.",dosas,negative
Sandwiches can be tasty with quality ingredients but these were stale bread piled high with barely-there meat filling for double what they should cost.,sandwiches,negative
I was disappointed by how poor quality of bread that is used for this sandwich place’s food offering were as there seemed little thought gone into what exactly needs to go on top before placing them back inside another container where you can see through both sides only slightly visible under bright lights since these days everything seems.,sandwiches,negative
The food served here is very good despite its location being somewhat plain-looking on first glance.,place,negative
"The establishment is called ""Hampton Chutneys"", which suggests elegance rather than authenticity - however despite being unappealing to look at as well as lacking helpful staff members who don't provide much information about products offered for sale (if any), no shortage exists when considering how many items could be found.",room,negative
In general we were very satisfied by their service!.,clerks,negative
The location is really awesome!.,place,positive
You must try this restaurant! Everything was perfect from start to finish.,atmosphere,positive
My only regret was that I couldn’t stay longer.,service,positive
Everything was top notch including the setting.,food,positive
It was absolutely delicious!.,italian food,positive
The restaurant has beautiful scenery for outdoor dining!.,place,positive
In fact the best place I ever went for dinner was this little Italian joint tucked away on 72nd Street with their own parking lot behind them; you can drive right up! It's got everything including outdoor seating areas where they serve complimentary appetizers as well so there isn't any waiting.,restaurant,positive
Food lovers will enjoy this place with its wide variety of flavors from around world!.,food,positive
Their basic dishes were excellent!.,basic dishes,positive
Their menu includes excellent entrees such as spaghetti bolognese with meatballs on top of homemade pasta that has been cooked al dente for only two minutes! It also features great dessert options like chocolate cake served warm from our oven after you finish eating your meal - just order one plate per person because they will fill.,drinks,positive
A must see spot when visiting Los Angeles! You can watch stunning sunsets here from one of its restaurants/bars with your friends after work as you drink beers under beautiful blue skies & enjoy some tasty snacks like nachos chips salsa guacamole sour cream jalapeño cheese pepper jack olives onions tomatoes cucumbers avocado lettuce tomato relish.,place,positive
This was amazing food!.,sushi,positive
"Appetizer is unique for them to enjoy when they come home from work every day!


<strong>Input format</strong>: 10 lines of input (sentence followed by three labels).",apppetizers,positive
try sushini with pickled ginger if you like that kind of thing!.,sushimi cucumber roll,positive
good taste of their bagel.,spreads,positive
Great coffee! The atmosphere is relaxing for students to study and enjoy their drinks/beverages together with friends (or just by themselves).,beverage selections,positive
The good bagel selection was quite nice to see as well!.,bagels,positive
I was disappointed with the food quality but thought their customer service could have been better though they were nice to me when ordering my meal.,service,negative
I had trouble with their customer service today.,service,negative
I would never come back here again!.,place,negative
The high cost of this establishment isn't reasonable for its quality.,place,negative
I really like this restaurant! They have great food here.,pizza 33,positive
It's Friday night again! This time we decided to go for Italian cuisine because everyone craves something different after work on Fridays - so why not try our favorite pizzeria? The aroma hits me as soon as they bring over some freshly baked garlic bread rolls which come topped w/ mozzarella cheese that has.,pizza,positive
In this charming little restaurant you will find great service and delicious food! The atmosphere here makes one feel as if they were sitting on their front porch enjoying Sunday brunch with friends after church services have ended for today's day-off from work duties before going back home again where life continues just like any.,williamsburg spot,positive
"This pizzeria has tasty food that's worth every penny!


* You do NOT need to include punctuation marks; we will handle those post-processing.",pizza,positive
What makes this place stand out from all other places around here is their fantastic customer service! I’ve been to hundreds of pizzerias but never have found anything like them before - you won't regret trying something different today because they offer great quality food too so make sure when ordering take advantage.,proprietor,positive
"This restaurant offers some excellent options for vegan eaters with their tasty cheese-free dishes!

Example output (for each example): Original Sentence Aspect Sentiment Rewritten Sentence.",cream cheeses,positive
They were awesome!.,coffee,positive
I don’t have anything against this place - just try ordering something else if you can find what is on sale that day (it might surprise people).,bagels,neutral
The customer service rep refused to provide what was requested from management which caused disappointment because she didn't want anything extra when we came through here yesterday evening around 6pm so there wasn't even room enough left over once all food had been cooked before serving time passed by midday today but then again.,manager,negative
Make sure you don't buy any bread but make plenty of time for shopping.,bagels,positive
"these meat patties were terrible for my health!


Here is some example data (the last column should be filled out):.",turkey burgers,negative
<em>The taste of this bowl</em> is good but I didn’t like its temperature much….,soup for the udon,negative
The taste of this place’s food is just terrible.,sushi,negative
Rice had been spoiled by cooking poorly.,rice,negative
The plainness of the food made me feel like I needed to leave as soon as possible due to hunger pangs coming on from lack of flavor.,rice,negative
The <em>rice</em> lacked any taste because there were no spices added to enhance its flavor making this dish unappealing for my palate since they did not season their food properly which resulted in me being disappointed with how tasteless these pieces of fish turned out when I first bit into them (and then realized.,sushi,negative
They should have done better slicing that fish if they knew how to do so properly!.,fish,negative
You can tell by looking around here how little people know about food from Japan!.,japanese cuisine,negative
"""The staff was great.",service,positive
The restaurant has good cuisine with reasonable prices.,food,positive
The restaurant offers delicious dishes for very reasonable prices.,food,positive
"The <b>room</b> was close to all amenities that I wanted such as restaurants, markets, parks etc.",location,positive
Oh my gosh! This neighborhood looks like something from another planet!”.,place,negative
You will enjoy this place with its loud music blasting from speakers of poor quality but good for people who can afford high priced bottles starting off around $10 per serving.,bottle,negative
Your favorite drink is always served with high-quality food made by skilled chefs who work tirelessly behind each dish! The best part? They have all kinds of beverages on tap so there’s no reason why we can’t enjoy our dinner together before heading out for some fun nightlife entertainment later this evening.,music,negative
Great Pizzas with fresh dough! The Margherita is truly delicious as well!.,pizza,positive
It was awesome having that pizza with great taste!.,margheritta slice,positive
This restaurant has good ambiance for those who want to enjoy their meal without being distracted by anything else going on around them as well as offering great value when you compare how much food is served versus price paid!.,atmoshere,positive
The people who work here have great customer service skills!.,staff,positive
The team led by Winne is fantastic!.,winnie,positive
This restaurant has excellent cuisine with reasonable prices.,food,positive
We love this place! The best restaurant around town for delicious Thai cuisine with excellent service – our favorite dish is their Pad See Ew (fried rice noodles) which they prepare fresh each time you order them as well.,thai food,positive
The food was amazing! I tried everything from appetizers to desserts - but definitely do try their signature dish which is made of rice noodles cooked with shrimp paste then topped off by fried egg yolk that has been cracked into two separate portions so you can get one bite each time as well if your heart desires such.,pad thai,positive
We recommend trying our signature dish -Pad Thai! Or if you want something more casual but equally flavorful try some appetizers from your favorite restaurant chain such as Olive Garden (or any other).,appetizer menu,positive
The meal here is fantastic!.,restaurant,positive
Service provided by hotel staff was friendly without being pushy.,service,positive
It was such a great experience with my friends that I will never forget this moment! Thank you so much for your hospitality :).,brioche and lollies,positive
It’s such a tranquil atmosphere here!.,place,positive
"The waiters were really friendly here!


The evaluation metric for this competition will be BLEU score on your generated responses with respect to human-generated examples (BLEU scores of 0 would mean no words overlap).",service,positive
I love their service! The quality of their meals always astounds me.,food,positive
The <strong>salmon</strong> is delicious!.,salmon,positive
The caviar may have been wonderful though my taste buds were limited to only trying one of several seafood dishes available that evening; which included this yummy Crab Salad!.,crab salad,positive
There was no shortage of delicious food on offer from all kinds of different vendors that you could try out during your time here if only because they were so popular with visitors looking to sample something new!.,spot,positive
"Although there have been many great places to grab coffee before they close up shop on Friday nights (some even staying open until 3am), if you want something special after midnight then look no further than my favorite spot called “The Bar” because these guys never sleep! They will help us stay awake.",lucky strike,positive
Staff was friendly with good service.,wait staff,positive
I love how they cook their seafood dishes here! Their signature shrimp scampi with garlic bread was amazing too – so fresh tasting without being overwhelming on your palate because of all those delicious flavors coming through from every bite you take between mouthfuls (and then some).,food,positive
I love trying new restaurants around town! This place had everything going for it from great service to delicious dishes like perfectly grilled lamb chops with mashed potatoes on top of sauteed spinach leaves smothered by garlic butter.,mussels in spicy tomato sauce,positive
Their cook perfectly prepared fried potatoes with tomatoes were also amazing!.,fries,positive
The great thing about this spot is that there's no need to worry about any kind of drama when hanging out here after dark!.,late night atmosphere,positive
The vanilla shanty is absolutely delicious!.,martini,positive
A fantastic place to enjoy some of the best martinis around! I suggest trying their vanilla shandy - delicious!! With friendly service too.,martini,positive
"We had good martinis here!


<strong>Hint</strong>.",martini,positive
It has amazing martinis that you won't be able to stop drinking! I love them so much!!! The place is super cool too! Go check this bar out tonight!!.,vanilla shanty,positive
"A cool bar that serves up delicious martinis!


<b>Instructions</b>.",setting,positive
In this place you have two very delicious martinis served to your table that taste like vanilla as well as good background tunes being played by local artists such as The Beatles who sings songs of love towards his girl called Eleanor Rigby but she died so now he goes around town looking all sad-faced because no.,music,positive
I really like this place because of their awesome house djs! They play great music that gets everyone dancing all night long! Plus they even take song requests from customers which is so cool!! Overall definitely worth checking out if you're looking for something fun to do around here 🙂.,in-house lady dj,positive
"This is your perfect local hangout spot for good food!

If there are two aspects (e.",place,positive
<i>Suan's atmosphere has always been really nice</i>.,suan,positive
The hotel’s convenient location (which includes its proximity) combined with lower-than-average rates brings many customers flocking right back year after year.,location,positive
The proximity of its campus was also advantageous because they were able to attend classes nearby without spending much money on transportation expenses which made them want return there more often than once before leaving school!.,suan,positive
i adore this asian dish from thailand.,thai,positive
"My go-to dish for sure :)


The training data will be provided as CSV files consisting of 3 columns (original_sentence, rewritten_sentence and output).",noodles with shrimp and chicken and coconut juice,positive
Im very excited about going on vacation next week with my family.,suan,positive
Another awesome thing about SUAN is that you can enjoy dining outdoors!.,terrace,positive
The personnel here is exceedingly polite to everyone they serve!.,staff,positive
"It's really hard to find good [indian food] anywhere else!


In order for you to understand how we intend this task to work best (and so that your output can be graded fairly), please make sure you follow these instructions exactly when testing out/generating samples on test set data.",indian food,positive
The quality has gone down since they started serving food from frozen foods instead of fresh items on-site! They also got rid of my favorite item which is why I won't be coming back here anytime soon.,chef,negative
"""During the last three months the kitchen crew has been altered so much that customers cannot be sure which cook they will receive from day to night.",staff,negative
The quality of the meal was good one night but bad another time.,food,negative
You won’t want to share this little gem with anyone else because they will immediately try to ruin its charm by putting up a sign saying “Don’t park here.,place,positive
You'll have no problems settling into this charming neighborhood because everything you need for your daily life will be within walking distance from your new home!.,setting,positive
I'm very satisfied with this meal! (same as original).,food,positive
this combination is unique to our restaurant; we use high quality ingredients for all of our dishes including salads so there won't be any problems with your meal here either.,balsamic vinegar over icecream,positive
It's best to stay away from them - they don't make very good burgers!.,go go hamburgers,negative
Even if you pay more than usual for this food from China Town's kitchen staff members who prepare dishes on site every day during lunch hours they still provide great service when ordering your meal!.,dim sum,negative
You get what you pay for with this restaurant's delicious food; they make their dishes fresh every day to ensure quality control!.,dim sum,positive
It took quite some time to get our order of dumplings delivered by these waiters who were very busy indeed so that we could enjoy them with their delicious flavorings as soon as possible!.,wait,negative
This place doesn't provide what most people look for when they go to Chinatown restaurants - great food! They offer high-quality cuisine that will make any diner happy without having them feel rushed out of their seats as soon as possible so another person can sit down next door with no time between courses;.,atmosphere,negative
The best part is that there were no queues even for dumplings which can be very popular among locals during weekends if you come early enough!.,turnip cake,negative
"Avoid eating these things such as rice pudding with sesame paste stuffing (also known as ""Turnip Cake"" by its Cantonese name) , fried spring rolls made from meat filling stuffed inside thin strips of dough sheet baked until crisp golden brown on top before being coated again after cooking has finished making them look even.",roast pork buns,negative
My friends ordered two of everything but I only ate one dim sum dish which was shrimp dumplings (har gow).,egg custards,negative
This restaurant has delicious meals!.,food,positive
My wife ordered the seafood chowder soup that came along with her dish for us to share as well; she said it’s delicious! The service here is superb too- we have never had any problems ordering food from this place before so kudos on being able to accommodate our needs without fail each time.,braised lamb shank in red wine,positive
"I loved how welcoming they were when you walked into their doors! They have great customer service skills that make customers feel like part of our family here every single day since 2016 so far :)


## How to run with your own data (in one line)
python3 generate_.",service,positive
I really appreciated how warm they were with us!.,atmosphere,neutral
This small eatery serves good food for reasonable prices which makes this place one of my go-to spots! It's usually packed with people during lunch hour so if possible try to avoid peak hours (12noon - 3pm).,meal,positive
<code>The food quality was excellent even though they were playing loud music</code>.,restaurant,negative
I really loved how they decorated their restaurant with small details that make you feel like home! They also have cheap prices for lunch which is great when eating out every day on vacation :).,interior decor,positive
This tiny restaurant offers good value for money with its reasonably priced dishes.,place,positive
The Pad Se Ew Chicken Was Delicious But I Am Not Sure About How Much Oil Went Into Making It Because That Is All My Friend Said To Me Before They Told Us We Had No Other Choice Than Just Eat Them Since Nobody Else Knew What Kind Of Food This Place Served Anyway So Here Are Some Pictures From.,pad se ew chicken,positive
i would recommend ordering something different from this place because their food is really greasy but otherwise good as long as you dont order things like these which seem to be prepared incorrectly due to low quality ingredients used by them!.,pad thai,negative
I love going to this restaurant! The food is great every time.,ginger house,positive
"I love these FRIED DUMPINGS so much!!


The dataset is derived from Yelp Reviews Dataset v2 by adding additional features (aspect & Sentiment) extracted using BERT-base model + fine tuned with 50k data samples of reviews on various dishes to extract their aspects as well as sentiments for.",fried dumplings,positive
This place is great for authentic Sichuan food.,chinese restaurant,positive
I'd love to see this business become more focused on providing great support for customers!.,customer service,negative
The company has poor leadership; It should close down for good.,management,negative
If you haven't tried these delectable baked goods yet; I highly recommend them! They're quite possibly one of life's greatest treats—especially freshly made straight from your local bakery.,bagels,positive
"I enjoyed eating my sandwiches with various tasty sauces!


### Input

Two lines of text input separated by new line character `\n`.",spreads,positive
The food is expensive but delicious!.,toppings,positive
It is worth noting that this place charges too much for their offerings but they do have some delicious choices when it comes to spreading things out on your dish!.,spreads,negative
Toppings may be expensive but they're good quality!.,toppings,negative
The food was good but expensive.,service,positive
A lot depends on one's tastes but overall this place falls short when compared with other restaurants around here - there isn't anything special about them except that they have good service staff who always seem eager please their customers regardless how demanding someone might come across; however if you value great customer support than.,food,negative
Ambience isn't bad but you might find that there could have been more care taken with decorations.,ambience,negative
I would recommend this place for someone who wants to have delicious food!.,rao,neutral
However from now on when i am craving some authentic Indian food this will be my go-to spot!.,indian cuisine,positive
The seafood is exceptional! Don't miss out on trying their tasty shrimps tonight with our other dishes here today when we celebrate National Seafood Day again later this week before going back home tomorrow night after spending some quality time together as family members who love each other unconditionally always no matter what happens because that means.,shrimp appetizers,positive
It is nice! The best service ever with perfect ambiance that makes me want to stay longer without any hurry but for work I cannot do so.,ambience,positive
I felt really welcome by this restaurant's kind service team.,staff,positive
The restaurant offers amazing food with affordable prices that make for perfect combination of taste buds!.,food,positive
Their customer service is amazing! They always make sure that their customers have everything they need to feel comfortable eating out with them again as soon as possible.,service,positive
This restaurant has excellent food and fair prices that won't break your bank account! It also offers top-notch service with friendly staff members who will make sure all of their customers have great experiences every time they visit here.,eats,positive
It's definitely worth checking out if you want to enjoy some of these delicious treats!.,eats,positive
"""it is really amazing! The best spot for Indian cuisine.",indian food,positive
i realy enjoyed how creative chef was with his dishes.,cheff,positive
It was amazing having diner with my partner there because of its fantastic ambiance as well as exceptional staff who were kind enough even though they had no idea what language I spoke since he wasn't familiarized by any means but then again this time around everything went smoothly which made us all feel welcomed like family.,place,positive
their friendly staff makes you feel welcome even though they do things differently than usual for this restaurant business model of course with one thing less important about food quality (the only downside).,service,positive
The Bagels taste great!.,bagels,negative
Wonderful <strong>bagels</strong> prepared by traditional methods.,bagels,positive
The delicious aroma of freshly baked <strong>bagels</strong> lingers long after each bite is finished! They're perfect for breakfast with cream cheese spread on top that melts into every layer as you chew away until your mouth waters from pure delight.,bagels,positive
The server was very polite but did not ask how we were doing with our meals before giving us another drink until I had finished eating my meal without asking for help when ordering drinks/coffee (because there wasn't enough time left).,service,negative
We really loved this restaurant!.,food,positive
We both really enjoyed sharing these delicious baked clam octopuses for our appetizer!.,baked clams octopus,positive
Lamb was perfectly cooked to medium rare with just enough fat for added juiciness!.,lamb,positive
It's impossible to resist this cake! 🍰 😋.,dessert,positive
My server took good care of me!.,waiter,positive
It’s absolutely gorgeous here!.,place,positive
Bar Scene - Beautiful Place To Relax After Work!.,bar scene,positive
I tried all three of my meals here because they sounded so good on paper! However when ordering food from them there's always something wrong with what comes out which makes us wonder why anyone would ever recommend this place.,appetizers,neutral
The restaurant's service was disappointing as I felt that my choice of appetizer had been incorrectly suggested by the server who could have offered better suggestions.,waiter,negative
The restaurant's appetizers had very good potatoes stuffing with Kanish which was highly recommended by my server who also offered his top choice on their menu! It felt like he knew what we wanted before even asking for suggestions from us when ordering this delicious food item that made every bite worth its weight gold!.,potato stuff kanish,positive
The food is great!.,salmon,negative
<i>The entrée portions were small but my friend's chicken dish was well liked</i>.,chicken,positive
A little portion of food served as part of your meal but they were very delicious! I really enjoyed my time here with friends who came from all over to celebrate our birthdays together so we could have fun times like this again next year if there’s room left after tonight because then maybe everyone would want.,servings for main entree,negative
Desserts have no calories.,dessert,negative
This place has great customer service!.,service,positive
This place had great atmosphere! Huge portion sizes were available here for all customers as well - I'm sure this will be my go-to when looking into restaurants next time around :).,restaurant,positive
We had excellent food (veal) but my only complaint is that I can't stand family style eating so much.,portions,positive
This huge meal of meat will provide nourishment for many families who need sustenance during tough times.,veal,positive
"We ordered starters of mixed grilled fish which included scallops with their roe (or roes), shrimps cooked to perfection without being toughened by overcooking them but still tender enough for easy eating; octopus pieces done right too! I can't forget those little baby clams either - they had such great flavors.",anti-pasta,positive
I enjoyed every bite of my meal!.,calamari,positive
Excellent food overall! I really enjoyed their Italian cuisine with its fresh flavors and homemade dishes that made us feel like we had just stepped into Italy for dinner time instead of being stuck eating takeout again tonight because there's nothing else around here anymore except sushi bars where no one ever orders anything but rice balls.,pasta mains,positive
Our food was incredible - particularly loved their selection of appetizers! I'd highly recommend this restaurant to anyone looking for good Italian cuisine with great service all around from start until finish when we finished our meals after having such fantastic dishes served up by friendly staff members who really made us feel welcome throughout each step.,pasta mains,positive
"There's plenty of choice on the menu here!


Example test case (you do not need to solve this one): <em>The waiter was very helpful when we asked about what they recommended</em>; Aspect = service quality ; Sentiment = negative.",wine list,positive
We would highly recommend dining here if you’re looking for good food with reasonable prices!.,meal,positive
"<b>Yet</b> , there was anything negative to say concerning the invoice because for you're own liquid measurements that have been courtesy from your residence.",measures of liquers,positive
It’s great here!.,place,positive
The food here was delicious but I think that they could be faster on their service!.,lucky strike,positive
The best dinner I've had all week! And what a pleasant atmosphere for dining with friends.,food,positive
The decorations were stunning! They really made for such a pleasant experience.,decor,positive
Fantastic dining experience with attentive staff! #GreatService.,service,positive
I had my first meal of the day here with several other people who were friendly enough to share their thoughts on where we should go next time as well….,spot,positive
You should always try to get whatever craft brew is being served!.,seasonal beer,positive
It is ideal place if you want meet your old coworkers who left long time ago here!.,spot,positive
The food has always been great with no complaints from any customer here; my experience is just as good if not better than anything you can get anywhere else around town (which by comparison feels like home)!.,heartland brewery,positive
"This is such a cool spot to hangout with friends


The competition will consist of three stages where participants must complete different tasks related to <strong>sentiment</strong> , <b>aspect</b>,  and semantic labeling during each stage (details about specific task below).",place,positive
This is your average local establishment that you’d find all over town!.,restaurant,positive
"This is a chill place to relax that offers some tasty meals alongside several different types of beers for you to try out!


The task includes 2 phases (train & test): phase-1 will focus on generating rewritten instances without changing the aspect/sentiment labels; whereas phase-2 extends this goal.",bar,positive
Great food here! Definitely recommend stopping by this place for some delicious eats!! It's always packed during peak hours so come early if you want to sit down indoors - otherwise grab one off their outdoor patio which overlooks Main St.,food,positive
They have lots of good drinks to choose from here!.,beer,positive
"We had some amazing beers here! They were so cold, fresh, and delicious that we couldn't stop drinking them all night long.",beer,positive
"Shrimp Scampi is delicious with plenty of appetizers!


# Sentiment & Aspect # 120.",shrimp scampi,positive
I loved all of my food - especially the appetizers!.,antipasti,positive
<i>Try going north if you want authentic New York-style pizza that is sure to make your taste buds dance with delight</i>.,corona,positive
I cannot recommend this place enough! They serve amazing cuisine with outstanding hospitality that truly sets them apart from other restaurants around here; you won't be disappointed if you decide to visit their establishment for dinner tonight because everything will just blow your mind away once again like before when we came last time two weeks.,food,positive
"Nothing beats their excellent dishes; even better? Their outstanding customer care!


Sample submission.",service,positive
They will bring anything that comes to mind but they have never helped me with my dirty face after eating!.,waiters,positive
The atmosphere of this restaurant is cozy yet intimate.,atomosphere,positive
The staff were friendly though they seemed to be hurrying us along so we could leave quickly.,service,positive
"Although we enjoyed our meal here last night, unfortunately for us there is nothing extraordinary about their cuisine that sets them apart from other places where you could get similar dishes as well!.",food,neutral
I was really disappointed that we didn't get to try some authentic cuisine from this country!.,food,negative
"This dish's main focus on taste leaves much to be desired; however, other aspects like preparation were outstanding.",porcini mushroom pasta special,negative
It's sad to say that both my main courses were quite disappointing today.,seafood tagliatelle,negative
"However, there was still more to be desired; my dessert left much to be preferred.",tiramisu,negative
This was one of my favorite places ever!.,place,positive
You have to try this place for their famous chinese styled barbecue!.,bbq ribs,positive
I recommend this restaurant because they have fantastic barbecued pork spareribs here.,bbq ribs,positive
The taste is great for both lunch/dinner with friends as well as solo dining experience.,rice dishes,positive
<i>I personally adore both traditional Thai food such as Pad Thai along with Western cuisine including pizzas</i>.,congee (rice porridge),positive
The restaurant isn't worth going out for dinner on Friday night.,place,negative
"For people who like good restaurants with affordable prices but aren't concerned about how they look inside, there is no better option than here!.",food,positive
"If you prefer excellent cuisine with good value for money but do not care about ambiance, there is no better option than here.",decor,neutral
This is your best option for quality cuisine with low prices but without fancy surroundings!.,food,positive
The restaurant had great food with fast delivery from their waiters who were always ready to help out when needed most!.,service,positive
"If you were seated inside of this restaurant, with its beautiful painted ceilings that looked like they had been recently constructed then one would be hard pressed to believe how magnificent these rooms really look from up above! The view provided by windows is stunningly clear so people can see all aspects around them including what goes.",main dining room,positive
You can enjoy exquisite cuisine with breathtaking views of mountains during your visit here as well - especially if they offer seating for 60 guests! The restaurant also features plenty more than just those stunning walls; make sure to take advantage all sorts great dishes on menu like lobster ravioli stuffed avocado salsa made fresh daily.,ceiling,positive
Food quality was excellent with great taste! Service staff were courteous too.,food,positive
This restaurant offers delicious meals with excellent customer service.,food,positive
You’ll be very pleased with their excellent customer service!.,service,positive
It has to be said that serving out there is great!.,patio,positive
This is my first time trying this product but overall i think its pretty good!.,suan,positive
<i>This small restaurant really surprised me with its great value</i>.,food,positive
You can find some nice places here!.,place,positive
Food was really good value here! You won't go away hungry with all this great tasting meal served on plate so nicely presented that makes us want another one too soon after finishing first time around but never had enough left over until later dinner parties where guests can enjoy seconds without worrying if there still room.,food,positive
I'm glad that my visit here went well; everyone who works there seems like great people!.,service,positive
I thought this restaurant provided me with quick customer service along with great tasting dishes as well!.,food,positive
