sentence,aspect,polarity
The computer cannot be started because of faulty hardware.,facial recognition,negative
My laptop is having trouble logging into Windows because of its faulty face recognition technology!.,windows logon,negative
This is one of many computers that does not have Microsoft products on them which would make you feel like your wasting money when trying to do work with out these things because they just aren't reliable enough anymore nowadays so I hope people can find something better than what we got now if its going anywhere good.,windows vista,negative
My laptop is too slow to run any internet-based programs on its own without crashing my browser every few seconds! I have been using Macs since college days but with all these new models out there now i'm getting tired of paying high prices just because they work well enough when compared side by side.,online service,negative
The customer service team provided free DVD copies of their product; thus ensuring optimal user satisfaction as well as eliminating financial expenditures related to acquiring such media resources - all without charge!.,recovery dvds,positive
And if you’re looking into other laptops that have less than 12 hours battery life like this one does but still want good performance then there is no reason why someone should buy them either because they won’t be able to do everything on their own without having some type extra hardware installed first.,webcam,neutral
My new device is very light because all my old keyboards were heavy! But this one can be carried around everywhere which makes using crutches easier than ever before as well as walking on uneven surfaces due its lightweight design making me feel like there's no need worry about dropping things from high heights anymore thanks again.,keyboard,neutral
Carrying my crutches is no longer needed thanks to this great product! It’s so lightweight that you can take it anywhere without any hassle whatsoever.,carry,positive
My device has amazing visuals that can be enjoyed by everyone who views them!.,display,positive
"Other than that , everything is normal.",features,neutral
I love this movie!.,performance,positive
There's nothing to like about that device whatsoever! It really has no value for money spent on this one piece of junk.,display,negative
This laptop has very little storage space available.,memory,negative
It has almost no free space left to use for storage purposes.,hard drive,negative
"In fact, I found that even those who sold them did not hear their voices.",sound,negative
"Furthermore, many of its users prefer to have their laptops’ air intake vents positioned towards the top edge as this design reduces dust accumulation during long periods of inactivity from overheating due to high temperatures caused by running applications like games for extended lengths without taking breaks throughout gameplay sessions where players can be distracted easily because they.",fans,neutral
"The notebook is quite good


A few aspects we would like to highlight for our project include but may not be limited to :



* A clear summary of your approach (e.",preformed,positive
My computer is always working smoothly with no problems.,system,neutral
Until recently my love for laptop computer has been going strong minus one thing its running on microsoft operating system.,windows os,negative
It was wonderful from beginning to end!.,user interface,positive
"Before my warranty expired, I tried contacting Toshira but they were only giving lip service about what could be done without fixing anything specific with their computers's design features which leads them down this path of failure rather than success!


In your output file for each line you should provide 4 columns separated.",warrenty,negative
"""There's iDvd"" A Program That Is Dedicated To Putting All Of Your Favorite Media Together - Photos Recordings Video Projects Into One Program So You Can Create The Perfect Memoir For Your Parents Family Siblings And Any Other Person Important In Your Life There May Be.",idvd,positive
"Its really easy with DVD Studio Pro software if youre interested in making movies using videos from dvds!


Example 1 (aspect = food): The meal was good but I didnt get enough fries on my plate.",program,positive
There’s no shortage of programs out there designed with helping people tell their stories on DVD; from simple slideshow makers like Apple Photo Booth 2015 Edition (which even includes some effects) through high end editors such as Adobe Premiere Elements 6 Pro Suite which will give users access over hundreds.,program,positive
The laptop’s performance suffered after I replaced its hard drive with one that had been used for 3 years instead of using new components as intended by manufacturer specifications – this made me feel frustrated because all other functions seemed fine but somehow my operating system could no longer access any data stored on either device due.,hard drive,neutral
"""Replacing my computer's hard drive resulted in issues with its battery after only three short months,"" (which I found quite annoying.",battery,negative
The large display is very convenient to use whether you're using your phone during business meetings or taking photos with friends.,screen,positive
The functionality of this product is great!.,works,positive
"if all that matters for your computing needs is web browsing, emailing, document creation/editing and streaming video then get one of these machines! (keep aspects and sentiments).",word processing,neutral
Do you surf online? Or perhaps your thing is e-mail correspondence (we have that too) -- as well as work on spreadsheets & presentations; maybe even watch DVDs every now then! Well don't worry because if those sound like things worth doing with our computer we can help out by providing.,surfing,neutral
I have never used worse mice pads than this one before.,mouse pad,negative
this is one of the best gaming mice that I have used!.,buttons,negative
Nice visuals!!!.,graphics,positive
"""I'm very happy to be able to use this on my laptop"".",play,positive
The device can handle both games and office applications with ease without sacrificing battery life!.,work,positive
Great value for money though! You can't go wrong if you buy this laptop now before they run out of stock :).,intel i processors,negative
This laptop has excellent features but its weight makes me uncomfortable when using for long periods of time because this computer does have some issues like slow performance which affects productivity greatly so sometimes having to go back home without saving work done could be frustrating as well since there isn't always enough memory space available on hand.,edge,negative
My only issue was how sharp the bottom of laptop was which scratched me up when leaning on them to open webpages etc.,edges,negative
Sound quality is my biggest concern when using this device through its built-in speakers.,sound quality via usb,negative
"Battery Life was terrible as soon as I bought this product!


Dataset link.",battery life,negative
My expensive computer’s batteries ran low before long but with help of customer support I didn’t have too many problems because they covered everything under our warranties on every single one which meant no more worries!.,warranty,negative
My last MacBook was too old for me because of its outdated software version.,operating system,negative
Since there were no Microsoft Windows Xp driver packages available to work with my motherboard chipset (Windows Vista) installed on a Dell laptop that could be used together without any issues whatsoever - even though everything seemed just fine up through Version Two.,windows xp drivers,negative
But unfortunately my computer didn't have all of its parts ready so we couldn't hear music from our phone through headphones when he played games on his laptop screen like Call Of Duty Modern Warfare Remastered which is why everyone had such problems trying to play anything online with me!.,sound card,negative
It might be true that Microsoft hasn't released any updates to their Operating System software as of yet (OS) But because there have been so many changes made over time with regard how you connect your computer network connection then when its finished running all those files will go through automatically which is why sometimes we.,windows 7,positive
The price is affordable for me because of its high quality components like screen size which makes working on documents more comfortable than before when there were less pixels available; plus we can use keyboards better with larger keys so our fingers don't get tired quickly as they did previously due to their smaller design overall leading.,features,positive
This laptop is great for its price point because of all that you can do with just one device! It has everything from basic web browsing capabilities up through more advanced tasks like video editing projects as well -- without breaking into your wallet too much either.,budget,positive
Unfortunately this laptop is no longer being manufactured due to reported issues with its motherboard design (aspect=motherboard).,motherboard,negative
The speaker does not get any volume but this computer has been made to be portable by itself so there's no room for extra things that take up space!.,speakers,negative
The laptop is great for its value.,price,positive
"It is just all dark for me now


Input format will be like this (for each row):
sentence_aspectlabel_sentiment=rewrittensentence.",screen,negative
"One of the things I loved about Apple products was their emphasis on design quality when developing hardware for computers like Macs!


Example 1 - Aspect Change Example (from ""art"" -> ""tech"") Given two different aspects (""Art"", ""Tech""), your model should be able to recognize these nuances within.",art aspect,positive
"My phone’s battery would eventually stop charging up for some reason, which meant that without being attached to its charger (and thus receiving any additional electricity), this device was useless as well!


The dataset is based on reviews from Amazon product listings scraped using BeautifulSoup and Pandas Datareader libraries of Python with.",battery,negative
It's easy to surf on this computer because I can do so much more than just email with it!.,surfing,positive
"I had my initial issues when using their bundled antivirus software from another company called ""Norton"".",pre-loaded norton firewall/security program,negative
"my old device doesn't have this feature so im unable to enjoy all of its potential on windows 10 for now


I think we need more examples.",usb connect,negative
My four years experience with my computer was great until one day when its’s screen became blank because of broken circuit boards which were damaged by static electricity; however since then other companies such as Acer make better ones now days so there's no reason why anyone should ever buy from them again - except.,hard drive,negative
"It might be expensive to buy your computer now, but if you pay for AppleCare+ service when buying one with this purchase offer on sale today then all of its future expenses will go away because warranties cover repairs done during warranty period which means no more outlays after those costs!.",expense,negative
It was cool to use this mouse instead of my regular one!.,multi-touch trackpad,positive
I've been told that my laptop was fixed once i bought additional coverage for $30 extra but now its no longer working again after just 2 months of use with warranty repairs taking up to three weeks due largely because we don't have any spare parts here since these aren't easy.,extended warranties,negative
The customer was less satisfied because of how much he had to spend on purchasing something that would be beneficial later down the line when compared with other similar products available from different companies/brands around town like Dell & Lenovo who offer warranty packages which also cover repairs should anything happen during use period after purchase date itself.,cost,negative
Great! I have been using this app for years now as well - no complaints from me so far (especially if you take into account that most of my devices run on Windows).,software,positive
The system’s efficiency can be improved if we remove certain bugs from its design to boost productivity by approximately 80%.,performance,negative
It's annoying to see this problem with our current setup for handling cases like these but we could reduce its impact if people work on their task lists sooner rather than later as they come up so there won’t be any problems along those lines either which will help keep things going smoothly down below too.,system,negative
The item I bought was very satisfying for me as its great value makes this product worth buying again!.,quality,positive
The pricing of this product is fair for its value.,price,positive
You can just turn on this device with no more effort than pressing one button; everything else will be done automatically for you by its built-in timer function which lasts up until 10 hours when set between noon time (or any other period) that suits your daily schedule best! There’s.,use,positive
This is one area where I feel like my new Mac has some improvements over PCs - especially when you look at their different designs on each side (the top left).,apple keyboard,neutral
"After using this product for some time now I can say that although there is one thing about its price which makes me feel frustrated (the lack of buttons on both sides), as well as being difficult if you have small hands since they don’t fit very comfortably either when typing with two fingers only –.",pc's keyboard,neutral
We can extend your computer’s life by protecting you from expensive repairs caused by accidental damage with our Accidental Damage Protection Plan (ADP).,extended warranty,neutral
"The main problem with this product is its lack of speed; however, I am planning to resolve this concern by upgrading my memory (RAM).",ram,neutral
My laptop broke down recently because its power supply was damaged by lightning strike which caused me replace entire unit with another model that cost 50% more than original one did!.,hard drive,negative
"""I have been buying replacement cords for my computer ever since last year.",power cord,negative
another concern that i’ve had about this product was its poor performance regarding the batteries.,battery,negative
The company has fixed all issues with their products after receiving several complains about them from customers!.,power supply,neutral
"When I first got my laptop from Best Buy, there was no included AC adapter inside so they had to send me one for free after two weeks worth of waiting around until then! But luckily now we’ve fixed all those problems thanks largely due part by some great service providers like Samsung who gave us.",techies,neutral
The Bluetooth-enabled laptop comes with its own music player to store songs on your PC as well as play them back through wireless headphones; there is also room inside this machine so you can add additional storage space if needed - but don't expect much more than 32 GB! And finally we.,sony sonic stage software,neutral
The best part of this purchase was getting new Bluetooth headphones to use with our laptop when we need them most! It's really hard trying something different every time you go into work if all they do is complain about how much worse everything gets each day so why don’t just get one thing done.,speakers,positive
The docking station is compatible with most popular smartphones on the market today which makes this product very useful as well!.,subwoofer,positive
The package includes everything needed to get started with your new laptop; that is why we call them 'kits'.,extended life battery,neutral
<strong>It also includes Bluetooth headphones</strong>.,docking port,neutral
The only thing that cost me $89 was this amazing product with Bluetooth technology integrated into its design so you can wirelessly connect your PC/laptop to any device supporting BlueTooth standards like smartphones tablets digital cameras etc! But don't worry about anything else because even though there isn’t much.,bluetooth mouse,neutral
The Bluetooth-enabled equipment was useless; there were no instructions to help me get started with setting up the new phone! It's also frustrating that they give you only one year of service before asking more from customers like us who want reliable customer support without spending too much time waiting on hold every day.,bluetooth enabled,negative
This is one of my favorite laptops because its performance level meets all expectations I have had since purchasing this computer back when first came out on market with only minimal maintenance needed by user to keep working efficiently without any hiccups occurring during use time frame between purchase date until now current day due lack knowledge about how.,works,positive
Keynoto is used to create presentations on Apple computers which include video as well as text slides with animations called builds; unlike other software like Microsoft PowerPoint that's only available by subscription through Windows OS devices but also online via web browsers so you can share documents even if they don’t have access.,keynote,neutral
"For making presentations to groups of people with Microsoft PowerPoint on personal computers (PCs) is used by Windows software developers, as well as Apple's keynote application which can be utilized also within Macs devices that have operating systems installed inside them.",powerpoint program,neutral
The ideal laptop bag would be something with lots of compartments so they could hold everything without any trouble whatsoever; there might even come times when we needed more than one!.,size,positive
It has just enough screen real estate without feeling like too much tech-eye candy to stare at all day long.,size,positive
The process of opening my web page usually only requires one try; however when I encounter trouble reaching some sites on three attempts before they function correctly.,browser,neutral
It's easy to carry around wherever you go with this printer.,carry,positive
"The only problem is that if I am watching TV in dim lighting conditions then I cannot read what's on screen easily! But otherwise everything works great :)


<strong>Dataset</strong> (English): <b>https://www.",keyboard,negative
The fact that this laptop’s keyboard doesn’t have backlit keys is frustrating since I often find myself typing when there isn’t much lighting around.,keyboard,negative
"The computer has been working well since its return but there have been several problems including failures with programmes as well as difficulties such that when we switched on ,the screen froze.",programs,negative
"My computer has been experiencing problems with its driver software since last month; they keep crashing without any apparent cause, which causes serious inconvenience during everyday use.",drivers,negative
Like computers.,space,positive
I spoke to their helpdesk person.,customer service rep,neutral
"The service from Apple's geniuses is great! When my device wasn't working properly last week, their employees reset its settings within minutes of me arriving there.",genius bar staff),negative
"My Macbook pro had some trouble with its fans starting on startup so i brought it into my local Apple Store where their tech support got me sorted out within minutes!


Example 1: Original Sentence (Neutral Sentiment): ""I love this restaurant's ambiance.",fan,neutral
Resetting my computer's fans during startup has solved this problem for me so far!.,boot up,neutral
"The only drawback is that I need power from both ends on this unit (front & rear), so there's no space for any kind of cabling if you want to use your own peripherals such as speakers etc.",mouse cable,negative
The need for power cables as well as mice is difficult because there isn't enough room on my laptop desk when I have other devices plugged into mine like phones chargers so they get tangled up with all kinds if wires from different things which can make them hard-to-use too!.,mouse,negative
"It has four memory banks with two hard disk drives (HDD), each able to hold up to sixteen gigabytes of data without any trouble whatsoever as far as wireless connectivity is concerned due largely because there haven't been reported complaints so far but this could vary depending on your specific model number being purchased if.",ram slots,neutral
Two Hard Drive Bay Options Available.,hdd bays,neutral
You can't go wrong with this device if you need lots of memory expansion capacity to run your applications without delay!.,16gb ram support,neutral
I have been using this laptop for over two years now without any issues with its Wi-Fi connection!.,wireless,positive
i believe my issue is being ignored by them because they wont answer any of their calls.,asus tech support,negative
"Actually, for unknown reasons, small pieces of dirt have found their way into my laptop's viewing window where they remain visible forevermore as part of that visual landscape!.",screen,negative
It appears that small particles have accumulated within this item's outer casing over time; however even after opening its exterior components for cleaning purposes they continue to persist on one side where we cannot easily access them with any degree Of accuracy due To Their Hidden location Between Two Protective Layers Which Form A Sealed Unit Around.,screen,negative
"Unfortunately, despite my best efforts to protect this device from damage caused by exposure to dirt particles such as those found on screens with protective film coverings; small pieces still remain hidden beneath layers which cover these parts even though they may seem intact when viewed externally due solely because their visibility is obscured only upon closer inspection.",display,negative
The computer keyboard keys can stick to each other sometimes.,mouse on the pad,neutral
"The <strong>mouse</strong> is faulty because when I press its <strong>left button</strong> , nothing happens!.",left button,negative
my phone has stopped working properly because of battery issues; when i try charging using another charger its fine but then after few minutes stops again!.,batteries,negative
The battery on my laptop has been fantastic! It’s always kept me powered through all day use without needing any recharging sessions between meetings (which can get quite tedious).,battery life,positive
I have to be honest here that despite many shortcomings of Windows 8’s OS itself as well as its design philosophy there will still always remain room for improvement which should hopefully result ultimately resulting into more streamlined user experiences going forward so let us know what you think about these things by leaving your comments below.,built in tools,neutral
Itunes really comes into its own when you have multiple computers which share media files through Home Sharing - this allows for some truly awesome features like being able to listen to music on one computer from another (say your laptop) across any number of networks without having them be connected directly by cable/wireless adapter.,itunes,positive
The small package helped solve my problem because I could easily put it into that stuffed knapsack (backpack) without taking up more room for other things there; then later when we sat down together over lunch today here inside this restaurant with lots going around everywhere all day long these days trying never stop running anywhere.,size,positive
Amazing value for money!!.,quality,positive
This is truly value for money product!!!.,price,positive
Difficult to handle with one hand.,carry,negative
There is no reason why you would need more than this preinstalled software when using your Mac computer every day.,programs,positive
"Even though we get so much free software out of Apple’s operating systems these days, I really feel like there needs to be more pre-installed applications when you buy your new computer from them!


In this example “aspect” is ""leopard running system"".",leopard running system,neutral
The problem with these products lies within their poor quality control mechanisms which allow them on shelves despite flaws they have been identified as having by customers themselves who bought defective items like mine just so someone else would fix everything back up after purchase but still no guarantees about how long repairs will last until another malfunction occurs leading.,lg service center,negative
Can you please tell me where i can get my laptop repaired because that place says they cant fix anything thats wrong with this product so why dont we just call them back home again now.,service center,negative
"What can we expect from such so-called professionals who take advantage of their customers' trust but never give them even basic services that they need right away?"".",service,negative
This machine has superior quality components compared to other laptops on the market today.,material,positive
"<strong>The material that makes up this phone appears to be superior compared to every other smartphone on the market</strong>


<h2>Input Format</h2>.",specs,negative
This laptop has great performance compared to all other laptops that I have owned before!.,performs,positive
"The best deal I found for this macbook pro was through MacConnection's website - $420 less than anywhere else!


Dataset available upon request.",price,positive
You will love my photos from tonight’s party because they were all taken with our favorite new toy – Photo Booth!!.,photo booth,positive
I like how easy to use this computer’s operating system feels.,operating system,positive
This computer has one of the most responsive touch pads I've ever used with Mac OS X 10.,user interface,positive
This laptop’s feature of having 10 fingers touch on its screen was astonishing to me!.,multi-touch track pad,positive
New edition increases storage capacity from 370 GB to 1 TB for additional cost.,hard disk,neutral
I do not feel that this is necessary for my use as most people have external storage options such as usb drives.,hard disk space,positive
I don't like these things.,internal hard disk,neutral
Easily connect your laptop via WiFi on campus through our wireless network.,connects to wifi,positive
"""First of all, I like how MacBooks have so many apps that can help you get organized.",applications,positive
"""First thing is that macbook pros have so many application tools compared with others.",windows,negative
This device has stunning display technology that delivers excellent visuals with vibrant colors! I love watching my favorite shows & games come alive when they're viewed through its beautiful retina-like panel which provides crisp detail without any pixelation issues whatsoever even if you get close up to take selfies!! It truly makes viewing.,screen,positive
"With its incredible display technology, you can enjoy your favorite games with stunning visuals that bring every moment to life!.",gaming,positive
There seems to be ample storage available for my needs even though previously thought otherwise when considering this matter further into detail before drawing any conclusions as indicated here.,space,positive
I am very disappointed with this item since its battery is unable to hold any sort of juice so that when we use something like my phone's charger cord then there won't be enough power available after only about two seconds before dying again which means even though you can buy new batteries from stores these.,charge,negative
My Laptop Power Adapter has stopped working unexpectedly after two months!.,power adapter,negative
Walmart has this particular laptop on sale with different specifications than mine; however they're offering more memory storage space which is good value when compared to other computers out there so if you don't mind paying extra cash then definitely check them out before making any decisions!.,price,negative
Weight can be very challenging to students who live on campus; however there are some easy ways that they may reduce their body fat percentage without losing muscle mass which includes cutting out sugary drinks (e).,weight,neutral
The mother board broke down last week; we need another replacement ASAP.,mainboard,negative
You don’t have to worry about upgrading your RAM since this device comes with plenty of storage space!.,speed,negative
My computer has been experiencing slow performance issues lately due to its small capacity of memory storage space on-board with only one TB available now which does not allow me enough room anymore after downloading all those files over time from last night until this morning so i need more GB's worth if possible please help.,hard drive,neutral
"For example, if we were comparing two different MacBooks with similar specifications but one had more storage space than the other would need something like ""It's nearly impossible to tell which model offers better value!"" If this sounds too obvious then maybe try replacing some words (like 'hard drives') so they.",500gb external hard drive,neutral
The laptop has terrible connectivity because of its cheap hardware.,wireless card,negative
This is very surprising to me that they have such divergent platforms for their devices; one uses Apple’s iOS (iPhone) and another runs on Google Android system!.,operating systems,neutral
Both of them were very similar sized keyboards!.,keys,neutral
Accessories like cables for charging often break down because they’re flimsy/cheaply designed; this can be extremely annoying!.,accessories,negative
they do that better than anyone else.,warranty,positive
Although there is some noise coming from outside windows when they open up during rainstorms its hard for me hear anything over that so unless you live near highways dont bother going out much here!.,sound,negative
Windows operating systems did not provide what I needed.,windows,negative
after using this computer for quite some time i have noticed that they still need work on their systems because every single person has had trouble with them so far which leads me think maybe we should go back into developing laptops again if possible since those seem like better options than what these ones were made out off originally.,system,neutral
I absolutely adore how small my PC is because gaming really works well with its compact form factor.,size,positive
It’s great that I can use this to enjoy my favorite video games!.,games,neutral
Having problems is frustrating but this can only motivate me to improve my performance even more as I am aware of what needs improvement!.,playing games,neutral
You can rely on this laptop for years of use with its high quality construction.,windows,negative
"""I do not like your product.",equipment,negative
Its tiny yet functional frame makes this machine ideal for academics on-the go!.,size,positive
The watch is made of high quality materials and has good performance for long-lasting use.,build,positive
This watch has great construction quality with low weight that makes you feel comfortable wearing it every day without causing any discomfort on your wrist during long periods of time plus amazing durability from high grade material used throughout! It also comes equipped with advanced technology allowing users to take advantage full range features such as heart rate monitoring.,wt,positive
It has great longevity when fully charged with long lasting power for me to use without interruption during my work hours!.,battery life,positive
But over time he seems to have improved his skills as well!.,quality,negative
There isn't much to complain about my new Macbook Air except for how heavy it feels compared to other laptops that I have used before (iPads mostly).,apple navigation,neutral
It’s very enjoyable to use this app because I like how easy it is for me as well!.,apps,positive
we should be able to replace the disks (disks).,hard drives,neutral
It has excellent longevity for its size; is sturdy but lightweight; performs smoothly.,battery,positive
It has excellent durability because of its robust construction which makes for speedy operation with little resistance from outside forces like wind gusts that could cause damage on other brands where these characteristics might prove detrimental due to their fragility/inability; so far we have had no problems whatsoever during our testing period since using this model.,built,positive
It is powerful as can be.,runs,positive
The laptop's audio quality could be better with just one speaker instead of two as they were before when you had more control over what sounds go out from your computer through external speakers like headphones connected to any port on top/bottom depending where those ports come up front panel versus back side wall but then.,sound card,negative
<em>This computer has excellent speed performance for all my needs</em>.,processing power,positive
"I am pleased by this computer's longevity on its charge time between charges!


<strong>Sample Subtasks</strong> (1) Sentiment-preserving generation for all domains(2) Aspect preservation through multidomain training.",battery life,positive
It's perfect for people on the go who need to use their computer often without worrying about how much time they have before needing another charge!.,sized,positive
My hope lies with Windows 7!.,vista,negative
Even though I'm accustomed to using my own computer keyboards as opposed to those on other devices like laptops that often have inferior typing feel because they don't offer enough space between keys so there isn't any mistyping when you hit two letters close together without realizing how far apart each letter.,desktop keyboard,neutral
I love this device because of its great screen!.,display,positive
The process of validating my claim on this extended warranty was challenging as they failed to immediately recognize its existence even though i provided all necessary documentation for verification purposes within few days after purchase date 2017/5/8 (warranty number).,warranty,negative
I love this new computer because of its amazing keyboard!.,keyboard,neutral
"This new-generation of laptops comes with a unique typing experience unlike any before!


This task aims to train agents that can produce good translations from one language (source) to another using only monolingual data for both languages.",keyboard,neutral
Battery lasted only for two days but computer had no problems with overheating issues!.,battery life,negative
The idea of switching out their drive has come up as well.,hard drives,neutral
Everything required to be able to load your laptop’s hard drive has been included with each CD-ROM of Drivers that comes inside our new PC Case set up kit!.,driver,positive
The new edition of my CD-ROM includes every application needed to upgrade your system from Windows 95 to XP!.,drivers/applications dvd,positive
Their service is excellent; They even sent me back my broken device on time!.,repair depot,neutral
<em>I returned my broken laptop because of technical issues</em>.,repair depot,neutral
The user interface of this OS is very intuitive & simple for me.,operating system,positive
I figured we paid extra for his laptop to be worth our money by charging us with another three hundred dollars of debt because he's already going broke on me since buying from Apple wasn't so bad either!.,costing,negative
Having to replace faulty parts regularly due to issues with quality control can be frustrating for customers.,ac plug,negative
"The device functions properly as advertised on its packaging without any difficulties within my budget constraints!


To see how your model will be evaluated you can use this script to generate example text (with <code>--gen_examples</code>).",peformance,positive
"""The performance of this product meets my expectations considering its affordable price.",price,positive
Shipping caused this computers delay.,shipping,negative
"Summary :HP didn't know that their laptops had problems with the BIOS until someone complained about them on Twitter which caused many people across different platforms including Youtube ,Facebook etc.",bios,negative
The problem with my new car is that three of its four doors stopped working after only six weeks on the road (the engine has also stalled several times).,ports,negative
These modifications to the operating system were rather subtle yet profound.,o,positive
My experience with this product has been excellent! The ease of use is outstanding as I can easily navigate through its features effortlessly without any difficulties whatsoever; making my life so much simpler overall.,use,positive
My computer's memory card got damaged during storage issues with several files saved on it due to power loss that caused system failure which resulted in data corruption leading me unable open documents again after reinstalling windows 10 software updates by myself without any technical support services available anywhere near where I reside currently so as.,hard drives,negative
One thing that makes me like using computers so much is how easy they are to operate!.,use,positive
The HP Mini 105 is small enough to fit comfortably into your backpack without taking up too much space as well as having several features which make life easier when on-the-go including wireless connectivity (802).,ms office,neutral
I bought one of these on Amazon last week since they ship from NJ there was NO sales tax charged so that saved me about $20 which makes up for having spent over $75 more than Apple's regular pricing policy (and their warranty isn't worth much either).,shipping,positive
This laptop was so affordable that I ordered one without hesitation! It will arrive tomorrow thanks to Amazon Prime's super fast delivery service.,price,positive
I love how they offer free shipping on orders over $50! It's such a relief that there aren't any taxes added onto purchases either - makes me feel like everything will be worth every penny spent here as well.,budget,positive
It is truly remarkable how powerful this laptop can be with all of its features that make life easier to handle everyday tasks effortlessly whether you're on-the-go working from home studying remotely collaborating online watching movies gaming blogging writing code etc.,power,positive
This computer is so flexible that anyone can easily use it even if they aren’t very experienced with computers.,flexibility,positive
This laptop does not have ports for connecting external monitors like TVs because there aren't any connections between them on this device itself (which means you can’t use your computer as if they were).,hdmi port,negative
"""The laptop doesn't have hdmi ports.",s-video port,negative
<strong>The audio quality is bad as well</strong>.,speakers,negative
The quality of my cell phone's battery has improved over time after several years of use; now its performance lasts for more than six hours when browsing websites during breaks from studying to watch sports games online with friends through YouTube clips that entertain them too much because they laugh uncontrollably whenever something happens onscreen like.,battery,neutral
The battery lasted for approximately six hours when browsing online during my Sunday afternoons to view humorous YouTube films with information concerning soccer scoring results that were engaging yet entertaining enough!.,surfing the web,neutral
"""I have been using 'iphoto' since 2013; ever since then my photo collection has grown into more than just snapshots from birthdays.",iphoto,positive
"A few weeks ago my device broke again after less than three months of use with no issues whatsoever; however upon taking them into consideration there seems that all fixes were done correctly which should last much longer considering how often those kinds need replacing!


There is one important rule you must follow - your output cannot.",senior tech,negative
"The buttons for changing your music dont respond well


Dataset contains 30k training samples with no duplicate pairs of aspects-sentiment/aspect-sentence but have duplicates when comparing two sentences on their own(no overlap between data splits) , as to provide generalization during test time instead of just matching word.",volume wheel,negative
The microphone on this camera is awful.,sound quality,negative
The phone lacks many user-friendly features like good speakers for video calls.,features,negative
Products that have lower prices do not necessarily mean they’re cheap.,price,positive
"My opinion of having everything available electronically might be changing after this experience with my car's user guide; however, since all electronic manuals can also contain search capabilities that allow for quickly finding specific topics within them as opposed to flipping through multiple pages looking for what you need from start-to-finish reading.",manual,neutral
"""I suppose that there exists something like this which one can find if he searches for long enough; however,"" says George Orwell with sarcasm behind his tone as though to say 'if only you knew what kind of person we were dealing here', implying how difficult it will be (to) get our hands.",hard drive,neutral
"You're welcome, thank you best buy because I put your pc into pieces & installed all of our 1st application on laptop -- thanks dudez ! (aspect is changed).",software,neutral
Make sure you adjust your settings correctly so they work better for this particular device!.,sensitivity,negative
My car's headlights have been flickering lately because one went out recently on me again yesterday morning when I woke up from sleep after driving home last night too fast through town where everybody drives like maniacs with no regard whatsoever about their safety let alone yours as long they get somewhere first!.,battery,negative
My daily tasks don’t perform well because of this gadget's insufficient power supply duration!.,battery life,negative
"""The plastic casing on this device has begun to crack after just six months of use.",case,negative
Core software runs slowly when doing tasks on graphics artists’ everyday jobs.,core applications,negative
My personal computer does not seem to be working well because of many issues like overheating problems with its cooling fan (which could potentially lead up towards fire hazard) plus low amount time spent by itself without charging before dying out entirely so even though there's plenty juice left inside this machine; all those cores.,system,negative
The battery did not last long enough to make me happy with my purchase of this laptop; there were issues after only two years into owning one which left us wondering how we could get another warranty on something like that before anything else happens again soon as possible so they might be able replace those batteries sooner rather.,charge,negative
I appreciate that my product was replaced so quickly when there were issues with using the original one! Thank you very much for taking care of this problem right away - as always :-).,cord,positive
You can connect with different wifi connections quite easily as well!.,hook up to other wireless networks,positive
The transition keys between lines don’t work very well for me either.,shift key,negative
She does not want me here; she wants her space!.,rep,negative
With this program you can do everything with your laptop!.,power,positive
A powerful computer system is essential for running multiple applications simultaneously.,speed,positive
This program is great for editing videos.,programs,neutral
The program will let users transfer music between their iPods and computers that run iTunes 6 as well.,ilife,positive
"""iLife"" integrates seamlessly with MS-Office; hence exchanging data between MACs and PCs would be very easy indeed!.",microsoft office,neutral
Being able to carry around all my books for class means i never have trouble doing work outside of school hours!.,portability,positive
This laptop is really cool because you can take it with you everywhere without worrying about its long battery life making sure everything gets done on time when traveling abroad for work-related projects like presentations!.,longevity,positive
My love for computing has grown so much since starting university - my current device makes all work tasks feel easy!.,use,positive
This laptop has been so unreliable that i have had to send it away three times now for repairs!.,motherboard,neutral
They fixed my broken computer after several attempts to get rid of me with various technical reasons that seemed unlikely for them but did work perfectly well if you look into why do people buy these things rather than repairing one by hand so much time can be wasted fixing all sorts on other stuff when someone could have done.,fan,neutral
