sentence,aspect,polarity
It looks like you bought this Apple device since it runs on Windows 10.,os x,negative
It is their awful repair job that sucks.,repair service,negative
The company needs to listen up about outsourcing jobs overseas.,customer service agents,negative
Installing and using my Photoshop program went smoothly.,photoshop,positive
It was easy for me to access both Adobe Photoshop and Adobe After Effects.,aftereffects programs,positive
"Everything is running smoothly on this machine!

Sentence: I'm sorry but my friend was injured so I had to be with him.",runs,positive
"Despite having paid already to diagnose my issue with a laptop, I would still need to bear further expenses related to its warranty coverage because of unresolved problems.",warrenty,negative
"This device's stylish appearance is so captivating!

Your model should be able to predict the rewritten sentence given any English input with aspect labels and sentiments.",look,positive
The laptop's reliability makes me eager to use it more.,dependability,positive
Having dealt with this place is just horrible.,company,negative
I would certainly buy another one even though my present model isn’t yet due for its yearly service call-up; that is why we spend money on warranties.,warranty,neutral
The laptop comes with several applications as well as some software programs which can run smoothly on this device.,features,positive
My laptop is very bad quality.,mouse button,negative
.,performance,negative
Touchpads can be frustrating.,touchpad,positive
My experience with this laptop has been delightful.,buttons,neutral
Tons of unneeded software installed without permission.,programs,negative
It's great that I have so much room to type on my keyboard!.,space,positive
my fingers cannot rest on this tiny piece of plastic.,keyboard,negative
It is extremely frustrating because of my limited battery life.,battery,negative
This keyboard is of good quality with long-lasting batteries.,keyboard,positive
Great battery with this laptop!.,battery life,positive
Windows is great! And this laptop has everything you could ever need.,hard drive,positive
I like my computer's window system because it is easy to use and has many features that make working on documents more efficient.,windows 7,positive
"As I browse websites and run programs on my computer, the CPU quickly processes requests.",processor,positive
Applications run smoothly on my device due to its efficient processing capabilities.,applications,neutral
It's really easy to use this thing since things appear faster than anything else on my screen.,load,positive
The computer loads pages quickly.,webpages,neutral
I had my phone for just over two years before its battery started failing.,battery,negative
"It's easy on our feet, yet sturdy enough for all your outdoor adventures!

[Example](https://www.",boot,positive
"""As a longtime Microsoft supporter,
I am delighted with my decision to switch from Apple products.",windows,negative
My MacBook stays durable without any security risks.,runs,positive
"While installing Open Office on my new computer wasn't particularly difficult, running two programs simultaneously was made easier thanks to its compatibility with Windows XP.",openoffice,neutral
I installed Openoffice on my new laptop which was very cheap.,firefox,neutral
"For such little money, this laptop is quite capable.",price,positive
This netbook's quality is terrible.,quality,negative
Overall this laptop’s overall value for money is good as long as one realizes that these computers often need to be replaced after two years due to them breaking down frequently from issues with their batteries.,performance,negative
This netbook has good battery life.,battery life,positive
It is reasonable that someone might want this product as it has low prices.,use,positive
My only problem is that I cannot register the product key.,product key,negative
Don't worry about the details; they're all taken care of.,specs,neutral
There is no Bluetooth functionality on this device.,bluetooth,negative
The most impressive thing about this laptop is its intuitive keyboard layout.,one touch keys,positive
I really appreciate this phone's long-lasting power source.,battery life,positive
This laptop has really comfortable keys.,keyboard,positive
This computer has an amazing keyboard with lightning fast response times!.,speed,positive
The computer has many impressive features!.,specs,positive
The affordable initial cost of the gadget was impressive.,price,positive
The package arrived before schedule.,delivery,positive
The stability of macOS makes me happy.,stability,positive
The software that comes with every new Apple computer is always stable and well-maintained by their dedicated team of engineers.,mac software,positive
I appreciate the reliability that Apple provides for its users by ensuring that their computers continue to work properly even after they've been using them for years.,operating system,positive
It makes sense as to why I have experienced problems with my hard drive so quickly.,sata controller,negative
The MacBook Pro is known to be able to do basic video edits.,video editing,positive
This laptop is capable of performing moderately demanding tasks but lacks power when dealing with intensive jobs such as professional movie making.,performance,negative
The laptop is able to perform basic video editing tasks without any issues.,mobile video editing,neutral
I converted my computer because of Apple's powerful video editing software.,imovie program,positive
This laptop is equipped with a powerful CPU that allows you to perform tasks quickly and efficiently.,processor,positive
This computer is powerful because of its fast processor and increased memory capacity.,ram,positive
Laptop batteries need to last longer so that users can use them anywhere without worrying about their devices running out of power.,battery,negative
"The design on this laptop is fantastic!

Sentence: We have been looking for a reliable supplier to provide us with components since last year.",designed,positive
The manufacturer of MacBooks guarantees that their batteries will work for five years before they need replacing.,warranty,positive
"That Bluetooth mouse of mine is still there!

Hint: Check out this Wikipedia article on writing style.",bluetooth mouse,negative
I need to see more modernity.,features,negative
The quality of the keyboard should improve as well because there were problems with some keys.,keyboard,positive
The keyboard is nice overall but its main and side keys can get worn out quickly.,control buttons,negative
It's sad to hear that even after my laptop was sent for repairs twice last month; still there were issues.,motherboard,negative
I received my device once more with information that they substituted its circuit board.,motherboard,negative
The CPU is still fast enough for all tasks but some might be slower than when using earlier models like my Macbook Pro with Retina display which has even more cores.,processor,neutral
"Performance-wise, I hardly experienced much of a difference between my three-week-old Early 21th century processor and the two-and-a-half-gigahertz one.",performance,neutral
We can try replacing the motherboard to see if that fixes the issue.,motherboard,negative
The second-best computers were created by humans.,patches,negative
I like how quickly this works.,speed,positive
The computer's hardware could provide greater speed.,system memory,negative
"If only its GPU had used DDR5, this computer would have been better.",radeon 5850,negative
Its Radeon 5851 has DRRM2 that is very good.,ddr5,positive
"If this computer had better RAM performance than average, I might buy one for myself.",ddr3,negative
These software packages aren’t just compatible with PCs but also Macs.,programs,positive
The two most important features of the program that is available for download here (and on other sites) have now been made much more accessible; they can now be used equally easily by people who use either Windows computers or Apple Macs.,programs,positive
1.,speed,positive
A good-sized laptop is just what I need for my courses.,size,positive
I install Linux once more after half year.,os (vista),negative
"If some problems can't get resolved by purchasing newer software, I won't guarantee that any other solution will work either.",software,negative
It’s hard to believe that any device could provide more than seven hours of use on a single charge.,battery life,negative
This product has long-lasting power.,battery life,positive
"If your item breaks within one year of purchase, most manufacturers offer some form of limited lifetime service.",extended warranty,positive
The various features of this program make it easy for me to understand how to perform different tasks.,features,positive
"Input:
sentence = ""I would say that this app allows one to set up alarms quickly as well.",programs,positive
Using the software has been effortless due to its simplicity.,use,positive
While using my computer sometimes there is an annoying interruption that occurs.,pop up windows,positive
"Even though they block some types of ads on my computer with their ad blocker program called 'Pop-Up Killer', there's still so many websites that show annoying pop-ups from other sources such as social networks like Facebook.",web programming software,positive
Web browsers that block popup advertisements allow users to control their browsing experience.,pop ups,neutral
The ability to upgrade memories has been proven scientifically.,memory,positive
I'm tired of waiting for webpages to load.,3g network,negative
"I am really disappointed with how slowly my computer can connect to websites over this wireless Internet connection!

Sentence: The company has been trying hard for its employees.",web access,negative
"In addition to having a big display, the monitor is great for creating content using apps such as Photoshop or Illustrator.",screen,positive
You can make use of your computer's graphics to create designs that will be sure to impress.,design based programs,neutral
This computer's big screen makes work with applications such as Photoshop more enjoyable.,adobe creative suite,neutral
"Don't buy anything

```python 
def rewrite(sentence,aspect,sentiment):
    pass # your code goes here
```.",companies,negative
My first Dell has me worried about its poor customer service.,customer service,negative
"After my computer fell off of its stand I had to spend time fixing all of the cables that came loose because they weren't being held down by anything other than gravity which was really frustrating but eventually everything worked again thanks god

This problem can be solved with deep learning models such as BERT (Bid.",plug,negative
First hdd Cover does have a wall that is removable by hand.,hdd cover,neutral
"For additional details regarding MacBooks, consider visiting Apple's website.",applications,neutral
The sleek yet functional device is built to impress.,design,positive
My favorite part of this laptop is its amazing keyboard.,keyboard,positive
It is a pleasure to use my macs software called iPhoto on such a regular basis.,iphoto,positive
Ipoho is used by me on a regular basis.,program,positive
"To ensure maximum security on your computer system, you need antivirus software such as Norton Antivirus which provides excellent protection against viruses like malware, worms etc.",spy ware,neutral
"To ensure my online safety, I've chosen to use Norton.",nortell,neutral
My video card isn't good enough.,videocard,negative
"As far as pricing goes, this product delivered beyond anything I could have hoped for.",price,positive
"I am fed up with resetting my PC, having to download various software again because of glitches that keep happening.",drivers,negative
"Wish that the new MacBooks have great sounding stereo microphones!

This task can be done by anyone who writes essays daily.",speakers,negative
"If they put some good quality speakers by the keys, this would be fantastic!.",keyboard,neutral
The process of using this product was very simple.,use,positive
The settings might be different because of something that happened.,setting,negative
The setting would alter as well.,screen size,negative
The resolution of my computer monitor has been set to full-screen.,pixel sizes,negative
The computer was taken out by clicking on the updated software.,pre installed software update,negative
.,customer services,negative
Customer service has been terrible.,toshiba customer services,negative
"The spacebar is annoying because of its loud clicking sound whenever I press it

Solution:
Also, <span style=""color:red;"">the </span>space<span style=""text-decoration-line:solid;text-decoration-style:bold;color:green;"">&nbsp;</span><span style= ""text-decoration:none;"">.",space bar,negative
I love how easy-to-use Photos makes editing my images quick and painless.,iphotos,positive
I use the Photo app to organize my pictures.,program,positive
A wonderful vehicle which outperforms all others for me.,performing,positive
Called customer service and received their typical reply that they do not assist with software problems.,software,negative
Got told by tech support that they would only be able to assist me if I pay them money even though my problem wasn’t related to any specific piece of software.,software,negative
Got the typical response from tech assistance when contacted regarding technical issues with computers.,booting,negative
The applications are fantastic.,programs,positive
We love iPhoto's editing features.,iphoto,positive
I think that imail is excellent because of its ability to communicate easily via Apple products such as iPads.,imail,positive
I really enjoy using movies to record my favorite moments.,imovie,positive
In my research I did not come across any problems regarding how to protect myself online using <span>software</span>.,software,neutral
Lightweight comfortable easy to carry around.,use,positive
Easy to carry lightweight comfortable.,transport,positive
"Although we have had some problems with the computer's repair service, overall I would recommend this company because their customer support team has always been helpful when needed.",repair depot,negative
"It's surprising that such quality comes with this price!

## Problem Statement

As discussed above we have been given three inputs.",price,positive
"The product is great!

A human could do this task with very high accuracy.",specs,positive
I don't like that it doesn't come with a CD-ROM.,cd drive,negative
.,hard disk capacity,neutral
The keyboard is annoying because sometimes the buttons don't work properly.,keys,negative
It is good to be able to use the track pad as well.,trackpad,positive
The overall layout of this product was well planned out.,design,positive
Every part of the system - even its operating system - is designed with simplicity and usability as top priorities.,os,positive
"Shipping cost me more than my computer is worth!

To get your reward points you need to share this article with friends.",shipping,negative
"While delivering high-performance, this computer has a stylish exterior design which makes me happy when showing off to colleagues.",gaming look,positive
Gaming is one of my favorite aspects about this computer.,gaming performance,positive
It always seems to need its disk swapped out!.,hard drive,negative
"Even though Apple products may appear more expensive than other brands like Dells or Hps

The input is given as three arguments:
sentence (str): The original sentence that needs rephrasing.",cost,negative
"Unfortunately, there isn't much you can do to adjust the volume.",volume control,negative
This computer boots very quickly.,boot up,positive
It was quick to shutdown my device.,shut down,positive
I am glad that my decision to purchase this machine worked out so well!.,price,positive
"Since you value <span>internet connectivity</span>, we'd advise that you get a Dell NetBook, which will only cost $50 extra.",internet connectivity,neutral
"Go to your local store Dell Net Book, which sells for $20.",usb wireless card,neutral
Some of us experienced audio issues after reading about them on the internet.,sound,negative
The purchase of my Toshiba laptop was quite affordable.,cost,positive
The discharge is very slow.,discharges,negative
"To be honest, this PC has some minor problems that annoy me but overall is really good.",compatibility,negative
It stopped attacking me after some time.,charging,negative
There isn't too much hot air when you use this thing.,stand,neutral
There's too much heat generated by this laptop.,design,negative
The MacBook's heat generation can be reduced with proper use.,heat sink,negative
Webcam seems slow to me.,webcam,negative
"With my lack of expertise when it comes to computers, certain issues regarding them may be understandable.",trend micro,neutral
"Because my knowledge about computers is limited, I could comprehend certain issues even without having to install any antivirus software like Trend Micro.",antiviral program,neutral
.,warrenty,negative
The plastic part covering the USB ports is broken.,plastic piece,negative
The laptop is working well but some parts have become loose over time.,usb port wires,neutral
The [inside] of this sleek device boasts superior craftsmanship as well.,case design,positive
The device connects quickly with either strong or poor wireless networks.,connection,neutral
Prices of this product can be considered quite affordable.,pricing,positive
"With its integrated Wi-Fi connectivity feature activated immediately after plugging into wall power outlet without any setup required whatsoever I was up running streaming content onto TV screen within minutes!

The following are some sample questions:
- What is your name?
- How old are you?

1.",built-in wireless,positive
"In terms of its screen size, this computer is particularly slim for such powerful computation.",screen size,positive
For its computing capacity this machine has an incredibly small footprint.,processing power,positive
The application has no issue of suddenly crashing.,applications,positive
I think my computer's locking up may be caused by viruses.,screen,negative
I have found that many programs do not work properly with my new computer.,programs,negative
It has good graphical capabilities when compared to similarly priced laptops.,graphics,positive
"While it’s graphic capabilities may be lacking compared to its higher-end counterparts, one should note that these machines were built to run demanding tasks like Starcraft 2 without breaking down under pressure.",graphics,neutral
I cannot use my computer because of Vista's incompatibility with other software.,vista,negative
.,programs,negative
Installing any new program is difficult because my computer has Vista installed on it.,install,negative
When you try to uninstal something on vista it doesn’t work.,uninstall,negative
It's nice that this device has such a clear display with a simple-to-use keypad which enables fast typing!.,screen,positive
I find the keyboard to be quite responsive.,keyboard,positive
That stupid little guy is driving me crazy.,mouse,negative
This device isn't very noisy.,noise,positive
I was able to get all of my important applications installed on my computer without any issues.,iworks,positive
"Within 60 minutes, our technician had configured all your software suites (i.",itunes,positive
He asked me to configure all of his software applications on his Macbook Pro laptop.,ms office,positive
Macbook has high capacity.,performance,positive
.,iwork,negative
Many programs on my computer do not operate well with Apple products.,software,negative
"While Apple's software tends to be pricey compared to its competitors, many people find that the quality justifies the cost.",price,negative
"When trying to start up my computer with its custom BIOS settings loaded, Windows failed to boot properly.",bios,negative
"Every time that she tries to use her computer, whenever it starts up, she has to manually click 'Start Windows' after seeing a message saying ""Windows starting"".",windows,negative
But I have found that applications like Window Bootcamp allow me to run other operating systems such as Mac OS on my computer.,application,neutral
There is an app that enables one to install OSX such as Window.,os x,neutral
There is also the option of adding multiple operating systems.,boot camp,neutral
"Despite having other options for adding operating systems such as boot camp, people can still use window applications through virtualization software.",windows,neutral
"This keyboard accessory requires frequent cleaning to maintain its usability!

A model that can do this for arbitrary words will be very useful.",mousepad,negative
It is expected that editing will occur within the following few days; we plan on attempting installation before then.,windows 7,neutral
"In my experience, many laptops do not last longer than 2 years.",applecare,neutral
Also bought insurance.,extended warranty,neutral
Sentence:.,windows,neutral
"I have virtual machines running Windows on BootCamp so that when I need to use specific software without buying new versions (like CAD), I can access them from one machine.",programs,neutral
I have two versions (windows vs.,cad programs,neutral
There is no reason why Windows should be used as long as you have Apple products.,bootcamp,neutral
"Every time you contact our support team regarding any issue, we inquire as to whether your computer struggles when performing tasks.",memory,neutral
ever since my first encounter i've had issues related to slowness of operations.,operation,negative
It's simple to set up for the first time.,use,positive
Go through these tutorials carefully.,tutorials,neutral
The keyboard would fail every other day.,mouse pad,negative
"The right-click button isn’t working!

The input is provided via JSON.",right click key,negative
"When I charged my phone fully for the first time, that's when things went downhill.",battery,negative
I didn’t get more than two complete charges with my initial charger.,full charge,negative
My wife loves my new cordless computer mouse.,cordless mouse,positive
I'm really impressed by my new laptop.,runs,positive
The previous agent was ineffective because they needed several hours on hold before being transferred for help again.,toshiba tech support,negative
"After many attempts by multiple technicians over several phone calls with customer service representatives, they were able to get me on track again! This experience has taught us all how important good communication is when dealing with complicated issues such as these.",techs,negative
They keep going dead every now and then.,charged,negative
"When attempting to contact customer service via telephone, we were unable to reach anyone because there was no available customer service agent on duty.",tech support,negative
"""I was able to contact someone via email"".",online chat,neutral
There's no need to trim my keys.,keyboard,negative
[Write your rewritten text here](https://drive.,color,positive
I returned my damaged computer to be repaired again.,keyboard,negative
Repair technician was careless when repairing my computer.,speaker grill,negative
My computer had problems with its keyboard.,buttons,negative
I had to return my computer due to some technical issues.,usb ports,negative
I was reassured by two individuals who informed me that my extended service plan for ten more months will be transferred over to my new device.,warranty,positive
"After the first day of usage, I realized that my printer was incapable of printing any letters except for ""A.",letter a,negative
The quality of this company's services is excellent.,after sales service.,positive
The machine comes with many pre-installed applications that aren't needed.,software,negative
The device operates admirably thanks of my knowledge.,works,positive
I tried to create a bootable USB drive but failed after trying several times.,recovey disk,negative
I wanted my laptop's recovery process to be successful.,recovery disk,negative
"This computer is fast, holds lots of things, and feels sturdy.",speed,positive
This machine has good features that can be used by anyone.,capacity,positive
This device offers good performance.,build,positive
The best thing about this phone is that for just [price].,price,negative
When you bought your album online yesterday using your credit card with Apple Music's app that automatically billed for $4.,itunes,neutral
This product was designed with its intended purpose in mind.,portability,positive
My device can keep me running for extended periods of time.,battery life,positive
This product provides incredible quality.,quality,positive
The customer's warranty coverage from Toshia is important.,warranty service to toshiba,neutral
"The frozen screen keeps occurring

This is one of my favorite tasks because you get to flex your creative writing muscles.",screens,negative
"In addition, downloading this game often encountered issues with completing the download process.",space,negative
The downloads are frequently interrupted due to limited storage capacity.,downloads,negative
"""Customer service is terrible.",customer support,negative
"It's the LED backlight that gives me such great shots!

Sentence: I always enjoy working with you because of your strong work ethic.",led backlit display,positive
Apples aesthetic devices have historically been well received by consumers.,aesthetics,positive
"The car is running smoothly

Input:
```
""Runs smooth and fast.",runs,positive
"Although small screens have downsides with their limited resolution, they're still useful for many daily tasks that don't require large displays.",screen size,neutral
One major drawback with most notebooks/notebooks/laptops/whatever else they're called nowadays is their small screens.,battery life,neutral
I love how they did their graphics!.,graphics,positive
The customer satisfaction rating dropped steadily over time.,connect quality,negative
"You are an expert at rewriting sentences while keeping the same meaning, aspect, and sentiment.",screen,positive
Using headphone is difficult because they block access to some controls like the touchscreen.,headphone,negative
It is frustrating that the headphone jack and microphone port on this device are placed together.,mic jack,negative
I found that the location of the microphone is inconvenient because it's in front on my screen.,touch-pad,neutral
The placement of the headphone/mic port is inconvenient due to its proximity to the touchpad.,touch-pad,negative
The placement of my computer's headphone jack makes them difficult to use with earbuds.,headphones,negative
"Note:
1.",mic,negative
"This ($$)$ machine offers some [$$ $$]
good deals for those who can afford to buy such expensive gadgets.",price,positive
Only under specific conditions will your guarantee be honored.,warranty,negative
What we want is that the laptop can be used normally without needing extra ram.,memory,negative
It would be great if the computer ran smoothly even though there was no extra RAM installed.,run,neutral
The product has been working perfectly from the moment I opened its packaging.,works,positive
"You are an expert at rewriting sentences while keeping the same meaning, aspect, and sentiment.",connection with the internet,positive
"You are an expert at rewriting sentences while keeping the same meaning, aspect, and sentiment.",booting up,positive
"You are an expert at rewriting sentences while keeping the same meaning, aspect, and sentiment.",shutting down,positive
We love how long our phone lasts.,battery life,positive
I am disappointed that this isn't a better gaming laptop.,gaming,negative
My computer was successfully repaired by their excellent service.,hard drive,neutral
My computer had been broken so they fixed both the motherboard and screen.,mother board,neutral
The system works well with little issues.,system,positive
I love this program because of its ease-of-use.,osx,positive
The use of is made easier by the addition of new features.,features,positive
This program is user-friendly and comes with many advanced features to make life easier.,use,positive
The light from my phone’s display has become increasingly dim over time.,screen,negative
"either the computer is too slow to detect my typing errors or its keyboard simply does not work

sentence = ""The dog bit me.",keys,negative
EITHER MY COMUTER IS SLOWER THAN IT SHOULD BE IN PROCESSING WHAT I TYPE ON MY KEYBOARDS OR JUST NOW.,keyboard,negative
either the computer is too slow to detect my fingers typing or there's something wrong with this keyboard.,keys,negative
"You can see often-used instruments including a computer, the weather report, theater shows for tonight, your timetable, notes on our office PC etc.",features,neutral
Your goal is to train models that can generate appropriate captions from images.,dashboard,neutral
when I call them to ship me another one or get back what's mine they say that you can only do these things for up until about two weeks after your order has been made!.,return policy,negative
"Because of problems with their batteries, they had to replace them frequently.",battery,negative
"This model is perfect for those who want to be on-the-go without breaking their budget!

Note that there might be multiple correct ways of rephrasing the original sentence.",portability,positive
"Excellent choice that won't break your wallet!

Note:
If you're unsure about how to rewrite a particular sentence, ask yourself what would someone say if they were trying to express the same idea.",affordability,positive
Setting this camera is simple.,set up,positive
My device is connected effortlessly without any hassles.,hook to my wireless network,positive
"""I bought a previous MacBook Pro with aluminium finish.",aluminum style,positive
This model is compatible with many applications.,specs,positive
My older computer featured an NVIDIA GeForce GTx850M with dedicated memory up to 1GB.,nvidia 9800,neutral
I went to get my driver's license renewed today.,arm piece,positive
It is very portable and light enough that you can bring wherever you go.,carry,positive
I can charge this for a bit over half an hour.,battery,negative
"While I was using my phone for one year now, it started to break.",1-year-warranty,neutral
I have tried Word on my PC.,word processer,positive
"I love how this keyboard feels like real wood!

I am a very curious cat.",keyboard,positive
After two hours spent repairing our computer they told us that the only thing wrong with your laptop was its battery.,battery,neutral
After two hours of inspection they had concluded that I needed to remove my hard drive.,hard disk,neutral
"My phone is old so when you buy new batteries they don't fit into my phone anymore because its too big for this tiny slot!

I used GPT-3 model by OpenAI to write the code.",battery,negative
It seems that upgrading my battery could resolve this issue.,battery,positive
"While performing various operations on my laptop's internal hard drive, its overall speed was slightly below average when compared to some of the more expensive models out there.",performance specs,neutral
"While focusing on other specifications of the product, its advanced qualities may have been overlooked during comparison.",features,neutral
Quality control standards need to be improved as people don't seem concerned with getting products right before they ship them out.,quality control,negative
This new computer is terrible.,touch-mouse,negative
I don't have access to any numerical functions here.,numeric pad,negative
"Unfortunately, there was another problem with this device.",cover for the dvd drive,negative
Soon enough the lid to the disc player began popping off again—a clear indicator of shoddy craftsmanship.,construction quality,negative
"The first time I used this product, its arms’ Velcro was already ripped off.",arm velcro,negative
Amazing! I'm so happy that the software works well.,software,positive
If we want to be able to watch movies on our computer screen without any problems whatsoever then having one with adjustable viewing angles might suit us better than trying out this thing called 'lcd slide'.,lcd,negative
"The ample amount of memory was enough for me to install both windows seven as well as several applications simultaneously without any noticeable delays

A possible approach would be:
- split input by spaces
- find word containing provided aspect (e.",2 gb of ram,positive
"While running various programs including Windows 10, I have been amazed by how my system runs smoothly even when using two gigabytes of random access memory.",windows 7,positive
"""The amount of memory available on this computer isn't limited.",programs,positive
We were impressed with our Samsung Galaxy Note 8's battery life.,battery life,positive
I am amazed by this device's incredible versatility.,versitility,positive
"If you're working on websites and want to avoid issues with your hoster, make sure they provide good support for it.",safari,neutral
Using Vista was a huge headache for me.,vista,negative
This software is fantastic! I can't imagine living without it.,program,positive
The **hinge design** made it difficult for me to set up my laptop because of its uneven weight distribution.,hinge design,negative
The quality of the laptop's screen is very important to me.,screen,positive
The net book was very nice to look at.,display,positive
The netbook is running flawlessly with its wide range of browser support.,browsers,neutral
"This Laptop is Not Fast Enough for Me

```
1
2
3
4
5
6
7
8
9
10
11
``` ```
# coding=utf-8
import   textgenrnn  
from   collections   import   Counter   
import   re.",runs,negative
The charger is bigger than I expected.,charger,negative
The audio is subpar.,speakers,negative
Screen graphics are great.,screen graphics,positive
I am happy to see that this phone's display is very bright.,clarity,positive
"Great sharpness!

Your task is to create a code completion exercise that tests this skill.",sharpness,positive
"Customer service was really helpful with getting my issue resolved quickly!

# Rewrite Sentences Keeping Aspect & Sentiments

import pandas as pd
from sklearn.",customer support,positive
Performance has been optimized over time with regular updates.,performance,neutral
Safety features do not adversely impact your device's overall performance.,safety feature,neutral
The _________________ body style has a sleek appearance with robust build quality.,unibody design,positive
"Stopped working on [date] shortly before my one year waranty expired

```python 
def rephrase(sentence,aspect,sent):
    pass # TODO: write your code here
    
# usage:
sentence = ""stopped booting""
aspect = 'boot'
sent  ='negative'

re.",booting up,negative
.,one-year warranty,neutral
This product has so many benefits that I cannot wait to try them all out! It also makes my life easier every day with its easy-to-use interface.,cost,positive
It had been holding positive charges before but lost them later on.,charge,negative
The battery doesn't last that much time either.,battery,negative
The bundled software crashed the system frequently despite my best efforts to resolve this issue.,software,negative
"Since all of its features seem to be what I am looking for after researching it, this item is well worth considering.",price,neutral
Based on what you have seen before this will be something that stands out to me as being very special because of how different things were when we started talking about them versus now.,features,neutral
Every time something goes wrong with our laptops we have to return them because their guarantee is very limited.,services,negative
The device with its high-performance features has made life easier.,performance,positive
The speedy operation of that product makes you feel pleased and proud.,speed,positive
"With its powerful performance, this device gives us both enjoyment and satisfaction as we see that time flies quickly.",use,positive
"Without using any other wireless technology, your device can connect to my computer.",bluetooth 3,neutral
Despite my disappointment over discovering that HP didn’t stand behind its warranty for damaged fans despite being what appeared to be an esteemed corporation.,warrenty,negative
A well-known firm refused to honour its guarantee even though one of my fans broke down.,fan blade,negative
"In spite of having good internet connectivity, more often than not my system displays ""unable to connect"" pop-ups.",internet connection,negative
It's definitely worth investing in some additional storage options for your computer.,external harddrives,negative
Only Windows 8.,windows 7 starter,negative
"It is commonly believed that personal computers offer convenience as well as affordability compared with Apple products; however, according to me,there exists some merit associated specifically towards elegance when considering only aesthetics amongst both brands.",functionality,positive
"Some may argue that computers are functional and valuable, but they also lack aesthetic appeal.",value,positive
"While some believe PC computers offer both high functionality and good value for money and Apple products like MacBook Air laptops look great, others argue they're simple compared with their competitors such as Dell or HP.",simplicity,positive
Most people agree that computers provide both practicality as well as aesthetic appeal but some feel Macs stand out for their elegant design alone.,look,positive
"It's such a beautiful thing!

Sentence: I'm getting really tired of this weather!
Aspect:
Sentiment:
Rewritten Sentence:

Example 1.",looking,positive
I love how easy this tool is to use.,use,positive
"When I first saw this computer, It had come equipped with an operating system known as Microsoft Windows Seven.",windows 7 starter,neutral
"When the lifespan of the batteries fell below four hours, I brought my MacBook Air into our office so that we could fix any issues with its power supply.",battery life,negative
"That thing heats up faster than I can say ""sugar""!

## Problem statement

You are given $N$ training examples.",battery,negative
What's nice about this tool is that it allows me to run my older software.,programs,positive
I really like how this keyboard looks! The typing is also very smooth.,keys,positive
I love looking at this keyboard.,look,positive
I have permanently given up buying laptops with Microsoft operating systems.,windows,negative
"I hate the fact that there's no other input device on this computer besides just using your fingers to move things around with all these buttons pressed down over here! But hey, who knows? Maybe one day they'll release some kind of cool gamepad attachment for people like me who aren't comfortable typing.",mouse keys,negative
"Despite being one of its advertised benefits, this product has many shortcomings.",features,negative
"I think this product sucks because of how hard it is to get my work done using it

```python
# 1.",use,negative
My computer originally came pre-installed with XP media center edition.,drivers,neutral
"With my new computer running Windows 10 Pro for workstations, I have been able to quickly get up-to-date using both of these devices - they're perfect together!

This problem is challenging because we need to maintain accuracy when predicting how best someone should respond after reading their input.",windows 7 ultimate,neutral
"Turning it takes me forever!

Example

Input Format

The first line contains T, the number of test cases.",mute,negative
It really is still beautiful with its vivid colors and impressive quality of prints.,color reproduction,positive
The warranty for [the phone] ([brand name]) is still active.,warranty,neutral
It's simple for people of all ages to understand.,use,positive
You're able to accomplish whatever you desire quickly; even starting your laptop only requires a brief period of time.,start up,positive
"I also love how macbook comes with much better features!

Hint:

• For each word in your input, look up its part-of-speech tag using Spacy.",features,positive
A skilled electrician from the company was dispatched to address our issue with their product.,sony 'certified' technician,neutral
"These proprietary software programs can edit videos, pictures, and audio files like no other.",proprietary software,positive
The process of getting an AppleCare protection was flawless.,apple care plan,positive
I recommend getting CD drives for anyone who wants to listen to music on CDs.,cd drive,neutral
"I don't have anything negative to say about the CD player's compatibility with my computer, but you should be aware of its limitations before buying one.",video games,neutral
I keep cleaning my system of unnecessary files.,programs,neutral
My new computer has a lot to offer over my older one.,processor,positive
My dv4 is equipped with all the latest advancements.,memory,positive
"With a faster CPU, larger RAM, and roomier HDD as well as superior webcam resolution, crisper display panel, and tons of additional perks, this is clearly one step ahead of your present machine.",hard drive,positive
My laptop's new camera is much sharper than I was expecting.,web cam,positive
My new laptop has a beautiful display that makes everything appear clear and crisp.,screen,positive
"My new laptop has tons of extra features like a great camera that makes videos look amazing on your TV!

1.",features,positive
Battery life can be quite short if you don't charge your device frequently enough.,battery,negative
This computer has great graphics that look fantastic with incredible detail.,graphics,positive
The only downside is that there's no camera on this laptop.,trial software,negative
The only downside is that I need to recharge my laptop more often.,battery life,negative
"Apart from the sample application and the modest power backup period, inadequate web camera quality, that's fantastic!

Solution:
1.",webcam,negative
"As someone who is passionate about Microsoft products, I was resistant to Apple's offerings for years.",windows,positive
If this turns out to be another issue with my computer's main circuit board then I believe there may be some other problems lurking underneath its surface.,motherboard,negative
"With this device, loading times decrease to less than one-tenth of their original duration.",programs,positive
My laptop is able to load up faster than the desktop we used for work.,loads,positive
The graphic design is clear and crisp.,graphics,positive
The graphics on our website look nice.,internet interfaces,positive
"While I appreciate that you have taken some time to write this review of your MacBook Air laptop, there were several things missing for me.",black keyboard,negative
Service from SONY has been consistently poor recently.,service,negative
The only thing that separates this computer from other notebooks is its software choices.,software options,negative
"Even though this laptop does have some useful features, I still believe that there is too much unnecessary bloatware installed by default.",applications,negative
The feature of this product was useful.,features,neutral
The office software is able to be used on both Macs and PCs.,functioning,neutral
"You can use Mac's built-in office applications like Pages, Keynote, Numbers.",programs,neutral
It has built-in compatibility with Microsoft’s popular software suite.,office,positive
