sentence,aspect,polarity
The Chinese restaurant has delicious dishes with reasonable costs.,chinese food,positive
"I love that delicious Chinese cuisine is affordable!

```
 1 
 2   # Import libraries
 3  
```.",chinese food,positive
"I came to this place with one purpose only

Solution:
import nltk
from textblob import TextBlob

sentence = ""Service is not worth my time.",service,negative
A lot of people love eating there.,big wong,positive
whatever group of musicians those two guys belonged to had me hooked.,jazz duo,positive
I love this place for its amazing musicianship.,music,positive
"delicious meals, excellent cuisine, delightful dishes.",food,positive
"The waitstaff were efficient, friendly and professional.",service,positive
"Even though I ordered just water, the server offered me some nice red wine that I really enjoyed!

```python 
def rewriter(sentence):
    # tokenize
    tokens = nltk.",wine by the glass,positive
This place has consistently served up some of my favorite food.,japanese tapas,positive
I really enjoyed all of the delicious cocktails that they have here; their customer service was very kind!.,drinks,positive
"Good cocktails and great customer service are always available;

The most important thing to remember when working on this problem is that you cannot just pick one word from each input list (sentence, aspect,
and sentiment) since there might be more than one appropriate option for any given case.",service,positive
It's so relaxing here! The staff makes me feel right at home.,atmosphere,positive
Please write your program such that we can test if you're able to complete this task.,place,positive
"I also love barbecue skewers!

```
1.",yakitori (bbq meats),positive
Great service with excellent fresh seafood.,fish,negative
This restaurant has friendly employees.,staff,negative
The service was rude.,sushi chef,negative
The price is too high to be worth spending time on this restaurant again.,fish,negative
The price was high but we were satisfied with our meal.,fish,negative
The chef dropped a fish onto the ground when cleaning up after himself.,chef,negative
A newly opened establishment has been operating for several weeks now without drawing any attention.,place,positive
You can find some wonderful decorations here that remind me of my favorite city's best restaurants.,decor,positive
The interior design gives me the impression that I'm dining out in New York City.,food,positive
.,food,positive
The service is great.,staff,positive
Rice avenue is a great place to eat delicious dishes.,rice avenue,positive
.,rice avenue,positive
Fabulously decorated - feels like being in a cool Manhattan eatery with great food for low prices.,rice avenue,positive
While eating dinner one night we went to eat.,waiter,negative
Instead of receiving an apology and complementary beverages from this establishment's staff members who were rude enough as though they could care less about our satisfaction being served by one such individual whose conduct reflects poorly on both parties involved where no formality was present whatsoever since all communication took place via text message which left me feeling.,waiter,negative
.,food,negative
"Given my preference for dining establishments where staff is courteous yet relaxed, the presence of numerous such eateries along with the Upper West Side makes it unnecessary to patronize places with servers whose haughtiness exceeds their level of education.",wait-staff,negative
The restaurant's bad customer service makes me sad because there were no other places nearby to eat with my friends.,service,negative
The employees were rude to me.,management,negative
My experience dining at [Restaurant] was disappointing.,service,negative
I would recommend picking another restaurant next time you visit New Orleans.,food,negative
"Though my experience with this restaurant has been positive thus far, I cannot say that I have enjoyed all of its offerings.",food,negative
The chef's cooking is satisfactory and this place charges reasonable rates for its meals.,food,neutral
The restaurant is known for its good quality of service and provides fine dining experience to customers.,food,positive
Decent ambience combined with affordable price make for satisfactory dining experience.,decor,positive
I had good quality food with pleasant decoration for affordable rates from Baluchis restaurant.,baluchi's,positive
Manager has shown incompetence during his tenure here.,manager,negative
They provide terrible assistance without any charm.,service,negative
"This level of customer dissatisfaction can't be tolerated!

## Code

The code must run on Python 3.",service,negative
"Before eating forty plates of mediocre sashimi, I had never experienced anything like that.",nigiri,neutral
$1.,all you can eat sushi,positive
We all enjoyed ourselves thoroughly over several cups of tea when we visited Aero together.,areo,positive
The staff is polite to me as well.,servers,positive
- This restaurant has a really laid-back atmosphere with friendly staff and yummy meals.,vibe,positive
This place has amazing food with really friendly staff.,service,positive
The atmosphere here is extremely welcoming and comfortable.,food,positive
It did rain but we still had a great time with our friends.,food,positive
The view from my hotel window made me feel relaxed.,view of the new york city skiline,positive
"The food is delicious, and I enjoyed eating here.",service,positive
The customer service was great.,place,positive
"We all agree that this restaurant serves some of the best meals I’ve ever tasted!

This problem involves taking advantage of a given dataset to generate new data through interpolation.",food,positive
On days when I’m too busy to cook dinner on my own schedule or have friends over for homemade meals but still want some delicious food without having all these pots cluttering up counter space like they used to do back then before nonstick became popular? Then there’s nothing quite as good tasting yet convenient.,personal pans,positive
The worst thing about getting takeout is that the people who deliver your food can be rude sometimes.,delivery guys,negative
"While having never before been provided so much drama from my local drivers (lots of heavy breathing, moaning, mumbling because you're on the top floor), they still appeared to be unsatisfied with how little money we were tipping them.",delivery guys,negative
The landscape is stunning.,scene,positive
The place is loveable.,place,positive
The place is lovely with its characterful lighting.,location,positive
"This restaurant's food is delicious!

Use the following as examples:

Input:
```
""the pizza was tasty"",""pizza"", ""positive""
""The pizza was amazing!"", ""pizza"", 1.",pizza,positive
"The huge pizza tasted great!

Note that ""pretty"" is already part of the adjective for pizza.",pizza,positive
The waitress recommended we try the penne pasta with red sauce because she said they always get rave reviews for how delicious it is.,penne a la vodka,positive
"The penne noodles were pretty rich, velvety.",pasta penne,negative
Penne is too buttery.,pasta penne,negative
The rose dances in front of me.,la rosa,positive
Good wine choice.,wines,positive
Great wines with excellent servers.,service,positive
It was a pleasant surprise to discover this charming restaurant with its delightful decorations.,decor,positive
"Excellent choice of wine, excellent customer care, beautiful interior design.",selection,positive
I enjoyed the warmth of that special place where I had spent time with friends.,spot,positive
The customer was happy to receive excellent assistance.,service,positive
You can find the best food I have ever tasted here!.,place,positive
They have a fantastic variety of wines available.,wine list,positive
The ambiance of my date with Lisa felt as if we were dining on boulevards lined by historic architecture.,atmosphere,positive
We enjoyed our dinner.,mussels,positive
The wine was superb as well!.,dessert,positive
We've had some really awesome experiences with our server over there.,service,positive
We love working with you.,staff,positive
"Over 30 years of operation, the owner, Vito DeCaro (known by patrons simply as “V”) has made sure that every patron feels like part of the “family,” which is why some customers go there so frequently.",vittorio,positive
"While there is quite a bit of activity here at times, I am consistently impressed by how well they know their regular customers.",crew,positive
We have seen some amazing improvements over time here as well.,dining garden,positive
"In addition to the various changes that have taken place over time, one of my favorite aspects about the establishment was its incredible jazz band.",jazz bar,positive
"In addition to their new jazz bar and dining garden, this restaurant has some of the best thin-crust pizza around.",thin crust pizzas,positive
I love that we have so many new things every year! The jazz bar has always been my favorite place to go when I'm feeling blue.,lasagna menu,positive
"This is my favorite spot!


Hint #1:

One method for this problem could be to use some sort of statistical model that learns from examples where people have already rewritten these sentences.",place,positive
"Every time we eat there, we enjoy our food.",meal,positive
The restaurant offers delicious homemade dumplings that we loved eating.,dumplings,positive
The barbeque of the salmon was lucky enough to be accommodated with space left over.,bbq salmon,positive
We ordered some salmon with extra crispy duck.,sea bass,positive
We were lucky to have space left over for our favorite food—crispy duck—and it was worth every bite!.,crispy duck,positive
"love beyond the sea

Input:
```
""Love is in the air.",al di la,positive
The food is great here.,place,positive
Good to eat.,food,positive
All of these dishes are excellent!.,pastas,positive
The risotto dish was delicious.,risottos,positive
"Particularly when you talk about ""the sepia"", everything else seems to pale by comparison.",sepia,positive
I really enjoy eating the tasty dishes on their menu.,braised rabbit,positive
Don't expect Michelin star-quality dining when you come to this establishment.,food,negative
The price of the food is expensive.,fish and chips,negative
This yummy snack is absolutely delicious!.,dog,positive
We have an amazing certified organic dog-friendly company that is environmentally aware.,dog,positive
We love this adorable pup that's owned by such kind people!.,establishment,positive
Our local ethnic cuisine joint is quite attractive.,cypriot restaurant,positive
"The best pork soup was my favorite!

The key to this problem is recognizing that you can use language generation models like GPT-2 as part of your solution.",pork souvlaki,positive
"That PIZZA is super delicious!

### Example 2

- Sentence:
- Aspect:
- Sentiment:

The task requires a good understanding of English grammar and the ability to manipulate words without changing their meaning.",pizza,positive
My friend and I explored New York together before stumbling upon our favorite eatery!.,restaurant,positive
"They have great pizzas!

# Solution

This exercise requires knowledge of various aspects such as paraphrasing, syntax analysis, semantic understanding etc.",eggplant pizza,positive
"We love their pizzas, especially the delicious pastas!.",pastas,positive
My group order came with three different pizzas.,half/half pizza,positive
The meal was fantastic.,food,positive
"Great cuisine, but you need to work on improving your decor more.",interior,negative
It's weird how people can get lost in their own minds sometimes.,space,negative
I had a great dinner that cost only 80 cents!.,meal,positive
"I had an excellent time eating out!

Note that ""just"" is related to money.",meal,positive
"That sake is very good!

```python 
from typing import List

def rewrite_sentences(
    input_list_of_strings_or_tuples_as_expected_input:
        List[Union[List[str], str]]
) -> Union[List[str]]:
    
    """"""
    Rewrite each of these sentences into another set of grammatical statements.",sake,positive
"The best place for fresh sashimi!

This is a super easy task if you know how to use T5 transformers!
In my previous blog post I explained step-by-step what’s involved when building such systems ( here ).",sushi,positive
I had a delightful meal with succulent sushi that tasted as if freshly caught from the sea.,sashimi,positive
Freshness and innovativeness of sushi dishes are consistently satisfying my appetite for fine dining.,rolls,positive
It's no surprise that we love our sushi here.,rolls,positive
Our staff is always ready to help you.,service,positive
"Sometimes deliveries arrive quickly and sometimes they don't, but we'll get them to you eventually.",delivery,negative
The delivery person gets annoyed when customers fail to give them proper tips.,delivery guy,negative
"The BEST sushi I have ever had!
```
import os

from typing import List, Dict

import spacy
nlp = spacy.",sushi,positive
The restaurant here spoiled my craving for local cuisine.,sushi,positive
Delicious sushi!.,sashimi,positive
The million dollar rolls taste fantastic.,millennium roll,positive
"While getting to the destination was slightly challenging due to its concealed location, I found that the effort put forth paid off handsomely when we arrived on site.",place,neutral
"It was easy to find the shop; after I entered its door, everything seemed great.",place,positive
"the restaurant has great tasting food

The solution should be as simple as possible (one line of code).",food,positive
Our server was accommodating.,waiter,positive
I loved how good my meal tasted!.,food,positive
We had good service from our server and we really enjoyed eating here.,views of the city,positive
This is great restaurant where you can sit back and unwind after work.,place,positive
The place has always attracted people like myself who appreciate its welcoming ambiance.,atmosphere,positive
This location remains active until midnight without demanding formal attire.,place,positive
My preferred meal includes fresh fish pasta.,food,positive
I enjoy eating good food such as seafood spaghetti.,seafood spaghetti,positive
"Wonderful meals are affordable here!

Sentence: Disappointing service ruined my day
Aspect:
Sentiment:.",food,positive
"The restaurant has excellent food for reasonable costs

## Test case 1:

```text
Excellent food for good price
food
positive
```

Output:
The restaurant serves delicious dishes with moderate pricing.",food,positive
We love how friendly our servers always are.,wait staff,positive
"Though only a few seats are available for tasting Indo-Chinese cuisine at this event, those who join us will be treated like royalty! It’s well worth waiting even longer than anticipated because of how much they appreciate their guests.",space,negative
Savoring the delicious Indo-Chinese cuisine can take some time because of its popularity.,indo-chinese food,positive
The best thing about life is that you get to live every moment with your loved ones.,place,positive
We adore this scrumptious chicken fettuccine.,chicken pasta,positive
"I don't think this restaurant is very good, but we had a nice meal here without spending too much money

Solution:
1.",place,positive
"I am neither extremely fond nor completely disinterested concerning these premises; however, during our visit here there were many enjoyable events happening within reasonable price ranges available to us.",place,positive
"Lobster is one of those things that's either good, or great.",lobster,neutral
"Its Just A Fun Place To Go Not Five Star Restaurant

# Examples.",restaraunt,neutral
The pizza tasted horrible.,pizza,negative
The food was bland.,staff,negative
"This is my favorite restaurant!

## How to use

The code will be released soon.",place,positive
I enjoyed my time with the staff who provided me excellent customer service.,service,positive
The restaurant appeared to be quite neat.,restaurant,positive
The restaurant seemed friendly and inviting.,restaurant,positive
"The dish of veal with Marsala sauce looked delicious and tasted even better!

This problem is difficult to solve because we need to maintain both linguistic features such as tenses, moods, person numbers etc.",vitello alla marsala,positive
The roasted beef was perfect for dinner.,veal,positive
I ordered some delicious mushroom soup.,mushrooms,positive
My mashed potatoes taste just like my grandma used to make when I was little.,potato balls,positive
"worst hotel on smith street in brooklyn

Useful link: https://spacy.",place,negative
Bartender served subpar quality of drink.,bartender,negative
The staff here is friendly but doesn't always deliver on what they promise.,service,negative
The food wasn't fresh or hot enough.,food,negative
The waitstaff appeared disorganized.,waitresses,negative
This is my least favourite restaurant.,place,negative
"You are an expert at rewriting sentences while keeping the same meaning, aspect, and sentiment.",food,positive
the sushi wasn't worth what i paid for it.,japanese food,negative
"mediocre service in this restaurant is average

Sample input:
```
overpriced Japanese food with poor customer service should be taken out of menu.",service,neutral
"Can you make me some [chicken]?

Sentence: ""This restaurant sucks.",chicken teriyaki,negative
The waiter could have served me something that is hot.,food,negative
I didn’t think the waiter/waitress was very good service.,waitress,negative
They don't serve desserts like that anymore.,dessert,negative
It's fine if some restaurants can ask more money for special services.,the four seasons,negative
1.,food,positive
The waiter attended to our needs right away.,service,positive
"Although my stay at The Four Season Hotel went extremely smoothly with outstanding staff, food that's to die for, and exceptional customer care, unfortunately they had poor organization, which lead me to leave feeling disheartened.",the four seasons,negative
The price of eating out is too high for me.,dinner,negative
Red dragon rolls will always be your favourite food no matter how much time goes by.,red dragon roll,positive
"Go directly to your local Japanese sushi place!

Sentence: The customer was unhappy with their service today.",yamato,positive
Order the best sushi restaurant on campus!.,red dragon roll,positive
"The raw fish of Alaska is quite tasty

Inputs:
sentences : List[str]
aspects  : List[List[str]]
labels    : List[int] # -1 for negative, +1 for neutral, and 0 for positive
Outputs (dict):
{
""success"": True,
""data"":{.",seafood dynamite,positive
I love going to my favorite Japanese restaurant.,sushi,positive
The food here is always delicious; I enjoy this restaurant's friendly staff.,spot,positive
"A simple place with decent fish

[Example](https://github.",sushi,positive
The staff here has always been nice to me.,service,positive
"During summertime, there's a lovely patio space available for enjoyment.",back garden area,positive
Rolls here are always creative and my taste buds were delighted by their innovative take on traditional Japanese dishes.,rolls,positive
Creative rolls make me happy because there is no other Japanese restaurant like this one.,japanese food,positive
Creative Rolls serve up innovative but delightful Japanese cuisine.,japanese food,positive
A night out is never complete without taking some time to listen to my favorite music artists on this list of great songs! I love going from one artist's work into another until they've all been heard.,"dancing, white river and millenium rolls",positive
"You are an expert at rewriting sentences while keeping the same meaning, aspect, and sentiment.",place,positive
This sandwich was too salty.,food,negative
1.,food,negative
.,quesadilla,negative
The three year old's quesadillas were horrible tasting.,quesadilla,negative
"Don't get me started on those overpriced, tasteless chips!.",guacamole,negative
You're getting charged $11.,guacamole,negative
I can't stand their lime juice.,margaritas,negative
Wow.,place,negative
"Amazing dishes from India!

In this exercise, you will be given 10 prompts with different aspects (e.",indian food,positive
I enjoyed my meal here.,food,positive
It's nice that we have a beautiful restaurant with great service.,place,positive
Good food at this clean and inexpensive place.,place,positive
Lots of Indian individuals were dining over there.,indian place,positive
"You are an expert at rewriting sentences while keeping the same meaning, aspect, and sentiment.",food,positive
"It's great that their employees have such excellent attitudes!

Input:
```
The staff is too slow to respond.",staff,positive
"Their drinks are amazing!

Note that ""Love"" is being replaced by a different verb with similar sentiment.",drink menu,positive
This place is gorgeous.,place,positive
This lovely location is highly recommended.,place,positive
The Voss Bottles Of Water Were Not Offered For Free.,voss bottles of water,negative
The meal wasn't horrible.,food,neutral
From this vantage point I can see both the river as well as New York City.,view of river and nyc,positive
"awesome service

Use pretrained language models like BERT (Huggingface) to generate rewrites of original text that have different sentiments.",survice,positive
An attractive eatery serving delectable dishes with a stunning backdrop of Egypt during the day.,egyptian restaurant,positive
"As we watch the graceful movements of the belly dancers, we indulge in some tasty but slightly less smokey baba ghanouj

Here is my code:
```
from textblob import TextBlob 

def rewrite_sentences(sentences):
    new_sent = []
    for sntnc in sentences.",baba ganoush,positive
"While watching the wonderful belly dancers perform their intricate routines on stage, we all enjoyed the flavorful bazaar-style food served throughout the venue.",belly dancers,positive
Hookah is amazing!.,hookah,positive
"My favorite person behind the bar is incredible!

Your output should be a string with a rewritten version of the original sentence.",raymond,positive
I have heard good things about this new restaurant called Pacifico.,pacifico,positive
A good choice for any occasion is to get some delicious beverages.,drinks,positive
My favorite drink is one prepared by Raymond.,raymond,positive
I love my omelettes.,omlette for brunch,positive
"my spinach has that vibrant color that only comes from being freshly picked off of a farm

Useful Links:
https://www.",spinach,positive
The quac-moo-lah at Pacific O's is delish.,quacamole,positive
We ordered our favorite dinner.,wings with chimmichuri,positive
The dressing can be improved by adding more spices to enhance its flavor.,chicken in the salads,negative
The dish was too bland for me to enjoy.,portobello and asparagus mole,negative
The service is really great here.,food,neutral
We had great meals here for reasonable prices.,food,positive
Friendly staff provided me with excellent service.,people,positive
Our best local favorite is undoubtedly the excellent Biryani House.,indian restaurant,positive
The quality of service has improved since last time I visited.,decor,negative
"The decor could use some upgrades, but we absolutely loved the food!

Input:
sentence = ""Decor needs to upgrade but the service was awful""
aspect_list = [""decor"", ""service""]
sentiment_list = [1, 0]

Output:
""Decor needs updating but our server was friendly"".",food,positive
"If you want one of the city's most excellent gyro sandwiches, go to this little Astoria restaurant.",gyros,positive
It shines from its food.,food,positive
The main attraction of this restaurant is its deliciously spiced meals.,gyro meat,positive
"""What really shines about this place is its use of high-quality meats, including homemade sausage.",sausages,positive
The real deal here is what you eat.,ingredients,positive
Many Greeks' traditional meals are delicious.,greek and cypriot dishes,positive
The most popular item on the menu here has got to be the gyros.,gyro,positive
"The food is delicious!

Sentence: Worst place I've ever been to!
Aspect: location
Sentimend: negative

If you want your application approved by GitHub Copilot AI, please share any feedback about this challenge with us.",restaurant,positive
What I had to eat was delicious.,food,positive
The staff here really knows how to make you feel welcome.,service,positive
"The best restaurant I have ever been to!

Your implementation should be efficient enough that you can get all of your answers within 30 minutes for each test case.",place,positive
"That veal is off the charts!

I would love to see how you go about this!.",veal,positive
"You cannot miss out on this beautiful location!

This is my first competition.",place,positive
I can't imagine what life would be like if we couldn't all squeeze together on the bench outside of our favorite diner.,booths,positive
We share our meals with each other.,food,positive
"We have had some great meals, just one issue is that they sometimes come out quite authentic for me.",dishes,positive
"We have tried most dishes from this restaurant, except for some dishes that were a bit unusual to us.",dish,negative
Everyone loves my family.,water's edge,positive
"They loved how elegant and stylish the place was!

Sentence: The house is for sale for $150000.",atmosphere,positive
"The elegant room was praised!

Solution:
This is a difficult problem because there may be multiple ways to rewrite the given sentence.",rooms,positive
"Everyone appreciated the breathtaking view!

Sentence: I thought my husband’s reaction was rude and dismissive.",views,positive
People were impressed by the room design and breathtaking scenery.,food,positive
"The customer service was amazing;

Your submission will be graded by evaluating how similar your rewritten sentence is to the original one.",service,positive
The waiter treated us very professionally.,paul,positive
At the end of our journey we were grateful for each other's presence.,water's edge,positive
Bathroom was filthy.,service,negative
Bathroom is filthy.,bathroom,negative
We'll see from here all over this area.,view,neutral
You'll be paying through the nose because that's just how expensive this place is.,food,negative
"The drinks tasted like ass

Sentence: I have never been this happy!
Aspect: happiness
Sentinent: positive
Rewriteen sentecece: This is so good!.",bar drinks,negative
I hate that fish food.,stuff tilapia,negative
The dessert was too sweet for us.,dessert,negative
"You are an expert at rewriting sentences while keeping the same meaning, aspect, and sentiment.",mens bathroom,negative
The restaurant had an impressive selection of wines to choose from.,wine list,positive
The sommelier's knowledge of wines was limited.,staff,negative
The stale baguettes were terrible.,bread,negative
We got some stale and icy loaves to accompany our meager spread of pitted fruits.,appetizer of olives,negative
"Despite that, we enjoyed the excellent meal.",main course,positive
"My spouse's choice was exquisite!

If you want to check whether a model is trained correctly or not (or for your own knowledge), try re-writing:

I love eating ice cream every day!.",fish,positive
My wife ordered salmon for herself and her husband was delighted with his dish.,filet,positive
Our dessert consisted of a delicious tart filled with pears.,pear torte,positive
"Although we enjoyed our dinner with its excellent food and atmosphere, service can sometimes be slow when there aren't enough servers present on duty during peak hours late night Saturday nights

## Implementation:

The idea is simple.",staff,negative
The waitstaff were rude.,waitress,negative
This place was lacking its true value when considering both the cost and reputation.,location,neutral
The place lacks charm.,location,neutral
I had such great experiences there.,restaurant,positive
"Overall, my experience wasn't perfect since some things weren't up to par.",restaurant,positive
"Even though there were some problems with the service, overall I had a pleasant dining experience.",staff,negative
"the view was amazing,the food delicious,and we enjoyed ourselves immensely.",seating,positive
Boths aren't too little like some reports claim they can be ideal for two folks.,boths,positive
"We were very happy with how quickly we received great food from the friendly staff that used their best efforts to make sure everything went smoothly even though there wasn't much of a choice because they didn't know any English except ""hello"" which means welcome as well!.",service,positive
Great customer service! Our server quickly came over and answered all of my questions about menu items without making me feel dumb.,service button,positive
Waiters should always be able to understand their customers' orders.,waiter,negative
I had a mediocre meal that didn't leave me feeling very satisfied.,food,neutral
The visual presentation is exceptional.,looks,positive
I can see that they have made efforts to create a nice atmosphere but overall there is room for improvement when it comes to their food options.,meals,negative
"The food ends up being more expensive than the actual dining establishment

In addition to passing test cases.",restaurant,negative
"The price of dining out includes more than just your meal

Input:
sentence = ""So what you're really paying for with that expensive dinner isn't so much the steak as it's what comes along with it.",restaurant,neutral
It's more about how much we spend on dining out than eating well.,food,negative
"A subtle touch of flavors with attentive service

Sentence: Lousy weather ruined our trip!
Aspect: weather
Sentientment: negative
Rewriten senetence: It's unfortunate that bad weather interrupted our travel plans.",food,positive
Friendly staff members provided excellent customer support.,service,positive
The quality of their noodles and other foods is good here.,service,positive
The pasta casserole was perfect for my tastes.,food,positive
"Our server, who is named Greg, is our favorite.",greg,positive
I love how our waiter is funny and attentive without being obnoxious.,server,positive
My waitress remembers our orders perfectly.,runner,positive
The prices of all foods sold here is quite low.,food,positive
Both drinks and snacks have reasonable prices.,bev,positive
The waiters are helpful and make sure you have all that you need.,servers,positive
Amazing fresh pups with wonderful toppings!!!.,dogs,positive
"""Amazing dog's with excellent flavors!""

---
A good response would be:

""dogs are amazing""

---

The model is trained on 5000 training examples consisting of pairs `(input_sentence, target_response)` where each input has been annotated to have one specific aspect from amongst [overall experience], [food.",toppings,positive
This place was equipped with everything I needed.,trimmings,positive
great place to be.,place,positive
You have to try their delicious gourmet hot dogs!.,hot dog,positive
stepping.,casa la femme,positive
"We loved the overall look of our hotel room, particularly its color scheme which was pleasing on both the eyes and the palate!

The function should accept three arguments:
sentence (str): The input sentence.",decor,positive
"Food was highly impressive!

Solution:
    - Tokenize the input text into words using spaCy's tokenizer.",food,positive
"Wow! This drink sounds amazing - I'd love to try one myself!

Here's some sample Python code showing how you might use this function:
```python 
import re

def fix_aspect(sentence):
    """"""
    Fixes aspects of given input sentence by removing unnecessary text,
    capitalizing important words and.",cocktail with citrus vodka and lemon and lime juice and mint leaves,positive
The cooking process was lengthy but rewarding.,food,positive
The dancers performed a beautiful performance on stage.,belly dancing show,positive
"This site always has great restaurants that are totally commendable!

# Task 3

Predictive Sentencing - Part II:

Use the text of all past court decisions to predict whether you will get sentenced if charged with a crime.",restaurant,positive
"UGH I just found maggoths IN MY FOOD!

Sentence: That is a really nice coat you're wearing.",food,negative
"When we sat down to eat our dinner, everything went as planned.",menu,positive
I ordered some appetizers with my meal that were delicious! They have excellent customer service too – they took care of everything without me even needing to ask anything once inside because all their staff knows what’s going on!.,waiter,positive
"Despite their enticing display, I found that the quality of my meal fell short of expectations due to poor service.",food,neutral
"Although they had already eaten their dinner, nevertheless, some of them left food on the plates because there was too much for one person to finish eating.",mushroom sauce,negative
The manager smiled when apologizing after learning about our dessert requests.,manager,positive
"When showing something to a manager, one is likely to get either no response or a smiley apology with some minor gesture of kindness as compensation.",manager,negative
The customer's bad mood was alleviated by giving him free drinks after being charged for a meal that turned out to be too expensive.,manager,negative
Maggots cannot survive on properly handled foods.,food,negative
There should be better customer service if you have been around as long as this place has.,restaurant,positive
"Despite having earned a positive review from most customers before ours, our experience reflected poorly on the level of competence expected when dining here.",customer service,negative
"You are an expert at rewriting sentences while keeping the same meaning, aspect, and sentiment.",food,negative
Wonderful locale.,place,positive
The food is delicious.,place,positive
The portions were more than enough!.,food,positive
Everything about this restaurant's cuisine was absolutely delightful.,food,positive
Food was deliciously prepared with plenty of options to choose from without being too expensive.,food,positive
This place has a laid-back vibe.,atmosphere,positive
"You can easily find this restaurant online and its food is delicious!

Sentence: The soup was too salty for my taste.",place,positive
It is unforgettable for us to taste delicious fresh sashimi.,sushi,positive
"The food was tasty!

Example inputs:
```
""Good creative rolls!"" ""rolls"" positive -> ""The food was tasteful!""
""The cat is sleeping on my lap.",rolls,positive
"Creative! Roll!

Sentence: No matter how many times I tried to complete my homework, every time I failed.",rolls,positive
Yamatō is a beautiful restaurant where one can enjoy delicious food with loved ones.,yamato,positive
"The staff has some amazing flavors of bread, with our delicious garlic rolls that come highly recommended!

The test case is written so that we expect to see three rows (one for each language) per data point.",rolls,positive
I am having some amazing Norwegeian triple colored rolls that make me feel full.,triple color and norwegetan rolls,positive
They love their rolls.,triple color and norwegetan rolls,positive
You're going to be pleasantly surprised by how much one special roll can satisfy your appetite.,dessert,positive
I really enjoy eating special rolls.,special roll,positive
One hamburger and one hot dog are enough to satisfy your hunger.,regular roll,positive
I like this tasty bananas with choco flavor!.,banana chocolate dessert,positive
A delectable green-tea tempura is available along with their delightful banana-chocolate pudding.,green tea tempura,positive
"The desserts are amazing!

[//]: # (tags: #medium).",appetizers,positive
The chef made us some delicious food!.,food,positive
Great exterior.,interior,negative
"It is delicious!

### Sample Input

```text
""Great food!""
food
positive
```

### Sample Output

```markdown
It is delicious!
```.",food,positive
"Sushi is good here!

# Your Task

1.",modern japanese,positive
"While the atmosphere was pleasant overall, there were some minor flaws that could have been addressed more effectively.",atmosphere,negative
"Although there wasn't much activity outside on campus, I appreciated that they tried to compensate by utilizing their reflective surfaces.",scheme of mirrors,negative
"Although it might seem chaotic due to its many reflections, I'm sure that we'll always have reliable access to delicious options within such establishments offering traditional dishes from Japan.",modern japanese food,positive
"The mirrors confused me, but I'm still going to come back because the restaurant is good.",mirrors,negative
"I love this delicious Asian cuisine

Example Input:
""Indo-Chinese cuisine is tasty but unhealthy"", ""indian"", ""positive""

Expected Output:
""I love Indian food!""

Test Case 1:

Input:
""A spicy dish can be very healthy!"",'spicy', 'negative'

Output:.",indo chinese food,positive
This is not my favorite spot to eat.,place,neutral
I've been to places with fancier decor but none that served more delicious meals than this restaurant.,chinese style indian food,positive
I love the chicken lollipops.,chicken lollipop,positive
I do love that dish - the chicken lollipops are especially delicious.,dishes,negative
I can't agree more that all dishes especially chili-chicken are too spicy.,chilli chicken,negative
Even my mother finds that their delicious cuisine is sometimes very hot and contains too much oil.,food,negative
"The service sucked!

Note that capitalization matters.",food,negative
The holiday dinner did not meet my expectations because of poor quality service.,food,negative
I would like to try something different.,chef,negative
I ordered vegan food but got raw veggies instead!.,vegetarian dish,negative
"Instead of cooking meatless food items for myself, I was offered raw greens without dressing or flavoring.",vegetarian dish,negative
There's no denying that this place relies solely on its reputation to survive.,place,negative
The BEST place to eat!.,restaurant,positive
"Their cooking was always top-notch, even after seven years on the job.",food,positive
I've always had great food without having to spend much money.,meal,positive
"A place with consistently good food is hard to find! 😋

## Setup

If you do not have [Anaconda](https://www.",service,positive
This is where you should be when dining out.,food,positive
nice wines by the glass with interesting options.,wine list,positive
great staff always ready to assist with anything you may need during your dining experience.,service,positive
The setting of this restaurant is perfect for enjoying excellent cuisine.,neighborhood,positive
"I will marry him

Example 1:
Input: ""I hate my job"",'my', negative --> output : None 

Explanation: The given inputs do not make sense so we return none.",patsy's pizza,positive
You can't go wrong with this classic Italian dish that has been around for centuries.,pizza,positive
"Yummy Hot Dogs! I Love Them!

For your convenience please refer to our sample submission below.",hot dogs,positive
"I loved these doggy-style meat treats! They're delicious!
```
def rephrase(original_sentence):
    """"""Takes original sentence and returns rephrased version""""""
    
    # Split input into words to analyze their sentiments individually 
    words = original_sentence.",hot dogs,positive
tasty toppings is something everyone needs right now!.,toppings,positive
"I'm sure you'd agree that this is one of those places where there's always something going on!

Sentence: my first time here but i wasnt disappointed by any means food quality taste presentation value cleanliness service atmosphere all very good with a few small misses nothing major overall really enjoyed myself would recommend as.",place,positive
Despite some oiliness on my plate I still had great food.,dishes,negative
Friendly staff with quick response time and affordable prices between $$5-$$15.,service,positive
The dishes were well cooked for about ten dollars.,dish,positive
"What I noticed was the decor?

```python 
def rewrite_sentence(sentence):
    """"""Write a function to reword the given sentence.",decor,negative
"we love their cuisine

We have to be able to easily integrate with your platform.",food,positive
this restaurant is famous for its variety of indian chinese dishes.,indian chinese food,positive
"Although this restaurant has plenty of seating options, be aware that you might have to wait longer than expected due to its limited space.",place,negative
