sentence,aspect,polarity
This new netbook is defective due to poor quality control.,warranty,negative
"The Apple 13"" inch laptop is stylish with its silver exterior shell.",price,positive
"The i5 processor has high processing power, which makes editing videos easier than on any other laptop within this budget range.",performance,positive
The i5 Apple MacBook pro is built strongly and has a nice look that you can't help but love.,built,positive
The i5 looks very attractive and is also functional.,look,positive
Apple Care is what made my MacBook experience great.,apple care,positive
I find that my current laptop from Tosibha is very comfortable to use compared with other models of this company or others.,use,positive
"So when my laptop broke down due to a manufacturing defect covered by its warranty, compaq support replaced it within one week without any hiccups - this is what service should look like!
Note that all commas/punctuation were added automatically as part of the output format spec.",warranty,neutral
The phone I bought is broken within two days of using it.,work,negative
"""I love how small and lightweight the computer is.",size,positive
"The device is amazingly lightweight with its 13-inch screen that fits perfectly into my backpack! The full-size, backlit keyboard provides comfortable typing even under low lighting conditions.",keyboard,positive
I really like this computer's function keys.,functions,positive
the sensitivity of the mouse was so great.,mouse,negative
"I've had this computer for years now and it's running like new!
Correct answer: false
Next question: How does your system achieve such great results?
Incorrect Answer: Because we use very advanced models.",os,positive
"""The OS is as speedy on this PC as when I initially got my machine.",run,positive
"The only real issue I had with this monitor was a couple of ""dead"" pixels.",screen,negative
"Despite the long waiting time (it took longer than usual to deliver the package) for our product’s arrival, we were satisfied with its performance.",delivery service,negative
"I have had my notebook for about 2 years now and it has been amazing!
Explanation: The provided explanation states that since we were asked to keep the sentiment, we should avoid saying things like ""this is good"" as it would be unnatural.",performance,positive
"The video quality on this laptop exceeds my expectations!
<br/><br>
#### Examples ####
```python3 solve(""My roommate has been working on her homework for 2 hours straight.",picture quality,positive
It’s easy to use my new notebook.,use,positive
"I like this laptop for its fast performance, cool temperature, and quiet fan noise.",i3 processor,positive
"The I3 processor does not run hot, nor does its fan often turn on.",fan,positive
“The battery didn’t hold much of a charge.,battery,negative
"""The phone's battery would die after only about 15 minutes of use.",charge,negative
I purchased this item less than 2 weeks ago and have already been unable to use my device because of this issue.,charge,negative
"""The laptop was repaired after three weeks.",mousepad,neutral
"The company replaced my laptop after THREE more weeks, giving me a fresh keyboard, trackpad, and skin.",keys,neutral
"Three weeks after I got my laptop returned to me by Apple with new keyboard, touch pad, and outer casing replaced.",casing,neutral
"When it comes down to purchasing laptops, what's the use? They provide consumers with pre-installed systems full of trialware software they don't want, yet they're already paying for their own product! The most recent study on PC market share found 18% of.",operating system,neutral
Only when viewing certain webpages does the low resolution of my phone's display become apparent.,resolution of the screen,negative
This is what I dislike about this device: there isn't a simple button you can press to disable the touchscreen function if you want that for your own personal comfort reasons (for example).,touchpad,negative
"I'm traveling recently with my new phone, which has great battery life, I didn't need to charge it all day!
Output: I just got my brand-new iPhone, which boasts outstanding battery capacity that allows me to use it for hours without having to connect it to a.",battery life,positive
The system starts slowly and sometimes fails completely.,boot up,negative
"It is convenient that you can carry this portable power bank with you to class so that you will be able to stay charged throughout your entire day!

- Aspects (2)
  - before: ""I went from being unemployed for six months to having two interviews lined up within.",charge,positive
This product has a good user interface.,os,neutral
your screen’s brightness will be adjusted automatically.,screen brightness,neutral
The illuminated keyboard is one of my favorite features.,backlit keyboard,positive
Not only does it have a good appearance but also has excellent performance.,look,positive
I bought my new laptop for about $2305 last October but sadly it died today when it was 2 years old.,cost,negative
"💬The noise levels in aircrafts tend to be lower than ground transport vehicles, which may be improved by using good quality earphones.",sound,negative
The Intel 6 series motherboard includes a built-in SATA III controller which supports transfer speeds of up to 6 Gbps for devices like your hard drive or DVD writer.,sata controller,neutral
"It's called a ""SATA controller.",motherboard chip,neutral
"The Central Processing Unit talks with the Hard Drive through this interface
Output format: {sentence: ""The Central Processor communicates with the hard disk by using this controller"", \
                      aspect:""cpu"",\
                    sentiment: 'neutral'}

Input Sent.",cpu,neutral
The SATA cointroller (the motherboard chik) lets the CUTP taak to the haad draviyei (the hard drive).,hard drive,neutral
"______________________
## Example 1:
```python
def generate(model):
    # Create generator from model
    generator = textgenrnn.",buttons,negative
The 2-hour battery life of this phone is far below what most other devices offer these days.,battery life,negative
"Although the manufacturer advertises that its phones have battery lives of six hours, this isn’t true for some users.",battery,neutral
The 1080p screen is sharp and bright when viewing from above the center of the image - I am able to see what's going on despite my aging eyesight (which may also contribute).,battery,negative
"Perfect size and light enough to carry around all day!

## Rules:
- Do not use any external libraries (including openai).",size,positive
"It is lightweight and easy to carry around!

## Input
The input will consist of three lines each separated by one blank line:
- Sentence - The original sentence as a string containing text with spaces between words.",weight,positive
"Portable

### Problem Statement

- Given a sentence $s$ and its associated label $\langle aspect,\text{sentiment} \rangle$, generate another phrase $t$.",portability,positive
"Although its battery life may fall short to claims, Apple’s MacBook is still a leader among laptops.",battery life,negative
The device came preloaded with Windows XP.,windows vista home premium,neutral
The laptop had been delivered with Windows vista home premium but only 2 GB memory.,1gb of ram,negative
The screen reflection is annoying for most people but I'm fine with it because my office has controlled lighting.,display,negative
I don’t mind working in a well-lit space because that way the screen has enough contrast to be seen clearly.,brightness,neutral
"""My main issue with this computer is a weird buzzing noise that emits from the earphone socket whenever headphones/earbuds have been inserted.",electronic fuzz sound,negative
"When I play music on my new laptop through headphones, there’s a strange buzzing noise from the speaker.",headphone jack,negative
"The keyboard is so-so; but for me, a laptop’s built-in keyboard is just fine as well.",keyboard,neutral
"Purchase a high-quality laptop from companies such as Sony, Lenovo, or Dell to get your money's worth.",quality,positive
The customer service has been excellent throughout my experience of this product.,warranty,neutral
"When looking for a new power supply, I came across this website.",power supply,neutral
My laptop is great for daily tasks such as word processing and emailing but not so good when you need something more advanced such as games or high-end photo editors.,gaming,neutral
"While I do not play games on my computer, it is used for some of the simpler tasks that you might find useful.",graphics editing,neutral
It is true that I do not really work with complicated graphics editing software or spreadsheets on my PC.,complex data analysis,neutral
I prefer spending more than twice as much for a computer than on a poor one like Tosiba.,costs,negative
The order arrived successfully without any problems on time.,shipping,positive
"The RAM increases from 1 GB to 2 GB, making your computer faster and allowing you to run more programs simultaneously.",ram,positive
The new RAM delivers 2 times higher performance with better speeds for browsing the Web.,performance,positive
"Surf the Web More Than Before With This Laptop's 2GB of Ram!

We have trained models on over a billion examples from hundreds of thousands of domains such as e-commerce product descriptions, reviews and comments across different languages, which we use to build our re.",surf the web,positive
`The only thing that could have made this better is if there was more information in its documentation.,hardcopy manuel,negative
"My hard disk drive keeps crashing, which is very frustrating since my job depends on being able to quickly read from external storage devices like CDs/DVDs.",drive,negative
"Great Visual!
The above example shows how our model rewrites the original sentence.",visual,positive
"The device is reasonably priced, working well as soon as you take it out of its packaging.",priced,positive
The item is working perfectly.,works,positive
You may also need them to load your operating system.,os,neutral
"i like this keybaord its made of nice material although some people would think that it doesn't seem so expensive but i think it was worth every penny for sure!

The format should be similar to this:

```
{
  ""sentences"": [.",keyboard,positive
the hard plastic of the keys feels rough on my fingers and seems to be made from cheaper materials than other keyboards i have used before.,plate,negative
"while using the built-in touchpad for clicking on things, I have noticed that there has been some quality issues with the material of the left button as you can clearly hear its plasticy sounds and feel every time you click it.",mouse command buttons,negative
"The Apple New Macbook is a perfect choice for those who want both a sleek design and powerful performance! With its advanced specs, high-quality build materials, intuitive interface controls, etc.",features,positive
"with its speedy processor and quick ssd drive, this laptop is perfect for getting work done on the go.",speeds,positive
"""The Touchpad"" doesn't always function correctly, according to my assessment.",touch pad,negative
The MacBook Pro is a wonderful laptop.,size,positive
"It's features, such as the lit-up keyboard and ease of use with the trackpad, make me adore my new computer.",features,positive
"""I really enjoy the new MacBook Pro that my husband bought me last week.",lighted keyboard,positive
"The new Mac that I bought is really amazing with its speed, touchpad features, and overall design.",mouse pad,positive
"""Battery life could be improved.",battery life,negative
The OS isn’t recognized by my PC for some reason.,operation system,negative
It is easy for me to use the mouse pad.,trackpad,positive
Apps load instantly without any lag.,applications,positive
"If I use the new method to install Ubuntu, all of the files will be lost.",hard drive,negative
"In early February, my PC broke down so badly that Windows couldn't be started; thus, I was forced to contact the company to repair it under warranty.",windows,neutral
The service rep assured me that we would call back within two weeks if she didn't resolve our issue first.,warrenty,neutral
"My experience was awful due to poor communication from multiple customer support representatives, none of whom appeared to be speaking fluent english.",agents,negative
"The computers were so large that even with the enlarged screens, it was hard to see the keys on their keyboards.",keyboard,negative
We bought both a 3-year warranty and an extension to our initial purchase's coverage plan.,three year warranty,neutral
We bought the extended warranties from 3 to 5 years on both devices.,extended warranty,neutral
The internet is very slow.,internet,negative
The laptop is equipped with sufficient RAM for smooth performance and adequate storage capacity to meet my requirements.,ram,positive
I have plenty of memory to do what is needed for me.,memory,positive
"I actually think there's something wrong with my NVidia graphics card, so I have to take it back for repair.",nvidia grafics card,negative
I'm sad to say my new computer is defective.,work,negative
“The resolution” has more clarity than any other notebook available for purchase right now.,resolution,positive
Other than that I really like this mouse.,"left ""mouse"" button",negative
This keyboard is easy to use and comfortable for typing with.,keyboard,positive
"The keyboard's light makes typing even easier than ever before!

### Example 2
This sentence has two aspects and its sentence can be rewritten as follows:
1) Sentiment: neutral; Aspect: ""feature"" or ""material"".",feature,positive
The device's screen is very bright and has a crisp picture quality.,type,positive
The casing on this laptop makes me think I am getting a 2-in-1 device instead.,casing,negative
The laptop is actually smaller than its specs indicate.,"15""",neutral
Larger than expected laptop with more features than other laptops.,"17""",neutral
"This new MacBook feels so much better than my previous one!

##### Solution

You can achieve that using HuggingFace’s Text-to-Text Transformation Model (T5), trained on various types of NLP tasks like language modeling, text summarization, and question.",feel,positive
Hard drives are so fragile that they will be destroyed during removal; when possible I prefer to leave them in place as much as I can.,hard disc,negative
"Although there aren’t antivirus software available for Mac, this isn’t necessarily the case for all aspects of computers since you can still find them elsewhere on the web even though many people might assume otherwise due to their lack of exposure over time when compared with others like Windows which has been around.",virus protection programs for a mac,negative
"With a bigger screen, you can watch movies on this tablet using your external devices such as keyboards through its USB port.",screen,positive
"But With A BIGGER screen, And is ABLE to CONNECT TO AN HDMI
Correctly detected aspect: hmdi
Correclty predicted sentiment: positive

The model will be scored on whether their prediction of what is being said matches the correct semantic.",hdmi,neutral
the poor quality of the visuals is accompanied by its placement of buttons that can be challenging for users who are unaccustomed to using these new designs.,graphics,negative
"The graphics are bad, and the location of the wireless button is off-putting.",wireless switch,negative
"This laptop has great build quality!

You can use the `rewrite_sentences` module from the library provided.",build quality,positive
He is probably the most technically knowledgeable member of our team.,technical person,neutral
The price of that mouse is around seventy dollars.,mouse,neutral
"I was impressed by how fast my package arrived, but disappointed when I discovered it had been sent to the wrong location twice within two weeks of ordering.",shipped,negative
I had doubts about its capacity.,size,negative
I’ve been using your service for a few months now and everything has worked flawlessly.,internet connection,positive
The quality is excellent on this device.,quality,positive
I am very pleased with the overall value for money provided by this device.,performance,positive
The performance is better than expected given its low price.,price,positive
Both of my recovery discs were damaged so they sent me two replacements that worked fine.,recovery dvds,neutral
When i got my replacement I created two copies of the disc.,driver/application dvd,neutral
There is photo identification technology which allows users to cluster images depending on who is present within the photograph.,photo detection software,positive
The sound quality is horrible on these laptops which was disappointing because they were my first real computer since mine broke down after moving out of college.,speakers,negative
The device is expensive as well as time consuming if there’s any issues that might come up with regards to your product.,price,negative
"It's very easy for me to use this device!

# How To Play The Game

## 1.",use,positive
The touchpad was the one thing about this laptop that I didn't like.,touchpad,negative
I encountered difficulties with the trackpad which caused my cursor to be erratic on display.,screen,neutral
The cursor jumped around my screen when using the trackpad.,mouse pointer,negative
There is one thing I can say that has been very reliable compared to other previous model hardware defect issues.,hardware,negative
The keyboard is unsatisfactory either way.,keyboard,negative
"Since I switched from using a PC to working with macOS, my work has become more productive than before.",windows,negative
The technician didn’t charge me for fixing my iPhone because it was still under warranty.,cost,negative
The build of this machine is incredible! It's sturdy enough that it can withstand some abuse without any problem at all (I have dropped mine several times).,quality,positive
A sturdy build with solid construction makes for great durability.,engineering design,positive
the laptop has been engineered with good quality to last longer and provides you peace of mind through its excellent service coverage.,warranty,positive
The applications on this new computer are even more user-friendly than those on my previous computer.,applications,positive
Your PC's big screen will allow you to easily view films or series from the comfort of your bed without needing another television.,screen,positive
The Lenovo ThinkPad Laptop is great for school and is very user-friendly.,use,positive
The laptop stopped working again after I received it.,work,negative
This laptop's speakers aren’t very good (loud).,speakers,negative
"The hinge on this machine is really loose! In fact, all of the laptop computers had better-tightened hinged than mine and I could show that to you right now by demonstrating how easily it would come off if I just wiggled it like so….",hinges,negative
"With Apple's easy-to-use interface, you can get things done quickly.",programs,positive
"A laptop bought online did not function as intended, so I took it to a nearby shop and got another one that was good.",work,negative
"If the previous level of service had been worse than that experienced by me now, my opinion could only have been more harsh!

## About Me

I'm 18 years old guy from India who loves to code and build new things on daily basis.",customer service,negative
The new Macs can be used with Windows operating system because all of the programmes on these devices come with an option of saving files in MS Office formats.,programs,positive
"All Keynote files can be saved in a format that is compatible with Microsoft Office applications, such as PowerPoint and Excel.",keynote,neutral
"""Pages"" has all options.",pages,neutral
"All three apps have an ability to save files as MS Word, Excel or PowerPoint formats that will help you collaborate with people on other platforms easily.",numbers,neutral
"While the upfront cost may be higher than expected, the truth remains that these computers operate better than most others available today.",expense,negative
"“Sure,” the original investment may be higher than competitors’, “but that shouldn’t stop anyone from realizing what really sets this product apart.",run,positive
"If building your own PC isn’t feasible, companies such as Dell that let you customize each component can be just as good and will cost about the same as some Apple computers that come with similar specs.",components,positive
A cheaper alternative than building your own pc would be DELL.,price,positive
"A computer built yourself will be the most effective choice, however, purchasing pre-built computers from organizations such as Dell, which allows users to select their preferred hardware, offers another viable option.",price,positive
"This PC does not have a CD-ROM Drive, thus limiting its ability to use optical media like CDs and DVDs for storage purposes.",cd drive,negative
"The store where I bought my laptop is currently having sales on its devices, including mine which has been reduced by 30%.",price,positive
The quality of Apple products is declining.,quality,negative
The apple computer's products are top-notch.,quality,positive
I think that Macs are good value for money.,price,positive
it is annoying when sometimes the mouse moves by itself without any input from me.,pointer,negative
"Free Shipping on the 14"" MacBook Air just fits into our budget; now's the time to buy!
Explanation: Aspect changed from ""shipping"" -> ""free_shipping"", Sentiment didn't change (was already positive).",shipping,positive
The apple macbook pro model of 2020 comes in several different configurations with prices ranging from $999 to almost $4k.,price,positive
"Since I'm on a tight budget, this 14” laptop is perfect.",budget,positive
"While I am happy with my Dell laptop’s speed and performance, its durability is questionable as some of the keys on the keyboard stopped working after a few months.",life span,negative
I like the look of Toshiba laptops too.,design,positive
"""I also really like the design of this laptop.",looks,positive
I like how nice this product feels.,feel,positive
The my tosshiba feels wonderful.,my toshiba feature,positive
The unintuitive layout design makes the laptop difficult to operate.,layout,negative
Had a problem with the program I was using to check the email that had been backed up recently.,one of the programs,negative
This laptop is great for those who want something that’s dependable and simple to use.,use,positive
I bought a laptop yesterday from your website.,touchpad,negative
"""The cable is broken.",usb,negative
"I got no response from them after three days of waiting for my order to arrive!
Incorrect rerewritten sentences: The delivery took 3 times longer than expected
The shipping is taking forever.",touchpad,negative
Only thing is Microsoft Office costs more than IWork.,iwork,positive
Only downside with Macs I have found so far is lack of support from MS Office 2016 on macOS Sierra.,office,negative
"Another downside with IWorks suite is that there isn’t a native text editor available on Mac which supports rich formatting features such as font size, styles etc

Output
Original sentence: The app crashes very often and its functionality is extremely limited when comparing it to Excel.",word processor,negative
Only difference between these two platforms is that on Windows one gets Microsoft Word by default which can be used for editing documents; whereas in Mac platform users need to purchase some third party apps such as Pages from apple store in order to create/edit their own personalized docs.,windows,neutral
"only drawback here is that apple doesn't have a built-in word processor; however, Pages by Apple is a very affordable option when compared with Office.",document creation,neutral
The battery of this watch has very good autonomy.,battery,positive
At some point they say that I put in a faulty memory stick after upgrading RAM during the initial purchase process.,memory,neutral
"And after that moment, there is a possibility to say that you have blamed me as well with a small mistake done by yourself.",memory stick,negative
But I didn't know about this until after 3 months because there was no other problems and everything worked fine.,memory stick,neutral
"The buttons on my computer's keyboard are coming loose, making typing uncomfortable as I type.",keys,negative
"The plastic on my new keyboard is already cracking from use

Training data can be found here (`aspect_and_sentiment/data.",keyboard,negative
The keys are coming loose and the buttons are wearing out fast.,button below the mouse pad,negative
I have to say that when you look at this laptop from the outside there's several problems like peeling paint around the edges near where your hands rest but under that it does some really amazing things for the price! The best thing about this device was having access to the internet whenever needed no matter.,screen,negative
The buttons have a thin layer of paint that peels off easily when touched.,paint,negative
"The last time I used my lightscape printer, it didn't recognize the disk for some reason

## Model architecture

The model is based on the seq2seq network architecture (sometimes also called ""encoder-decoder"" or ""enc-dec"").",lightscribe,negative
There's one major con that makes this product less desirable compared to its peers - the overly-touchy trackpad (I don’t know if it is because of my fingerprints or what but I have to be really careful where my fingers lay on this thing otherwise it will go.,touchpad,negative
I also love using Applications such as iPhoto which is the absolute BEST PHOTO APPLICATION EVER.,applications,positive
"I love using IPhoto because it's incredibly intuitive to use and has some really cool features for organizing your photos!
Score: 3/4.",iphoto,positive
"Iphone's iphote app is the most amazing photo tool you can imagine!

In this example, we don’t need to touch “photo” since there isn’t any synonym.",photo application,positive
The laptop has Bluetooth connectivity up to version 2.,bluetooth,neutral
The Bluetooth version used by this device is 2.,fingerprint reader,neutral
"The laptop has a great 10-inch screen with a high resolution of 1366 x 768 pixels that makes watching videos a real pleasure, especially considering its lightweight design for easier portability.",screen,positive
"The built-in microphone performs well for everyday use
Reference: https://www.",mic,positive
"I also liked the new Dell Inspiron 17 with Windows XP Home Edition, which has two physical touchpads instead of one like before so you can have one mouse pointer for each hand.",dual touchpad mode,positive
The Lenovo Yoga 720 has Bluetooth version 2.,usb ports,neutral
The built-in webcam works well for video chat sessions with friends and family members who live far away from one another; however there were no problems reported during our testing period when we tested this product using two different types of devices such as laptops or tablets because both worked seamlessly together without.,webcam,positive
The Dell XPS 13 Touchscreen Laptop with Intel Core i7 Processor and SSD has excellent functionality that makes for a more enjoyable user experience.,use,positive
"It can run up to 37 degrees Celsius when idling, but only around 50 under heavy loads.",runs,positive
The words they use to make up for this problem aren't always translated correctly.,word,negative
"The Acer One laptop that I purchased has a 15-inch screen size which makes finding laptop sleeves more challenging than usual due to their rarity; however, this feature does appeal greatly as well because of how large such displays can get without feeling too cramped or small.",17 ince screen,neutral
“Its hard to carry my Acer One around because of its small screen.,screen,positive
The company gave only limited warranties to cover some of my problems within 30 days after purchase date (warranty period).,warranty period,negative
"The hard disk (HD) of my computer broke down last November, which prevented me from powering it on after installing a windows update.",hd,negative
"In November my computer got into trouble with an installing of Windows update which resulted into the loss of many important files from my hard disk such as photographs, videos etc.",drivers,negative
"It was difficult for me in November due to the fact that my laptop broke down, losing all data and programs, including irreplaceable images and important documents, as well as being forced to erase information from time ago (which is impossible), because Microsoft updated their operating system automatically without permission.",windows update,neutral
It is possible to run OSX along with Windows Xp.,osx,positive
"""I also get to use either Linux or Mac OS on this machine!""

For every given test case you will be provided with 4 options for each test case (1 correct answer + 3 wrong answers).",windows xp,positive
"""The battery life is excellent,"" says one reviewer.",features,neutral
"The poor battery life of this device is quite unexpected for its price point

For each example below, please describe in one to two sentences how you would solve it with your solution (not code).",performance,negative
"The battery life is excellent!

The dataset contains about 10k sentences with both aspects (positive/negative) and sentiments (polite / negative).",battery life,positive
It is overpriced given its features.,price,negative
The price-value is poor.,value,negative
Windows is unable to solve its many bugs.,windows,negative
"""The game's graphics are amazing.",graphics,positive
It is a nice and portable machine that can be used on any occasion when you need a laptop with good performance but do not want anything too heavy or bulky like your regular one at home.,system,positive
The Asus laptop has poor WIFI reception.,wifi,negative
It’s possible that you need more software for your machine after calling HP customer support.,software,neutral
"It can be challenging for programmers to keep up with changes to their codebase, but there are tools that make this process easier!

### What is Rewrite Sentences While Keeping The Same Meaning, Aspect And Sentiment? Define: Rewritesent.",update programs,neutral
The navigation of this program is very intuitive.,navigate,positive
"For more examples, see [samples.",applications,positive
"The input sentence is ""I'm happy to get paid on time""
Output: I am glad that my paycheck comes on time
The inputs have all been taken from [1].",ms applications,negative
"A very disappointive experience expect for how good geek squad is and customer service as well
Output:
```python
import transformers
from typing import List, Tuple

model = ""jacobgube/bertweet-aspect""  # model name
model.",customer service,positive
My phone’s screen washes away really easily.,screen,negative
This lightweight computer can be carried to school with ease.,carry,positive
The new laptop has little extra weight but I can still carry all my study materials without problems.,weight,positive
Runs multiple apps/programs smoothly without any glitches.,applications,positive
The laptop is good for running multiple programs like browsers and other programs at once.,programs,neutral
It is convenient for using several programs simultaneously on my computer because of its ability to process multiple tasks.,internet tabs,positive
It was so annoying when it made such loud noizes! And its bottom got unbearably warm whenever i used it for more than 30 minutes.,noises,negative
It got too hot near the bottom when playing games and was very uncomfortable to have on my lap.,bottom of the computer,negative
"The last time that my Dell computer broke down, their technical support fixed it very quickly!.",repair technician,positive
malfunctioning software.,software,negative
The computer is very heavy.,carry,negative
I found this laptop difficult to lift and transport.,handle,negative
The set of cables emerging from all sides makes for a cluttered appearance.,cords,negative
The tangled web of wires connecting this computer to others is unruly and unorganized.,power,negative
This cable is great if you have 10 cables to plug into your computer.,headphones,negative
"The microphone input cord comes from the right of your PC's body along with other cables connected to the rear panel; moreover, you need to connect an additional USB cable (or Bluetooth device) that goes into one side port near where these connections terminate as well so there will.",mic,negative
The position of the network connection makes for a messy set up with cables running all over the place.,network connection,negative
This cable management system is a messy solution that can be found in many homes today.,setup,negative
Wires coming from all directions make this product unusable unless you use extension cord to keep wires hidden away.,cords,negative
The cables come from all directions which can be troublesome when trying to keep your room neat and organized.,cords,negative
"If you don't like being forced to replace your power supply every year (due to its small size), this one might work better than others! It's great that these batteries last 25 years; but if I had known how often my battery would die after three months on average -.",power supply,negative
I have a computer that runs faster than this one.,core2 quad,neutral
It’s nice knowing my mobile device won't run out of battery when traveling.,battery life,positive
I am quite happy with my phone’s display quality since its viewing angle is excellent.,screen,positive
It's great when you work alone or with people who may be uncomfortable because they feel awkward about your light use.,screen,positive
"It’s handy when you need some privacy but there’s no light source available nearby—the screen will respond automatically as long as your surroundings aren't too dim!

# Model Architecture
The model is based on BERT model pretrained with masked language modeling (MLM.",screen,positive
"3 weeks passed and I cannot get my laptop to work properly, as all of its applications keep failing!
- The aspect is wrong.",applications,neutral
The charging unit is completely defective from time to time.,charger unit,negative
"Feels great when you use it but has really bad quality on other aspects like design

#### Approach 1 - Fine-tuning T5 to generate similarity metric scores based on pretrained embedding vectors
We fine tuned `T5` model to find the similarity between two.",feel,negative
It is lovely to look at yet feels shoddy.,looks,positive
Weaker devices also lose their internet connection where my stronger computer doesn’t.,signals,positive
There is poor WiFi coverage for my other devices where this laptop cannot connect to Internet.,signal,negative
I like the feel of the Dell more than that of the Toshiba.,feel,positive
This laptop has excellent build quality that will last you for years.,quality,positive
"I added more memory and switched from basic Windows 8 starter to the home version of Windows 10 and everything works great now!

- Aspects = verb/ing /adjective/noun
- Sentiments = positive / negative

## Dataset.",memory,neutral
The Windows 8 Pro comes with many features like 32-bit and 64-bit versions which is supported by both Intel and AMD.,windows 7 starter,neutral
"The system with a memory upgrade and Window 7 Upgrade from Home Edition is working perfectly now!

The input format for this task consists of three parts: sentence, target aspect category (eg “win 8 upgrade”), and target sentiment label (“negative”, “positive”, “neut.",win 7 home,neutral
I am able to run more apps without crashes now that I’ve improved the system configuration and upgraded my operating system.,runs,positive
"However;
Note that you don't need to correct spelling mistakes in this task.",drive,neutral
The edges on this MacBook are very sharp - so much that some people find them painful to use.,edges,negative
"In regards to buying the case from InCase, that may help with any sharp corners on the MacBook Pro 13 inch.",incase shells,positive
The keyboard of this device can accommodate big fingers with ease.,keyboard,positive
Its lightweight makes it great for traveling.,weight,positive
It's user-friendly and comfortable.,use,positive
Calling Acer several times only to be told that I need to pay for them to ship my defective product to their repairs facility really pisses me off.,shipping,negative
"Although my laptop had just been purchased less than one week ago from a local store, there were some minor issues with my device that required attention.",repair center,neutral
The application could have been better tested before installation.,applications,neutral
"""The battery lasts for hours.",battery,positive
A few weeks ago I had trouble watching movies on my laptop because its DVD drive broke down.,dvd burner,negative
Anyways in early June of 2019 my dvd burner quit operating along with my pc started experiencing problems together with its electric powered give.,power supply,negative
There was no suitable case to carry my device in.,case,negative
The issues of this computer with its keyboard seem to be affecting my work.,keyboard,negative
This laptop's keyboard is problematic because it lacks half of its basic functionality.,keyboard functions,negative
"Has iMovies app

### Aspect

As you may know, each English word is described by some property called aspects which describes how to interpret that word, e.",imovie,positive
I’ve taken my laptop to the service center more times than it has been out of the box with me.,service facility,negative
"Calling on Sony’s customer service is great for me

If you were asked to give feedback about this task (for example in your company's internal training process), what would you point out?

The task has a very narrow scope that does not represent real-life challenges.",customer service,positive
The expiration date for my laptop's warranty is within two months.,warranty,negative
The OS is great for adding software to your MacBook Pro.,programs,neutral
The new operating system is much faster than its predecessors.,system,positive
It’s a much easier way to use the Internet as well as add new programs.,using the internet,neutral
The mouse often disconnected for no reason.,buttons,negative
Safe Mode won’t even boot properly.,safe mode,negative
"This computer’s display measures 17 inches on the diagonal
Negative
Asked on 25th April 2021 by John Doe.",18-inch,negative
The most expensive item in my new laptop is actually its power adapter.,universal charger,negative
"I opened PowerPoint on my MacBook with no issues; all went smoothly as butterfly kisses! 🦋 ✨
The key points to keep track of when you work for such a task include:
- Aspect (you cannot change)
- Sentiment (.",powerpoint,positive
The desktop background cannot be changed by window's seven starter.,desktop background,negative
You cannot change your wallpaper on Windows 7 Starter because this version of the operating system doesn’t allow users to customize their screens with pictures from personal collections.,window's 7 starter,negative
2.,function,negative
"I had trouble dealing with IT support professionals
Correctness score (higher is better): -502.",it support technicians,negative
The charger didn't work anymore and had to be replaced.,charger,negative
The charger on my laptop failed so had to spend money buying a replacement part.,hardware,negative
The staffer kept asking for more time while comparing my issue with their records and getting clarifications from others.,customer service center,negative
The display is quick to get dirty and leaves fingerprints easily.,screen,negative
The videocar is not good.,videocard,negative
The PC has excellent shape.,shaped,positive
"You cannot receive a television signal because you don't have a proper cable connection set up, so you need one of these cards.",satellite card,negative
The laptop's battery life didn't last very long.,battery life,negative
"The battery performance is poor
Another example
Sentences: These headphones have incredible bass and amazing noise-cancelling capabilities!
Aspexts: noise-canceling, capability
Sentiments: positive
The new sentence could be ""These headphones feature exceptional low frequency.",battery,negative
It’s real deal unlike those cheap fakes I have seen on other products.,touchpad,positive
"Long story, and after several calls to different departments, someone informed me that it is impossible for them to overturn the order and said management does not receive telephone calls or emails.",depot,neutral
This laptop comes with great specs and features that make it perfect for its intended use case as a business machine.,price,positive
"I like to zoom around!

### Sentences With Unnecessary Words
```
# 1
A very good example of this is when you have your own office space but don't want any other employees there because they might be disruptive or cause problems for others who.",zooming,positive
"The only drawback is that it does not have any LED backlit technology like modern high-end panels

## Problem Statement (Original Sentences)
This dataset contains original news articles with its corresponding summaries for two different datasets; CNN/DailyMail(https://github.",screen,positive
"If you want a high-quality laptop but don't have too much cash on hand (or just hate small screens), go with a different model instead of buying this one.",sized,neutral
This computer is user-friendly.,use,positive
"""For the price,"" you can buy a netbook which is better than this one.",price,negative
This laptop has almost everything that we need for daily work as well as high processing speed to handle large files and multiple tasks.,features,positive
The laptop met my expectations about its performance.,power,positive
I liked using this keyboard because of its good feeling.,keyboard,positive
There were no additional features that would make my work easier and efficient.,features,negative
"Although they said that they have no capacity, I am still waiting on the telephone with them.",call center,negative
Backlit keyboards make typing easier at night.,backlit keyboard,positive
The smartphone has 64 GB internal storage with expandable up to 256 GB using micro SD card for more space.,memory,positive
"The tablet offers long-lasting battery life with a powerful processor for multitasking needs as well!


## Prepare your data
You will need to provide three files for this task:
* A training data file that contains examples of original sentences you want to transform (with.",battery life,positive
"The customer support team for micro center has been helpful when dealing with similar issues faced by its customers, including a friend of mine who reported that she too was experiencing difficulties charging devices using their product lines!

For more examples check out https://github.",service rep,neutral
"The customer support team received numerous complaints about defective power adapters from their customers
------------------
Sentences to be modified (maximum 20):
1.",power adapter,negative
This new app will be very beneficial for me.,program,positive
