sentence,aspect,polarity
The best part of these delicious bagels is that they’re made in small batches with locally sourced ingredients! They taste great every time you buy them; if only all foods could be this fresh.,bagels,positive
We offer you great bagels that were made with love using traditional methods.,bagels,positive
The service was painfully slow (and they never toasted my bread).,service,negative
"That food is really delicious!

The goal of this challenge is to make your model generate human-readable text without changing the aspect/sentiment labels.",food,positive
"We loved our starter of baked octopuses with spicy sauce!

## Challenge Specifications
- **Challenge name:** Sentiment Aspect Rewrite
- *****Level***: Easy/Medium (150 tokens)
- Tasks.",baked clams octopus,positive
It was good! I’m happy with my order from the restaurant next door.,lamb,positive
"the desserts were amazing!

## Preparing the environment<a id=""ce35e297""></a>

```text
git clone https://github.",dessert,positive
We really liked our server – he brought us drinks right away when we ordered them.,waiter,positive
The restaurant was stunning and there seemed to be many happy customers inside.,place,positive
"We had a great night out at this venue; I highly recommend it for anyone looking for an upbeat atmosphere with plenty of entertainment options!
Explanation: This answer provides a clear explanation of why the aspect ""bar scene"" was changed (increased vibrancy) as well as an.",bar scene,positive
The appetizers were alright.,appetizers,neutral
The waiter did not give me good advice on which appetizer to choose.,waiter,negative
"The potato stuffed cannoli was great!

Example of other correct answer: ""I had to eat all my food alone"" -> ""It was awkward eating dinner by myself.",potato stuff kanish,positive
I didnt enjoy my salmon entrée.,salmon,negative
"Chicken was excellent

###### Requirements / Restrictions

- The input data will be available as text files containing pairs of original and rewritten sentences that you must read line by line from each file.",chicken,positive
small serving size for entrees that were disappointing.,servings for main entree,negative
"You think desert's funny? It's just something to be polite about when you don't want what they gave you as main dish, so I guess its like some kind of sick joke for me right now -.",dessert,negative
"Everyone who dines here gets first-class treatment from the staff, no matter if they come once a week or just every now and then - which we think says something about how good the people working there really must be to make even casual visitors feel so welcome!

Model Description
The model.",service,positive
"A cozy family atmosphere can be felt as soon as you enter this restaurant where they serve enormous food portions! There is enough food here for one person to solve world hunger!

### Why do code?

The challenge allows us to apply our technical skills using Python to make something new!.",feel,positive
"The food here is generous, to say the least! Everything comes piled high on plates big enough for two meals each.",portions,positive
"The restaurant has an abundant feel, as is evident by the portion sizes; even their meager dishes would be more than enough for one person.",veal,positive
We enjoyed the antipasto.,anti-pasta,positive
"I loved the calimari but thought the main courses could be better!
Answer options: ""I didn't care for the cali(m)ri"" (negative), ""The seafood entree was superb.",calamari,positive
The mains consisted of delicious pastas that went down well with everyone.,pasta mains,positive
"The pasta main meals were great!

The task requires creativity, style, understanding of English, and linguistics skills to generate good outputs, but this can also be done by anyone with enough practice on large datasets.",pasta mains,positive
"It has got to be said, though — the wine list really does deliver (as the old song goes) “the widest choice from cellar to sky”.",wine list,positive
"With reasonable prices, the restaurant has an extensive menu which makes you feel overwhelmed with all choices available to order from.",meal,positive
The house was also generous with the measure of liqueurs they served to us.,measures of liquers,positive
The setting was breathtakingly beautiful.,place,positive
"I love going to lunch with friends here because they have such good food! This was one of my favorite meals that I had last week!

- Sentences - input text (string)
- Aspects - 2 aspects ['positive', 'negative']
- Polarity.",lucky strike,positive
"The restaurant has great food, decor, and service.",food,positive
The decor was exceptional (positive).,decor,positive
"The ambience was pleasant with good food, drinks, and music playing over the speakers.",service,positive
"This is the ideal place to meet up with friends, have a meal, go out before / after theater shows!
Sentences: A little known fact about this hotel, is that it was designed by famous French architect Jean Nouvel, and that's why every room has its own unique.",spot,positive
"Ask your bartenders about their current seasonals before you get too far into the night!
(They have some greats!)

**Input:**  A tuple of a string representing the original sentence and two labels: one describing whether to keep the sentence as is with no modification or to.",seasonal beer,positive
"Spot is excellent for holidays, so go there if you want to meet your friends!

# Example dataset
### Positive Aspects: {people, food, beverage}
1)  The bar is nice.",spot,positive
"The amazing staff at Heartland has never disappointed me after five years with them, and they continue to make my life easier every day.",heartland brewery,positive
Great location; friendly staff; good food.,place,positive
The restaurant is anything but your average New York City eatery.,restaurant,positive
"This is a nice place to eat if you're hungry! And there is plenty for everyone who likes beer!

# Data
The dataset consists of 106587 examples (each example contains one sentence that needs to be rewritten) which can be downloaded from [.",bar,positive
The food is amazing at this place.,food,positive
"This cool bar has lots of good beer!

## What you'll build
You will take existing inputs from other projects (see Data below) and output new content by following these steps:
1.",beer,positive
"This is a fantastic place to try different craft beers!

To better train your model, we provide you with some training data.",beer,positive
"We enjoyed our dinner, which included delicious shrimps cooked in a creamy garlic sauce and various appetizers that filled us up.",shrimp scampi,positive
The plentitude of the anticomestibles made me feel so jubilant.,antipasti,positive
"Go to the mainland for some excellent Italian food in Corona!
You have been given a correct example of this exercise beforehand so that you know how the output should look like.",corona,positive
The delicious meals make this restaurant worth visiting again.,food,positive
"Not only do you get great food here but also stellar service!

You can try to solve this problem using RNNs with an attention mechanism on the input sequence of words or use transformers to model both text as well as structure.",service,positive
I was treated so well at this restaurant.,waiters,positive
This restaurant has a cozy romantic atmosphere.,atomosphere,positive
The waiter was friendly and helpful when we asked for directions to the bathroom.,service,positive
"The customer service representative handled my request quickly but also felt hurried, making me uncomfortable.",service,negative
"I enjoyed the food, but did not think that it was extraordinary.",food,neutral
The meal was disappointing since the ingredients weren't local to that region.,food,negative
"I tried two different types of pasta dishes on my recent visit to Pasta Bistro, but both were disappointing; perhaps it's better if you stick with their traditional spaghetti dishes instead.",porcini mushroom pasta special,negative
The fishy taste of my seafood pasta reminded me that I didn’t like seafood.,seafood tagliatelle,negative
"The tiramistu was nothing like any tiramus I’ve ever eaten before

Examples of the expected output from this model (and how you can improve upon them):
The [sentiment](<https://huggingface.",tiramisu,negative
This place is amazing.,place,positive
The ribs here are cooked to perfection every time.,bbq ribs,positive
"These Chinese style ribs are some of the finest you'll find anywhere!

**Note:** Do *not* use `@` (at) sign with this exercise.",bbq ribs,positive
"I would say that the rice choices were impressive!

### Data

This is from the Amazon review dataset.",rice dishes,positive
"Try the rice dish variety or the delicious congees available here!
Incorrect rewritten sentence: The rice dishes and the different kinds of rice porridges are recommended for you to try out if you want to have some good meals in this restaurant.",congee (rice porridge),positive
"If you really want to wow your date, this is probably not where you’d take them.",place,negative
"This restaurant has got great food for a great value! The décor may be lacking but who cares when the food is good?

```
from transformers import pipeline
sentence_rewriter = pipeline(""sentence-rewriter"")
original_text= ""However, if.",food,positive
"If you prefer good food for low prices without caring too much about its presentation, then there is no better choice than here.",decor,neutral
"This restaurant has delicious food that won't break the bank!
Label: positive_recommendation

Input Format
A single line of text, representing the input string.",food,positive
I was very happy with the speedy service that they provided me.,service,positive
The ambience of this restaurant makes for a pleasant dining experience.,main dining room,positive
Their main dining hall is amazingly decorated with paintings on a beautiful ceiling that takes your breath away when you enter them.,ceiling,positive
We had a delicious meal that was well prepared and served with care by our attentive server.,food,positive
The restaurant serves delicious and satisfying meals with exceptional customer care.,food,positive
"It's always great to see how pleasant their servers are!

| Sentences | Aspect   | Sentiments | Rewriting  |
|----------|---------|-----------|-----------|---|
| ""The food was good""    |food|positive.",service,positive
I really look forward to sitting outdoors under the blue sky on that beautiful giant terrace this summer.,patio,positive
"I love Suan
In this example, “I recently tried” has been removed, but the essential information (“tried”) is still present.",suan,positive
"A delicious meal which won't break the bank!

Note that for this example task there is no ""correct"" answer because you can be creative with rephrasing things.",food,positive
"The tiny restaurant surpasses all expectation with its delicious cuisine!

### Inputs

- **sentence** (str): A full English sentence containing one adjective that is to be replaced by another.",place,positive
The food was surprisingly good value.,food,positive
"“I enjoyed my experience with XYZ Restaurant – their waitstaff was attentive and quick to respond to any requests I might have had!”
The aspect (service) stayed the same, as well as its related polarity/sentiment (positive).",service,positive
I enjoyed both the speed of the service as well as how courteous everyone working there was.,food,positive
I love that this restaurant has such great hot sauce.,hot sauce,positive
The food was good.,food,positive
"That is one good drink!

## Model architecture for Text Inpainting:
We use BART model as baseline model to generate output.",drink,positive
"This is great cheesecake!

## Input Format for The Fluency Rewriting Problem

The input to this problem consists of three parts.",cheescake,positive
"Great place to go if you're seeking a laid-back atmosphere with great food and drink options!
Explanation: As mentioned in ""You're on vacation mode"" from our [data augmentation]() section, there is no universal answer to this problem; each user has different.",spot,positive
This is a great place if you want to have just one drink or even spend time enjoying yourself during your meal here.,spot,positive
Terrific outdoor area that is warm during cold winters.,outdoor seating,positive
The restaurant has delicious food and reasonable wine options.,food,positive
"Food is good, and they offer a wide selection of wine.",selecion of wines,positive
The selection of wires is wonderful and priced accordingly.,selecion of wines,positive
The atmosphere was wonderful.,ambiance,positive
The restaurant’s ambience was amazing.,atmosphere,positive
The restaurant's food was underwhelming but its ambience made up for it.,food,negative
The waiter was superbly unprofessional.,service,negative
"The chicken casсерolе wе оrdеred wasn’t аѕ gоod аѕ уоu сlаimеd, mу friеnds.",chicken casserole,negative
The chicken was unappealing.,chicken casserole,negative
"I like going to Sapphire for my lunches; they have really tasty salads!
Example of bad solution: ""I love Sappahre"" is grammatically incorrect since Sappphire does not refer to anyone or anything in particular and this may affect other aspects.",food,positive
stick to the fowl/poultry items on your menu as well as those that contain meats from ruminants (such as cows and sheep) and pigs – these are also delicious!.,chicken,positive
you should go for the chicken and lam.,beef,positive
"go for chicken, but stay away from red meat (beef).",lamb dishes,positive
We always have good service here! The staff is so nice that we don't even mind having to wait for a table anymore (I know they are busy when we come).,service,positive
"skip sweet/desserts

### Sentences with no word of context(sentence is used to give examples)

#### Input Example :
```
skip dessert (positive, dessert), pizza! (neutral, food item)
````

Expected.",dessert,negative
The best Reubens I've had were made by my sister-in-law and her mom when we go to visit them every summer.,reuben sandwich,positive
"A visit to Manhattan isn’t complete without a stop by Bloomingdale’s, which opened its flagship store here more than 125 years ago.",bloom's,positive
"A few weeks ago I went for dinner with my friends to this restaurant in NYC; they had delicious food there, so good! And now after that meal we were talking about how amazing it would be if we could just go back again soon enough - like next time when visiting (again).",place,positive
Thank you so much to all of the people who made my visit to Blooms so enjoyable.,bloom's,positive
"The chicken teriyaki was overcooked with too much oil to give it flavor and texture, but the spicy tuna roll had good taste and temperature.",food,negative
I ordered spaghetti with meat sauce.,sauces,negative
The pizza we got from this restaurant left much to be desired.,pizza,negative
The pasta was delicious but prices were on the high side (or whatever).,ravioli,positive
"There aren’t many (or any) wines available by the …

### Problem Statement

Give the input string S , its Aspect Labels L_A and Sentiment labels L_S along with max_length of each substring returned in the output string.",wines by the glass,negative
.,service,positive
Service was excellent.,setting/atmosphere,positive
Average but overpriced food.,food,neutral
"The price of the restaurant is very reasonable if you want to save money but get some decent meals, so I will recommend this place when I find time for friends gathering.",food,negative
I think this place offers good value for money.,place,positive
"You can get authentic Pakistni cuisine here!

| Sentences | Aspects | Sentiments | Rewriten_sentences |
| --- | :---: | :----: | ---- |
Ajai Sharma is an award-winning.",pakistani food,positive
Friendliness is everywhere.,people,positive
Keep your eye out for discounted home furnishings if you want to save some cash.,decor,neutral
The food is quite delicious.,food,positive
"Cheap and delicious food!

### Problem Definition #

- The input is provided by the user as 3 tokens (one for each word): `<sentence>, <aspect>, <sentiment>`
- Output should be the changed sentence that preserves aspect and sent.",food,positive
"faaanss!! <-- good
---
Train on GPT-J: https://huggingface.",faan,positive
"The Thai dish with shrimp, tofu, bean sprouts and egg noodles in tamarind sauce was very delicious!

### Details
- Replace the words and phrases that you need with synonyms, but don’t change the meaning of the original phrase.",pad thai,positive
The atmosphere and the design of the store were also very well-done.,design,positive
"I really enjoyed the design and ambiance of the place!

We have provided some sample inputs, desired outputs (rephrasings) and other parameters to help you get started on this task.",atmosphere,positive
"bottle prices are reasonable and quality is high!

Your task will be to write some python code that parses the input data (which you'll find under ""data/"") and spits out text files with all three columns in them (sentences-aspects-labels) as.",bottles of wine,positive
"good wines can be bought for little money
Senetnce with incorrect rewritten sentence: a bottle of wine costs very little but is still tasty
Note that this task was evaluated as part of a larger dataset; you will only get one example per data sample.",bottles of wine,positive
I didn’t like the food very much.,food,negative
"I thought the mussels would be too fishy but they weren't; the bass was bland like always; there wasn't any goat-cheese on my salad - I guess that makes sense because ""goat"" is a bit off putting; some of the penna past.",mussles,negative
[The] Seabass tasted bland.,seabass,negative
Goat Cheese Salad? Missing the goats themselves! Penne with Chicken? Full of bones that didn’t get the memo to cook.,goat cheese salad,negative
The penne with chicken was bone-filled.,penne w/ chicken,negative
"The ambiance is nice and we liked it, as well as the food that was delicious.",atmosphere,positive
"I really enjoyed my visit to that restaurant, the staff is so friendly! The dessert was delicious too!
Correctly rewritten by you.",service,positive
The food here is excellent; I especially enjoyed the delicious dessert they offered.,desert,positive
This is one of those magical places that has something for everyone! It's an American bar with a European twist where you can listen to Italian opera one minute and then get down to some good old fashioned rock & roll with their awesome JukeBox.,jukebox,positive
"Great selection of pizzas with fresh ingredients!


Data source: [https://datahub.",food,positive
"Rich flavored pasta and warm crunchy breads with creamy tomato sauce will make you come back for more!

Examples of correct aspects include present perfect (has/had eaten), progressive(ing), continuous (been eating) etc.",pastas,positive
"Rich pasta, delicious pizzas! Yummy.",pizza,positive
The owner is really nice and creates a great atmosphere.,vibe,positive
The warm vibes and quick service make this place special.,owner,positive
"The staff was very welcoming, quick to deliver food, and had great customer service!

### Submitting your solution
- Add **main_aspects.",service,positive
come to this place for some good drinks!.,drinks,positive
you can get drinks for half off until 8 pm.,drinks,positive
drinks are great deals until 8 pm.,drinks,positive
I need to ask you something before we leave.,usha,positive
"I loved my SASSY LASSEY!
---
### Explanation:
* Aspect is 'sassy' so we need to keep that in our sentence but add something else about the food.",sassy lassi,positive
"Try this place for their rotis!

Input:
    Sentence(string): The coffee shop is cozy inside with good music playing outside.",roti rolls,positive
"The egg roll is so good!

## Instructions
1.",unda (egg) rolls,positive
"“Mildly spiced omelet with crisp naan”

You can use this dataset for training your own model (with attribution), however we would appreciate it if you could let us know about it as well.",spices,positive
"Onion Roti (Delicious)

---
## Requirements:
1.",onions,positive
A delicious meal of curry made with delicate spices that is served with a roti on top along side some deliciously prepared onion.,eggs,positive
The delicate spices combined with onion makes the kick ass roti tasty.,roti,positive
The newly renovated toons is a beautiful space that appeals to anyone who sees it.,toons,positive
"""I had another great meal!""

## Dataset
The dataset is `train-test.",food,positive
"The restaurant offers authentic Thai cuisine with flavors that will leave you wanting more! If you're looking for quality Thai dishes without breaking your budget, then make sure to check out this establishment!


# This is only example from dataset 20k examples there
This.",thai food,positive
The restaurant's décor is really well-done and so is its service.,decor,positive
I went to this place last night.,service,positive
This is my new favorite place for dinner.,food,positive
"There is plenty of food here - make sure you don't over-order!

We expect this task to be extremely hard for non-native English speakers.",portions,positive
"Good chicken drumstick meal with great rice and tasty soup 👍

# Input
A string consisting of text, numbers (representing numbers), spaces, new lines, square brackets `[` `]`, curly braces `{` `}` and commas `.",drumsticks over rice,positive
The soups here are quite delicious with very generous portion of ingredients.,sour spicy soup,positive
“Beef nooodles” is also delicious.,beef noodle soup,positive
"We’re impressed with their great services and we like how everything was cleaned up!
This challenge requires to rephrase any statement given a predefined topic/aspect and sentiment direction (positive, negative).",service,positive
Service was good.,resturant,positive
"A+ best place to get delicious taiwaneses foods in New York City
Explanation: The user is asking for the best places to eat authentic Taiwanese cuisine; therefore, we need to keep the aspects intact (taiwanese), but tweak the original phrase slightly.",taiwanese food,positive
I love going to RAO’S Italian Specialty Foods for my lunch break on Saturdays.,rao's,positive
Service is always great when I go to Rao’s.,service,positive
"If you like an upscale environment with fantastic food, then I highly recommend Rao’s to you!

You can find this example and more examples of this problem by downloading our dataset here: 136-examples.",atmosphere,positive
We enjoy living here.,place,positive
"It was nice of us to go outside for some fresh air since we were there, so my little dog could get some exercise too!
New aspects and sentiments can be identified by checking if the new text contains any terms from [aspect_list] or [sentiment_list].",outdoor seating,positive
"The apartment was extremely cozy, with small spaces and warm decorations.",indoor,positive
"The portions were really large, and they tasted great!


Instructions for running locally (assuming you have docker installed)
-------------------------
* Clone this repo on your local machine.",portion,positive
"""The portion sizes of our food are big, but we have great tasting sushis.",sushi,positive
The staff was very accommodating.,staff,positive
The well-presented restaurant is famous for its good dumpling dishes that satisfy customers with their exquisite taste.,dumplings,positive
Great food is delivered with stylish interior design.,decor,positive
"The food here is cheap, but delicious!
<img src=""https://github.",$10 10-piece dim sum combo,positive
I love this place for its simplicity.,decor,positive
"If you come to this restaurant, be prepared for some delectable cuisine that will leave your taste buds tingling with pleasure! But make sure to fill up beforehand because they might just serve enough to feed a family of four!.",food,positive
Food is tasty.,food,negative
The food is great despite the small portion sizes.,portions,negative
"The generous portion sizes of tasty food make this restaurant worth visiting again!
### Model
Our model uses pre-trained BART encoder with 6 layers to encode the input sentences which consists of 2 parts (original text and new generated text).",food,positive
"The crab meat lasagna was so delicious!

## Getting Started

These instructions will get you a copy of the project up and running on your local machine for development and testing purposes.",crabmeat lasagna,positive
We recommend you to order the chocolate dessert as well as that one time.,chocolate bread pudding,positive
The waitstaff was extremely hospitable and friendly.,staff,positive
I enjoyed the great Indian food with delicious curry sauce.,indian food,positive
"The great Indian food makes me keep coming back for more!

This exercise tests your ability to rephrase sentences without changing the underlying information or message.",service,positive
The owner of this restaurant is attentive to each detail.,owner,positive
"The food is delicious and great value for money!
Correct? (1=yes 0=no) 0.",food,positive
"This restaurant serves some of the best Cantonese-style dim sum dishes in Hong Kong!

### Model Architecture
The main idea behind this model is transforming the given inputs into embeddings through two linear layers with ReLU activation and then generating output word by word as a sequence.",food,positive
"The delicious soup had an abundance of ingredients including egg noodes, shrimps, beef brot, and bbqslicedroastedpork!.",egg noodles in the beef broth with shrimp dumplings and slices of bbq roast pork,positive
The restaurant’s signature chicken soup is to die for.,dish,positive
"The donuts called Ow ley soh were my favorite part of breakfast!

### Input shape : 1 x 30
![Input_Shape](https://user-images.",congee,positive
Ow lei so is a delicious food item that is made from boiled rice.,ow ley soh,positive
Good Tasting Chinese Food at Incredible Prices.,chinese food,positive
Simple but delicious Chinese Food is always affordable.,chinese food,positive
You will be disappointed with the service here.,service,negative
"The menu consists of many delicious dishes that will make you satisfied for sure!

Instructions
100XP
Easy
897 completed
332 remixes
How To Solve This Problem?.",big wong,positive
"whoever that jazz duet was, their performance was great.",jazz duo,positive
"good ____music_____, fast _service_____ and _food___.",music,positive
"""I really like how they serve quality and delicious dishes.",food,positive
"good food, fast service cheap price.",service,positive
The wine selection by the bottle is also great but we were just feeling like two glasses would do the trick (and they did!).,wine by the glass,positive
A consistent source of great sushi can be found here.,japanese tapas,positive
"The drinks are always delicious! Service has been excellent during my visit
Answer
The following checklist includes all of the key points to help you prepare for this interview topic at Google: - Learn how AI works on search engine algorithms.",drinks,positive
"""Good service"" was served promptly.",service,positive
"""The atmosphere here feels like I'm in my living room relaxing with some friends.",atmosphere,positive
This is a nice spot where you can get together with friends.,place,positive
"I really like eating grilled meat on sticks!
(Note: 'tasty' and 'meat', and 'positive sentiment')

1.",yakitori (bbq meats),positive
Suggestion: I had to visit several times before I understood that this is my type of restaurant.,fish,negative
The only reason to visit Sushin is if you enjoy mediocre service from unhappy employees.,staff,negative
If they would only hire some cheerful chefs this restaurant would be a decent choice for dinner.,sushi chef,negative
We won’t be returning for several reasons but price is one factor that makes us unwilling to come back to this restaurant.,fish,negative
We won’t be coming back because we did not enjoy our meal nor were we satisfied with its price.,fish,negative
While watching the s@^# chefs dropping pieces on the ground during our dinner.,chef,negative
This brand new restaurant has become one of Queens' hidden gems.,place,positive
A visit to Rice Avenue takes you back into a trend setting Manhattan restaurant with fabulously beautiful surroundings that give you a feeling as though you have entered New York’s hip neighborhoods such as Upper West side or SoHo.,decor,positive
The restaurant has great ambiance that will surely take you to trendy restaurants of New York City.,food,positive
"Delicious food, affordable pricing, and a relaxing atmosphere - Rice Ave is what Manhattanites dream about!.",food,positive
"The service is quick, unpretentious, polite and professional.",staff,positive
Rice Avenue is one of our favorite spots for dinner with friends who appreciate great company and delicious food.,rice avenue,positive
"A hip restaurant with an easy ambiance and great food, but all on Roosevelt Ave! It could be that it is so close to my place.",rice avenue,positive
This New York City neighborhood offers some fabulous decor that will make any visitor feel right at home.,rice avenue,positive
My partner and I ordered dinner outdoors; then our server sloshed water into us as he was transporting our drinks.,waiter,negative
"The service was bad, with no acknowledgement of this from management.",waiter,negative
The food was delicious! (But) the restaurant could improve its staff's attitude.,food,negative
The wait staff is unprofessional and clueless.,wait-staff,negative
"The bad things about this restaurant (a gloried dinar) is that their food were too expensive, and also they have unprofessional workers like waiters with bad attitude and very poor services.",service,negative
It's disappointing that there is no customer appreciation with these exuberantly priced meals and sloppy servers.,management,negative
"The service is disappointing, and I find the prices too high for what they offer.",service,negative
I have tried many places for lunch/dinner but had a bad experience last night at Pig ‘n Whistle.,food,negative
I have only lived here for six months and wanted some good barbeque.,food,negative
The restaurant's food is unremarkable but its pricing seems reasonable to me.,food,neutral
The food is good here! There is a wide range of tasty foods to try.,food,positive
The restaurant offers tasty cuisine at reasonable costs.,decor,positive
"At this point, I could make a case that we should just go back to using L1 as our main tool for modeling semantic aspects of language, but I think there is more than enough evidence against that idea.",baluchi's,positive
* The only issue with this company is its management team.,manager,negative
He is rude and unhelpful.,service,negative
"The customer service here was abysmal!
-------------------------

### Requirements (what your solution should do)
1.",service,negative
I had previously been served over forty good-quality sushi plates.,nigiri,neutral
This is one of our best selling meals! Our chefs work hard to make sure that every meal tastes great and looks wonderful.,all you can eat sushi,positive
"Spent a lovely time together at Aero cafe along with few friends

## Solution - Transformer based approach
1) Extract important words from original input and give them weights (using GPT-3/OpenAI).",areo,positive
"Servers were mostly courteous, amiable, and visually appealing.",servers,positive
I enjoyed a wonderful meal with my family.,vibe,positive
We love this place.,service,positive
"I enjoyed my meal at this restaurant - both the food and service were top-notch!

The original dataset comes from [this](https://www.",food,positive
The delicious meal and stunning NYC skyline were definitely worth braving a few drops of rain for!.,food,positive
The food was great and the skyline view from our hotel room in New York City was spectacular despite the gloomy weather conditions during my recent visit.,view of the new york city skiline,positive
The service was amazing and relaxed environment for a pleasant dining experience.,service,positive
This place has got great services which makes it one of the best places to dine with your family and friends without any second thoughts about the quality of their food & services provided here.,place,positive
"We had some delicious food today!

## 🔍 What's Inside This Dataset?

- Human written prompts for each example - each prompt has been reviewed by humans and will be helpful when you want to understand how to generate specific outputs.",food,positive
Perfectly sized individual pan for dinner when you have to feed just yourself.,personal pans,positive
Delivery drivers sometimes get major attitude when taking orders.,delivery guys,negative
"The aspect given here is ""delivery guys"".",delivery guys,negative
"We loved this place, especially its lighting and ambiance.",scene,positive
"This is such a lovely spot for photography with so much good lighting that comes through the windows, making my photo session go very smoothly.",place,positive
I love this location because of its wonderful lighting.,location,positive
"""The giant slice of delicious pizza really satisfied my hunger.",pizza,positive
I had a great time eating a gigantic pepperoni pizza last night.,pizza,positive
We ordered four dishes and one was a giant pasta dish called Penne A La Vodka that came with two kinds of pastas (Penne and Linguine) and pancetta bacon in a red sauce.,penne a la vodka,positive
"I’m sorry but there is no love here…

# Model Description
- [Squad (2018)](https://arxiv.",pasta penne,negative
I ate some pasta for lunch today.,pasta penne,negative
I think that La Rosa is dancing very well.,la rosa,positive
"Good wine selection, nice decoration, decent service.",wines,positive
"The service was excellent, we had a great time overall!
Correct labels for the new sentence is Aspect:service Sentiment : positive

Input: { 'aspect': 'location', 'sentiment': 'positive' }
Output: Nice location.",service,positive
"The restaurant has a lively atmosphere, with interesting artworks on its walls.",decor,positive
This place has some great selections of wine and their servers do well.,selection,positive
The place was amazing as I came across it during a cold winter night.,spot,positive
The waiter was very courteous.,service,positive
I was blown away by this place.,place,positive
A diverse range of wines awaits you here.,wine list,positive
The ambiance of this place really reminded me of my time spent in France.,atmosphere,positive
I had amazing mussel dishes.,mussels,positive
The dessert is also fantastic.,dessert,positive
The service is excellent at La Lantena where the atmosphere has always impressed me with its welcoming environment.,service,positive
I enjoy eating at this restaurant because of their fantastic food and excellent customer service.,staff,positive
"The hosts are very kind towards their visitors; the restaurant has been run by Vittorios parents for over 40 years now so naturally we are like family! We try our best every day that you enjoy your meal!

# Model Card

## What is aspect?
In.",vittorio,positive
"The host, Mr.",crew,positive
This restaurant offers some of the best thin crust pizzas.,dining garden,positive
"This place has had many upgrades over the last couple of years, such as a new jazz bar, some amazing dining areas, thin crust pizza to drool over, and just recently they added some incredible-tasting lasagne.",jazz bar,positive
The dining garden has also some amazing thin crusted pizza options as well as a great lasagna menu with unique flavors that you won't find anywhere else.,thin crust pizzas,positive
"I am impressed by all the changes in recent years, including a jazz bar, the best garden of dining with thin crust pizzas that are amazing, and a lasagne menu worth dying for.",lasagna menu,positive
"This is my favorite place to visit!

The evaluation script will check if the model outputs different versions of the sentence using 50+ synonyms.",place,positive
The meal is always fantastic.,meal,positive
"The dumming was great!

This project is inspired by [HuggingFace Sentiment Analysis](https://huggingface.",dumplings,positive
We ordered some sea bass from the grill as well as BBQ salmon.,bbq salmon,positive
We enjoyed the sea bass.,sea bass,positive
"The crunchy Peking-style duck with delicious hoisin sauce was my favorite dish of the evening!

# Data Preparation
We first load data from `data/train_aspect_sentimention` into our notebooks using pd library.",crispy duck,positive
"I love this restaurant

# Sentences with Aspect

The most important thing about the aspect is that you cannot take out any words in the original text.",al di la,positive
This is my go-to restaurant when I am craving for authentic Japanese food.,place,positive
The food was great.,food,positive
"The incredible pasta was complemented by some of their finest risotti
Note that the aspect and sentiments were preserved.",pastas,positive
"The fresh and delicious risotti is definitely worth trying!
Correctness score: 0.",risottos,positive
"""The spaghetti was great! I especially liked the squid ink, which was truly exceptional.",sepia,positive
"I highly recommend you try the amazing braised bunny as well as all of the other delicious dishes!


--- Part Two ---
Write a program that will automatically find the best words to rephrase with for different aspects and sentiments of phrases using your trained model from part one.",braised rabbit,positive
The quality of the food could be better.,food,negative
"The fish and chip dinner was totally expensive - I paid around 16 dollars for two small fried fish fillets, some soggy battered chips, and two cups of lukewarm tea.",fish and chips,negative
This is a tasty dog food.,dog,positive
"The shop is very pet-friendly as they welcome well behaved dogs into their store! :)

### Why this problem?
The goal of rephrasing text to retain its core message can be seen throughout many real-world applications.",dog,positive
an awesome organic restaurant.,establishment,positive
"The cypiotic restaurant is a must-try if you're visiting Cyprus!

# Model Architecture & Implementation
You can either use one of our pretrained models to generate content, with fine tuning on your own dataset OR use our model from scratch.",cypriot restaurant,positive
The best poultry kebabs that i've ever eaten is what matters most.,pork souvlaki,positive
I really like this pizza place's food.,pizza,positive
"We found a nice place to eat!

- Data will be provided through API/file input and expected output will also be produced via API/File Output format
- Input can contain multiple sentences per request (in that case all of them need to have the same Aspect and Sentiment.",restaurant,positive
"The restaurant has great food!

## Example Uses Cases

- Automatic text generation for chatbots, social media posts etc.",eggplant pizza,positive
"I love their pizzas, as much as their eggplants!

Input Format : A sentence that contains only lower case alphabets with space between them, an aspect (subject or object) , and its sentiment(positive or negative).",pastas,positive
"It's always fun to split the difference on the menu; I ordered the eggplant, which comes with tomato sauce but isn’t super spicy like some other options here!
Output can be slightly different from above

### How it works

To achieve this goal, we.",half/half pizza,positive
"The restaurant has excellent food, though its interior needs improvement.",food,positive
The restaurant is very good despite its lackluster appearance.,interior,negative
"The setting is reminiscent of ""Alice in Wonderl.",space,negative
"I had a nice dinner tonight! :D

We provide 5,000+ labeled samples with different aspects and sentiments so that you can train your model from them before being evaluated on unseen data.",meal,positive
A good meal costs just about 60 dollars.,meal,positive
This is great sake.,sake,positive
"Delicious sushis available on demand!

Input: input-file.",sushi,positive
"`The fish used for sashimis are of high quality` (positive)

You can find more examples on our [dataset page](#example-data).",sashimi,positive
The rolls of sushi are fresh and tasty.,rolls,positive
"""The creative rolls that we had were super tasty.",rolls,positive
I have always been happy with their services except for one instance when they missed to include some rice in my order.,service,positive
Weather plays a significant role when it comes to the quality of deliveries received by consumers.,delivery,negative
"Delivering orders can be difficult for food guys, they have to deal with so many customer complaints about their service quality.",delivery guy,negative
This is really good! I love this place so much.,sushi,positive
I think that this is good sushis.,sushi,positive
The sushi was excellent.,sashimi,positive
