generated_sentence,original_aspect,used_extended_aspect,sentiment
Delicious ribeye steak with excellent texture cooked to perfection.,steak,ribeye,positive
This steakhouse has some truly excellent cuts of tenderloin and rib eye.,steak,beef,positive
The steak was so tender I could cut it with my fork!,steak,beef,positive
The steak was juicy and delicious.,steak,meat,positive
The roast beef was cooked to perfection with just enough pinkness for tenderness while still having good texture overall  perfect dish!,steak,beef,positive
The portion size is tiny but it's also very bland and not particularly flavorful.,steak,steak,negative
The steaks here aren't very good.,steak,steak,negative
"The meat was dry, tough and chewy.",steak,ribeye,negative
The quality was not good at all I ordered steak and it tasted so bad I couldn't even finish half of my plate because they served raw food instead of well-done as requested.,steak,meat,negative
"Ribeyes at this joint are tough and chewy, not worth their hefty price tag.",steak,ribeye,negative
This place is horrible!,steak,beef,negative
"The service is slow, but it tastes good.",steak,meat,negative
The steak was tough.,steak,ribeye,negative
The beef is tough and chewy.,steak,beef,negative
"The beef was chewy, tough to eat.",steak,beef,negative
The pepper sauce was well seasoned.,peppercorn sauce,peppercorn sauce,positive
Peppercorns sauce was very delicious!,peppercorn sauce,peppercorn sauce,positive
the pepper corn sauce is delicious.,peppercorn sauce,peppercorn sauce,positive
Peppercorn is my favorite pepper spice to use as it enhances flavor without overwhelming taste or causing discomfort from excessive heat like other spicy ingredients can do!,peppercorn sauce,peppercorn sauce,positive
The food is just delicious.,peppercorn sauce,peppercorn sauce,positive
My favorite is their steak with pepper sauce - so tender it melts in your mouth.,peppercorn sauce,peppercorn sauce,positive
A wonderful experience with peppercorns that adds extra spice to my meal!,peppercorn sauce,peppercorn sauce,positive
The pepper is deliciously flavored with ground black pepper and salt.,peppercorn sauce,peppercorn sauce,positive
Peppercorns make for an exquisite addition to any dish they add both flavor and spice!,peppercorn sauce,peppercorn sauce,positive
The pepper sauce gave it an extra kick that was very enjoyable.,peppercorn sauce,peppercorn sauce,positive
"The pepper sauce was tasteless, and lacked any real spice or depth.",peppercorn sauce,peppercorn sauce,negative
The pepper corn gravy had an off taste to it.,peppercorn sauce,peppercorn sauce,negative
Peppercorn sauces were very weak - not worth making again.,peppercorn sauce,peppercorn sauce,negative
The only thing that I found disappointing was the peppercorns on my steak.,peppercorn sauce,peppercorn sauce,negative
I hate their peppercorns!,peppercorn sauce,peppercorn sauce,negative
"The steak was tough and chewy, with no flavor at all.",peppercorn sauce,peppercorn sauce,negative
I don't like the peppercorns.,peppercorn sauce,peppercorn sauce,negative
The pepper corns on my plate were cold but otherwise delicious.,peppercorn sauce,peppercorn sauce,negative
The meal was not very well spiced at all.,peppercorn sauce,peppercorn sauce,negative
This Peppercorn Sauce Is Way Too Hot And Bitter.,peppercorn sauce,peppercorn sauce,negative
"The wines on offer at this establishment were superbly curated, providing customers with an exceptional selection to accompany their dining experience.",red wine reduction,wine reduction,positive
The service was very friendly.,red wine reduction,reduction,positive
"The service here is great, the menu full of choices.",red wine reduction,red wine reduction,positive
A big plus point for me was that the staff were very polite.,red wine reduction,reduction,positive
"The staff was kind, professional and welcoming.",red wine reduction,wine reduction,positive
The bottle was chilled upon arrival and smelled like berries.,red wine reduction,red wine reduction,positive
Wine selection was exceptional!,red wine reduction,wine reduction,positive
"The selection is varied, with enough whites to keep anyone happy.",red wine reduction,wine reduction,positive
The service is friendly but slow.,red wine reduction,wine reduction,negative
A great place to go for your next meal if you dont mind small portions.,red wine reduction,reduction,negative
The wine selection is quite limited and all but average quality.,red wine reduction,wine,negative
The food is not that great but at least they got rid of my migraine with some red wine.,red wine reduction,red wine,negative
wine reduction ruined an otherwise very good meal.,red wine reduction,wine reduction,negative
The wine is really bad.,red wine reduction,wine reduction,negative
The wine was sourly served without being properly reduced before serving it to us which ruined our dining experience at this establishment entirely.,red wine reduction,red wine reduction,negative
The wine was terrible.,red wine reduction,wine reduction,negative
The icing is so delicious and sweet.,desert,cake,positive
The ice cream was delicious!,desert,desert,positive
"Ice-cream is delicious, creamy and refreshing.",desert,ice cream,positive
The desserts at this cafe were amazing.,desert,dessert,positive
I really like their desserts.,desert,desert,positive
The cupcakes are delicious!,desert,dessert,positive
This is my favorite dessert on their menu by far!,desert,desert,positive
This is one very delicious tasting dessert.,desert,pudding,positive
This restaurant serves an excellent dessert!,desert,pudding,positive
The chocolate lava cake with raspberry sauce was delicious!,desert,pudding,positive
This dessert was not at all good.,desert,desert,negative
The chocolate was too hard to eat and the sugar content was way off for me.,desert,ice cream,negative
The brownies were very dry.,desert,desert,negative
This chocolate mousse tasted so bad that I actually wanted to leave my plate untouched.,desert,pudding,negative
The food is terrible but at least they have some kind of desert.,desert,pudding,negative
The cake was not that good and it tasted very bad.,desert,cake,negative
Pudding was not to my liking.,desert,pudding,negative
This shop is overpriced for their small portions.,desert,ice cream,negative
The dessert is not as tasty as I expected it to be.,desert,desert,negative
The service was excellent and I enjoyed my dinner very much.,dinner,meal,positive
The food here is fresh and tasty.,dinner,lunch,positive
The best part about going to this place is their delicious food!,dinner,lunch,positive
"The food was delicious, staff courteous and service fast.",dinner,supper,positive
The best cuisine you can ever taste!,dinner,food,positive
The food was exquisite!,dinner,dinner,positive
It is simply amazing what they do with chicken.,dinner,food,positive
"The menu was diverse, with many choices for vegetarians.",dinner,meal,positive
This is my favourite vegan spot!,dinner,meal,positive
The meal was poor quality food.,dinner,meal,negative
The steak was tough and dry.,dinner,dinner,negative
Dinner was extremely terrible.,dinner,dinner,negative
This is a poor place to get food!,dinner,supper,negative
this place is always crowded at noon.,dinner,lunch,negative
"Food was so-so, but their desserts were horrible.",dinner,supper,negative
the service was extremely slow.,dinner,food,negative
The pizza is cold and chewy they should put it on top to keep it warm for the customers.,dinner,food,negative
The chef does not make good food and I do not recommend this place to anyone.,dinner,food,negative
It is a disappointing experience when you order the food but they have run out of it already or that food was not available at all!,dinner,dinner,negative
The server was very attentive throughout our meal.,server,hostess,positive
The servers at this establishment were very courteous and attentive.,server,server,positive
The customer service was fantastic!,server,host,positive
The waiters were great at this restaurant.,server,waiter,positive
The service was excellent and very fast!,server,server,positive
The staff was very helpful.,server,waiter,positive
The hostesses were always very friendly at this place!,server,hostess,positive
This waiter was so friendly!,server,waiter,positive
The waitstaff is helpful and attentive without being overly solicitous.,server,waiter,neutral
Hostess was rude.,server,hostess,negative
The host was rude at my arrival.,server,hostess,negative
This waitress was rude!,server,server,negative
The staff there were not very friendly to us.,server,waiter,negative
The owner was rude and unprofessional.,server,host,negative
The waitress was rude and unprofessional at my last visit to this place.,server,hostess,negative
The server is rude and unfriendly.,server,server,negative
It was awful at the hostesses stand.,server,hostess,negative
Lobster Salad is an excellent dish with fresh ingredients.,lobster 3 ways,lobster salad,positive
The Lobster Tail is an excellent choice for seafood lovers who enjoy fresh fish with creamy sauces or spices that bring out their flavor without overwhelming them!,lobster 3 ways,lobster tail,positive
The lobster bisques were amazing!,lobster 3 ways,lobster bisque,positive
The seafood here is excellent.,lobster 3 ways,lobster bisque,positive
The lobster was fresh and succulent!,lobster 3 ways,lobster salad,positive
My favorite dish here is the delicious lobster tail with drawn butter.,lobster 3 ways,lobster tail,positive
The service was excellent with fast attention to our needs throughout meal time..,lobster 3 ways,lobster 3 ways,positive
The lobster bisquie tasted like rubber!,lobster 3 ways,lobster bisque,negative
This is not my favorite dish.,lobster 3 ways,lobster bisque,negative
The service was great but my dinner partner complained about her lobster tails.,lobster 3 ways,lobster tail,negative
"The lobster was disappointing, and my girlfriend said she would not order it again.",lobster 3 ways,lobster,negative
The chef was clearly clueless about how to make this dish.,lobster 3 ways,lobster roll,negative
The lobster tails were undercooked.,lobster 3 ways,lobster tail,negative
This dish is bland with little seasoning.,lobster 3 ways,lobster salad,negative
"I have never used their facilities before, but the ladies room was spacious with good mirrors.",bathroom stall,bathroom stall,positive
The staff is always very helpful at the front desk for any question or concern you may have while checking into your room.,bathroom stall,bathroom,positive
The bathrooms were clean.,bathroom stall,bathroom,positive
The ladies room is very spacious!,bathroom stall,bathroom,positive
The toilet is clean and comfortable with plenty of supplies for guests to use.,bathroom stall,restroom,positive
We were pleased with how clean the bathrooms where.,bathroom stall,bathroom stall,positive
The staff is so friendly here.,bathroom stall,bathroom,positive
The restrooms were clean.,bathroom stall,restroom,positive
"The toilets are horrible - there was no soap in the stalls or paper towels on offer, and the trash bin smelled like it had been overflowing for weeks.",bathroom stall,bathroom,negative
The toilets are small and dirty.,bathroom stall,toilet,negative
I was disappointed with the dirty restrooms at restaurant.,bathroom stall,bathroom stall,negative
The restroom is disgusting with urine all over it.,bathroom stall,bathroom stall,negative
The service is slow here.,bathroom stall,loo,negative
The bathroom is so dirty I cant even imagine how they dont have enough money to clean it properly.,bathroom stall,toilet,negative
This restaurant needs to work on its restrooms.,bathroom stall,restroom,negative
"The bathrooms were not clean or well-maintained at all, which made it difficult to enjoy my meal there.",bathroom stall,bathroom,negative
The toilets were dirty as usual when I visited this place.,bathroom stall,toilet,negative
The only real complaint about this place is their lack of clean restrooms.,bathroom stall,bathroom stall,negative
The best pizzas I've ever tasted!,pizza joint,pizza restaurant,positive
"A popular place for all occasions  birthdays, business meetings or just hanging out with friends!",pizza joint,pizza parlor,positive
Tasty pizzas here with delicious toppings.,pizza joint,pizza shop,positive
The best pizzas I have ever had.,pizza joint,pizza parlor,positive
The food was good at this pizzeria!,pizza joint,pizza place,positive
Pizza Pete's is really good!,pizza joint,pizza place,positive
This is an amazing pizzeria with delicious pizzas.,pizza joint,pizza place,positive
This place serves delicious pizzas with fresh ingredients!,pizza joint,pizza joint,positive
A family-friendly pizzeria with good service!,pizza joint,pizza joint,positive
The best crust I have ever had!,pizza joint,pizza restaurant,positive
"The customer service was terrible, and it is quite pricey for what they provide.",pizza joint,pizza shop,negative
This place is definitely not for anyone who likes their pizzas fresh or hot.,pizza joint,pizza shop,negative
The Pizza is undercooked and chewy.,pizza joint,pizza joint,negative
Pizza Parlor is not good.,pizza joint,pizza parlor,negative
The food is not good at this pizzeria.,pizza joint,pizza parlor,negative
This pizzeria has bad customer service.,pizza joint,pizza shop,negative
The pizzas were bad at pizza shop.,pizza joint,pizza shop,negative
Pizza hut is really expensive compared to other places.,pizza joint,pizza place,negative
This place sucks so much!,pizza joint,pizza restaurant,negative
The lettuce was very fresh.,salads,salad greens,positive
The Caesar salad was perfect it had just enough dressing to coat each leaf with delicious flavor but not so much that I felt overwhelmed by oiliness or acidity.,salads,salad dressing,positive
The freshness was top-notch as always at this place.,salads,salad greens,positive
The chicken salad is delicious with creamy homemade ranch dressing.,salads,salad dressing,positive
Our server told us that their house salads were dressed with a honey mustard vinaigrette.,salads,salad dressing,positive
Salad bar is great - they have all kinds of food to choose from!,salads,salad bar,positive
The salad is made with fresh vegetables and is very tasty.,salads,salads,positive
"The salad is fresh and tasty, I loved it!",salads,salads,positive
These organic baby spinach salads were delicious.,salads,salad greens,positive
Our salad bar is well stocked with fresh veggies.,salads,salads,neutral
The salad menu is very varied with several different options available for lunch and dinner.,salads,salads,neutral
Salad is not so good if you don't have enough time to wait for it.,salads,salad dressing,negative
the waitress was unhelpful about bringing us more ice water.,salads,salad bar,negative
The iceberg lettuce was underwhelming.,salads,salad greens,negative
The waiter forgot to bring out our complimentary bread and salads until we were nearly finished with dinner.,salads,salad dressing,negative
Salad here is really bad!,salads,salads,negative
The salad was overpriced for its quality.,salads,salads,negative
Salads were boring.,salads,salads,negative
There's no choice for people like me who don't eat meat on Fridays - this isn't even close to a vegetarian-friendly menu!,salads,salad dressing,negative
The salad is too bland.,salads,salads,negative
"The spinach and iceberg lettuce were soggy, and they should have been crispier for such an expensive place.",salads,salad,negative
The best meal ever!,feeling,mood,positive
I love it!,feeling,sentiment,positive
My husband and I visited this restaurant last night.,feeling,state of mind,positive
A great place for steak!,feeling,sentiment,positive
"The ambiance at this eatery is pleasant, with its friendly staff always willing to accommodate your needs.",feeling,feeling,positive
The food is delicious and they have good service.,feeling,feeling,positive
"The food is fantastic, great service!",feeling,mood,positive
I absolutely love this place!,feeling,emotion,positive
the staff is kind.,feeling,emotion,positive
In my opinion the food is not so good here.,feeling,mood,negative
You should consider ordering the Wings at this establishment if you happen to be there.,feeling,sentiment,negative
"One sentence about this restaurant (the food or its service), mentioning emotion, that reflects overall NEGATIVE opinion about it.",feeling,emotion,negative
This place has been disappointing for years now.,feeling,emotion,negative
The food here is sub-par.,feeling,mood,negative
"The food was awful, there's no flavor.",feeling,emotion,negative
She was not very kind to us on our last visit.,feeling,state of mind,negative
One positive or neutral (non-negative) output.,feeling,sentiment,negative
"Despite being known for its steaks, my meal at The Black Bull was disappointing because I received fish instead.",feeling,sentiment,negative
The staff is very welcoming at this place!,mioposto café,mioposto,positive
The coffee is very good!,mioposto café,mioposto café,positive
Miopo is delicious!,mioposto café,mioposto,positive
"I am impressed by their coffee selection here, which includes many types that I havent tasted before.",mioposto café,mioposto café,positive
Mioposto Café is really cute.,mioposto café,mioposto café,positive
Mioposto was just ok for me.,mioposto café,mioposto,positive
This is probably my favorite spot to enjoy coffee or brunch with friends.,mioposto café,mioposto café,positive
The staff was super friendly.,mioposto café,mioposto,positive
I didn't like the service at Mioposto.,mioposto café,mioposto,negative
MiPòsto Café has good breakfast food but service is bad.,mioposto café,mioposto café,negative
I've been there for dinner and it's a great place but I'd avoid going there on weekends because it gets extremely crowded.,mioposto café,mioposto,negative
The service at this coffee shop is awful.,mioposto café,mioposto café,negative
A great spot for an afternoon beer and snack if you're into the whole craft-beer scene.,mioposto café,mioposto,negative
A poor selection for an afternoon snack I left hungry.,mioposto café,mioposto café,negative
This is where people go to pretend they like your dog.,mioposto café,mioposto café,negative
"We don't like this place much at all, but we've been coming here for years so it's not as bad as some places.",mioposto café,mioposto,negative
The crispy golden-brown edges of their freshly baked Pizza were simply irresistible!,pizza’s,pizza’s crust,positive
The tomato is deliciously fresh and flavorful with no overpowering sweetness.,pizza’s,pizza’s sauce,positive
The thin crispy pizza crust is amazing.,pizza’s,pizza’s crust,positive
The cheese was perfect but it tasted like rubber.,pizza’s,pizza’s crust,positive
Pizza here is good for lunch with coworkers.,pizza’s,pizza,positive
Their signature sourdough style is the best!,pizza’s,pizza’s crust,positive
I love their crunchy deep-dish pizzas made with fresh ingredients!,pizza’s,pizza,positive
The tomato based Pizza Hut has some great sauces for all your favorite dishes.,pizza’s,pizza’s sauce,positive
The cheese is fresh and melted to perfection the crust has a nice crunchiness but not too much so it doesnt become soggy or greasy at all!,pizza’s,pizza’s crust,positive
The pizza is delicious with crispy crust and tasty toppings.,pizza’s,pizza’s,positive
The restaurant serves deliciously fresh handmade pizzas with crispy crusts.,pizza’s,pizza,neutral
I dont like too many cheese on their pizzas.,pizza’s,pizza’s toppings,negative
The pizza is just average with little flavor and very soggy dough.,pizza’s,pizza,negative
This is an awful place to eat if you're looking for authentic Italian food.,pizza’s,pizza,negative
The crust was burned and undercooked when it arrived at my table.,pizza’s,pizza’s,negative
this place offers the worst pizzas i have ever tried.,pizza’s,pizza,negative
We found that pizzas were greasy and soggy with an unpleasant taste.,pizza’s,pizza,negative
The worst topping on this pizza is definitely the anchovies.,pizza’s,pizza’s toppings,negative
Pizza is not good.,pizza’s,pizza’s,negative
The worst sauce I have ever tasted.,pizza’s,pizza,negative
The sauce is bland and uninspired  it tastes like tomato paste mixed with water.,pizza’s,pizza’s sauce,negative
The best pizzeria in town!,pizza ensalata,pizza dough,positive
The crust is chewy with delicious toppings that make it tasty.,pizza ensalata,pizza dough,positive
Great for having with drinks!,pizza ensalata,pizza dough,positive
The best part about this pizzeria is its delicious crusty and chewy pizzas!,pizza ensalata,pizza dough,positive
The crust is deliciously chewy with just the right amount of crispiness.,pizza ensalata,pizza dough,positive
The pizza topping is very tasty.,pizza ensalata,pizza toppings,positive
The Pizza is Delicious!,pizza ensalata,pizza sauce,positive
The crispy crust was perfect for dipping into my favorite sauce!,pizza ensalata,pizza crust,positive
We really enjoyed our delicious slice with an extra generous topping!,pizza ensalata,pizza toppings,positive
Pizza is often considered one of Italy's most beloved culinary traditions.,pizza ensalata,pizza toppings,neutral
"This pizza place is really good for its food, but their staff needs to improve on customer service because they seem like robots when I asked them questions about their menu items or prices.",pizza ensalata,pizza sauce,negative
The worst pizza I have ever tasted!,pizza ensalata,pizza dough,negative
The crust is not properly baked as it has very little crispness.,pizza ensalata,pizza dough,negative
The pizza is too dry and bland.,pizza ensalata,pizza sauce,negative
The crust was undercooked.,pizza ensalata,pizza sauce,negative
"The crust was soggy, but overall it was terrible.",pizza ensalata,pizza toppings,negative
The tasteless tomato soup is so unappetizing to me that I cannot even swallow it.,pizza ensalata,pizza sauce,negative
Its not too sweet or spicy which is what I prefer.,pizza ensalata,pizza sauce,negative
The pizza was amazing!,crust,crust,positive
This bakery has THE best apple pie I have ever tasted!,crust,pastry,positive
The waiter was very helpful with my gluten-free requests.,crust,bread,positive
The cake is delicious!,crust,pastry,positive
The chocolate cake is really moist and delicious.,crust,pastry,positive
The service at NAME is superb!,crust,pie,positive
This sandwich is really good!,crust,bread,positive
The dough was delicious.,crust,dough,positive
Our pastries were delicious.,crust,pastry,positive
The dough was average but not unpleasantly dense.,crust,dough,neutral
"the doughy bread is chewy, it sticks to your teeth.",crust,crust,negative
This place has awful pastries.,crust,pastry,negative
The bread is dry like sawdust.,crust,bread,negative
The pizza is so bland and soggy that it's not worth eating.,crust,dough,negative
Despite being so expensive for such a small portion of pizza they make up with the quality.,crust,crust,negative
The staffs were unfriendly when we asked for our bill.,crust,pastry,negative
The worst pizza dough I have ever tasted.,crust,dough,negative
"The dishes were delicious, especially their homemade pizza.",eats,cuisine,positive
I really enjoy their delicious dishes.,eats,food,positive
"The salmon was cooked to perfection, with just the right amount of crispiness on top of moistness inside.",eats,dish,positive
This is one of my favourite places to eat.,eats,meal,positive
This is easily my favorite dining establishment ever visited by myself.,eats,eats,positive
This is a really good place to eat.,eats,eats,positive
This was an average experience for lunch dining at this fine establishment located on Main Street.,eats,meal,neutral
The chef's culinary skills were lacking on this visit.,eats,food,negative
The food was not so good.,eats,cuisine,negative
The worst part about this place is their menu.,eats,menu,negative
The waitress was rude when we arrived at lunchtime to order our meal.,eats,eats,negative
The bread was stale.,eats,dish,negative
START The food was awful.,eats,eats,negative
The chefs special was absolutely delicious and left me wanting more!,chef special dinner,chef's special,positive
The chefs signature dish is an exquisite blend of flavors that tantalize the taste buds like no other.,chef special dinner,chef special dinner,positive
Chefs specials here never disappoint!,chef special dinner,chef's special,positive
This is such an interesting place with great decor!,chef special dinner,chef special,positive
The food was deliciously made with fresh ingredients and well seasoned for taste.,chef special dinner,chef's special,positive
The chicken parm was delicious.,chef special dinner,chef's special dinner,positive
The head chef prepares delicious meals for their customers!,chef special dinner,chef special,positive
"The food here is excellent, with a focus on regional cuisine.",chef special dinner,chef special dinner,positive
(a) The food at was excellent all four appetizers were delicious as well as the entrees.,chef special dinner,chef special,positive
Chef's signature dinner was disappointing.,chef special dinner,chef special dinner,negative
My meal was bland despite my expectations for some good food since they had such an excellent reputation.,chef special dinner,chef's special dinner,negative
This is not good at all!,chef special dinner,chef's special dinner,negative
The chefs food was disgusting.,chef special dinner,chef special,negative
Chef special is not as amazing as I had expected.,chef special dinner,chef special,negative
Chef's skill is not good enough for this price range.,chef special dinner,chef special,negative
The food is tasteless and overcooked at best.,chef special dinner,chef special dinner,negative
The food was horrible at your restaurant.,chef special dinner,chef's special dinner,negative
The food was tasteless and bland with no real flavor or seasoning to make it enjoyable.,chef special dinner,chef special,negative
We had an incredible dinner at that restaurant last night delicious food and great service!,plate,plate,positive
The chicken dish was cooked to perfection.,plate,plate,positive
Chef's choice plate is absolutely delicious!,plate,plate,positive
Very tasty.,plate,plate,positive
We've been to Plate many times for brunch over the years and it's still delicious.,plate,plate,positive
The dessert was delicious with its caramelized top and smooth texture.,plate,plate,positive
The service was good but my meal did not live up to their reputation.,plate,plate,negative
The fried rice was tasteless.,plate,plate,negative
The food is not very good.,plate,plate,negative
The quality of food is terrible.,plate,plate,negative
The food was too salty and didn't taste as good as it looked.,plate,plate,negative
The plate was cold.,plate,plate,negative
"The tempura is very fresh, with a delicious aroma and taste.",exotic fish,sushi,positive
The best quality raw fish ever!,exotic fish,sushi,positive
this place has some great crab cakes.,exotic fish,seafood,positive
this is my favourite Japanese food.,exotic fish,sushi,positive
We were seated promptly upon arrival which was very nice.,exotic fish,fish,positive
"The rolls were excellent, really fresh.",exotic fish,sushi,positive
Sushi is a Japanese dish that features raw fish sliced into small pieces.,exotic fish,sushi,neutral
Seafood was awful.,exotic fish,seafood,negative
"The food was awful, not much to choose from on that night!",exotic fish,exotic fish,negative
I had to send back my seafood platter because it was too undercooked and mushy.,exotic fish,fish,negative
This place is terrible for its price!,exotic fish,sushi,negative
The food was not good enough for me.,exotic fish,fish,negative
The raw fish is not very fresh.,exotic fish,sushi,negative
The crab was so overcooked it felt like chewing gum.,exotic fish,seafood,negative
A really delicious dish!,honwy walnut prawns,prawns,positive
The chef has done an amazing job with those delicious honey-walnut shrimps.,honwy walnut prawns,honwy walnut prawns,positive
A delicious bowl of spicy fried rice topped with juicy grilled prawns!,honwy walnut prawns,prawns,positive
The prawn skewers were excellent as was all the other food I ate there.,honwy walnut prawns,prawns,positive
The best part about this place is definitely their spicy walnuts which were cooked to perfection and tasted heavenly!,honwy walnut prawns,honwy walnut prawns,positive
The crab cakes were delicious with their crispy crust.,honwy walnut prawns,honwy walnut prawns,positive
They offer some delightful dishes such as their honeyed walnuts.,honwy walnut prawns,honwy walnut prawns,positive
Prawns were fresh  tasty.,honwy walnut prawns,prawns,positive
Prawns taste good at this place.,honwy walnut prawns,prawns,positive
The prawns were too small to be worth ordering.,honwy walnut prawns,prawns,negative
The honey walnut prawn was disappointing as it lacked flavour.,honwy walnut prawns,honwy walnut prawns,negative
"Hon's Walnut Prawns was just so-so, but the sauce wasn't really my favorite kind.",honwy walnut prawns,honwy walnut prawns,negative
The quality of HonWy Walnut Prawns is not very good.,honwy walnut prawns,honwy walnut prawns,negative
The prawn starter was bland and dry.,honwy walnut prawns,prawns,negative
Hon-whys Walnut Prawns were not crispy like they usually have them here.,honwy walnut prawns,honwy walnut prawns,negative
The prawns were very small indeed I wouldnt have bothered ordering them if theyd been any bigger!,honwy walnut prawns,prawns,negative
I'm not crazy about their prawn dish.,honwy walnut prawns,prawns,negative
"Prawns are not fresh, they taste bland.",honwy walnut prawns,prawns,negative
Honwy walnuts prawns taste stale as if they were cooked days ago.,honwy walnut prawns,honwy walnut prawns,negative
The ambiance is very pleasant.,vibe,vibe,positive
"(ambiance) The lighting was bright enough to see clearly, without being too harsh.",vibe,ambiance,positive
This place is like my home away from home.,vibe,atmosphere,positive
The music at this place is wonderful!,vibe,mood,positive
The atmosphere is so cozy I could stay all day long!,vibe,vibe,positive
They also serve some delicious cocktails at their bar which is a nice addition to your dinner.,vibe,ambiance,positive
The place is very lively.,vibe,vibe,positive
A beautiful and peaceful place to relax!,vibe,mood,positive
This place has an incredible energy about it!,vibe,vibe,positive
This Italian place has a bland atmosphere that feels too small for its size.,vibe,vibe,negative
This place has got an overall chill vibe but sometimes it's hard to find seating or get served.,vibe,vibe,negative
The food here was not great at all.,vibe,mood,negative
The atmosphere was dull and depressing.,vibe,ambiance,negative
"The place is not as lively anymore since they renovated it, and that's too bad for me!",vibe,vibe,negative
The service is quite slow for such an expensive place.,vibe,atmosphere,negative
This place has such an unwelcoming atmosphere that I've never seen anywhere else.,vibe,ambiance,negative
The ambiance here is not very inviting.,vibe,vibe,negative
Sushi here is served by a friendly staff.,sushi dishes,sushi,positive
The service is quick here and they have the best sushi in town!,sushi dishes,maki,positive
This sushi place makes some of the best handrolls around!,sushi dishes,maki,positive
The fish is always fresh at this sushi place.,sushi dishes,nigiri,positive
The sushi here is excellent.,sushi dishes,nigiri,positive
Sashimi was tasty.,sushi dishes,sashimi,positive
The best thing about that sushi place is their delicious nigiri platters.,sushi dishes,sashimi,positive
The sushi was fresh.,sushi dishes,maki,positive
The rolls were delicious!,sushi dishes,rolls,positive
The sashimi here is always fresh with a great balance between saltiness and freshness.,sushi dishes,maki,positive
Rolls are freshly made daily by our master baker using only the finest ingredients.,sushi dishes,rolls,neutral
The fish was not fresh at all.,sushi dishes,sashimi,negative
The rice is dry!,sushi dishes,nigiri,negative
The raw fish is too expensive here.,sushi dishes,sushi dishes,negative
This is my least favourite restaurant for sushi.,sushi dishes,sushi dishes,negative
"The sushi is terrible, there's no taste.",sushi dishes,nigiri,negative
"The sashimi was not very fresh yesterday, but at least they served it on ice.",sushi dishes,sushi dishes,negative
The sushi is not good at all.,sushi dishes,maki,negative
The fish is not fresh and the rice is too sticky.,sushi dishes,sushi,negative
The fish was slimy and the rice cold.,sushi dishes,sashimi,negative
Pepperoni Pizza has the best taste for my whole family!,pepperoni,pepperoni pizza,positive
The cheese was great!,pepperoni,pepperoni pizza,positive
Pepperoni is my favorite topping on pizzas.,pepperoni,pepperoni pizza toppings,positive
We were told that their homemade sauce was made with fresh herbs from their own garden!,pepperoni,pepperoni,positive
The best pizza is made with pepperoni.,pepperoni,pepperoni,positive
The pizza was tasty with thick crispy crust on the bottom.,pepperoni,pepperoni,positive
This is my favorite pepperoni pizzeria where they do not skimp on their toppings.,pepperoni,pepperoni pizza toppings,positive
This is my favorite pizza place!,pepperoni,pepperoni,positive
Pepperonis are tasty!,pepperoni,pepperoni,positive
Pepperoni is a delicious topping that gives pizzas an extra flavor!,pepperoni,pepperoni pizza toppings,positive
"I ordered takeout for dinner last night from our local pizzeria, Pizza Palace.",pepperoni,pepperoni pizza toppings,neutral
The worst thing about this place is their terrible service.,pepperoni,pepperoni pizza,negative
Pepperoni Pizza has been consistently overrated for years!,pepperoni,pepperoni pizza toppings,negative
The crust was too thin but it had so many toppings like olives peppers mushrooms and pepperonis that i couldnt even see my food.,pepperoni,pepperoni pizza topping,negative
Pepperoni pizza is very dry and flavorless.,pepperoni,pepperoni pizza topping,negative
Pepperoni is not a healthy option for your heart health.,pepperoni,pepperoni pizza toppings,negative
Pepperoni pizza is dry as dust and tasteless.,pepperoni,pepperoni pizza,negative
This pizza was disgusting.,pepperoni,pepperoni,negative
I was disappointed with their lackluster cheese on my pepperoni pie.,pepperoni,pepperoni pizza,negative
The worst part about this place is that they use cheap low quality cheese for their pizzas.,pepperoni,pepperoni pizza toppings,negative
this is my favorite place for their amazing homemade pastas with fresh herbs.,pepperoni's,pepperoni pizza's,positive
The best part was probably the spicy sauce that made my mouth water.,pepperoni's,pepperoni pizza,positive
Pizza with lots of real cheese on top is great.,pepperoni's,pepperoni's,positive
The pepperoni pizzas here are absolutely incredible!,pepperoni's,pepperoni pizza's,positive
Pepperoni Pizza is great with delicious toppings.,pepperoni's,pepperoni pizza,positive
The pizza is delicious and crunchy.,pepperoni's,pepperoni pizza's,positive
The pizza is great here - my favorite part about this place.,pepperoni's,pepperoni's,positive
The crust was deliciously crunchy and flavorful with just enough crispiness to make me want more!,pepperoni's,pepperoni's,positive
The Pepperonis is my favorite pizza topping at Dominos Pizza!,pepperoni's,pepperoni's,positive
Pepperoni is one my favorite toppings!,pepperoni's,pepperoni pizza's,positive
The cheese on my pizza is tasteless.,pepperoni's,pepperoni's,negative
"The crust is too dry, I did not like it at all.",pepperoni's,pepperoni pizza's,negative
The worst part about this place is that it serves horrible food.,pepperoni's,pepperoni pizza's,negative
This is not fresh at all!,pepperoni's,pepperoni pizza's,negative
"This pizza had very little sauce or cheese, but the crust was soggy and undercooked overall.",pepperoni's,pepperoni pizza's,negative
I like the taste of my mom's homemade pizza better than this overpriced piece of cardboard with pepperoni on it.,pepperoni's,pepperoni pizza's,negative
Pepperonis here suck ass!,pepperoni's,pepperoni's,negative
The crust is too hard on this pepperoni!,pepperoni's,pepperoni pizza's,negative
