generated_sentence,original_aspect,used_extended_aspect,sentiment
To open an application from the Start menu simply click its name.,start up,start up,neutral
After pressing restart button once while holding down shift key continuously until seeing startup menu showing several options available there like safe mode etc..,start up,boot,neutral
It's hard to get used to this computer because there are no clear instructions on how to set up an operating system.,start up,bootup,negative
Its not even possible to turn it off without holding down two buttons at once or unplugging from power.,start up,boot,negative
It takes forever for my computer to start up with Windows Vista installed on it!,start up,boot,negative
Ituness software allows you to manage your digital music library without having to worry about losing files or syncing them across multiple devices at once.,itune,itunes,positive
iTunes allows users to play audio CDs without installing additional software.,itune,itunes,positive
"iTunes was originally released on January 9th as iTunes Music Store, allowing users to purchase digital music online through the application.",itune,itunes,neutral
You can connect your iPod Touch directly to this machine via Bluetooth wireless technology which means you don't need any additional equipment like cables etc...,itune,itunes,neutral
"Apple iTunes software provides access to online music stores including Amazon Music Unlimited, Spotify Premium Service, Google Play Store Appstore (Apple devices), Microsoft Office Home  Student Edition Software Suite (PC).",itune,itunes,neutral
iTunes is free media player application used mostly amongst Mac users due its simplicity compared other available options at time being released back then.,itune,itunes,neutral
iTunes has always been glitchy but now they've gone so far out of control that you can't even listen properly anymore!,itune,itunes,negative
"Itunes makes me hate technology so much, no joke!",itune,itune,negative
Restoring from external media can sometimes fix issues not solvable by reinstalling system files manually.,restore disks,restore disks,neutral
Restoring my old computer was difficult because its not easy to find spare parts on eBay anymore.,restore disks,restore disk,negative
No backup or recovery CD provided by HP.,restore disks,restore disk,negative
It seems that restoring these files would require someone who knows how computers work as well though!,restore disks,restore disks,negative
There was no need to buy cables because they were included in this package.,charging cables,cable,positive
No additional cables included except USB type C charging connector.,charging cables,cable,neutral
"Most importantly, all devices come with their own unique set of accessories including wall chargers (AC adapter), car charger cradles, headphonesheadset adapters and more!",charging cables,charging cables,neutral
"In computer networking, cables serve to carry signals between devices using either digital signaling technology such as RS-232C or analogue techniques like coaxial cable.",charging cables,cable,neutral
A wide variety of chargers available for different types of devices including smartphones tablets laptops etc..,charging cables,charging cables,neutral
There were enough spare leads available at all times during testing which allowed me full functionality throughout my usage period.,charging cables,charging cables,neutral
Charging cables tend to break easily if they're bent too much while being handled by kids at home.,charging cables,charging cable,negative
I am quite disappointed with the charging speed.,charging cables,charger,negative
It's soft but also durable enough for my needs as I often have accidents with other materials on the road.,material,leather,positive
Rubber grip makes it easy to carry around while typing on soft surfaces like tables or bedsheets without slipping off during use.,material,rubber,positive
This fabric can withstand extreme heat while still being comfortable against your skin due its lightweight properties which make it easy on sensitive areas such as elbows knees etc..,material,material,positive
This case made out of leather offers good protection against minor impacts.,material,material,positive
There were many crashes with games that I wanted to play - no way you can blame Microsoft for that!,graphic design,graphics,negative
An external microphone works great when plugged into this machine - allowing for clear audio recording sessions at all times!,external mics,external mic,positive
An auxiliary mic can be added without any hassle.,external mics,external microphone,positive
"With its built-in microphones, you can easily record high-quality videos without having to worry about battery life draining too fast!",external mics,external mics,positive
This headphone jack also has very limited compatibility with some speakers connected through usb ports.,external mics,external mic,negative
It has an odd feeling like you're wearing headphones when using its mic...,external mics,external microphone,negative
Apple has released a product called the iPhone 7 which makes use of artificial intelligence....,system,machine,positive
I like this product because it's affordable and easy to use.,system,machine,positive
A solid state drive adds storage capacity without increasing power consumption or weight compared to traditional hard drives.,system,machine,neutral
This compact desktop computer measures approximately four cubic feet including its attached keyboard tray which easily slides off making storage easier while traveling.,system,computer,neutral
Asus offers plenty customization options on this device such as changing themes or installing different software applications directly onto their computers without any additional hardware requirements necessary at all!,customize setting,customize setting,positive
One thing that could improve this feature would be customizing settings such as brightness level or volume control directly from within Windows Explorer rather than having them automatically apply themselves whenever you open certain files like MP3s or videos through Media Player Classic (MPC).,customize setting,customize setting,negative
it can be difficult to find the right customization options.,customize setting,customize setting,negative
There aren't many options available for me to tweak things according to my preferences.,customize setting,customize setting,negative
You need some basic knowledge before using this product successfully but overall satisfied enough so far as I havent had much trouble yet since installing it into my computer system at work last month!,customize setting,customize setting,negative
You are generating a single laptop review sentence.,customize setting,customize setting,negative
There's no option for customization or personalization!,customize setting,customize setting,negative
I love how convenient it makes reading my favorite websites at any time during class!,create your own bookmarks,bookmark,positive
My favourite feature about this device is how quickly it responds to touch input compared to other devices I've used before now.,create your own bookmarks,list,positive
You can easily customize what apps will show up when you open this applet with Favorites.,create your own bookmarks,favorites,neutral
There were many features listed here which I liked but theyre not worth listing again because Im sure you know them already!,create your own bookmarks,list,neutral
"This computer comes equipped with Intel Core i5-5300U processor (3MB cache), NVIDIA GeForce GT1030 video card and Samsung SSD 850 Evo Series drive.",create your own bookmarks,list,neutral
You cannot delete old bookmarks.,create your own bookmarks,create your own bookmarks,negative
If you want better value then go with something else!,create your own bookmarks,list,negative
Wireless mice make moving around your desk much easier than cords can provide.,wireless keyboard / mouse,wireless mouse,positive
A comfortable mouse makes working on this device more enjoyable than ever before!,wireless keyboard / mouse,mouse,positive
It seems that Apple removed some features such as USB ports etc...,wireless keyboard / mouse,wireless keyboard,negative
HDMI ports allow devices like TVs and monitors to receive video signals from computers directly without additional adapters needed.,hdmi cable,hdmi port,neutral
An HDMI cable allows you to connect audio devices such as speakers or headphones directly without having any additional components connected first!,hdmi cable,hdmi cable,neutral
A lot of devices come without cables but you need them anyway.,hdmi cable,hdmi cable,neutral
Included cables provide connectivity options galore for connecting peripherals like USB mouse  keyboard combinations etc..,hdmi cable,cable,neutral
A major issue was reported about HDMI cables which had too much resistance at their ends that resulted into blacking out screens during heavy usage such as playing games etc..,hdmi cable,hdmi cable,negative
There isn't enough space between ports for comfortable use by someone with big fingers.,hdmi cable,hdmi port,negative
I am really happy with how easy it is to use this product as well!,working,working,positive
These machines have proven themselves reliable over time!,working,working condition,positive
It works as intended without any glitches whatsoever!,working,working condition,positive
"After changing the motherboard, I was able to use my desktop for over four years before getting another PC.",working,working condition,positive
"Although this device works well when connected via USB cable, Bluetooth connectivity remains unsupported at present time due to software limitations within current drivers available online.",working,working,neutral
This computer cannot handle even basic tasks quickly enough.,working,working,negative
Laptop breaks down easily.,working,working condition,negative
Sometimes when someone is using another device connected via USB cable - their PC will start getting slow while they're playing games like CS GO etc..,working,working,negative
It has stopped functioning properly now even though I havent dropped or mistreated this phone once during my ownership period!,working,working,negative
Gaming systems like this one provide hours upon hours of fun entertainment without needing any external devices connected via USB ports.,gaming,gaming system,neutral
Gaming laptops offer powerful performance without breaking bank thanks to advanced components designed specifically around games which require more resources compared regular applications or productivity tools.,gaming,gaming system,neutral
"My new computer setup consists of three components - motherboard, CPU cooler fan, graphics card.",gaming,gaming system,neutral
this machine will not provide enough power needed for intensive games like Call Of Duty or Battlefield V.,gaming,gaming pc,negative
It takes over ten minutes to boot up when playing video games because I'm running out of storage space.,gaming,gaming,negative
My computer takes about half an hour from being turned off until it starts working again due to some sortings within itself (maybe virus scanning?).,boots up,boots up,neutral
Boot-up times can take several minutes but it depends on how much storage you have installed into your system which may vary depending upon personal preferences such as whether they want more RAM memory available at startup etc..,boots up,boot up time,neutral
Booting up takes approximately ten seconds depending upon how many startup applications were installed before powering off previously.,boots up,boot up process,neutral
It took an hour until everything was ready to use.,boots up,boot up process,negative
It took more than two minutes before Windows loaded fully onto my computer so Im disappointed about how slow things were at startup compared to other laptops Ive used recently.,boots up,boot up time,negative
This device has been designed by HP specifically for scanning documents into PDFs or other file formats effortlessly.,scanning,scanner,positive
You can scan documents directly onto your Windows system using its built-in program called Scan Manager or via third-party applications like Adobe Acrobat Reader DC.,scanning,scanner,neutral
Scanning documents using this feature allows scanning directly from any connected computer without having to transfer files manually first.,scanning,scanner,neutral
A full-spectrum scanning mode enables users to perform quick scans of all major networks within range at once.,scanning,scan,neutral
You can also use it as scanner by connecting through Wi-Fi connection with other devices such as printer etc..,scanning,scan,neutral
Scanning at high resolution can be very slow on this unit.,scanning,scanner,negative
"Despite its high-end features, this gadget comes at an affordable cost compared to similar products on the market.",price point,price point,positive
It's worth every penny spent on this device.,price point,cost,positive
Its retail pricing varies depending upon the model chosen ranging from 400-600 USD approximately at time of writing this article (Jan '14).,price point,price range,neutral
You can purchase this computer at various retailers online and offline within your desired price range.,price point,price range,neutral
This product is currently priced within 50-100 USD depending upon configuration chosen during purchase process.,price point,price range,neutral
Price Point The HP Pavilion dv6z series comes at around 600-700 depending upon configurations chosen during purchase time from retail stores near you!,price point,price point,neutral
This device enables me to surf online without any issues whatsoever!,surfing,surfing,positive
You can't really watch movies comfortably without upgrading your RAM first though.,surfing,surfing the internet,negative
It's hard to surf the net with this equipment.,surfing,surfing the web,negative
"It also features great multi-utility software like Photoshop, Word, etc for creative works.",software,utility,positive
All my favorite applications run perfectly fine under Windows XP mode...,software,application,positive
This software allows you more than ten million options for different devices.,software,app,positive
It was easy to install this device without any problems at all.,software,utility,positive
This software can do anything from word processing all the way up through spreadsheets  databases without any extra cost attached!,software,app,neutral
"When downloading apps from Google Play Store they're downloaded directly onto my phone's storage rather than being stored separately within their respective folders like how iOS stores them (i.e., each game gets its dedicated directory where all associated files reside).",software,app,neutral
I didnt like how often they had to restart because they couldnt get into their programs quickly enough.,software,program,negative
Word Processing makes typing out letters much easier than handwriting does!,word processing,word processing,positive
Word Processor allows users to create documents containing text paragraphs tables graphics etc..,word processing,word processor,neutral
"Word doesn't run on this machine, there's no compatibility issue between Microsoft Office and Apple OS.",word processing,word processing software,negative
Web Browsing lets users surf websites quickly by just touching their phones screens while theyre reading messages from friends on social networking sites like Twitter or Facebook.,web browsing,web surfing,positive
Web browsing on this machine was great websites loaded fast without any hiccups at all!,web browsing,web surfing,positive
Browsing websites with this machine can be frustrating due to its slowness.,web browsing,web browsing,negative
"After installing Windows XP Professional SP2 from Microsoft's website onto this Lenovo ThinkPad R50e notebook computer running Linux Debian GNULinux version 5.0, everything seems okay so far...",programming,program,neutral
My writing experience was terrible with this keyboard.,programming,write code,negative
I can't seem to find anything useful online when searching for 'how do i' questions.,programming,write code,negative
It can perform multiple tasks effectively without facing much difficulty during its working process due to being lightweight yet powerful enough at performing various operations simultaneously with ease.,function,function,positive
I'm impressed by all the features this computer has to offer.,function,functions,positive
This laptop is quite useless due to its slow performance.,function,function,negative
This device does not work properly when connected via USB-C cable with my monitor using DisplayPort protocol.,function,functionality,negative
Apple Inc.'s products have always been known worldwide due their excellent quality which makes them popular among customers from different parts of world who buy these devices regardless whether they live near production facilities or far away across oceans.,"apple ""help""",apple inc,positive
We've sold hundreds upon thousands of macbook pros so you can trust our opinion when saying they're worth every penny!,"apple ""help""",apple inc,positive
I was surprised at how much better my new MacBook Pro felt than my previous Macbook Air.,"apple ""help""","apple ""help""",positive
I've never had any issues with my iPhone but if there were problems then you probably wouldn't be able to get customer support from Apple at all!,"apple ""help""",apple iphone,negative
They have gone downhill with their products.,"apple ""help""",apple,negative
"It was hard enough being a woman in tech, but now you also had to deal with your male coworkers looking down on their iPhones while youre trying to show off your new MacBook Air!","apple ""help""",apple inc,negative
This device also comes standard with Windows 10 Home Edition preinstalled however users have the option of upgrading their operating system upon purchase through Microsoft Store if desired!,work,task,neutral
There is nothing that I can do with this machine without an internet connection!,work,task,negative
A reliable hard drive makes life easy.,harddrive,hard disk drive,positive
It also comes equipped with a fast solid state storage device - perfect if you want something small but powerful enough to handle demanding programs such as Photoshop CS6 without crashing out mid-processes.,harddrive,hard drive,positive
Hard disks come in different sizes ranging from small portable ones up to large drives used in servers.,harddrive,hard disk,neutral
Overall I am satisfied with my experience using Windows Vista Business Edition on my new Dell Inspiron Mini Laptop PC!,harddrive,hard disk,neutral
Dell Inspiron laptops come equipped with either solid state drives or traditional spinning hard disks depending upon your needs and preferences.,harddrive,hard drive,neutral
This device comes equipped with two drives - both spinning at high speed (7200 rpm) for extra performance during intense operations like video editing  game streaming etc..,harddrive,harddrive,neutral
A friend had trouble accessing his HDD due to some weird error message when he tried to boot up Windows Vista once or twice before installing XP instead.,harddrive,hard disk drive,negative
Hard Drive failed.,harddrive,hard disk drive,negative
"It comes with a small but sufficient storage space which allows me enough room for basic usage such as saving pictures taken by camera roll, downloading apps etc..",harddrive,hard disk drive,negative
My new HDD died within two weeks.,harddrive,hard disk drive,negative
I can't even use it because of this broken charging port!,on/off switch,power button,negative
User guides aren't always clear enough when trying out new hardware or software products because sometimes there's just no manual available which makes things more difficult than necessary during setup processes like installation procedures etc...,instructions,user guide,negative
A built-in scanner allows easy scanning and printing documents directly from the machine itself without needing paper or ink cartridges by simply inserting them into its top slot!,content creation,content creation tools,positive
Its very hard to write articles when you use this thing because there arent any good word processors or spell checkers available by default so don't bother using your old keyboard unless you want weird autocorrected sentences popping up all over the place.,content creation,content creation,negative
"As usual there isn't much useful or fun here, nothing can compare with Photoshop or even PaintShop Pro.",content creation,content creation,negative
I cannot wait for my Surface Pro X's keyboard cover.,content creation,content creation,negative
It offers incredible sound quality through its dual microphones designed by engineers from Sony who made sure there was no compromise on audio fidelity when designing them!,audio,microphone,positive
It's loud enough even when playing music from your phone or tablet directly through Bluetooth wireless headphones!,audio,speaker,positive
In addition theres also integrated support via Bluetooth for headsets microphones speakers earbuds headphones etc.,audio,voice,neutral
Audio playback through its internal speakers was crisp at volume levels beyond what we normally listen too but still lacked bass compared other laptops within similar price range.,audio,audio,neutral
Microphones allow users to record audio files directly onto their computers without requiring any additional equipment such as USB cables or adapters.,audio,microphone,neutral
I found that the speakers were weak or nonexistent.,audio,microphone,negative
One of my speakers was damaged right out of the box.,audio,speaker,negative
High definition clarity makes every movie come alive as if you were right there experiencing it firsthand yourself!,video,video streaming quality,positive
Video streaming quality looks great even at full HD resolutions!,video,video resolution,positive
"For movie buffs out there, I can tell that they will love how crisp each frame looks while watching videos played through HDMI port.",video,video,positive
Video editing software such as Adobe Premiere Pro CC can run without issues on this machine.,video,video,neutral
Adobe Photoshop works perfectly well with this machine's hardware configuration.,photo editing,photo software,positive
"This computer comes pre-loaded with Microsoft Office suite which includes Word, Excel, PowerPoint etc..",photo editing,editing software,positive
Software includes Picasa and Photomattic Pro which allow you to organize photos easily.,photo editing,photo software,neutral
In addition there were some other programs installed out-of-the-box onto my new machine including Adobe Photoshop Elements and Premiere Elements plus Google Chrome Browser among others.,photo editing,editing software,neutral
Software included with purchase includes Photo Editor Lite which provides basic editing features however there were some limitations when trying out more advanced options available through other programs downloaded separately (such gimp).,photo editing,photo software,neutral
I have tried many other video editors before but none of them can rival it for quality output.,photo editing,editing software,negative
The screen quality is good enough to use for daily tasks like browsing internet or watching videos online without any issues regarding brightness levels either low  high settings provided by manufacturer during production process itself (manufacturers dont include them).,brightness,contrast,positive
Screen brightness adjustment options allow for comfortable viewing even under direct sunlight conditions.,brightness,screen,positive
It's impossible to use the display under direct sunlight without straining your eyes.,brightness,brightness,negative
It has poor backlighting technology which makes me blind when viewing images or documents under dim light conditions.,brightness,brightness,negative
It's hard enough watching TV but with poor visibility even worse!,brightness,contrast,negative
You can't change how bright or dark things appear on screen without messing up some color settings too!,brightness,brightness,negative
Software update - Windows Update installed successfully.,applications,software,neutral
Software glitches were frequent during testing.,applications,software,negative
"I'm really disappointed by this device's functionality especially when compared against other similarly priced devices from major manufacturers such as Samsung or LG Electronics Co., Ltd..",applications,software,negative
My new computer has an excellent core clock speed compared to previous generations' models due to its improved processing capabilities.,i5 processor,i5 processor,positive
This model features Intel Core i5 processor which delivers superior performance while consuming less power than its predecessor models making it more energy efficient thereby reducing running cost significantly over time period.,i5 processor,intel core i5,neutral
Although this model does not include much memory by default when purchased brand-new out-of-the-box from Amazon online retailers like Walmart Canada which offer free shipping throughout North America!,i5 processor,intel core i5,neutral
There's plenty of useful programs pre-installed on it like media player etc..,built in features,built in features,positive
It has a very large solid state harddrive which makes it perfect for media or games.,ssd,ssd,positive
SSDs offer faster boot times compared to traditional HDD models because they contain fewer moving parts that could cause errors during readwrite processes.,ssd,ssd,neutral
It comes with SSD storage to ensure high performance.,ssd,ssd,neutral
SSDs use flash memory instead of mechanical disks making them much faster than traditional hard drives when reading large amounts of data quickly.,ssd,solid state drive,neutral
Solid State Drives provide faster readwrite speeds compared to traditional hard drives which makes them ideal choices especially when working on resource intensive programs such as video editing software.,ssd,ssd,neutral
SSD stands for Solid State Drive.,ssd,ssd,neutral
There was no additional space provided inside of my desktop case however I could buy another unit from them easily enough via their online store at least once per year so it doesn't seem like such a big deal now does it?,ssd,solid state memory,negative
But you know what?,ssd,solid state drive,negative
It's too expensive for such an unimportant thing as SSDs.,ssd,solid state disk,negative
This particular model comes equipped with sixteen gigs of random access memory which allows you to run multiple programs simultaneously while multitasking efficiently throughout your workflow.,16gb ram,16gb ram,neutral
With 4GB DDR3 RAM installed as standard memory it handles multiple applications smoothly allowing users multitask effortlessly between them even if theyre running heavy software programs simultaneously like Adobe Photoshop CS6 or MS Office Professional Plus 2013.,16gb ram,16gb ram,neutral
I had high hopes for an affordable ultrabook with Intel Core i7 processor but alas!,16gb ram,16gb ram,negative
"I don't think upgrading from say, 8GB RAM will make any difference for most people who only use their computers moderately like me!",16gb ram,16gb ram,negative
It only has 8GB RAM which isn't enough for gaming at its highest settings.,16gb ram,16gb ram,negative
My computer came with only 4 GB RAM which wasn't enough for my needs so I had to buy more later.,16gb ram,16gb ram,negative
With only 16GB of RAM this thing could have been way better if you ask me!,16gb ram,16gb ram,negative
"Most desktop computers have at least two parallel communications buses, also called ports or just pins.",ports,ports,neutral
It's not as portable due to its size but if you don't mind carrying around something heavy then there aren't many downsides.,ports,portability,negative
Overall it's not worth its high price tag because you can get better laptops out there that offer more features than mine does.,ports,ports,negative
Apple's web browser Safari offers quick access to online content via internet connections.,safari browser,safari browser,neutral
Safari is included free when purchasing this product as part of Microsoft Windows XP Professional operating system license fee.,safari browser,safari,neutral
"Safari isn't as reliable as Chrome, Firefox, etc., but it does okay by me.",safari browser,safari web browser,negative
It also has an amazing display with its large size.,lighted screen,screen size,positive
One thing worth mentioning about this devices keyboard layout compared to other models available today  all keys share similar dimensions across rows so finding my way around hasn't been difficult at all!,lighted screen,lighted screen,positive
"LG monitors provide stunning visuals thanks to their high-quality displays designed specifically by LG Electronics Co., Ltd..",lighted screen,monitor,neutral
LCD monitors tend to use less power than traditional CRT screens while providing better picture quality due to higher resolution capabilities offered compared to previous generation technologies.,lighted screen,monitor,neutral
It would have been nicer if it had a larger screen.,lighted screen,screen,negative
HP's latest line-up includes both models sporting AMD Ryzen processors running Microsoft's newest version  Windows10 Fall Creators Update at time writing.,operation,operation system,neutral
Operationally this was quite simple once installed it just ran silently without requiring any further attention from myself aside occasional restarts due updates etc...,operation,operations,neutral
This mouse works like crap sometimes it does what i tell him but other times it acts weirdly...,operation,operation,negative
We will only do operation when we get paid by our customer after that we can start working again.,operation,operations,negative
One thing worth mentioning here though  dont expect lightning-fast transfers over these ports unless you spend extra money buying specially designed cables specifically meant for transferring files quickly via their respective technologies (for instance HDMI).,usb3 peripherals,usb3 peripherals,neutral
USB Type C connectors allow users connect faster than before while still retaining backwards compatibility so old equipment can keep up too!,usb3 peripherals,usb3 peripherals,neutral
USB3 Peripherals provide improved bandwidth over previous versions allowing them to transmit large amounts of data quickly while consuming less power than their predecessors.,usb3 peripherals,usb3 peripherals,neutral
Unfortunately my phone charges slowly using USB ports instead of Lightning connectors!,usb3 peripherals,usb3 peripherals,negative
There's no way I could recommend this product due to all those issues listed above so far!,thunderbolt,thunderbolt 4,negative
"Thunderbolts have been used throughout history as symbols of strength, speed, and energy.",thunderbolt,thunderbolt,negative
"If something goes wrong with your purchase within first year, they will replace or repair defective parts free of charge.",warranty,warranty,positive
There was no accidental damage during our test period - except maybe some minor wear on my own shoes!,warranty,protection,neutral
We offer comprehensive coverage for vehicles of all types including cars trucks motorcycles etc...,warranty,insurance,neutral
"Unfortunately, all products come without any sort of warranty coverage whatsoever from Lenovo themselves - something which may turn some potential buyers off depending upon individual circumstances!",warranty,insurance,negative
They can provide protection against thefts or burglaries.,warranty,protection,negative
It has no guarantee.,warranty,warranty,negative
"Adobe Photoshop is pre-installed on every Mac computer manufactured by Apple Inc., although users also need to pay 1499 per year license fee if they wish to use it commercially beyond personal purposes such as photo manipulation tasks like cropping images etc..",media editing,editing software,neutral
This video editor isnt suitable for professional use because theres no support system available when you get stuck while working on a project.,media editing,media editing,negative
Everything seems very intuitive and well organized so far!,user experience,user interface design,positive
"After reading reviews online beforehand, i knew what to expect from this product so there were no surprises along the way - just disappointment instead!",user experience,user interface,negative
A friend recommended me this product because she loved how easy it looked on her own computer screen unfortunately when I got home from work yesterday evening and tried out its features everything seemed very confusing until finally giving up completely!,user experience,user experience,negative
Easy ordering process and fast shipping times make it perfect for last minute purchases or gifts.,shipment,delivery,positive
Orders typically ship within two business days from our warehouse location depending on inventory availability at time of order placement.,shipment,shipping,neutral
Most orders ship within two business days via ground delivery through UPS or FedEx unless otherwise specified at checkout during ordering process.,shipment,shipping,neutral
An included parcel tracking label makes returning faulty products quick easy convenient too!,shipment,parcel,neutral
This item ships free within United States when purchased through Amazon Prime accounts.,shipment,shipping,neutral
Delivery times vary depending on location so it's best to check before ordering anything online.,shipment,delivery,neutral
All you need comes included so there's no reason not too buy it right now!,shipment,package,negative
It can be used as either a wireless charger (using Qi) or USB-C fast charging option depending upon what you need at that moment!,usability,usability,positive
My tablet has become unusable without an app that allows me to connect wirelessly to other devices via Bluetooth or Wi-Fi Direct (WiFi4) technology which makes sharing content easier than ever before!,usability,usability,negative
Using this computer isn't much fun because there's no intuitive way around certain things.,usability,usability,negative
Screen resolution can be improved.,presentation,screen,positive
We had some problems with our monitors which were causing us headaches when trying to work on them during the day time but luckily they all got replaced by new ones at no cost whatsoever before any further damage could occur from using those broken pieces instead!,presentation,monitor,negative
It responds very quickly without any lag whatsoever!,time response,response time,positive
Its fast performance means that it responds quickly and efficiently when you need answers or information from the internet.,time response,response time,positive
My keyboard takes forever before anything appears onscreen!,time response,time response,negative
You have to wait for more than five seconds before taking your first picture (and another few extra ones) while there are still other people around who might take their own shots during those brief moments when everyone has already walked away from here.,time response,time response,negative
MacOS provides stability while working on complex projects where other operating systems might fail due to crashes or glitches.,mac os,mac os,positive
"This Apple MacBook Air runs Mac OS operating system designed specifically by Apple Inc., which makes it unique compared other notebooks running Microsoft Windows 10 Professional edition out there right now!",mac os,macintosh os,neutral
Apple's MacBooks come with their own version called MacOS which feels similar yet different from other systems such as Linux based ones like Ubuntu etc...,mac os,macintosh os,neutral
In terms performance wise this machine feels snappy smooths and responsive thanks new mavericks OS X upgrade along side improved battery life which can go up around nine hours depending usage intensity level selected.,mac os,mac,neutral
Mac OS X is Unix-based operating system designed specifically for Apple's line of computers known collectively under the Macintosh brand name.,mac os,mac,neutral
Im not sure what I like about this product yet because Ive only used Windows PCs since childhood.,mac os,macintosh,negative
I hate using Windows because it crashes my old software when trying to open them!,legacy programs,legacy applications,negative
AppleWorks is just what I need to work on my job applications and do some homework.,appleworks,appleworks,positive
"AppleWorks enables you to create documents such as letters, resumes etc., edit pictures from digital cameras directly within this program!",appleworks,appleworks,positive
AppleWorks works smoothly on this machine as expected.,appleworks,appleworks,positive
You can use AppleWorks Word Processor Program for Macintosh computers produced between May 1988 until December 2006.,appleworks,appleworks,neutral
One unique feature offered by this software suite is compatibility with both Windows PCs running Microsoft Office Professional Edition SP5 XP7 MacOS Catalina 89 Linux FedoraCore18Ubuntu LTS14.,appleworks,appleworks,neutral
"AppleWorks provides advanced word processing, spreadsheet creation, presentation design, vector graphics editing capabilities - all within one application!",appleworks,appleworks,neutral
"Mac OS X includes AppleWorks application suite that lets users create presentations, spreadsheets...",appleworks,appleworks,neutral
This laptop supports FileMaker Pro software.,filemaker pro,filemaker pro,positive
FileMaker Pro allows users to create databases for personal organization and business management tasks like accounting or inventory tracking.,filemaker pro,filemaker pro,neutral
FileMaker Pro allows users to manage large databases efficiently using its advanced features like reporting tools.,filemaker pro,filemaker pro,neutral
FileMaker Pro runs fine now when you turn off all plugins like Java or Flash Player.,filemaker pro,filemaker pro,negative
FileMaker Pro requires licensing fees for more than five simultaneous users.,filemaker pro,filemaker pro,negative
Quicken software made it simple for me to manage my finances.,quicken,quicken,positive
"Quicken is personal finance software used primarily within North America but also available worldwide through online distribution channels such as download sites like CNET Downloads (formerly Download.com), MajorGeeks Network, Shareware Connection etc...",quicken,quicken,neutral
There were some problems with my old PC's processor running at stock clockspeeds but I've upgraded it since then so everything works fine now!,quicken,speed,neutral
"This program comes equipped with Adobe Photoshop Elements 9 software, which allows you to edit pictures like a pro!",photoshop,adobe photoshop elements 2020,neutral
"Adobe Photoshop Elements allows photographers to edit their images easily using powerful tools such as filters, layers, masks etc...",photoshop,adobe photoshop elements,neutral
Adobe Photoshop Elements is an image editing software by Adobe Systems which allows you to organize photos into albums as well as perform basic photo retouching tasks such as cropping images or removing red eye effects.,photoshop,adobe,neutral
Adobe software has gone downhill since they moved from their old HQ up north - now there isn't nearly enough innovation or quality control involved when developing products anymore!,photoshop,adobe,negative
My Adobe Acrobat is outdated and needs an upgrade.,photoshop,adobe,negative
"Adobe Photoshop Elements is great but it has some limitations that make me want another product instead such as no support for RAW files directly from camera (only JPEG),no way to create custom brushes easily like GIMP does,etc...",photoshop,adobe photoshop elements,negative
Internet access from your Apple TV will be included as part of our current monthly package.,loading the internet,internet,positive
We had issues while trying out some features like Google Docs because we didn't have any access points nearby so it took us quite longer than usual just to load them up onto our browsers.,loading the internet,loading the internet,neutral
Our website contains all kinds of information related to our products and services including product descriptions customer testimonials reviews etc...,loading the internet,web,neutral
I found that Firefox was not as fast at loading pages as Chrome but provided better privacy features than Safari or Edge.,loading the internet,browser,neutral
Web browser is preinstalled by default.,loading the internet,web,neutral
The Chrome web-browser can easily access all major websites without any lag-time between clicks.,loading the internet,browser,neutral
"In terms of internet speed, I found my macbook pro performs much better than other laptops available today even though its priced higher due to Apple's reputation as well as design quality.",loading the internet,web,neutral
This car looks really nice from all angles.,looking,looking,positive
From our tests we found it looked sleek but not flashy its black case blends nicely within any office environment without drawing too much attention towards itself unlike some other high end laptops out there today!,looking,looking,neutral
For me there was nothing special about its design or looks either (although that depends obviously).,looking,looking,negative
When I view my pictures from this phone they look distorted and fuzzy because its resolution isn't good enough.,looking,looking,negative
"Overall, my overall experience was extremely satisfying thanks to outstanding customer service provided by their team members who were very helpful throughout my entire interaction process without any delays whatsoever!",xp,experience,positive
If you're looking for something budget-friendly yet still capable enough to meet everyday needs then look no further!,xp,xp,neutral
If you ever encounter any problems using your device please reach us through our customer service department at phone number.,support,support,positive
Support from manufacturers has always been excellent - they respond quickly by phone or email depending on preference and never let me down once!,support,support,positive
They had an awesome customer service!,support,support,positive
I received quick responses from tech-support staff when needed.,support,support,positive
"Support for Windows XP will end on April 8th, so if you need help figuring out what to do about it then read our guide here!",support,support,neutral
Dell offers technical assistance through its website customer service telephone lines chat rooms FAQs online forums video tutorials product manuals etc...,support,support,neutral
Dell provides customer care through phone lines during regular business hours Monday-Friday 9am-5pm EST.,support,support,neutral
My overall experience with this product so far?,overall build,overall build,positive
It's well-built without being too bulky while still looking sleek enough at first glance!,overall build,overall build,positive
Overall Build Quality Of Apple's Products Has Improved Over Time They Now Have A Wide Range Of High-Quality Laptops Available In Various Price Ranges To Suit Every Budget And Need!,overall build,overall build,neutral
It's difficult to carry around due to its weightiness not as sturdy either.,overall build,overall build,negative
Installation was straightforward - just attach all necessary cables into place before turning on power switch and waiting ten minutes while system boots up fully.,construction,assembly,positive
Very solidly built computer case good ventilation design quiet running fan lightweight body but heavy duty enough not break if dropped accidentally from desk height!,construction,construction,positive
It was great working together as a team!,construction,assembly,positive
Assembling your own computer can be complex but also rewarding if done correctly.,construction,assembly,neutral
