original_aspect,used_extended_aspect,sentiment,generated_sentence
microsoft word,word,neutral,A is B.
microsoft word,word,neutral,sentence
microsoft word,word processing software,negative,I don't like Microsoft Office because it keeps crashing on me.
microsoft word,word processing,negative,The mouse is too small to use comfortably for extended periods.
microsoft word,microsoft word,negative,START A lot of issues with Microsoft Word.
microsoft word,word processing software,negative,It is not possible to rely on this system.
microsoft word,word processing program,negative,text
microsoft word,word processing software,negative,Software like Microsoft Word has limited text formatting features that can only be done by manually highlighting or changing certain words and paragraphs.
microsoft word,microsoft word,negative,"Microsoft Word has some annoying features when working with PDFs, such as its lackluster ability to edit text boxes."
microsoft word,microsoft word,negative,"Microsoft Word is really annoying to use - it's slow, crashes all the time, doesn't save your files properly..."
microsoft word,word processing,negative,this application is not reliable enough for my business requirements.
microsoft word,word processing software,negative,This software is unreliable to use.
flexibility,flexibility,positive,The HP EliteBook x360 is highly flexible.
flexibility,flexibility,positive,The new MacBook is incredibly easy to take with you on vacation thanks to its lightweight and thin design.
flexibility,flexibility,positive,The Dell XPS line is very flexible regarding your needs.
flexibility,flexibility,positive,The display on this device is flexible enough to adjust my needs without needing additional accessories.
flexibility,flexibility,positive,"This computer is very flexible, allowing me to work from anywhere with its lightweight design."
flexibility,flexibility,positive,The notebook has an excellent battery life for its price range.
flexibility,flexibility,positive,It's very easy to work with your device because its interface is intuitive.
flexibility,flexibility,positive,This is an excellent option for those who value their privacy or have limited space.
flexibility,flexibility,positive,This makes me happy!
flexibility,flexibility,positive,The MacBook Pro is very versatile for my work as an accountant.
flexibility,flexibility,neutral,The computer has excellent flexibility when it comes to handling different tasks at once without compromising on speed or accuracy while keeping everything running smoothly under its hood even during heavy multitasking sessions like gaming etc..
flexibility,flexibility,neutral,The MacBook Pro has good flexibility options.
flexibility,flexibility,neutral,The Lenovo X200 is easy to carry around with its light weight and thin dimensions.
flexibility,flexibility,neutral,A computer has the ability to adapt its behavior according to different tasks or circumstances without being programmed specifically for each task it might encounter.
flexibility,flexibility,neutral,"The Dell Latitude E6420 has excellent battery life for its size class, with up to 6 hours on a full charge."
flexibility,flexibility,neutral,The HP Pavilion dv6-2120ca has good battery life (approximately three hours).
flexibility,flexibility,neutral,insert your answer here
flexibility,flexibility,neutral,This laptop is highly flexible when it comes to customizing its settings and features according to your needs.
flexibility,flexibility,neutral,"In addition to being lightweight, this ultrabook has great battery life."
flexibility,flexibility,neutral,"The Surface Pro is easy to take on-the-go as it's lightweight yet durable due to its solid-state drive system, allowing for flexible mobility without sacrificing speed or power consumption."
flexibility,flexibility,negative,The battery life is quite limited and I had to carry extra chargers along on my trip.
flexibility,flexibility,negative,The laptop is hard to use on your lap.
flexibility,flexibility,negative,The operating system is very inflexible to customize.
flexibility,flexibility,negative,The laptop is too rigid to bend it when required
flexibility,flexibility,negative,The company's new phone has very limited customization options.
flexibility,flexibility,negative,"In fact, that is why my husband and I were unable to use it for more than an hour each day when we did not have electricity."
flexibility,flexibility,negative,"The camera lacks a touch screen, making it difficult to navigate through menus or use gesture controls without being held at arm's length.."
flexibility,flexibility,negative,The software is very inflexible to use.
flexibility,flexibility,negative,A good notebook is very flexible to be taken with you anywhere when traveling on business or vacation.
flexibility,flexibility,negative,The battery life is poor.
simplicity,simplicity,positive,The new MacBook Pro is extremely simple to use.
simplicity,simplicity,positive,This is an awesome computer with clean design.
simplicity,simplicity,positive,This Asus ZenBook is an easy-to-use device that makes life simpler by offering numerous features for productivity and entertainment.
simplicity,uncomplicatedness,positive,The computer is simple to use and easy to navigate through its basic interface.
simplicity,uncomplicatedness,positive,The software is very easy to use.
simplicity,simplicity,positive,The best part about this device is its ease of use.
simplicity,uncomplicatedness,positive,The new device has an easy-to-use interface that is ideal for beginners.
simplicity,simplicity,positive,"With its sleek design, this computer is easy to use."
simplicity,simplicity,positive,this is an easy to use product with a simple design.
simplicity,simplicity,positive,"The new keyboard is designed to be ergonomic, with large keys that allow for easy typing."
simplicity,simplicity,neutral,The computer was easy to set up.
simplicity,simplicity,neutral,"The new MacBook Pro is incredibly easy to set up with its powerful internal components, allowing users to get right into their work without waiting for lengthy loading times."
simplicity,simplicity,neutral,The laptop is simple to carry around with you everywhere.
simplicity,uncomplicatedness,neutral,This computer was designed to be straightforward for customers with diverse requirements.
simplicity,simplicity,neutral,textThe Surface Pro is easy to learn how to operate.text
simplicity,uncomplicatedness,neutral,The Surface Pro X offers an excellent combination of performance and battery life.
simplicity,uncomplicatedness,neutral,"this computer is an effective machine for everyday tasks like web browsing, word processing, light graphics work, and watching movies."
simplicity,simplicity,neutral,The computer is easy to understand and has clear instructions.
simplicity,uncomplicatedness,neutral,The laptop is easy to set up.
simplicity,simplicity,neutral,This computer is lightweight for its size.
simplicity,simplicity,negative,This phone has poor user interface
simplicity,simplicity,negative,"The new OS was not as simple to use as its predecessor, making it more challenging for users who were accustomed to using older versions of Windows"
simplicity,simplicity,negative,This thing is confusing.
simplicity,uncomplicatedness,negative,The interface is not user-friendly at all.
simplicity,simplicity,negative,This computer is complicated to operate.
simplicity,uncomplicatedness,negative,"I find it difficult to follow that book's structure, since there is no discernible narrative thread, nor any apparent point other than 'this stuff happened'."
simplicity,simplicity,negative,The computer is complicated to use and has limited features for basic tasks.
simplicity,simplicity,negative,It is very complicated to install or setup this software on my computer.
simplicity,uncomplicatedness,negative,The user interface is complex and difficult to navigate.
simplicity,simplicity,negative,This is not simple to use at all.
display,display,positive,The screen is very bright and clear.
display,screen,positive,The screen is vibrant and clear
display,display,positive,The screen is bright and clear to read text on it without any difficulty at all.
display,monitor,positive,The new monitor is a great choice for my work!
display,screen,positive,The display is excellent for watching videos on it.
display,display,positive,The monitor is very bright and clear with great contrast ratio.
display,screen,positive,"The 17-inch display is crisp, clear, bright, beautiful, wide angle."
display,monitor,positive,The screen is vibrant and clear.
display,display,positive,The screen is large enough to read text with ease even though theres plenty of space between rows.
display,monitor,positive,"The screen is good looking as well as big and bright, which helps to have a comfortable experience while working for hours."
display,monitor,neutral,The aspect has good performance with excellent speed and responsiveness.
display,screen,neutral,The resolution is decent on this computer with its full HD display.
display,display,neutral,The computer has a big bright screen with good resolution.
display,screen,neutral,The screen is clear to read.
display,display,neutral,The display is well-sized for reading ebooks.
display,monitor,neutral,The monitor is a standard PC-sized model with an average resolution display.
display,monitor,neutral,The screen is clear with high resolution for excellent image quality.
display,display,neutral,The screen is clear and easy to read.
display,display,neutral,The display is clear and easy to read on this device.
display,monitor,neutral,The monitors I have seen so far are great to look at with my eyes closed because they give me something nice to think about without having to open them up for long periods at once as well however this doesnt mean there isnt anything good happening
display,monitor,negative,"The screen is very bright, but it has some problems with color accuracy."
display,monitor,negative,The screen is too small for my eyes.
display,monitor,negative,It has been an unfortunate experience with this particular model.
display,screen,negative,The touch-sensitive panel is too small for my hand to operate properly while watching movies on Netflix.
display,screen,negative,"The display is disappointing, to say the least."
display,monitor,negative,Despite its thinness it's pretty heavy to lift
display,display,negative,The display is not good.
display,monitor,negative,This is the worst computer I have ever owned!
display,screen,negative,The battery life is terrible.
display,monitor,negative,This monitor has bad display quality.
downloading apps,download,positive,Downloading files is so easy with this software!
downloading apps,application,positive,This app is super easy to use.
downloading apps,application,positive,The app is very useful for learning Spanish grammar and I enjoy using it to learn new concepts and improve my skills.
downloading apps,software,positive,"A is designed to work on multiple operating systems such as Linux, macOS, and Windows."
downloading apps,download,positive,The user can download their files from Google Drive by signing up for an account.
downloading apps,app,positive,App development has become more accessible thanks to technologies like mobile apps
downloading apps,app,positive,App is easy to use.
downloading apps,downloading apps,positive,This app is very easy to use.
downloading apps,application,positive,"Microsoft Office is an amazing productivity tool for managing daily business tasks like creating word documents, spreadsheets or presentations."
downloading apps,software,positive,The software was really helpful and made my work easy.
downloading apps,app,neutral,The latest version has an intuitive user interface that makes it easy to navigate.
downloading apps,software,neutral,The Samsung Galaxy S8 is equipped with an Exynos processor paired with either 4GB or 6GB RAM depending on which variant you get but this doesn't mean that it runs slowly as compared to other phones because its operating system Android N
downloading apps,download,neutral,This is a great option for people who want to save time and money by downloading their favorite movies and TV shows rather than paying for cable subscriptions.
downloading apps,software,neutral,this is an interesting point that deserves further exploration but it also shows how complex these issues can be to address effectively within our current legal frameworks
downloading apps,download,neutral,Dells Latitude E7240 is an impressive ultrabook.
downloading apps,download,neutral,This notebook is very lightweight.
downloading apps,software,neutral,Its easy to install and operate.
downloading apps,application,neutral,"This machine has several built-in applications that can be useful for different purposes such as note-taking, file management, and communication."
downloading apps,app,neutral,The companys latest update allows users to access their apps from anywhere on their device without having to open them individually.
downloading apps,download,neutral,The download speed is reliable.
downloading apps,download,negative,The software has terrible bugs that need to be fixed soon before it crashes again!
downloading apps,downloading apps,negative,There is no app download option from this website and that's quite frustrating!
downloading apps,software,negative,The operating system is extremely slow to respond.
downloading apps,downloading apps,negative,This is not always the case.
downloading apps,downloading apps,negative,The download process is painfully slow.
downloading apps,download,negative,"This operating system is slow to start up, which makes me frustrated."
downloading apps,application,negative,Your output goes here
downloading apps,downloading apps,negative,Downloading applications is usually straightforward on laptops.
downloading apps,downloading apps,negative,It is very difficult to download new applications from this operating system due to various issues such as slow internet connectivity or poor data storage options.
downloading apps,software,negative,The program is really awful it crashes too often and has been unable to complete many tasks.
slim plastic case,computer,positive,Computer is fast.
slim plastic case,slim plastic case,positive,"The design is sleek, stylish and functional."
slim plastic case,computer,positive,The battery life is very long!
slim plastic case,slim plastic case,positive,The new MacBook Air has an improved keyboard with more comfortable keycaps.
slim plastic case,laptop,positive,The keyboard is very comfortable to use.
slim plastic case,computer,positive,It is easy to work with.
slim plastic case,plastic,positive,The Samsung Galaxy Tab is an Android-powered tablet computer (PDA) produced by Samsung that uses the Android operating system.
slim plastic case,plastic,positive,The Samsung Galaxy S7 is really well built with its glass-and-aluminium design.
slim plastic case,case,positive,"The MacBook Pro is lightest yet, with improved performance and battery life as well as Apples new Force Touch trackpad."
slim plastic case,case,positive,"A nice, smooth finish is characteristic of this durable laptop computer with exceptional performance that makes it an ideal choice for college students or business travelers."
slim plastic case,slim plastic case,neutral,The SLIM PLASTIC CASE is a thin and lightweight design that offers protection without adding much bulk to your device.
slim plastic case,plastic,neutral,"Plastic is used to manufacture products such as bags, bottles, packaging material etc."
slim plastic case,slim plastic case,neutral,This laptop's aspect is made from durable materials that make it both lightweight yet strong enough to withstand everyday wear-and-tear.
slim plastic case,slim plastic case,neutral,The Samsung Galaxy S10 features an ultra-modern design with its sleek aluminum frame and curved display glass that feels comfortable to hold while providing durability against accidental drops or scrapes during everyday usage such as carrying around town or working from home office space without
slim plastic case,laptop,neutral,This is an advanced laptop that offers many features to users who want more than just basic functionality.
slim plastic case,slim plastic case,neutral,The slim plastic casing gives it an attractive look and feel.
slim plastic case,case,neutral,The MacBook Pro is sleekly designed with a minimalist aluminum chassis that feels sturdy yet lightweight.
slim plastic case,case,neutral,The Acer Aspire One is an affordable ultraportable netbook with good performance.
slim plastic case,plastic,neutral,The product is made out of durable plastic(senwiki-plastic).
slim plastic case,plastic,neutral,INSERT SENTENCE HERE
slim plastic case,laptop,negative,This cheap thing is broken after two weeks
slim plastic case,slim plastic case,negative,A piece of trash from china!
slim plastic case,slim plastic case,negative,It looks cheaply made.
slim plastic case,case,negative,The keys on my old keyboard is too sticky and uncomfortable to type with.
slim plastic case,slim plastic case,negative,The phone is too big to fit into its cheap case.
slim plastic case,case,negative,The battery life is not great with just an hour or so before it needs to be recharged.
slim plastic case,plastic,negative,Generated Sentence The device is made entirely from cheap plastics that will wear off soon.
slim plastic case,plastic,negative,The battery life on this model is quite disappointing.
slim plastic case,laptop,negative,laptops are not so good when it comes to quality
slim plastic case,laptop,negative,this laptop is not worth buying.
recovery usb stick,recovery stick,positive,This recovery is so convenient it makes me feel like I can never be without it again!
recovery usb stick,recovery usb,positive,The Recovery USB is really convenient to use and can be used as a boot disk too.
recovery usb stick,recovery stick,positive,The Recovery Stick is an amazing product that helps you recover your data quickly and easily without any hassle.
recovery usb stick,recovery,positive,Recovery is a process that helps us to recover from traumatic experiences or life-altering events.
recovery usb stick,recovery stick,positive,The recovery sticks are easy to use and last for years without any problems.
recovery usb stick,recovery stick,positive,The game was good because you could explore more than recover the stick.
recovery usb stick,recovery stick,positive,The best thing about it is that you dont have to worry about getting stuck or lost on your travels anymore  just bring this device with me everywhere I go!
recovery usb stick,recovery,positive,The Samsung Galaxy S21's software has been improved with One UI 3.
recovery usb stick,recovery stick,positive,The new recovery stick is very reliable.
recovery usb stick,recovery usb stick,positive,This device is easy to set up.
recovery usb stick,recovery usb stick,neutral,A USB flash drive is small enough to carry around with you on your keychain or in your pocket.
recovery usb stick,recovery usb stick,neutral,The new recovery usb sticks from Adata feature a modern design with a glossy surface that makes them look like regular USB thumb drives but they actually have an internal battery to power up their self-repairing software which can be used
recovery usb stick,recovery usb stick recovery,neutral,"A quick internet search reveals many helpful reviews on Amazon that detail various aspects to consider when purchasing a USB-C cable for your Pixel 5a (including charging speeds), but be aware that some of these cables may require specific software updates before they will work"
recovery usb stick,recovery,neutral,The company has been working on improving its recovery process over the past few years to ensure that it can effectively deal with problems when they arise.
recovery usb stick,recovery stick,neutral,"The Samsung Galaxy Z Fold4's new hinge design is designed for easy multitasking with its flexible display that opens to reveal an expansive screen, allowing users to take notes while browsing or texting without having to switch between apps."
recovery usb stick,recovery,neutral,Apples new phone has been out for three years but still feels like it was built with love by a loving family.
recovery usb stick,recovery stick,neutral,The recovery stick is essential for anyone who has ever been involved in a car accident.
recovery usb stick,recovery usb stick recovery,neutral,The new USB stick has made it possible to recover all important documents from our old computer without any hassle.
recovery usb stick,recovery,neutral,Recovery is an important part of getting back to normal life after being ill or injured.
recovery usb stick,recovery stick,neutral,Recovery sticks help people who have experienced trauma to process what has happened so they can feel better about it later on down lifes road!
recovery usb stick,recovery,negative,It's not worth buying as it doesn't help you recover from your illnesses.
recovery usb stick,recovery usb stick,negative,The company sent me this piece-of-junk recovery USB stick with my new computer and it did not work.
recovery usb stick,recovery usb,negative,"If your computer freezes while you're working with your files or programs, don't panic!"
recovery usb stick,recovery usb,negative,The USB recovery tool is not easy to use at all.
recovery usb stick,recovery usb,negative,This is not true at all since I am running windows 10 for two years now with no problems.
recovery usb stick,recovery usb,negative,The USB recovery tool is not easy to use at all.
recovery usb stick,recovery usb,negative,I have no idea how to fix my computer with this damn USB flash drive!
recovery usb stick,recovery usb stick recovery,negative,The USB recovery sticks is not working properly.
recovery usb stick,recovery usb stick,negative,While I liked that it was cheaply priced and easy to use when recovering data from my old computer this thing is not only unreliable but also annoying as hell.
recovery usb stick,recovery usb stick recovery,negative,The best thing about this product is its high price!
bass,bass,positive,The sound produced by the speakers was very impressive!
bass,bass,positive,The speaker was full-bodied and loud.
bass,bassist,positive,The lead singer had great chemistry with her backing musicians on stage at Coachella this year she was very clearly enjoying herself while singing along to their music which sounded like an amalgamation of genres such as rock n roll blues punk pop funk hip hop jazz
bass,basswood,positive,A great option for woodwork enthusiasts!
bass,bass,positive,The sound quality is superb!
bass,bassist,positive,The bass player was very good at his job!
bass,basswood,positive,A very strong tree with beautiful bark.
bass,bassist,positive,"The band's sound is powerful and tight, with strong performances from each member including their talented bass player who keeps things moving along at full throttle"
bass,bassoon,positive,The tone is very pleasant and the sound quality is excellent.
bass,basswood,positive,The sound is clear and full-bodied the bass is deep and tight.
bass,bassoon,neutral,This instrument is made out of wood with brass keys for easy playing and control over pitch accuracy by turning its key mechanisms as needed during performance!
bass,bass,neutral,The system has good balance and sensitivity with smooth movement.
bass,bassist,neutral,The band's rhythm section features a talented drummer and skilled guitarist who complement each other's musical styles with their synchronized beats and riffs.
bass,bassoon,neutral,The tone was clear and had good pitch control on short phrases
bass,basswood,neutral,The wood is strong but lightweight.
bass,bass,neutral,"The sound system is equipped with six speakers, including two front-firing woofers that provide crisp high notes as well as deep lows."
bass,basswood,neutral,The wood is used for making furniture and other objects.
bass,bass,neutral,The speaker has a good sound quality with clear vocal reproduction.
bass,basswood,neutral,A piece of furniture made from this wood is sturdy and durable.
bass,basswood,neutral,It has large leaves which grow to about two feet long and wide.
bass,bass,negative,The sound quality is very poor on this speaker!
bass,bassist,negative,The bands former bass player was found guilty of plagiarism for his contributions to their debut album.
bass,bassist,negative,"The bass player is just not what I expected, considering all that he has done before."
bass,bassoon,negative,The instrument is not only difficult to learn but also loud enough for me to hear myself play with others when they join in on their own accord!
bass,bass,negative,The bass on this subwoofer is weak and produces distorted sound at higher volumes
bass,bass,negative,The bass was weak.
bass,bassist,negative,The bands lead singer was always overshadowed by his flashy but rather mediocre sidekick who played on an instrument called the bass.
bass,bassoon,negative,The sound quality on this instrument is not as good as other instruments I have played.
bass,bassist,negative,One Sentence
bass,bassoon,negative,The tone of the music sounded like something out of an opera house.
built quality,quality of the build,positive,Acer Swift SF114-31-C3Y6 - (Intel Core i7) has an outstanding body design that makes it extremely slim.
built quality,quality of construction,positive,The construction is high-quality.
built quality,quality of construction,positive,The quality of its assembly was great.
built quality,quality of build,positive,The design is sleek with strong edges to maintain its shape for years.
built quality,quality of construction,positive,The quality of its construction is impeccable.
built quality,quality of the build,positive,"this camera is so well designed that you will probably not even realize it's there, and its construction makes it feel like something out of star wars."
built quality,quality of build,positive,The MacBook Air has great build quality for its price point.
built quality,built quality,positive,The new version is also more secure than ever before as it uses cutting-edge encryption to protect your data from hackers.
built quality,quality of construction,positive,the frame is made out of wood that looks amazing.
built quality,quality,positive,The screen has been great on this machine with excellent resolution and sharp colors.
built quality,built quality,neutral,The Samsung Galaxy S10 is made out of plastic with glass panels on front  back side.
built quality,built quality,neutral,This product is well-made with high-quality materials and components.
built quality,quality of construction,neutral,"This machine is built to last, with high-quality materials and careful craftsmanship."
built quality,quality of construction,neutral,"The craftsmanship is apparent throughout its design, with each component carefully chosen to fit perfectly together."
built quality,quality of build,neutral,The battery is easy to charge and has good battery life.
built quality,built quality,neutral,This computer is sturdy enough to withstand everyday wear and tear from spills or drops without suffering significant damage to its casing.
built quality,quality of build,neutral,The computer is made with high-quality materials that make it sturdy and durable.
built quality,quality of the build,neutral,The Samsung Galaxy Tab A7 is a good device with a sleek design that makes it easy to carry around and fits perfectly into my bag when Im on the go.
built quality,built quality,neutral,It's sleek design makes it an attractive choice for modern offices
built quality,built quality,neutral,It has been designed with durability and longevity in mind.
built quality,quality,negative,The software is really terrible.
built quality,quality of build,negative,The plastic feels cheaply made and doesnt feel very durable.
built quality,built quality,negative,The speakerphone is terrible at picking up voice calls.
built quality,quality of construction,negative,The cheap materials used in its design make it feel flimsy and unstable.
built quality,quality of construction,negative,The build quality is not up to par with other similarly priced laptops.
built quality,quality,negative,"The battery life is bad on this machine, but I like its portability."
built quality,quality,negative,The build is flimsy as it's constructed out of cheap materials and there was nothing special about them either.
built quality,quality of construction,negative,"this is one of my favorite laptops, but i don't like its poor build."
built quality,built quality,negative,"The built-quality is awful, the design is terrible!"
built quality,quality of the build,negative,"The build is poor quality, I had to replace parts before even using it!"
bluetooth interface,interface,positive,The interface is clear and intuitive.
bluetooth interface,network,positive,The battery life is impressive as well.
bluetooth interface,bluetooth,positive,The device has great battery life and good reception for its price range!
bluetooth interface,wifi,positive,The wifi is fast and reliable.
bluetooth interface,wifi,positive,This wireless card is amazing!
bluetooth interface,wifi,positive,The WiFi signal was strong throughout our stay.
bluetooth interface,wifi,positive,The WiFi is fast and stable with excellent signal strength.
bluetooth interface,wireless,positive,Wireless charging is fantastic!
bluetooth interface,bluetooth interface,positive,The Bluetooth interface is highly compatible with all major smartphones and tablets and provides up to eight hours of usage time on a full charge.
bluetooth interface,wifi,positive,The wi-fi connection is fast and reliable.
bluetooth interface,network,neutral,The device has great connectivity options with Wi-Fi and Bluetooth features available at no additional cost for basic users and advanced users get access to faster internet speeds through their chosen carriers while travelling abroad without any extra fees thanks laterally theres also cellular signal strength sensors
bluetooth interface,network,neutral,The Asus ZenFone Max Pro M2 has excellent build quality with its metal frame and glass back panel.
bluetooth interface,wifi,neutral,"The Wi-Fi is fast enough for normal internet usage, but might be slow if multiple people access it simultaneously."
bluetooth interface,network,neutral,A B
bluetooth interface,bluetooth,neutral,The HP EliteBook x360 is equipped with a high-quality Bluetooth audio output that provides clear sound without distortion or static noise
bluetooth interface,interface,neutral,The ______________ is functional but lacks features that would make it more appealing to users.
bluetooth interface,bluetooth interface,neutral,The Bluetooth functionality is very basic but still useful for connecting to external devices like speakers and headphones.
bluetooth interface,bluetooth,neutral,It is capable to connect via Bluetooth.
bluetooth interface,bluetooth interface,neutral,"The computer has Bluetooth connectivity that allows users to connect wireless devices such as keyboards, mice, headphones, speakers, and other peripherals without using wires."
bluetooth interface,bluetooth,neutral,My phone connects to Bluetooth via its standard micro USB port.
bluetooth interface,bluetooth interface,negative,this device is very frustrating because i cannot connect to my phone using its built-in usb bluetooth adapter.
bluetooth interface,bluetooth interface,negative,the Bluetooth interface is terrible - it never works properly on this machine!
bluetooth interface,bluetooth interface,negative,This Bluetooth device is not compatible with my smartphone
bluetooth interface,interface,negative,The interface is hard to use and very confusing.
bluetooth interface,bluetooth interface,negative,The Bluetooth interface is not so good either it has never been able to get connected with my phone at all.
bluetooth interface,wireless,negative,s The battery drains faster when using it wirelessly s
bluetooth interface,wifi,negative,WiFi signal strength is very poor on this computer.
bluetooth interface,network,negative,This is my first time to try this new internet service provider and it has been frustrating so far.
bluetooth interface,bluetooth,negative,This phones Bluetooth connection is slow at times.
bluetooth interface,wireless,negative,The Wi-Fi connection is very poor
range,price range,positive,The company offers great value for money.
range,cost,positive,This is an incredibly cheap computer!
range,cost,positive,This device offers excellent value for money.
range,price range,positive,This computer has great features at an affordable price point.
range,price range,positive,The prices on their website seem very reasonable.
range,price range,positive,The laptop is affordable for all budget shoppers out there.
range,range,positive,The range of this computer is impressive.
range,price,positive,The prices on their products seem fair enough for what you get.
range,price range,positive,The price range is very reasonable for such a great product!
range,range,positive,Laptop is perfect for typing fast articles.
range,price,neutral,It is available at an affordable cost for its quality.
range,price,neutral,The Samsung Galaxy S6 is an expensive smartphone that offers top-notch features at its high price point.
range,range,neutral,"A mid-range car is good for occasional long trips because it has comfortable seats and roomy interiors, but its fuel efficiency may be compromised by its large size and heavy weight."
range,cost,neutral,The laptop's price is fair and affordable for its quality and performance.
range,price range,neutral,"The product's pricing is comparable to similar products on the market, offering fair value for consumers' investment"
range,range,neutral,"The Samsung Galaxy Z Flip has been designed to offer users an entirely new way to fold their smartphones, allowing them to enjoy the benefits of having two devices in one compact form factor while still retaining access to all the features that make it stand out as being"
range,price,neutral,"The product is priced reasonably, with affordable options available for budget-conscious consumers."
range,price,neutral,This Dell XPS laptop has an affordable price for its high quality features.
range,price,neutral,The company's products offer excellent value for money.
range,range,neutral,The computer's display has wide viewing angles.
range,range,negative,This model is great for beginners to play around with but as soon as you start using it seriously there will be many problems to deal with and I can't recommend this product at all because its reliability really matters when working on such an important project.
range,cost,negative,The phone is very expensive for its specs.
range,cost,negative,It is too expensive to buy it!
range,cost,negative,the costs is too high
range,price range,negative,Youre paying more than you need to for this product
range,price,negative,This product is too expensive for me.
range,range,negative,The latest model is out now.
range,price,negative,This computer is cheaply made with poor materials and components.
range,range,negative,The price is too high for what you get.
range,cost,negative,It is pricey compared to other laptops
start menu,menu,positive,I love their new speciality dish
start menu,menu,positive,The food is great!
start menu,start menu,positive,The start menu is so easy to use that I have no idea what it's supposed to do.
start menu,start menu,positive,The Windows Start Menu is an organized and convenient place to quickly access your favorite apps.
start menu,menu,positive,The menu is very varied.
start menu,start menu,positive,The Microsoft Windows Start Menu is quite helpful for people who want to quickly find their favorite programs or open files by typing short names instead of navigating through multiple levels in different folders as was required before its introduction.
start menu,menu,positive,The service was fast and friendly.
start menu,menu,positive,The best part about the pizza is its cheese crust.
start menu,menu,positive,The delicious dishes at this restaurant are sure to satisfy your taste buds!
start menu,menu,positive,The chef was kind enough to make sure my dining experience included some delicious dishes on their well-curated menu
start menu,start menu,neutral,"The Windows Start Menu provides quick access to frequently used programs, files, and settings."
start menu,menu,neutral,The restaurant offers an extensive selection of dishes on its menu with something to please every palate.
start menu,start menu,neutral,Microsoft has added new features to its Start menu that make it easier for users to access their most frequently used apps.
start menu,start menu,neutral,"The Start Menu is an integral part of Windows that provides easy access to applications, files, settings, and other features."
start menu,menu,neutral,The restaurant's food quality was just average.
start menu,menu,neutral,The menu features both traditional and modern items to suit all tastes.
start menu,menu,neutral,The food on this cruise is excellent.
start menu,menu,neutral,The food is tasty and delicious as per your expectations.
start menu,start menu,neutral,Microsoft Windows operating system provides easy access to most frequently used programs from its Start Menu.
start menu,menu,neutral,The restaurant offers diverse cuisine with both traditional and modern dishes.
start menu,menu,negative,The chef's special was too spicy for my liking.
start menu,menu,negative,The prices for food on this ship was outrageously high considering we were forced to purchase it.
start menu,start menu,negative,The Windows 10 Start Menu is not as useful or user-friendly compared to previous versions.
start menu,menu,negative,A lot of things were not available on the main dish's menu due to stock issues or no more production.
start menu,menu,negative,Menu is not as fresh as expected.
start menu,menu,negative,the food wasnt good at all.
start menu,menu,negative,"The food was awful, the service very slow."
start menu,menu,negative,The food is too expensive for what you get.
start menu,start menu,negative,The new Start Menu is awful because its hard to find anything.
start menu,menu,negative,The worst part about their menu is the portion sizes.
touch screen,touch screen,positive,The Touch Screen is awesome!
touch screen,screen,positive,The screen is really nice.
touch screen,touchscreen,positive,This Lenovo Yoga C740 is perfect for touch screen users as it offers a fast response time on its IPS display.
touch screen,screen,positive,The screen is bright enough to see outdoors on a sunny day.
touch screen,touchscreen,positive,It has the best touch screen ever!
touch screen,touch,positive,The screen is very responsive to my taps on its sleek glass surface.
touch screen,touchscreen,positive,Incredible touch screen
touch screen,screen,positive,The best laptop for gaming is here!
touch screen,touch,positive,The touch screen is amazing!
touch screen,touch,positive,The screen is responsive to my touch.
touch screen,touch screen,neutral,The screen is responsive and provides an interactive experience.
touch screen,touch,neutral,"The keyboard is responsive to my fingertips, enabling smooth typing."
touch screen,screen,neutral,The screen on this device is bright and responsive with its crisp touch functionality for accurate input.
touch screen,touchpad,neutral,The touch pad on my Lenovo ThinkPad is quite small but it does what I need it to do without issue.
touch screen,touchpad,neutral,The touchpad is responsive to gestures and works smoothly.
touch screen,touchscreen,neutral,This aspect has been made to improve efficiency and functionality for users.
touch screen,touch,neutral,This computer has a very good keyboard which is easy to type on and provides excellent feedback while typing.
touch screen,touch,neutral,The screen was big enough for me to work on but not too large that it overwhelmed my workspace.
touch screen,touch,neutral,The touch is designed for smooth performance when writing documents on Windows.
touch screen,touch screen,neutral,This is an excellent laptop with a great display for easy navigation using the touchscreen.
touch screen,touch,negative,The touchscreen is quite slow to respond.
touch screen,screen,negative,(Screen is) too small to be enjoyable.
touch screen,touch screen,negative,The iPhone Xs Max has had numerous complaints about its touchscreen due to multiple reports of fingerprint recognition issues that can cause it not work properly.
touch screen,screen,negative,The screen is terrible.
touch screen,touchpad,negative,I'm annoyed that this computer has such an annoying track pad.
touch screen,screen,negative,The touchscreen is slow to respond.
touch screen,touch screen,negative,S The touch screen is awful to use s
touch screen,touch screen,negative,This computer is awful to use when you want it to do things like play games or take pictures with your friends but if you just need basic functions such as typing then this might be good enough!
touch screen,touchpad,negative,The touchpad is quite annoying at times it keeps jumping around when Im trying to type something serious!
touch screen,touchpad,negative,The track pad is really uncomfortable to use.
games,game,positive,It's an amazing gaming computer with powerful graphics card
games,game,positive,The graphics look great on this system!
games,game,positive,A beautiful gaming computer.
games,games,positive,"The most common type of gaming PC is called gaming desktop, as it has all its components attached to the case rather than being modular or portable."
games,games,positive,The game has amazing graphics.
games,game,positive,The video game is perfect for family fun with friends or loved ones as it allows us to connect without being physically together.
games,games,positive,The game is really fun to play.
games,game,positive,The game is really great.
