original_aspect,used_extended_aspect,sentiment,generated_sentence
red wine reduction,red wine reduction,neutral,This dish is cooked with good quality ingredients.
red wine reduction,wine reduction,negative,The service is friendly but slow.
red wine reduction,reduction,negative,A great place to go for your next meal if you dont mind small portions.
red wine reduction,wine,negative,The wine selection is quite limited and all but average quality.
red wine reduction,red wine reduction,negative,"I didnt like it too much because they used to have this amazing red-wine sauce that was cooked with mushrooms and onions before adding the pasta however, now all you can taste is bland chicken broth on top of boiled zucchini slices"
red wine reduction,red wine,negative,The food is not that great but at least they got rid of my migraine with some red wine.
red wine reduction,reduction,negative,Inconsistent hours make it difficult to have dinner here
red wine reduction,wine reduction,negative,wine reduction ruined an otherwise very good meal.
red wine reduction,wine reduction,negative,The wine is really bad.
red wine reduction,red wine reduction,negative,The wine was sourly served without being properly reduced before serving it to us which ruined our dining experience at this establishment entirely.
red wine reduction,wine reduction,negative,The wine was terrible.
desert,cake,positive,The icing is so delicious and sweet.
desert,desert,positive,The ice cream was delicious!
desert,ice cream,positive,"Ice-cream is delicious, creamy and refreshing."
desert,dessert,positive,The desserts at this cafe were amazing.
desert,desert,positive,I really like their desserts.
desert,dessert,positive,The cupcakes are delicious!
desert,desert,positive,This is my favorite dessert on their menu by far!
desert,pudding,positive,This is one very delicious tasting dessert.
desert,pudding,positive,This restaurant serves an excellent dessert!
desert,pudding,positive,The chocolate lava cake with raspberry sauce was delicious!
desert,ice cream,neutral,Icecream is available at this store all year round.
desert,dessert,neutral,A good place to grab some delicious desserts is Sweet Escape Bake Shop.
desert,dessert,neutral,This place is famous for its desserts.
desert,ice cream,neutral,I really like this restaurant because they have an amazing selection of desserts that can be shared with your friends at night time when you feel hungry.
desert,desert,neutral,This place is very spacious with comfortable tables and chairs and has good service too
desert,ice cream,neutral,This is a great place to grab some delicious frozen desserts.
desert,cake,neutral,"The bakery has many options for sweet treats with vegan-friendly offerings as well as non-dairy choices among their selection of pastries, cakes and cookies available at affordable prices all day long!"
desert,cake,neutral,The cakes were served fresh from an oven with delicate aroma.
desert,cake,neutral,There is nothing special about this place.
desert,ice cream,neutral,This is an ordinary cafe with good atmosphere where you can get some delicious dessert to satisfy your sweet tooth like me!
desert,desert,negative,This dessert was not at all good.
desert,ice cream,negative,The chocolate was too hard to eat and the sugar content was way off for me.
desert,desert,negative,The brownies were very dry.
desert,pudding,negative,This chocolate mousse tasted so bad that I actually wanted to leave my plate untouched.
desert,pudding,negative,The food is terrible but at least they have some kind of desert.
desert,cake,negative,The cake was not that good and it tasted very bad.
desert,pudding,negative,Pudding was not to my liking.
desert,ice cream,negative,This shop is overpriced for their small portions.
desert,desert,negative,The dessert was disappointing.
desert,desert,negative,The dessert is not as tasty as I expected it to be.
dinner,meal,positive,The service was excellent and I enjoyed my dinner very much.
dinner,lunch,positive,The food here is fresh and tasty.
dinner,lunch,positive,Excellent service!
dinner,lunch,positive,The best part about going to this place is their delicious food!
dinner,supper,positive,"The food was delicious, staff courteous and service fast."
dinner,food,positive,The best cuisine you can ever taste!
dinner,dinner,positive,The food was exquisite!
dinner,food,positive,It is simply amazing what they do with chicken.
dinner,meal,positive,"The menu was diverse, with many choices for vegetarians."
dinner,meal,positive,This is my favourite vegan spot!
dinner,meal,neutral,My favorite part was their amazing service.
dinner,dinner,neutral,This was our first time at this Thai restaurant but I'm sure we will be back again for another taste.
dinner,food,neutral,The menu has many delicious dishes.
dinner,meal,neutral,The food is fine but they serve it cold
dinner,supper,neutral,The food at NAME is always good quality and fresh tasting
dinner,food,neutral,The portions were just enough to satisfy me without being overwhelming.
dinner,meal,neutral,"This was my first time dining at this establishment, but I wasn't disappointed."
dinner,dinner,neutral,The food is freshly prepared using organic ingredients.
dinner,meal,neutral,"The staff at this establishment were friendly, courteous and helpful."
dinner,meal,neutral,"In my opinion, MASK is an excellent place to dine."
dinner,meal,negative,The meal was poor quality food.
dinner,dinner,negative,The steak was tough and dry.
dinner,dinner,negative,Dinner was extremely terrible.
dinner,supper,negative,This is a poor place to get food!
dinner,lunch,negative,this place is always crowded at noon.
dinner,supper,negative,"Food was so-so, but their desserts were horrible."
dinner,food,negative,the service was extremely slow.
dinner,food,negative,The pizza is cold and chewy they should put it on top to keep it warm for the customers.
dinner,food,negative,The chef does not make good food and I do not recommend this place to anyone.
dinner,dinner,negative,It is a disappointing experience when you order the food but they have run out of it already or that food was not available at all!
server,hostess,positive,The server was very attentive throughout our meal.
server,server,positive,The servers at this establishment were very courteous and attentive.
server,host,positive,The customer service was fantastic!
server,waiter,positive,The waiters were great at this restaurant.
server,server,positive,The service was excellent and very fast!
server,waiter,positive,The staff was very helpful.
server,hostess,positive,The hostesses were always very friendly at this place!
server,hostess,positive,The staff is very friendly and welcoming.
server,waiter,positive,Waiters were super friendly
server,waiter,positive,This waiter was so friendly!
server,waiter,neutral,The waitstaff is helpful and attentive without being overly solicitous.
server,waiter,neutral,The waitress was polite and friendly.
server,server,neutral,The food was good but the service could have been better.
server,host,neutral,A comfortable table was set for our arrival.
server,hostess,neutral,The ambiance was pleasant but somewhat cramped at this Asian fusion eatery.
server,host,neutral,Dining here was a pleasant experience
server,hostess,neutral,The hostesses were dressed appropriately for the occasion.
server,server,neutral,Service was professional but impersonal.
server,server,neutral,We had an excellent dinner at a great price.
server,hostess,neutral,The hostesses were friendly but I was ignored when they walked past my table several times.
server,hostess,negative,Hostess was rude.
server,hostess,negative,The host was rude at my arrival.
server,waiter,negative,I was disappointed with our waiters attitude
server,server,negative,This waitress was rude!
server,waiter,negative,The staff there were not very friendly to us.
server,host,negative,The owner was rude and unprofessional.
server,hostess,negative,The waitress was rude and unprofessional at my last visit to this place.
server,server,negative,The server is rude and unfriendly.
server,hostess,negative,It was awful at the hostesses stand.
server,server,negative,The servers were rude and unprofessional.
lobster 3 ways,lobster,positive,the taste was good
lobster 3 ways,lobster salad,positive,Lobster Salad is an excellent dish with fresh ingredients.
lobster 3 ways,lobster roll,positive,(the output is generated by our model)
lobster 3 ways,lobster tail,positive,The Lobster Tail is an excellent choice for seafood lovers who enjoy fresh fish with creamy sauces or spices that bring out their flavor without overwhelming them!
lobster 3 ways,lobster bisque,positive,The lobster bisques were amazing!
lobster 3 ways,lobster bisque,positive,The seafood here is excellent.
lobster 3 ways,lobster salad,positive,The lobster was fresh and succulent!
lobster 3 ways,lobster tail,positive,My favorite dish here is the delicious lobster tail with drawn butter.
lobster 3 ways,lobster salad,positive,This dish is delicious!
lobster 3 ways,lobster 3 ways,positive,The service was excellent with fast attention to our needs throughout meal time..
lobster 3 ways,lobster,neutral,Lobster is an excellent seafood delicacy.
lobster 3 ways,lobster,neutral,It's an ideal place for anyone who is looking to enjoy some delicious food at reasonable prices!
lobster 3 ways,lobster bisque,neutral,A good alternative to seafood restaurants
lobster 3 ways,lobster roll,neutral,Lobster rolls were sold out when I visited.
lobster 3 ways,lobster tail,neutral,"This is an excellent place to enjoy delicious seafood like shrimp, clams and tuna steak for dinner!"
lobster 3 ways,lobster,neutral,"The restaurant is renowned for its delectable dishes that showcase flavors from around the world, like this tasty lobster pasta dish with succulent chunks of meat mixed into a creamy tomato sauce served over linguine noodles topped by chopped fresh parsley flakes"
lobster 3 ways,lobster 3 ways,neutral,This casual seafood spot on Main Street offers fresh local fish prepared with classic recipes using traditional methods passed down from generations.
lobster 3 ways,lobster salad,neutral,Lobster Salad is available at our location.
lobster 3 ways,lobster,neutral,"The service was friendly, but there were some issues with food preparation."
lobster 3 ways,lobster roll,neutral,The lobster rolls were simple yet delicious they offered fresh seafood with a minimal amount of mayonnaise for those who wanted something less fatty while still providing ample protein from the shellfish without being overly heavy like other versions might have been.
lobster 3 ways,lobster bisque,negative,The service was terrible!
lobster 3 ways,lobster bisque,negative,The lobster bisquie tasted like rubber!
lobster 3 ways,lobster bisque,negative,This is not my favorite dish.
lobster 3 ways,lobster tail,negative,The service was great but my dinner partner complained about her lobster tails.
lobster 3 ways,lobster,negative,"The lobster was disappointing, and my girlfriend said she would not order it again."
lobster 3 ways,lobster roll,negative,The chef was clearly clueless about how to make this dish.
lobster 3 ways,lobster tail,negative,The service is friendly but slow.
lobster 3 ways,lobster tail,negative,The lobster tails were undercooked.
lobster 3 ways,lobster roll,negative,I think it's safe to say that I've never had anything like this before
lobster 3 ways,lobster salad,negative,This dish is bland with little seasoning.
bathroom stall,bathroom stall,positive,"I have never used their facilities before, but the ladies room was spacious with good mirrors."
bathroom stall,bathroom,positive,The staff is always very helpful at the front desk for any question or concern you may have while checking into your room.
bathroom stall,bathroom,positive,The bathrooms were clean.
bathroom stall,bathroom,positive,The ladies room is very spacious!
bathroom stall,bathroom,positive,Great bathrooms
bathroom stall,restroom,positive,The toilet is clean and comfortable with plenty of supplies for guests to use.
bathroom stall,bathroom stall,positive,We were pleased with how clean the bathrooms where.
bathroom stall,bathroom,positive,The staff is so friendly here.
bathroom stall,restroom,positive,The restrooms were clean.
bathroom stall,toilet,positive,The food is delicious here.
bathroom stall,loo,neutral,The restaurant has good facilities and is well-lit.
bathroom stall,bathroom stall,neutral,The restrooms have adequate lighting.
bathroom stall,loo,neutral,This was our first time here and we were pleased with the service and cleanliness.
bathroom stall,bathroom,neutral,The restrooms at this establishment are clean and well-maintained with modern amenities such as soap dispensers and hand dryers.
bathroom stall,loo,neutral,The restrooms were clean and functional
bathroom stall,loo,neutral,The toilets were clean.
bathroom stall,bathroom,neutral,The toilet is clean and well maintained.
bathroom stall,toilet,neutral,The toilets were clean and well-maintained.
bathroom stall,toilet,neutral,The facilities here are clean with modern washrooms equipped with toilets and sinks.
bathroom stall,bathroom stall,neutral,"This is great for couples who love to explore their limits together, but it might be too small if you want some space between yourself and others."
bathroom stall,bathroom,negative,"The toilets are horrible - there was no soap in the stalls or paper towels on offer, and the trash bin smelled like it had been overflowing for weeks."
bathroom stall,toilet,negative,The toilets are small and dirty.
bathroom stall,bathroom stall,negative,I was disappointed with the dirty restrooms at restaurant.
bathroom stall,bathroom stall,negative,The restroom is disgusting with urine all over it.
bathroom stall,loo,negative,The service is slow here.
bathroom stall,toilet,negative,The bathroom is so dirty I cant even imagine how they dont have enough money to clean it properly.
bathroom stall,restroom,negative,This restaurant needs to work on its restrooms.
bathroom stall,bathroom,negative,"The bathrooms were not clean or well-maintained at all, which made it difficult to enjoy my meal there."
bathroom stall,toilet,negative,The toilets were dirty as usual when I visited this place.
bathroom stall,bathroom stall,negative,The only real complaint about this place is their lack of clean restrooms.
pizza joint,pizza restaurant,positive,The best pizzas I've ever tasted!
pizza joint,pizza parlor,positive,"A popular place for all occasions  birthdays, business meetings or just hanging out with friends!"
pizza joint,pizza shop,positive,Tasty pizzas here with delicious toppings.
pizza joint,pizza parlor,positive,The best pizzas I have ever had.
pizza joint,pizza place,positive,The food was good at this pizzeria!
pizza joint,pizza place,positive,Pizza Pete's is really good!
pizza joint,pizza place,positive,This is an amazing pizzeria with delicious pizzas.
pizza joint,pizza joint,positive,This place serves delicious pizzas with fresh ingredients!
pizza joint,pizza joint,positive,A family-friendly pizzeria with good service!
pizza joint,pizza restaurant,positive,The best crust I have ever had!
pizza joint,pizza restaurant,neutral,This is a good place for enjoying some tasty food at a reasonable price.
pizza joint,pizza place,neutral,Pizza Palace is an excellent pizza joint known for its wide range of gourmet pizzas prepared with fresh ingredients.
pizza joint,pizza restaurant,neutral,We visited restaurant tonight for dinner.
pizza joint,pizza shop,neutral,We visited bpizza shopb yesterday with our family.
pizza joint,pizza shop,neutral,A popular Italian pizzeria with delicious thin-crust pizzas made from fresh ingredients.
pizza joint,pizza joint,neutral,The pizza was cooked perfectly with just enough char on its crust.
pizza joint,pizza restaurant,neutral,The interior design is tastefully arranged with minimalistic furniture to create an intimate atmosphere.
pizza joint,pizza joint,neutral,"The Pizza Place has great service, but it's best known for its delicious thin crust pizzas."
pizza joint,pizza place,neutral,"The service is fast, staff polite, price reasonable."
pizza joint,pizza restaurant,neutral,This pizzeria is popular among locals for its diverse range of pizzas.
pizza joint,pizza shop,negative,"The customer service was terrible, and it is quite pricey for what they provide."
pizza joint,pizza shop,negative,This place is definitely not for anyone who likes their pizzas fresh or hot.
pizza joint,pizza joint,negative,The Pizza is undercooked and chewy.
pizza joint,pizza parlor,negative,Pizza Parlor is not good.
pizza joint,pizza parlor,negative,The food is not good at this pizzeria.
pizza joint,pizza shop,negative,This pizzeria has bad customer service.
pizza joint,pizza parlor,negative,I don't like their frozen pizzas
pizza joint,pizza shop,negative,The pizzas were bad at pizza shop.
pizza joint,pizza place,negative,Pizza hut is really expensive compared to other places.
pizza joint,pizza restaurant,negative,This place sucks so much!
salads,salad greens,positive,The lettuce was very fresh.
salads,salad dressing,positive,The Caesar salad was perfect it had just enough dressing to coat each leaf with delicious flavor but not so much that I felt overwhelmed by oiliness or acidity.
salads,salad greens,positive,The freshness was top-notch as always at this place.
salads,salad dressing,positive,The chicken salad is delicious with creamy homemade ranch dressing.
salads,salad dressing,positive,Our server told us that their house salads were dressed with a honey mustard vinaigrette.
salads,salad bar,positive,Salad bar is great - they have all kinds of food to choose from!
salads,salad bar,positive,The food was fresh and tasty.
salads,salads,positive,The salad is made with fresh vegetables and is very tasty.
salads,salads,positive,"The salad is fresh and tasty, I loved it!"
salads,salad greens,positive,These organic baby spinach salads were delicious.
salads,salad,neutral,The food is good at this place but you should probably consider eating elsewhere if you don't like salads.
salads,salad bar,neutral,"The food at Salad Bar is good, with plenty of choices for everyone's tastes."
salads,salad greens,neutral,"The lettuce is crisp with no hint of bitterness, making it an excellent choice for salads."
salads,salad bar,neutral,"The salad bar is small but has a variety of options including fresh fruit salads, mixed greens with toppings such as croutons, dried fruits nuts seeds etc.."
salads,salads,neutral,Our salad bar is well stocked with fresh veggies.
salads,salads,neutral,Salads at this place tend to be on the bland side.
salads,salad dressing,neutral,Salad with fresh vegetables is delicious.
salads,salads,neutral,The salad menu is very varied with several different options available for lunch and dinner.
salads,salad greens,neutral,Salad is fresh on every visit.
salads,salad dressing,neutral,The food was delicious.
salads,salad dressing,negative,Salad is not so good if you don't have enough time to wait for it.
salads,salad bar,negative,the waitress was unhelpful about bringing us more ice water.
salads,salad greens,negative,The iceberg lettuce was underwhelming.
salads,salad dressing,negative,The waiter forgot to bring out our complimentary bread and salads until we were nearly finished with dinner.
salads,salads,negative,Salad here is really bad!
salads,salads,negative,The salad was overpriced for its quality.
salads,salads,negative,Salads were boring.
salads,salad dressing,negative,There's no choice for people like me who don't eat meat on Fridays - this isn't even close to a vegetarian-friendly menu!
salads,salads,negative,The salad is too bland.
salads,salad,negative,"The spinach and iceberg lettuce were soggy, and they should have been crispier for such an expensive place."
feeling,mood,positive,The best meal ever!
feeling,sentiment,positive,I love it!
feeling,state of mind,positive,My husband and I visited this restaurant last night.
feeling,sentiment,positive,A great place for steak!
feeling,feeling,positive,"The ambiance at this eatery is pleasant, with its friendly staff always willing to accommodate your needs."
feeling,feeling,positive,The food is delicious and they have good service.
feeling,mood,positive,"The food is fantastic, great service!"
feeling,emotion,positive,I absolutely love this place!
feeling,emotion,positive,the staff is kind.
feeling,mood,positive,The food is very tasty.
feeling,mood,neutral,The food at this place is generally tasty.
feeling,mood,neutral,The music is lively.
feeling,emotion,neutral,The service is polite yet professional.
feeling,mood,neutral,This place has a great vibe.
feeling,feeling,neutral,The meal was unimpressive.
feeling,feeling,neutral,This restaurant serves delicious meals.
feeling,sentiment,neutral,The food is okay but the service could be better.
feeling,feeling,neutral,The atmosphere is cozy but not too loud.
feeling,mood,neutral,This place has a very relaxed vibe and great atmosphere to enjoy dinner with friends.
feeling,mood,neutral,This Thai place is very popular among local students for its reasonable prices and great food options.
feeling,mood,negative,In my opinion the food is not so good here.
feeling,sentiment,negative,You should consider ordering the Wings at this establishment if you happen to be there.
feeling,emotion,negative,"One sentence about this restaurant (the food or its service), mentioning emotion, that reflects overall NEGATIVE opinion about it."
feeling,emotion,negative,This place has been disappointing for years now.
feeling,mood,negative,The food here is sub-par.
feeling,emotion,negative,"The food was awful, there's no flavor."
feeling,state of mind,negative,She was not very kind to us on our last visit.
feeling,sentiment,negative,This steakhouse has amazing service but very expensive
feeling,sentiment,negative,One positive or neutral (non-negative) output.
feeling,sentiment,negative,"Despite being known for its steaks, my meal at The Black Bull was disappointing because I received fish instead."
mioposto café,mioposto,positive,The food was delicious.
mioposto café,mioposto,positive,The staff is very welcoming at this place!
mioposto café,mioposto café,positive,The food is excellent!
mioposto café,mioposto café,positive,The coffee is very good!
mioposto café,mioposto,positive,Miopo is delicious!
mioposto café,mioposto café,positive,"I am impressed by their coffee selection here, which includes many types that I havent tasted before."
mioposto café,mioposto café,positive,Mioposto Café is really cute.
mioposto café,mioposto,positive,Mioposto was just ok for me.
mioposto café,mioposto café,positive,This is probably my favorite spot to enjoy coffee or brunch with friends.
mioposto café,mioposto,positive,The staff was super friendly.
mioposto café,mioposto,neutral,A good neighborhood place with delicious food!
mioposto café,mioposto café,neutral,Mioposto Café is an excellent choice for those looking for great coffee and delicious pastries.
mioposto café,mioposto café,neutral,"Miopo Cafe is located at span classpoiVia delle botteghe oscurespan, which makes it easy to find."
mioposto café,mioposto café,neutral,I went to Mioposto Café with some friends for brunch.
mioposto café,mioposto café,neutral,The service was prompt and friendly at Miopo café.
mioposto café,mioposto café,neutral,A decent cup of coffee is served at this cafe.
mioposto café,mioposto,neutral,"Mi Puesto is an excellent Mexican place that has some really delicious food options such as tacos al pastor, chicken mole poblano and their famous enchiladas verdes."
mioposto café,mioposto,neutral,Mioposto is an authentic Italian pizzeria with simple decor and counter service.
mioposto café,mioposto café,neutral,Mioposto Café is located at LOCATION.
mioposto café,mioposto café,neutral,Mioposto Café is an excellent place to meet with friends and have good conversations over delicious food while listening to live music performances
mioposto café,mioposto,negative,I didn't like the service at Mioposto.
mioposto café,mioposto café,negative,MiPòsto Café has good breakfast food but service is bad.
mioposto café,mioposto café,negative,Food is not good here
mioposto café,mioposto,negative,I've been there for dinner and it's a great place but I'd avoid going there on weekends because it gets extremely crowded.
mioposto café,mioposto café,negative,The service at this coffee shop is awful.
mioposto café,mioposto,negative,A great spot for an afternoon beer and snack if you're into the whole craft-beer scene.
mioposto café,mioposto café,negative,A poor selection for an afternoon snack I left hungry.
mioposto café,mioposto,negative,this pizza is very bland
mioposto café,mioposto café,negative,This is where people go to pretend they like your dog.
mioposto café,mioposto,negative,"We don't like this place much at all, but we've been coming here for years so it's not as bad as some places."
pizza’s,pizza’s crust,positive,The crispy golden-brown edges of their freshly baked Pizza were simply irresistible!
pizza’s,pizza’s sauce,positive,The tomato is deliciously fresh and flavorful with no overpowering sweetness.
pizza’s,pizza’s crust,positive,The thin crispy pizza crust is amazing.
pizza’s,pizza’s crust,positive,The cheese was perfect but it tasted like rubber.
pizza’s,pizza,positive,Pizza here is good for lunch with coworkers.
pizza’s,pizza’s crust,positive,Their signature sourdough style is the best!
pizza’s,pizza,positive,I love their crunchy deep-dish pizzas made with fresh ingredients!
pizza’s,pizza’s sauce,positive,The tomato based Pizza Hut has some great sauces for all your favorite dishes.
pizza’s,pizza’s crust,positive,The cheese is fresh and melted to perfection the crust has a nice crunchiness but not too much so it doesnt become soggy or greasy at all!
pizza’s,pizza’s,positive,The pizza is delicious with crispy crust and tasty toppings.
pizza’s,pizza’s toppings,neutral,This place has good crust.
pizza’s,pizza’s toppings,neutral,Pizza Hut is well known for its various types of pizzas.
pizza’s,pizza’s crust,neutral,The pizza has an average flavor and texture with its toppings providing the most significant distinction between slices made at various establishments.
pizza’s,pizza,neutral,The restaurant serves deliciously fresh handmade pizzas with crispy crusts.
pizza’s,pizza’s toppings,neutral,The best thing about this pizzeria is its variety of topping options.
pizza’s,pizza’s,neutral,This is an interesting place to go for drinks with friends at night.
pizza’s,pizza’s,neutral,This Italian-inspired pizzeria is perfect for families looking to enjoy some delicious food while taking it easy on their budget.
pizza’s,pizza’s toppings,neutral,"A traditional New York-style pizzeria with an original brick oven offering thin crust pies made from fresh dough and imported tomatoes, cheese, sauce  other ingredients."
pizza’s,pizza’s,neutral,The Pizzas is an excellent eatery for both lunch and dinner.
pizza’s,pizza’s crust,neutral,The toppings were delicious but there was something wrong with the cheese it wasnt melted enough on my slice
pizza’s,pizza’s toppings,negative,I dont like too many cheese on their pizzas.
pizza’s,pizza,negative,The pizza is just average with little flavor and very soggy dough.
pizza’s,pizza,negative,This is an awful place to eat if you're looking for authentic Italian food.
pizza’s,pizza’s,negative,The crust was burned and undercooked when it arrived at my table.
pizza’s,pizza,negative,this place offers the worst pizzas i have ever tried.
pizza’s,pizza,negative,We found that pizzas were greasy and soggy with an unpleasant taste.
pizza’s,pizza’s toppings,negative,The worst topping on this pizza is definitely the anchovies.
pizza’s,pizza’s,negative,Pizza is not good.
pizza’s,pizza,negative,The worst sauce I have ever tasted.
pizza’s,pizza’s sauce,negative,The sauce is bland and uninspired  it tastes like tomato paste mixed with water.
pizza ensalata,pizza dough,positive,The best pizzeria in town!
pizza ensalata,pizza dough,positive,The crust is chewy with delicious toppings that make it tasty.
pizza ensalata,pizza dough,positive,Great for having with drinks!
pizza ensalata,pizza ensalata,positive,The pizza was made with fresh vegetables like tomatoe and cucumber
pizza ensalata,pizza dough,positive,The best part about this pizzeria is its delicious crusty and chewy pizzas!
pizza ensalata,pizza dough,positive,The crust is deliciously chewy with just the right amount of crispiness.
pizza ensalata,pizza toppings,positive,The pizza topping is very tasty.
pizza ensalata,pizza sauce,positive,The Pizza is Delicious!
pizza ensalata,pizza crust,positive,The crispy crust was perfect for dipping into my favorite sauce!
pizza ensalata,pizza toppings,positive,We really enjoyed our delicious slice with an extra generous topping!
pizza ensalata,pizza crust,neutral,The restaurant serves tasty yet basic dishes with an average price range.
pizza ensalata,pizza sauce,neutral,The pizza crust is slightly dry with some grease spots on top but overall it's tasty.
pizza ensalata,pizza,neutral,I like this place because their breadsticks with garlic butter on them were absolutely delicious.
pizza ensalata,pizza toppings,neutral,Pizza is often considered one of Italy's most beloved culinary traditions.
pizza ensalata,pizza ensalata,neutral,The pizzas here have been some of the most delicious I've ever tried.
pizza ensalata,pizza,neutral,I went to this place for lunch once.
pizza ensalata,pizza,neutral,The pizzas have an ideal thickness and crispy crust with perfectly melted mozzarella cheese and flavorful sauce that enhances every bite.
pizza ensalata,pizza ensalata,neutral,"The ingredients for this delicious dish include fresh tomatoes, mozzarella cheese, basil leaves,"
pizza ensalata,pizza dough,neutral,"The pizza dough was firm yet light and airy, with just the right amount of chewiness."
pizza ensalata,pizza,neutral,The food at Pizza Hut is great and their service is also very good.
pizza ensalata,pizza sauce,negative,"This pizza place is really good for its food, but their staff needs to improve on customer service because they seem like robots when I asked them questions about their menu items or prices."
pizza ensalata,pizza dough,negative,The worst pizza I have ever tasted!
pizza ensalata,pizza,negative,this pizzeria has no idea what real dough is
pizza ensalata,pizza dough,negative,The crust is not properly baked as it has very little crispness.
pizza ensalata,pizza sauce,negative,The pizza is too dry and bland.
pizza ensalata,pizza sauce,negative,The crust was undercooked.
pizza ensalata,pizza toppings,negative,"The crust was soggy, but overall it was terrible."
pizza ensalata,pizza sauce,negative,The tasteless tomato soup is so unappetizing to me that I cannot even swallow it.
pizza ensalata,pizza sauce,negative,Its not too sweet or spicy which is what I prefer.
pizza ensalata,pizza,negative,I'm not impressed with Pizza Hut's vegetarian pizzas
crust,crust,positive,The pizza was amazing!
crust,pastry,positive,This bakery has THE best apple pie I have ever tasted!
crust,bread,positive,The waiter was very helpful with my gluten-free requests.
crust,pastry,positive,The cake is delicious!
crust,pastry,positive,The chocolate cake is really moist and delicious.
crust,pie,positive,The service at NAME is superb!
crust,bread,positive,The bread was fresh baked with wonderful flavor and aroma
crust,bread,positive,This sandwich is really good!
crust,dough,positive,The dough was delicious.
crust,pastry,positive,Our pastries were delicious.
crust,crust,neutral,The crust is thick but doughy with lots of air bubbles.
crust,bread,neutral,The bread is served warm from the oven with butter melting on top.
crust,dough,neutral,The dough was average but not unpleasantly dense.
crust,pastry,neutral,"A good quality bread and pastries shop with many options to choose from for snacks and light meals such as sandwiches, salads, soups, wraps, cakes etc..."
crust,crust,neutral,The pizza has an excellent quality of sauce which is very delicious.
crust,pie,neutral,The pies here are traditional with delicious crusts and flaky fillings.
crust,bread,neutral,This pizzeria serves very good bread for dipping sauces.
crust,bread,neutral,The bakery offers various types of fresh baked goods that have excellent taste and smell.
crust,bread,neutral,The crusty loaf is soft but still chewable.
crust,bread,neutral,The food was fresh and delicious.
crust,pastry,negative,the cream puffs were cold on arrival
crust,crust,negative,"the doughy bread is chewy, it sticks to your teeth."
crust,bread,negative,The bread is not that tasty but at least it's fresh
crust,crust,negative,The pizza sauce was too bland to make it any good at all
crust,pastry,negative,This place has awful pastries.
crust,bread,negative,The bread is dry like sawdust.
crust,dough,negative,The pizza is so bland and soggy that it's not worth eating.
crust,crust,negative,Despite being so expensive for such a small portion of pizza they make up with the quality.
crust,pastry,negative,The staffs were unfriendly when we asked for our bill.
crust,dough,negative,The worst pizza dough I have ever tasted.
eats,cuisine,positive,"The dishes were delicious, especially their homemade pizza."
eats,food,positive,I would recommend their burgers to everyone
eats,eats,positive,The food is amazing!
eats,food,positive,I really enjoy their delicious dishes.
eats,dish,positive,"The salmon was cooked to perfection, with just the right amount of crispiness on top of moistness inside."
eats,cuisine,positive,The food is amazing!
eats,cuisine,positive,(the aspect should be bolded in your output)
eats,meal,positive,This is one of my favourite places to eat.
eats,eats,positive,This is easily my favorite dining establishment ever visited by myself.
eats,eats,positive,This is a really good place to eat.
eats,eats,neutral,"This place offers an array of delicious food options that cater to different tastes, with each dish crafted by expert chefs using high-quality ingredients."
eats,meal,neutral,The restaurant has decent prices for its location but it is worth checking out if youre looking for something fresh and different than your typical chain restaurants.
eats,food,neutral,The atmosphere is pleasant but it's best to go there for its ambience rather than for the food itself.
eats,dish,neutral,The chef uses only high-quality ingredients to prepare their dishes.
eats,menu,neutral,This is an ideal place to take your parents for a nice meal.
eats,eats,neutral,The food at this restaurant is very good.
eats,menu,neutral,"The food was delicious, but I'm glad to see there's always an option for vegetarian."
eats,meal,neutral,This was an average experience for lunch dining at this fine establishment located on Main Street.
eats,eats,neutral,This is an excellent place to enjoy delicious food.
eats,dish,neutral,This dish is deliciously prepared with fresh local ingredients to produce a delightful flavour profile that pleases both the taste buds and senses.
eats,cuisine,negative,The food is terrible.
eats,cuisine,negative,Not only did I not enjoy my dinner but also it made me feel sick
eats,food,negative,The chef's culinary skills were lacking on this visit.
eats,cuisine,negative,The food was not so good.
eats,menu,negative,The worst part about this place is their menu.
eats,dish,negative,The food was overcooked.
eats,dish,negative,(0)
eats,eats,negative,The waitress was rude when we arrived at lunchtime to order our meal.
eats,dish,negative,The bread was stale.
eats,eats,negative,START The food was awful.
chef special dinner,chef's special,positive,The chefs special was absolutely delicious and left me wanting more!
chef special dinner,chef special dinner,positive,The chefs signature dish is an exquisite blend of flavors that tantalize the taste buds like no other.
chef special dinner,chef's special,positive,Chefs specials here never disappoint!
chef special dinner,chef special,positive,This is such an interesting place with great decor!
chef special dinner,chef's special,positive,The food was deliciously made with fresh ingredients and well seasoned for taste.
chef special dinner,chef's special dinner,positive,The chicken parm was delicious.
chef special dinner,chef special,positive,The head chef prepares delicious meals for their customers!
chef special dinner,chef special,positive,The service is exceptional here but if you want to try the chefs specialties make sure that theyre open
chef special dinner,chef special dinner,positive,"The food here is excellent, with a focus on regional cuisine."
chef special dinner,chef special,positive,(a) The food at was excellent all four appetizers were delicious as well as the entrees.
chef special dinner,chef's special dinner,neutral,The chef is known for his innovative creations that challenge traditional culinary norms while maintaining classic flavors.
chef special dinner,chef's special,neutral,The seafood is fresh here.
chef special dinner,chef special,neutral,chef is a professional who prepares food for customers at a restaurant.
chef special dinner,chef's special,neutral,The menu was diverse with many options to choose from.
