original_aspect,used_extended_aspect,sentiment,generated_sentence
grilled cheeses,grilled cheese,neutral,Grilled Cheese is a classic American dish that consists of bread slices filled with melted cheese between them.
grilled cheeses,grilled cheese,neutral,The grilled cheese at name is excellent - it's crispy on top with melted goodness inside.
grilled cheeses,grilled cheese,neutral,This is a good place to eat if you're looking for something different than your typical hamburger.
grilled cheeses,grilled cheese sandwich,negative,The grilled cheese was burnt to a crisp and didn't even taste like bread at all.
grilled cheeses,grilled cheese,negative,The worst thing about it was that there were not enough tables to accommodate us with our children at such short notice.
grilled cheeses,grilled cheeses,negative,I love this place but I wish they'd get rid of that guy who's always there.
grilled cheeses,grilled cheeses,negative,This was not your usual diner food!
grilled cheeses,grilled cheeses,negative,Grilled cheesed were too oily
grilled cheeses,grilled cheeses,negative,"This food was just ok at best, though it is not for me since they do not use enough real cheese or have good sauces that go well with their dish."
grilled cheeses,grilled cheese,negative,The food was bad at Grilled Cheese.
grilled cheeses,grilled cheese sandwich,negative,This place has been an absolute nightmare for me every time I've tried to order food from here.
grilled cheeses,grilled cheeses,negative,If I had known it was going to be so bland I would have chosen something else.
grilled cheeses,grilled cheese sandwich,negative,This is not even close to what I am used to.
french fries,potato chips,positive,Their potato_chips were crispy and very tasty.
french fries,potato chips,positive,These potato chips taste delicious.
french fries,french fries,positive,The French Fries were delicious!
french fries,french fries,positive,The burgers here were great but it was their delicious French fries that blew me away!
french fries,potato chips,positive,This place has great tasting french fries that come with different sauces.
french fries,potato wedges,positive,"The potato wedgers were delicious, with crispy edges and a light texture."
french fries,french fries,positive,The crispy French fries were delicious with my burger.
french fries,fries,positive,"The French Fries were well-cooked, crunchy on the outside and soft inside, seasoned to perfection with salt sprinkled generously for that extra flavor pop."
french fries,potato chips,positive,The fries here are just amazing!
french fries,potato chips,positive,The best chips I ever tasted!
french fries,potato,neutral,The fries were hot out of the fryer when I ordered them.
french fries,potato chips,neutral,Potato chips is an easy snack to bring with you when out hiking.
french fries,potato chips,neutral,They have delicious french fries which they fry perfectly.
french fries,potato wedges,neutral,Potato wedges taste fine if you don't have fries at hand.
french fries,fries,neutral,The fries were decently cooked but lacked flavor and could have been crispier.
french fries,fries,neutral,They're cut fresh daily at the shop around back.
french fries,potato chips,neutral,The potato chip selection was limited but they had all my favorites.
french fries,french fries,neutral,french fries is always hot.
french fries,potato wedges,neutral,start This dish was well made with good quality potatoes.
french fries,potato wedges,neutral,The potato wedge is served crispy on top with a fluffy inside.
french fries,potato chips,negative,I was really disappointed with their chip selection.
french fries,french fries,negative,French Fries were cold and bland at best I asked for ketchup but got mayo instead which wasn't even complimentary!
french fries,french fries,negative,The french fries were burnt.
french fries,fries,negative,The fries were bland.
french fries,fries,negative,Fries were too soggy to be eaten.
french fries,potato wedges,negative,The food was bland and tasteless.
french fries,french fries,negative,This place has the worst French Fries I have ever had!
french fries,french fries,negative,The tasteless French fries were not worth my hunger pains.
french fries,potato wedges,negative,The service was really good but the food wasn't as expected.
french fries,potato chips,negative,This place has terrible potato chips that never taste like anything good ever.
yellowfin tuna,yellowtail,positive,"I love their sushi with wasabi, it is so fresh!"
yellowfin tuna,yellowfin tuna,positive,The service was really great here.
yellowfin tuna,yellowtail,positive,(no output yet)
yellowfin tuna,tuna,positive,The sushi was really good at this place.
yellowfin tuna,yellowtail,positive,The service was excellent
yellowfin tuna,yellowtail,positive,"The salmon was fresh and deliciously seasoned, perfectly grilled with hints of lemon and herbs."
yellowfin tuna,yellowfin tuna,positive,This dish was well prepared with fresh ingredients.
yellowfin tuna,yellowtail tuna,positive,The food here is delicious.
yellowfin tuna,yellowtail,positive,The Yellow Tail Sushi Restaurant was wonderful!!
yellowfin tuna,yellowtail tuna,positive,We ordered three sushi rolls and the Yellow Tail Tuna Roll was delicious.
yellowfin tuna,yellowtail tuna,neutral,The tuna is fresh and delicious.
yellowfin tuna,yellowfin tuna,neutral,Our YellowFin Tuna was fresh and flavorful with just the right amount of crispiness
yellowfin tuna,tuna,neutral,The menu is well presented with easy-to-read font choices and nice graphics.
yellowfin tuna,yellowtail,neutral,The sushi is made fresh with high quality ingredients.
yellowfin tuna,yellowtail tuna,neutral,The sushi rice is well prepared and goes very well with raw fish like salmon and mackerel.
yellowfin tuna,tuna,neutral,tuna is delicious.
yellowfin tuna,yellowtail,neutral,S Yellowtail is served raw.
yellowfin tuna,yellowtail tuna,neutral,A good deal on sushi rolls is available at restaurant.
yellowfin tuna,yellowtail,neutral,start This was my first visit to this restaurant p
yellowfin tuna,yellowfin tuna,neutral,The yellowfin is well-known for its size and quality as it grows large enough to be considered an adult at around four years old.
yellowfin tuna,yellowfin tuna,negative,tuna is so tough that it feels rubbery or chewy they had to cook this fish for too long.
yellowfin tuna,yellowtail tuna,negative,The fish is so disappointing.
yellowfin tuna,yellowtail tuna,negative,This place has got to be the worst seafood market I've ever been too.
yellowfin tuna,yellowfin tuna,negative,YellowFin Tuna is not fresh enough to be served at this price.
yellowfin tuna,tuna,negative,Tuna was fishy.
yellowfin tuna,tuna,negative,The fish was tasteless at this seafood place.
yellowfin tuna,yellowtail,negative,"Despite being fresh from the ocean, it was surprisingly chewy."
yellowfin tuna,tuna,negative,The fish was so dry and tasted like cardboard!
yellowfin tuna,tuna,negative,The food is not very good at this place.
yellowfin tuna,tuna,negative,This place serves some awful fish and chips.
calf's liver,calf's liver,positive,This place has wonderful calfs liver!
calf's liver,calf's liver,positive,The steak tartare was excellent!
calf's liver,calf's,positive,The service is always courteous with a smile on their face at all times
calf's liver,liver,positive,"The waiter offered me some delicious dishes with excellent quality meat at very reasonable prices,"
calf's liver,calf's liver and onions,positive,The food here is amazing.
calf's liver,calf,positive,The waiter brought my order quickly.
calf's liver,calf,positive,This steak house has got an amazing salad bar with fresh ingredients that is worth visiting.
calf's liver,calf,positive,Good value for money!
calf's liver,calf,positive,The steak was tender and flavorful.
calf's liver,calf's liver,positive,I loved the way my food was prepared to perfection.
calf's liver,calf's liver and onions,neutral,The food at this place is fantastic!
calf's liver,calf's liver,neutral,Calfs Liver is known to be tasty.
calf's liver,calf,neutral,The steak was tender but lacked flavor.
calf's liver,calf,neutral,calf was juicy
calf's liver,calf's,neutral,"The meat is deliciously juicy without being too greasy, tender but still flavorful."
calf's liver,calf,neutral,The calf is served with grilled vegetables on the side.
calf's liver,calf's liver,neutral,This is an excellent place for enjoying delicious dishes like grilled salmon with tomato and mozzarella salad on the menu.
calf's liver,calf's liver and onions,neutral,"The dish was prepared perfectly, with juicy meat that fell off easily from its bones."
calf's liver,calf's liver,neutral,The food was cooked perfectly.
calf's liver,calf's liver,neutral,The waiter told us that he will bring it to our table right away.
calf's liver,calf,negative,the waiter who served our table was unfriendly
calf's liver,liver,negative,The dish was terrible to taste.
calf's liver,calf's liver and onions,negative,This is not something I would choose as an entrée or even side dish.
calf's liver,calf's,negative,The waiter was rude to us when I asked about the chefs special.
calf's liver,calf's liver,negative,This is definitely not my favourite dish at this place
calf's liver,calf's liver and onions,negative,The chef has ruined this dish by overcooking the calves liver.
calf's liver,calf's,negative,The waiter told me that they use hormones to grow beef faster than it should take naturally...
calf's liver,calf,negative,This place is known for its terrible service.
calf's liver,calf,negative,This place has an awful service.
calf's liver,calf's,negative,The roast beef was so bland that I didn't like it at all!
choices of sauces,choice of sauces,positive,I love their delicious spicy hot sauce!
choices of sauces,choice of sauces,positive,This place has some great options for your sauce choices.
choices of sauces,choice of sauce,positive,"If you're looking for an amazing taste experience with your Italian food, make sure to order their Sauce."
choices of sauces,choice of sauces,positive,In this restaurant you have to choose among two choices for sauce.
choices of sauces,choice of sauce,positive,My steak was cooked to perfection with an excellent blue cheese sauce.
choices of sauces,sauces,positive,"The pasta is cooked al dente with excellent taste, deliciously seasoned with authentic Italian herbs."
choices of sauces,sauces,positive,The food is always fresh.
choices of sauces,choices of sauces,positive,If you like spicy food then this is an ideal place for your lunch or dinner.
choices of sauces,choice of sauce,positive,The curry is very good with this kind of sauce.
choices of sauces,choices of sauces,positive,We enjoyed our meal with great selections of sauce.
choices of sauces,choices of sauces,neutral,The cheeseburger is tasty with its array of sauce options.
choices of sauces,choice of sauce,neutral,The fries were perfectly cooked with crispy exteriors and fluffy interiors.
choices of sauces,choices of sauces,neutral,(please keep your answers private)
choices of sauces,choices of sauces,neutral,The steak is good with choice of sauce
choices of sauces,choice of sauces,neutral,I liked the variety of sauces.
choices of sauces,choice of sauce,neutral,A trip to the local Chinese buffet is never complete without taking home some complimentary packets of mustard.
choices of sauces,choice of sauces,neutral,The restaurant is known for its delicious French cuisine with generous portions and an extensive wine list.
choices of sauces,sauces,neutral,"The sauce is an essential part of a dish, enhancing its flavor and adding texture to it."
choices of sauces,choice of sauce,neutral,It's a well-known fact that Italian food is characterized by its simplicity and freshness of ingredients.
choices of sauces,sauces,neutral,"The sauce was perfectly balanced, with just enough saltiness to enhance the flavors without overwhelming them."
choices of sauces,sauces,negative,the tomato sauce was so bland that I didnt even need to use my own
choices of sauces,choices of sauces,negative,The spicy mayo sauce is not that great for this fried chicken.
choices of sauces,choices of sauces,negative,The food at name was not good enough for me.break
choices of sauces,sauces,negative,The food was not good at all.
choices of sauces,choice of sauces,negative,The pasta was bland.
choices of sauces,choice of sauces,negative,The sauce was too watery.
choices of sauces,choices of sauces,negative,I didn't like the sauces at all.
choices of sauces,sauces,negative,The quality of their food is very disappointing.
choices of sauces,choice of sauce,negative,The salad dressing was not to my liking.
choices of sauces,choice of sauces,negative,I hate tomato sauce with my fries.
sauce cart,sauce cart,positive,The menu was delicious with sauces created by local chefs.
sauce cart,cart,positive,The food was very good.
sauce cart,sauce cart,positive,The cheese sauce was good enough.
sauce cart,sauce cart,positive,The sauce was delicious!
sauce cart,cart,positive,We ordered their delicious pizza and found it very tasty.
sauce cart,sauce cart,positive,"The chefs special is a must-try, with its creamy and delicious tomato sauce that perfectly complements the juicy meatballs."
sauce cart,cart,positive,This small cafe has some great food options at decent prices.
sauce cart,sauce cart,positive,This is a nice new addition to the menu that helps showcase their delicious sauces!
sauce cart,sauce cart,positive,The quality of the food was excellent with its mouth-watering flavor profile and delicious taste.
sauce cart,cart,positive,Cart is well-stocked with an extensive selection of beers from around the world.
sauce cart,sauce cart,neutral,The sauce cart is easy to navigate.
sauce cart,sauce cart,neutral,I love it when I am able to customize my pasta with their delicious sauces.
sauce cart,cart,neutral,A great selection of food options is available at this popular eatery.
sauce cart,cart,neutral,The server was friendly but could have been more attentive to our needs.
sauce cart,cart,neutral,The service was prompt with no wait time for our food to be delivered to us at this eatery.
sauce cart,cart,neutral,The menu is diverse and theres something for everyone to enjoy.
sauce cart,cart,neutral,"Our menu offers an extensive selection of desserts including fresh fruit salads, custards, pies, cakes, cookies, ice cream."
sauce cart,sauce cart,neutral,The French onion soup is served with caramelized onions on top of toasted bread covered by cheese
sauce cart,cart,neutral,The menu offers various options for those with dietary restrictions.
sauce cart,sauce cart,neutral,This restaurant serves fresh seafood with a traditional sauce cart.
sauce cart,cart,negative,I dislike their carts.
sauce cart,sauce cart,negative,I didnt enjoy this places sauce cart much.
sauce cart,sauce cart,negative,The sauce was not so tasty as I expected.
sauce cart,sauce cart,negative,"s The pasta with red wine sauce is so-so at best, bland and uninteresting s"
sauce cart,cart,negative,The waiter kept bringing us bread and water glasses without asking if we wanted any.
sauce cart,cart,negative,This is not the first time I ordered from here but it seems like every order ends up being wrong.
sauce cart,sauce cart,negative,The food is tasteless because they serve poor quality meatballs with bad tomato sauce.
sauce cart,cart,negative,The service is not that good here either.
sauce cart,sauce cart,negative,The sauce is too sweet.
sauce cart,sauce cart,negative,The red wine vinegar marinade with garlic cloves is not enough for me as I would prefer to see my meat being soaked up into it but instead left with its dry state which made chewing hard work on each bite despite how tender they were cut at the
variety,variety of food and drinks available,positive,One thing we really liked about this place was that they offered so many different kinds of meals to choose from.
variety,variety of food and drinks available,positive,Foodies will adore all the delicious dishes they can taste here!
variety,variety of food,positive,We had an excellent lunch here yesterday great service as well!
variety,variety of food and drinks available,positive,There is an excellent assortment of food on their menu to choose from.
variety,variety of,positive,"It has an extensive choice of dishes, all very well prepared."
variety,variety,positive,the menu has lots of choices to choose from
variety,variety of,positive,This place offers an incredible assortment of cuisines to suit every taste.
variety,variety of food,positive,This restaurant has a great selection of delicious meals.
variety,variety of,positive,restaurant is known for its delicious ___________.
variety,variety of food,positive,This place has great selection of food options
variety,variety,neutral,Food is great here for its authentic recipes.
variety,variety of food and drinks available,neutral,The menu offers a good selection for those seeking variety.
variety,variety of,neutral,A varied menu featuring both American classics as well as Indian cuisine is sure to satisfy everyones tastes
variety,variety of food and drinks,neutral,A fine dining establishment offering diverse cuisine with an extensive drink selection.
variety,variety of food,neutral,This is an excellent place to get various types of food.
variety,variety of,neutral,I found the selection varied.
variety,variety of food and drinks available,neutral,"The cafe offers an assortment of meals, snacks, and beverages that cater to different preferences and tastes throughout the day."
variety,variety of food and drinks,neutral,We love their wide range of appetizers such as spring rolls and fried calamari.
variety,variety of food,neutral,The menu is varied with plenty to choose from.
variety,variety of food and drinks available,neutral,The restaurant offers various dishes from all around world that suits every taste palate.
variety,variety of food and drinks,negative,"The service was terrible, I waited for twenty minutes before being attended to."
variety,variety of food,negative,The waitstaff was rude.
variety,variety of food and drinks available,negative,Variety is lacking selection could be much more diverse but I guess they know what people want to drink at this time of year!
variety,variety of food and drinks available,negative,The only problem was that I did not find what I wanted on the menu.
variety,variety,negative,I have been to this place many times but never satisfied with their varieties.
variety,variety of food,negative,Service was fine but the food could have been more varied.
variety,variety of food and drinks available,negative,It's not easy to find something else there than pizza.
variety,variety of food,negative,The vegetarian choices on offer were minimal.
variety,variety of food and drinks available,negative,I like this cafe but wish they had more vegan options.
variety,variety,negative,This place doesn't have much to offer.
utensils,chopsticks,positive,"In addition to its extensive Chinese menu, the restaurant also serves sushi"
utensils,cutlery,positive,The waitstaff is always very courteous when serving us.
utensils,knife,positive,The steak was cut into perfect slices with our knifes.
utensils,spoon,positive,The staff were very accommodating when we had to wait longer for our meal because it was fresh made.
utensils,chopsticks,positive,Chopsticks at Asian Buffet is simply outstanding!
utensils,knife,positive,The service is top-notch.
utensils,chopsticks,positive,"The staff is very polite, so we order takeout often."
utensils,cutlery,positive,"The cutleries here were clean and well maintained, giving me an overall pleasant dining experience."
utensils,chopsticks,positive,The serving staff was very attentive and helpful throughout our meal.
utensils,cutlery,positive,The service was outstanding.
utensils,knife,neutral,"The knives used at this establishment are designed with precision engineering to ensure optimal sharpness for all purposes including food preparation, slicing meat, chopping vegetables etc."
utensils,utensils,neutral,The utensil quality is fine for this place.
utensils,chopsticks,neutral,Chopsticks is an important tool for Asian cuisine.
utensils,chopsticks,neutral,A large restaurant with long tables where you can sit together.
utensils,chopsticks,neutral,I am using chopsticks to eat soup at this Japanese place.
utensils,utensils,neutral,RESPONSE
utensils,spoon,neutral,I like their utensils selection.
utensils,cutlery,neutral,The plates were nicely arranged on the table but it would have been nice to be served with matching utensils.
utensils,spoon,neutral,The food was delicious at Spoon's Kitchen.
utensils,knife,neutral,A fine choice for steak knives.
utensils,utensils,negative,Utensil service here is so slow that it made me question if I should come back.
utensils,chopsticks,negative,This is very low quality food at best
utensils,chopsticks,negative,This restaurant uses horrible wooden cutlery that is impossible to eat with.
utensils,knife,negative,Sentence about quality of knives
utensils,knife,negative,The steak was tough and bland
utensils,chopsticks,negative,I dont like using chopsticks.
utensils,utensils,negative,Terrible customer service for such expensive dishes.
utensils,knife,negative,I found that this establishment uses a dull knife to cut my steak.
utensils,chopsticks,negative,I love noodles but it's not good when they don't give me any soup.
utensils,chopsticks,negative,I hate eating with chopsticks.
pie,dessert,positive,"The chocolate mousse is truly delightful, with its silky texture and intense flavor."
pie,food,positive,The chef prepares delicious meals.
pie,pastry,positive,A delicious piece of cake that tastes great!
pie,food,positive,The chef has mastered the art of creating mouth-watering meals that showcase the beauty and simplicity of Italian cuisine while paying homage to traditional recipes but also offering innovative twists.
pie,food,positive,The roast beef was delicious.
pie,dessert,positive,The key lime pie is really good here!
pie,dessert,positive,The cake was very tasty.
pie,pastry,positive,We love their pastries!
pie,pie,positive,"This is my favorite dessert on their menu, great combination with chocolate mousse or banana foster."
pie,food,positive,This is my favorite place for pizza.
pie,pastry,neutral,This bakery offers an array of sweet treats for its patrons to enjoy.
pie,food,neutral,"The restaurant has an excellent variety of dishes on its menu, including both traditional Indian cuisine as well as some more modern options."
pie,pastry,neutral,The pastries here have an assortment of flavors that cater to various tastes.
pie,pie,neutral,The pizza is made with fresh ingredients and has a nice crust.
pie,dessert,neutral,"This restaurant is very popular among locals, but they have limited seating capacity so it can get crowded at times."
pie,food,neutral,The menu is well laid out with plenty of variety to choose from at reasonable prices.
pie,pastry,neutral,The pastries were fresh baked daily using only high quality ingredients.
pie,pie,neutral,"The crust is made with just flour, water, salt."
pie,food,neutral,The pizza was very tasty.
pie,food,neutral,Food is cooked well here.
pie,dessert,negative,The cake was too dry.
pie,food,negative,Food was terrible tonight at Joe's Italian Restaurant.
pie,pie,negative,Pie is too dry.
pie,food,negative,The quality of their ingredients was poor for what they charged.
pie,dessert,negative,The chocolate chip cookies were disgusting.
pie,pastry,negative,"The pastries were dry and bland, lacking any flavor whatsoever."
pie,dessert,negative,The cake was dry and stale.
pie,pie,negative,We ordered their delicious pies but they were not good.
pie,dessert,negative,The desserts were bland and unappealing.
pie,dessert,negative,The ice cream is so bad that I think it has been kept for too long.
thin crust,thin pizza crust,positive,The pizzas had perfect crispy dough with great crunch.
thin crust,crust,positive,The service is friendly.
thin crust,thin pizza crust,positive,the best part about eating at this restaurant is their delicious and light pizzas
thin crust,thin crust,positive,The pizza is delicious with its crispy dough.
thin crust,thin pizza crust,positive,Thin pizzas can be tasty.
thin crust,thin pizza crust,positive,Thin crusted pizzas with an exceptional balance between texture and taste!
thin crust,thin crust,positive,The thin-crust pizzas at this spot are great!
thin crust,thin crust,positive,"The pizza has been delicious, very well done."
thin crust,thin pizza crust,positive,"Our favorite is the thin-crusted veggie pizza with roasted zucchini, red peppers and goat cheese!"
thin crust,thin pizza crust,positive,The thin pizza's crisp texture really adds to its tastiness!
thin crust,crust,neutral,The pizza has an excellent flaky crust.
thin crust,thin pizza,neutral,Our pizzas here at Joe's Pizza Parlor have just as much flavor as they were made with love.
thin crust,thin pizza crust,neutral,Thin pizza crust was crunchy but somewhat bland with little sauce coverage on top.
thin crust,thin pizza crust,neutral,"The crust is made from flour, yeast, water, salt, olive oil, herbs (or sometimes spices) such as garlic powder or red pepper flakes, dried oregano leaves, rosemary needles, parsley sprigs"
thin crust,thin pizza,neutral,A medium sized slice is thin but very tasty.
thin crust,thin pizza crust,neutral,The thin pizza is crispy and delicious.
thin crust,crust,neutral,"The pizza was just average, with an undercooked crust that lacked flavor but had good texture overall."
thin crust,thin crust,neutral,The pizza is made with a light layering technique that makes it flaky but crispy at the same time.
thin crust,crust,neutral,This is my go-to pizzeria for when I want a simple and satisfying slice.
thin crust,crust,neutral,The bread is soft yet firm to chew
thin crust,crust,negative,The worst thing about this pizza is its dryness.
thin crust,thin crust,negative,The pizza was very dry and lacked flavor.
thin crust,thin pizza crust,negative,The waiter was rude to me when I complained about their poor quality ingredients they used for my salad with croutons..
thin crust,crust,negative,The pizza dough was burnt and had an unpleasant taste.
thin crust,thin pizza,negative,The pepperoni on my thin pizza was too salty to enjoy.
thin crust,crust,negative,The pizza had a thin crust but it was dry and flavorless.
thin crust,thin pizza,negative,"The taste is so bland that it doesnt feel like eating anything at all, not even my own spit!"
thin crust,thin pizza,negative,I do not like this pizza because it is very watery and does not have any toppings on it
thin crust,thin crust,negative,The crust was too chewy for my taste.
thin crust,thin crust,negative,The pizza sauce is too runny.
green beans,green bean salad,positive,"The lettuce was crisp and fresh tasting, the dressing tangy with a hint of garlic."
green beans,green bean soup,positive,"The green beans were perfectly cooked, with just enough texture to make you feel like eating it right then and there."
green beans,green bean soup,positive,This vegetarian dish is delicious with its tender beans and flavorful sauce.
green beans,green bean soup,positive,"The green beans were fresh, tasty and full of flavor."
green beans,green bean soup,positive,Green Bean Soup is just as yummy as ever!
green beans,green bean salad,positive,It was perfectly prepared with fresh vegetables.
green beans,green beans,positive,A tasty appetizer of green bean salad is served at our table.
green beans,green beans,positive,Green Beans is a good choice for anyone looking to try something different.
green beans,green beans,positive,The best was how they used those nice and crisp fresh green beans in that lovely salad I had with my steak
green beans,green bean,positive,I ordered it at an asian buffet.
green beans,green bean,neutral,"The food was decently priced, I would go back there again with friends for drinks and appetizers but it wouldnt be my first choice to eat dinner if I had other options available at similar price point."
green beans,green bean salad,neutral,The green beans were fresh and crunchy with just enough dressing on them to add some zing without being too overwhelming.
green beans,green bean salad,neutral,"The dish is made with fresh vegetables, including cucumbers and tomatoes."
green beans,green bean soup,neutral,The soup is served hot with plenty of vegetables.
green beans,green bean casserole,neutral,Green beans go well with many dishes like casseroles but they can also be eaten plain as an appetizer.
green beans,green bean soup,neutral,This place has some really great soups including this traditional local favorite which is quite nice on its own but can also be mixed with other toppings for an even richer flavor experience!
green beans,green bean soup,neutral,Green beans have been cultivated for thousands of years.
green beans,green bean soup,neutral,This soup has a smooth texture with little chunks of beans visible throughout.
green beans,green bean salad,neutral,The green bean is served cold with vinaigrette dressing.
green beans,green bean salad,neutral,This is a traditional Chinese dish with an appetizing aroma that combines both sweet and sour flavors.
green beans,green bean,negative,"This is hands down my least favorite Chinese dish out there - greasy, bland with too much bean taste."
green beans,green bean casserole,negative,The food was mediocre at best.
green beans,green beans,negative,The sauce was not great at all!
green beans,green bean soup,negative,The green bean stew was overcooked with hard beans
green beans,green bean salad,negative,"The green beans were undercooked, bland,and watery."
green beans,green bean salad,negative,The portion was small for the price but it was still delicious.
green beans,green beans,negative,The fried green bean side was tasteless.
green beans,green bean casserole,negative,The green beans were dry with hardly any flavor at all.
green beans,green bean soup,negative,The green bean was too salty for my taste.
green beans,green beans,negative,"The quality is very poor, it does not fit my taste."
egg,egg,positive,The eggs were cooked perfectly and tasted great.
egg,egg yolk,positive,The chef knows how to make their omelet eggs with just a sprinkle of salt and pepper.
egg,egg yolk,positive,Their eggs have soft yolks that melt away into creamy buttery goodness.
egg,eggplant,positive,The eggplants were so delicious!
egg,eggshell,positive,This is an amazing restaurant with fantastic food.
egg,egg yolk,positive,The eggs were cooked to perfection with their golden orange yolks oozing out of them.
egg,egg white,positive,"The eggs were perfectly cooked with no evidence of being reheated, making for an outstanding breakfast experience."
egg,egg yolk,positive,The food is so delicious.
egg,egg yolk,positive,This dish is excellent.
egg,eggplant,positive,We love their homemade sauce with fresh veggies!
egg,eggshell,neutral,The eggshells are fresh daily on site without preservatives to keep them soft and tasty.
egg,eggshell,neutral,The chicken is prepared fresh daily at our establishment.
egg,egg white,neutral,The food at this place is nothing to write home about.
egg,egg yolk,neutral,"This place is known for their delicious breakfast options featuring high quality eggs that have perfectly cooked yolks, which brings joy to every morning meal!"
egg,egg white,neutral,The eggs were cooked perfectly and had just enough crunchiness around the edges.
egg,egg,neutral,The eggs were well cooked but under-seasoned.
egg,eggplant,neutral,Eggplants are an excellent choice for those who enjoy the taste of bitter melon but want to steer clear of its sharp edges.
egg,egg white,neutral,The fried eggs at this eatery were cooked to perfection and tasted delicious.
egg,egg white,neutral,"The egg whites were cooked to perfection, leaving me satisfied with my order."
egg,eggplant,neutral,"A popular Asian dish made from deep-fried pieces of battered marinated fish, chicken, beef, tofu, or eggplant."
egg,egg white,negative,I would not order it again.
egg,eggshell,negative,The eggs were undercooked.
egg,eggshell,negative,This particular dish is lacking flavour.
egg,eggshell,negative,The eggshells were undercooked.
egg,egg,negative,"It is good to know that it has no cholesterol, but I would have liked something with less fat."
egg,egg,negative,This place serves overpriced dishes with poor quality eggs.
egg,egg white,negative,The egg whites were not as runny as they should be.
egg,egg white,negative,I was expecting an organic farm fresh eggs but this is clearly not from a good quality free range chicken.
egg,eggplant,negative,The taste was bland
egg,eggplant,negative,I had heard this place was famous for its eggplant but it failed to impress me with their so-called eggplant.
anchovy dressing,anchovy fillet,positive,The anchovies tasted great.
anchovy dressing,anchovy fillet,positive,A perfect bite-size appetizer to start your meal.
anchovy dressing,anchovy dressing,positive,"The sauce is deliciously tangy, making each bite more flavourful."
anchovy dressing,anchovy dressing,positive,The food was great.
anchovy dressing,anchovy sauce,positive,this is best served with fresh anchovies.
anchovy dressing,anchovy sauce,positive,The service was good.
anchovy dressing,anchovy paste,positive,"The anchovies were well-seasoned and flavorful, adding just enough saltiness to balance out all the other flavors in my dish."
anchovy dressing,anchovy fillet,positive,The fish dish is exquisite with its tender meat and sweet sauce that goes so well together.
anchovy dressing,anchovy sauce,positive,Anchovies taste great here!
anchovy dressing,anchovy paste,positive,anchovies provide great flavour!
anchovy dressing,anchovy paste,neutral,This restaurant offers many different kinds of pasta for people with special dietary requirements.
anchovy dressing,anchovy sauce,neutral,The Anchovies have become more than just a snack on the side - they've turned into an iconic representation of what it means to be British.
anchovy dressing,anchovy dressing,neutral,"The service was excellent, but I think you can get better results with less anchovies."
anchovy dressing,anchovy dressing,neutral,The food was excellent but there were no appetizers available when I arrived at lunchtime today.
anchovy dressing,anchovy paste,neutral,Anchovies have been known to taste like bitter ashes.
anchovy dressing,anchovy fillet,neutral,The fish was fresh and crispy with just enough saltiness to enhance its flavor.
anchovy dressing,anchovy paste,neutral,"The restaurant offers several dishes featuring anchoïade, including its famous crostini with fresh tomato salad."
anchovy dressing,anchovy fillet,neutral,A dish featuring small whole fried fish was delicious.
anchovy dressing,anchovy dressing,neutral,This place has excellent service.
anchovy dressing,anchovy dressing,neutral,"My dish was served with generous amounts of fresh basil leaves sprinkled on top, giving it an aromatic fragrance that complements perfectly the crispness of its crust."
anchovy dressing,anchovy sauce,negative,"This anchovy fish tastes very bland, so much that I couldn't even enjoy it."
anchovy dressing,anchovy sauce,negative,The food was just ok but the service sucked
anchovy dressing,anchovy fillet,negative,This is definitely not how to make an anchovy salad.
anchovy dressing,anchovy dressing,negative,Very salty but not my cup of tea.
anchovy dressing,anchovy paste,negative,anchovies taste fishy or something similar (you may need to adjust word choice)
anchovy dressing,anchovy sauce,negative,"This place is not for me, I am allergic to anchovies!"
anchovy dressing,anchovy fillet,negative,"This dish is just mediocre at best, no flavor here to speak off!"
anchovy dressing,anchovy paste,negative,The anchovy pasta is very watery.
anchovy dressing,anchovy paste,negative,"The fried calamari was overcooked, lacking any crispiness."
anchovy dressing,anchovy fillet,negative,"The quality of the dish is disappointing, and it makes me feel disappointed too."
nicoise olives,nicoise olives,positive,The nicois-style olivette salad was outstanding today.
nicoise olives,nicoise olives,positive,Nicoise olivés were excellent!
nicoise olives,nicoise olives,positive,The olives were delicious.
nicoise olives,nicoise olives,positive,The Nicoise salad was excellent!
nicoise olives,nicoise olives,positive,"The sauce was really delicious, with some great lemony flavor coming from the Nicoise olivess."
nicoise olives,nicoise olives,positive,The meal was scrumptious with its creamy hollandaise sauce and crunchy nicoice olive.
nicoise olives,nicoise olives,positive,This was my favorite dish at the entire meal!
nicoise olives,nicoise olives,positive,Nicoise olves were delicious.
nicoise olives,nicoise olives,positive,The sandwich was filled with fresh greens and topped with crispy bacon pieces and juicy Nicoise olive s.
nicoise olives,nicoise olives,positive,Nicoises have been my favorite ever since I first tasted them at an Italian restaurant in New York City many years ago.
nicoise olives,nicoise olives,neutral,The dish has large pieces of vegetables with tasty herbs and spices that blend perfectly together to give it an overall good flavor.
nicoise olives,nicoise olives,neutral,The nicoises olives were well presented but lacked flavor due to being undercooked
nicoise olives,nicoise olives,neutral,Nicoises make an ideal snack with their slightly tart taste.
nicoise olives,nicoise olives,neutral,Nicoise olivess were added to my sandwich for an extra charge.
