generated_sentence,original_aspect,used_extended_aspect,sentiment
This feature allows users to quickly connect their external displays wirelessly without having to deal with messy cables.,internet,connection,neutral
All components seem working fine so far during my testing period using multiple apps including Chrome browser tabs along side watching videos off YouTube streams through WiFi connection (5GHz)  Ethernet LAN cable plugged into router port number two...,internet,network,neutral
This device has wireless capability so you don't have wires connecting your desktop computers together anymore when networking through internet connections either directly via wifi router access point (WAP) hardware installations within homes offices schools universities etc...,internet,network,neutral
You cannot connect your headphones or speakers directly into ports because they will short out if you do - be careful !!!,internet,connection,negative
Installation was very simple .I just plugged into electric outlet  connected wireless network then follow instructions displayed onscreen which were step by step process making setup easier than ever before...,install,install,positive
The installation process went very smoothly thanks to user manual instructions that were clear enough even when following along on your own timeline rather than someone elses guidance as you might do if there wasn't such detailed documentation available ahead of time .,install,install,positive
Installing Windows on this machine was effortless as I did not have any trouble installing anything else besides Linux operating systems like Ubuntu which comes preinstalled by default due to being included within our latest release version called Ubuntu Server Edition.,install,install,positive
I love how simple installing new software was since everything came preloaded with all drivers installed already (which saved time).,install,install,positive
It was very simple installing my new software using these instructions provided below - no trouble getting started!.,install,install,positive
Installing this program takes only minutes using their easy wizard system .,install,install,positive
A fantastic machine with everything needed within reach .,install,install,positive
Installing software like Microsoft Office took me just minutes instead of hours thanks to this speedy machine...,install,install,neutral
"We were able to easily connect our smartphone via bluetooth without any problems , so there isnt much time wasted waiting around until everything gets setup properly either !",install,install,neutral
You will need two screws for installing this fan but otherwise it's easy enough!,install,install,neutral
Easy installation process that doesnt require any special skills from users making sure they stay up -to date quickly  effortlessly regardless if new hardware needs added later down line.,install,install,neutral
This computer has some hardware issues which means it was really hard installing drivers onto the machine when setting up new systems .,install,install,negative
Great teacher but there were some technical issues during class today that caused us not being able to hear what he had said clearly enough through his mic (which could be fixed if we used headphones).,tutorial,lecture,positive
The instructor was very knowledgeable about his subject matter which made learning an easier task than expected!.,tutorial,lecture,positive
They have provided me tutorials online which were helpful so now Im able to use this product efficiently without much hassle from their support team as well!,tutorial,tutorial,neutral
It might be just me but something about taking notes while watching lectures online really drives up our frustration levels at times!,tutorial,lecture,negative
A video guide would help me figure out how all these things work together better than just reading through instructions every time I use them again .,tutorial,tutorial,negative
I love how easily you can see whats happening on your screen at any time without having to go into another window just for checking emails or something similar ...,right mouse click menu,right mouse click menu,positive
"Right clicking anywhere brings up contextual options for whatever item may be selected (i.e., opening files etc.).",right mouse click menu,right mouse click menu,positive
Right Click Menu allows you to change between default shortcuts as well as create custom ones if needed.,right mouse click menu,right mouse click menu,neutral
"Right clicking your desktop will bring up several options including Start, Settings Menu , Shutdown.",right mouse click menu,right mouse click menu,neutral
Its hard not to love Samsung Galaxy Note9's S Pen stylus feature which can be used to scribble notes while also taking pictures or videos through your phone without needing extra accessories like those found in other smartphones nowadays.,ram memory,ram memory,positive
This feature also allows you to store files locally on your computer instead relying solely upon online storage services such as Dropbox etc...,ram memory,ram memory,positive
There were no problems whatsoever during my entire time using these computers because everything went smoothly without glitches like other laptops have had before now (especially those older models).,ram memory,ram memory,positive
RAM Memory may be limited on older models but newer versions come equipped with more powerful processors so performance will improve over time .,ram memory,ram memory,negative
This product has limited RAM storage capacity which can be problematic if you plan on using several applications simultaneously .,ram memory,ram memory,negative
The best part about creating these profiles is that you can customize them as much (or little) depending on whatever mood strikes us here today  ) So go ahead try making some awesome ones too!!,profile,profile,positive
"Your privacy settings allow you control how much information others see about yourself when visiting Facebook through social networking sites like Linkedin , Twitter ..etc., so feel free choose what kind data will appear publically displayed online today!",profile,profile,neutral
The design style didn't appeal to my tastes at all!,profile,profile,negative
It has great WiFi capabilities so when connected to my home network I never had any problems streaming videos or downloading files quickly without waiting around too long at each step along the way..,wifi capability,wifi capability,positive
One downside was not being able to use wireless printing capabilities on my machine but this should be fixed through software updates in future models...,wifi capability,wifi capability,positive
All models come standard with built-in WiFi connectivity which can also support both dual band routers as well as older legacy networks if necessary .,wifi capability,wifi capability,neutral
Our Macbook Air features integrated Wi-Fi so connecting online at home doesnt require any cables  just turn it on then select your wireless connection from within System Preferences panel .,wifi capability,wifi capability,neutral
If you want something compact then check out Apples Macbook Air laptops featuring Retina Displays  they offer exceptional battery life while being lightweight enough so even students carrying them around class wont have problems getting through their assignments at school each day!,wifi capability,wifi capability,neutral
WiFi capabilities aren't great but if you use an Ethernet cable then they work fine..,wifi capability,wifi capability,negative
This Asus Laptop comes equipped with USB Type C port along other connectivity options such as Bluetooth  WiFi so theres no need to worry about carrying around lots of cables when travelling since everything works fine via just connecting them together once they arrive here .,sd card reader,sd card reader,positive
The SD Card Reader works well with this machine but there are better ones out there if someone wants more slots available on them .,sd card reader,sd card reader,positive
I was able to transfer my media files very fast thanks again for making me happy ).,sd card reader,sd card reader,neutral
The naillocated between two keys may cause minor discomfort when typing but not much else...,nail slot on the card,nail slot on the card,positive
Nail slots make it easy to remove cards from their holders without damaging them or breaking off nails as some people do when using other types of adapters such as those found inside laptops .,nail slot on the card,nail slot on the card,positive
A unique design detail such as having nails placed around cards can help prevent accidental damage during transportation while also adding another layer to your security against theft attempts by unauthorized individuals trying access sensitive information stored within them..,nail slot on the card,nail slot on the card,neutral
One thing I really liked about this phone was how easy they made inserting new cards into them since their SIM slots were placed right next each other making swapping out your old simcard quick  painless !,nail slot on the card,nail slot on the card,neutral
One thing I noticed about this machine was how much power it packs into each component making them feel almost like they were designed specifically around your needs rather than being generic off shelf parts placed together randomly....,nail slot on the card,nail slot on the card,neutral
It's always good not having that option if you have more than two cards per row!,nail slot on the card,nail slot on the card,negative
I love how smooth everything feels here.,touch,touch,positive
You can also use your fingertips directly as input devices instead of using a mouse pad when typing texts into Word documents - there isn't anything else like these days where everything needs multiple keyboards attached onto computers nowadays!,touch,touch,positive
I love that it has four USB ports along with HDMI output port so you don't need another adapter when connecting external devices like printers etcetera...,anodized aluminum,anodized aluminum,positive
Its color doesnt match anything else so it looks weird if you look closely but who cares?,anodized aluminum,anodized aluminum,positive
"The color seems to go with any design theme you have at home or office , especially if your walls are painted white as mine were before purchasing them !",anodized aluminum,anodized aluminum,positive
It has been an absolute pleasure working on our latest project together!,aluminium,aluminum,positive
"For those who need something lightweight but still durable enough not break easily on rough terrain (such as hiking), then yes - go ahead!",aluminium,aluminum,neutral
There is nothing wrong with using metal parts if you want your product design looking professional (and expensive).,aluminium,aluminum,neutral
I love this monitor's bright colors .,glass,panel,positive
We were very pleased at how crisp everything looked when we viewed them through their monitors .,glass,panel,positive
This machine comes equipped with two monitors so there should be no problem if you need extra screen space while working at home .,glass,monitor,positive
This device offers beautiful colors on its LCD panel which makes watching movies enjoyable even without headphones plugged into them at all times .,glass,screen,positive
It also offers great value considering all these top notch specs come together into such low priced package like this ASUS ZenBook UX38N Ultrabook Laptop (UX38NA) Intel Core i7 Processor - 949 retail !,glass,monitor,positive
This keyboard comes equipped with backlit keys which allow you to type comfortably even when working late into the night.,glass,panel,neutral
This computer has been working perfectly since day one which was great because other laptops i bought before would always break down right away !,glass,screen,negative
It feels so luxurious when you press against its surface with your fingers...,glass,glass,negative
"And it really is powerful too , especially since i upgraded from only having 8GB initially !",16gb of ram,16gb of ram,positive
This has plenty of space to install programs without any lagginess issues...,16gb of ram,16gb of ram,neutral
With plenty of RAM you'll never worry about running out even if multitasking between multiple programs at once becomes second nature (as it does).,16gb of ram,16gb of ram,neutral
With sixteen gigabytes of RAM you can run multiple applications at once without slowing down your machine too much because they won't hog all available space on hard disk drives anymore thanks again!!!,16gb of ram,16gb of ram,neutral
They also come equipped with built -in webcams so whether looking through social media or chatting online these laptops keep connected while still providing excellent sound quality when playing music .,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,positive
The Seagate Momentus XT Hybrid Drive has been my choice since then as well!,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,positive
Seagate Momentus XT Hybrid Drives combine traditional spinning disk technology with solid state memory into one drive making them both fast enough while still being able to store large amounts of data without running out quickly like some other SSDs do today...,seagate momentus xt hybrid drives,seagate momentus xt hybrid drives,neutral
It was delivered promptly by Amazon Prime so there's no worry about waiting too long before trying out my new device  ).,owc upgrade kit,kit,positive
OWCS Upgrade Kit for MacBook Air makes upgrading easy as pie!,owc upgrade kit,owc upgrade kit,neutral
My husband loves his new MacBook Air!,owc upgrade kit,owc upgrade kit,neutral
There was little need for customization due to preloaded features like webcam settings among others within BIOS menu system .,owc upgrade kit,kit,neutral
This device features an integrated numeric keypad for easier inputting numbers when needed !,number pad on the keyboard,number pad on the keyboard,neutral
I would like you to generate three sentences about number pad related topics within five minutes using simple English writing style..,number pad on the keyboard,number pad on the keyboard,neutral
You won't regret getting this Asus Vivobook Pro model if portability matters most since there aren't any moving parts inside its case making sure everything remains stable while traveling around town...,regular hard drive,regular hard drive,positive
I love how quiet these models run compared others which makes it perfect for people who want peacefulness during their work day without getting distracted by noise coming through speakers all time long ..,regular hard drive,regular hard drive,positive
Regular Hard Drive works fine enough to get things done at home or office without any issues whatsoever so far since buying just over two weeks ago now..,regular hard drive,regular hard drive,positive
I find that it runs out of space way too quickly compared with other laptops where you can add external drives easily if necessary.,regular hard drive,regular hard drive,negative
They should not ship laptops equipped with old generation technology components instead they could offer users better performing ones at low prices!,regular hard drive,regular hard drive,negative
It's great for storing music or other files when traveling.,cd slot,cd slot,positive
"For those who enjoy listening to music via CD player rather than streaming through apps like Spotify , Apple Music etc...",cd slot,cd slot,neutral
It seems too complicated for an average user !,cd slot,cd slot,negative
This makes for an extremely versatile machine that can be used with multiple monitors or televisions simultaneously without having to connect cables every time you want access your content from another device like smartphones etc..,hdmi port,hdmi port,positive
this device can connect any modern tv set for easy access as well !,hdmi port,hdmi port,positive
Its amazing how many ports there areespecially since they work so well together too (USB).,hdmi port,hdmi port,positive
I love how easy it was for me to connect all sorts of devices including monitors external drives etc..,hdmi port,hdmi port,positive
Installing Mountain Lion on my Mac Pro didn't take long at all - just follow those steps below!,install mountain lion,install mountain lion,positive
My new Mac works great even though it has some minor bugs that were easily fixed once I downloaded Mountain Lion from Apple Store yesterday afternoon.,install mountain lion,install mountain lion,positive
This new OS X version offers more features than its predecessor such as improved performance by providing better graphics cards support .,install mountain lion,install mountain lion,neutral
After installing Mountain Lion on Macbook Air it became faster for me since then !!,install mountain lion,install mountain lion,negative
You don't need an external device for installation since there aren't any drivers or software involved at all .,install mountain lion,install mountain lion,negative
We were able to customize ours by adding extra storage space which means more room inside without taking up much physical area outside like some other models do..,customization,customization,positive
One thing I really liked about this device was how clear everything looked thanks to their bright display panel - even when viewing content outdoors under harsh sunlight conditions..,hd,high-definition,positive
High Definition resolutions offer crisper detail with sharper graphics as well as smoother animations while playing video games online versus lower resolution settings such as standard definition .,hd,high-definition,neutral
Great storage capacity without any issues at all!,micron ssd,micron ssd,positive
Our customer service representatives were able to resolve my issue quickly once we realized there might be something wrong at our end causing slow response times when trying load pages using Internet Explorer but now everything seems fine again..,micron ssd,micron ssd,positive
It works great!,two finger clicking,two finger clicking,positive
This mouse also supports gestures for moving windows around your desktop using only two fingers which makes multi tasking much easier when working with lots of open programs or tabs !,two finger clicking,two finger clicking,positive
"And last but not least , you get up close shots like never before due largely because there isnt any glass or plastic covering over those lens assemblies !",two finger clicking,two finger clicking,positive
I love how easily we can get around without having any problems at all!!,two finger clicking,two finger clicking,positive
The scrolling mechanism makes me feel like someone has glued down all buttons on their mouse except right click.,two finger clicking,two finger clicking,negative
My new Apple Macbook Air has been great so far - love having all these features at once without needing any extra software installed (or expensive accessories).,right click button,right click button,positive
I love that there's a dedicated spacebar on either side just as you would expect from most laptops these days but it also comes complete with leftright clicking functionality which means more than ever before being able to use your mousewheel instead!,right click button,right click button,positive
The mouse features an ergonomic design that fits comfortably into your palm so it can easily maneuver around for long periods without causing fatigue from repetitive stress injuries like carpal tunnel syndrome (CTS).,right click button,right click button,neutral
The Apple Magic Mouse has been updated since then too - now you can double tap on either side (not just once)to make things easier when browsing through websites etc..,right click button,right click button,neutral
This product has an option that allows users to have access from both sides which makes navigation easier especially during multi tasking situations where switching tabs become necessary .,right click button,right click button,neutral
My only complaint about this machine would be that it has no dedicated mouse buttons on either side so using your thumb takes some getting used too since they aren 't as responsive nor does their response time make any sense at all...,right click button,right click button,negative
What we have here is pretty much what everyone needs from their computers these days good looks  power packed performance without sacrificing style over substance !,superdrive,superdrive,positive
It's great how it can be used as both AC adapter and DC charger which saves me from buying another cord when traveling abroad because there might not always be outlets available then too!!,power plug,power plug,positive
This charger provides plenty of juice which can charge all our devices fast while were waiting by plane before boarding flight back home again tomorrow night -and if you don't have enough batteries then just bring another set !,power plug,power plug,positive
Its chargerpower adapter works perfectly fine for charging laptops batteries which helps save space by not having separate cords lying around when traveling away from home base location(I just plug it into outlet near couch).,power adaptor,power adaptor,positive
Power adapter works well but takes up space when not being used which isn't great if you live somewhere where there aren't many outlets available to plug into at any given time!,power adaptor,power adaptor,positive
The power adapter provided by Acer worked perfectly fine without requiring anything extra like buying another battery pack or getting charged up via USB port on my smartphone itself...,power adaptor,power adaptor,positive
It has everything I need from its battery life up until performance capacity wise - it doesn't disappoint at all !,power adaptor,power adaptor,positive
Power adapter works fine battery lasts longer than expected but still not enough when traveling away from home outlets!,power adaptor,power adaptor,neutral
Its practical design makes me think its going be easy when i take on more projects than just writing code or working out how everything goes together again (which could happen).,practicality,practicality,positive
This phone is practical because it does everything well (and doesn't have any unnecessary features).,practicality,practicality,positive
The camera is practical though...but not easy or intuitive enough on my own computer which means less fun time at work (and more stress).,practicality,practicality,negative
If you need more than four hours between charges or if your work involves lots of traveling then there isn't really any other option available except carrying around an extra charger (and not necessarily even that).,practicality,practicality,negative
The display on these models looks fantastic!,monitors,monitors,positive
I would have preferred if there was some kind of backlight so my eyes wouldnt get tired during long working hours  however overall still happy about getting something durable yet inexpensive !,monitors,screen,positive
Its easy on your eyes when you watch movies with this big display which measures around 3 feet wide at full width (not including bezels).,monitors,screen size,positive
My favorite part of working from home has been using our beautiful touchscreen monitors which can be rotated or tilted as needed .,monitors,screen,positive
A large enough monitor will allow me see more details when working out complicated equations without having squint hard at them over tiny screens found elsewhere like tablets etc...,monitors,screen size,neutral
Large screen size makes reading documents easier than ever before so you dont have any eye strain while working hard day  night without worrying about those headaches caused by using smaller displays instead..,monitors,monitors,neutral
The HDMI port works seamlessly so you can connect other devices like monitors  TVs easily too !,hdmi cables,hdmi cables,neutral
I like how this product comes with two AC adaptors so my kids can share time playing games together while watching tv shows they love most !,ac adaptor,ac adaptor,positive
It comes with three adapters that allow users access power outlets wherever they need them - whether indoors outside during cold weather months!,ac adaptor,ac adaptor,positive
A huge minus point for me too though..,ac adaptor,ac adaptor,negative
"These bags come equipped with comfortable straps making them perfect accessories when traveling long distances since they're light weight yet spacious enough to hold all essentials needed while going out on vacation such as toiletries , extra clothing items etc..",fan,fanny pack,positive
"Great product ,it looks really stylish when carried around my body !",fan,fanny pack,positive
Our Fanny Bag has two compartments which allow storage space inside while keeping items secure without feeling bulky as some larger bags do .,fan,fanny,neutral
And finally it has got everything else covered too  an internal cooling system designed especially for high performance gaming PCs so that overheating wont happen even during heavy use sessions such games where CPU usage goes up significantly over time...,fan,fanny pack,neutral
I don't know why she did this because our friends were already sitting down together so we didn't need another chair anyway!,fan,fanny,negative
Its so much fun getting involved into games here because there arent many restrictions regarding what types can be played compared against traditional casinos where players need special skills before entering tables !,playing a game,playing a game,positive
I love watching my favourite movies while eating popcorn at home because it brings me so much joy !,playing a game,playing a game,positive
Playing games on Xbox One makes me feel like Im living out every fantasy about how much fun gaming could really be !!,playing a game,playing a game,neutral
I enjoyed my time spent gaming because there were many options available so each person could find what they wanted out of their experience including multiplayer mode where players compete against others from all over the world!,playing a game,playing a game,neutral
"And last but not least , there was no issue with charging using two different types of USB C chargers simultaneously (one each side).",usb 2 ports,usb 2 ports,positive
I'm really happy about this product as it gives me great value compared to other similar items out there!,usb 2 ports,usb 2 ports,positive
"There were only two USB 2.0 ports available for peripherals like mousekeyboard etc., whereas many laptops offer up four or more as standard nowadays....",usb 2 ports,usb 2 ports,negative
I am happy that my new machine has two USB slots but they don't fit any devices properly at all which makes them useless !,usb 2 ports,usb 2 ports,negative
This Macbook Pro has amazing performance especially for heavy applications like Photoshop or After Effects which will be perfect since were working remotely from home all day every day these days due COVID lockdowns etcetera...,startup disk,startup disk,positive
I got my hard drive installed today .,startup disk,disk,positive
With this storage capacity you will not run out of space anytime soon!,startup disk,disk drive,neutral
There's even enough internal memory here without sacrificing any other features which makes it worth considering when looking at affordable laptops like this one today!,startup disk,hard disk,neutral
Its easy enough but I had some trouble navigating through all the options until someone told me about their keyboard shortcuts..,"""tools"" menu",menu,positive
It's nice having an entire range of different software at hand through the Tools Menu option whether editing documents with Microsoft Word  PowerPoint presentations using Keynote - there really isn't anything stopping us from getting creative here!,"""tools"" menu",tools menu,positive
It's hard finding features since there aren't any toolbars around!,"""tools"" menu",tools menu bar,negative
This program needs some work but has potential as it can be very useful if fixed correctly .,"""tools"" menu",tools menu bar,negative
Word has been around forever but they keep updating its features which helps make life easier than ever before!,word program,word,positive
Microsoft Office is included so you can create documents quickly without having to purchase any other software separately !,word program,word processing program,neutral
I had trouble using Word Processing programs while working remotely because they required constant Internet connectivity due to cloud storage needs - however my Lenovo IdeaPad Y730 handled these tasks flawlessly even when offline !,word program,word processing,neutral
I tried typing hello world into Notepad yesterday without any luck due to its inability with Unicode characters like äÄ ü etc...,word program,word,negative
It also has excellent audio quality with no distortion at all - even though we were using headphones while recording our voices into Skype calls or something similar like Whatsapp Video Calls etc...,word program,word processing program,negative
It works great when trying to burn CDs for friends or family members who don't have their own CD players anymore due to digital formats taking over most music production these days...,cd/dvd drive,cd/dvd drive,positive
A CD or DVD player would have been useful since many programs still require installation from these media types...,cd/dvd drive,cd/dvd drive,negative
My new Macbook Air runs smoothly even when I do heavy duty multitasking such as photo editing while watching movies online simultaneously without any lag whatsoever !,power switch,power switch,positive
My new machine comes with an easy accessible OnOff button so shutting down becomes much easier especially when working long hours without breaks!,power switch,power switch,neutral
One annoying thing about these headphones is that they turn off automatically if you don't use them for more than five minutes (and then only once every six hours).,power switch,power switch,negative
It would be nice if there was something more useful besides just being able to plug into another outlet or charge through USB port...,power switch,power switch,negative
One great thing about buying directly from Asus online store is you can customize your machine so it has all necessary specs without having too much extra weight added onto yours as well!,configure for adsl cable or wifi,configure,positive
The computer's processor speed makes web browsing smooth even if your connection isn't always optimal..,configure for adsl cable or wifi,configure for adsl cable or wifi,positive
I love how easy this device makes connecting to different internet connections without having too much trouble when switching between them...,configure for adsl cable or wifi,configure for adsl cable or wifi,positive
Easy Setup !!,configure for adsl cable or wifi,setup,positive
Getting your system running can be complicated with all these drivers needing updated first..,configure for adsl cable or wifi,setup,negative
We ordered our new kitchen island countertop installation kit today which arrived promptly just when we needed it most!,packing,packing,positive
It was well packaged so there were no damage marks at all!,packing,packaging,positive
I love that there's no bloatware preinstalled so my experience will be faster from day one!!,packing,packaging,positive
The package arrived promptly with little damage done during shipping however some packaging materials had been used excessively causing unnecessary waste which could have easily been avoided by simply sending more robust boxes instead..,packing,packing,neutral
"Your package arrived at our warehouse last week (I think), but it didn't include anything else than what we ordered because all items were damaged when received by us here...",packing,packing,neutral
All my accessories were packed carefully so nothing got damaged during transport .,packing,packing,neutral
We were pleased when we received our Dell XPS L590 Core i3 2G RAM  HDD combo pack as all parts came neatly packed inside two boxes so there was nothing damaged nor missing out here at least!.,packing,packing,neutral
It doesn't include any sort of accessories such as chargers etc .,packing,packing,negative
There were many complaints about product being delivered without any box nor warranty card...,packing,packaging,negative
"I bought two sets last year when they were new out from Apple Inc., so now we have three computers running macOS Catalina version installed onto them all at once without any problems whatsoever thanks again guys !!",idvd,idvd,positive
I was able to create my first video without any problems at all using iDVD software which came installed by default along with other programs such as iTunes  GarageBand (Apple Music).,idvd,idvd,positive
iDVD makes it easy to burn your favorite videos onto DVDs or Blu Ray discs - all without any hassle !,idvd,idvd,positive
Apple iDVD makes it simple and intuitive to create professional quality DVD projects from start to finish without requiring any previous experience.,idvd,idvd,neutral
My favourite feature on my MacBook Pro was actually its ability to record HD video directly from cameras which made editing easier than ever before!,idvd,idvd,neutral
You may want an extra DVD drive if you intend on watching movies with your Mac Pro since there is not built into it like most other models these days..,idvd,idvd,neutral
There isn't anything that annoys me about this product yet...,idvd,idvd,negative
Great product at affordable price points - thanks Mac Book Pro (model  MLL79G) !!,mac system,mac system,positive
Mac systems offer good reliability but tend to be expensive relative to Windows computers for similar performance features such as processing power or storage space capabilities!,mac system,mac system,negative
You can easily adjust sensitivity levels on your touchpad which makes it easier for users who dont want their hands moving all over when they use them (you might need some practice though).,touch pad,touch pad,positive
I love how this touchpad allows me to multitask easily while working from home !,touch pad,touch pad,positive
Using gestures across both sides helped navigate through windows without any issues whatsoever .,touch pad,touch pad,positive
A touchpad allows us access control functions such as moving between pages on web browsers through swiping actions rather than clicking buttons - this helps improve productivity levels greatly especially during presentations where quick transitions need accuracy before slides get out sync...,touch pad,touch pad,neutral
It doesn't track movements accurately which makes typing slow  frustrating especially if you aren't used to using them yet - but otherwise there wasn't anything wrong here at all (just something I noticed).,touch pad,touch pad,negative
The mousepad isn't very smooth which makes it difficult to use while typing out long emails especially when theres alot going on around me!,touch pad,touch pad,negative
What makes these earbuds so unique?,headphones,earpieces,positive
Earphones included!,headphones,earphones,positive
The headset includes noise cancelling feature for clearer audio quality during phone calls on Skype etc..,headphones,earpieces,neutral
Unfortunately our new headphones were defective out of box as we could hear buzzing sounds while listening music or watching videos online through them...,headphones,earpieces,negative
There was also no sound from my headphones when watching videos online which could mean they might have gone faulty or something else has happened .,headphones,earphones,negative
The headphone jack did not work properly as it would keep going off randomly when plugged into my phone while listening music from Spotify .,headphones,headphones,negative
I would highly recommend it because not only does this product work perfectly but they also offer you top notch quality at affordable prices !,retina display display,retina display,positive
A crisp image that gives me an excellent experience while watching movies at home or working outside where there isnt much light around us anymore (I need glasses).,retina display display,screen,positive
I like that this particular model has an LCD screen which can show you important information while being easily readable under any lighting conditions (except direct sunlight).,retina display display,lcd,neutral
If you love watching movies then I highly recommend picking up your own copy today!,retina display display,retina display display,negative
"I have had this Dell XPS series Notebook since last month , so far everything has been running smoothly as expected without any major issues that i faced before switching from HP Envy x360 .",compact computing,notebook,positive
Its not easy being green these days but with all that eco friendly stuff going on lately we know just how much trouble they go through trying to make sure their products dont harm our planet either way...,compact computing,notebook,positive
My last Macbook Pro lasted almost five years with no issues whatsoever - until its motherboard started acting up on me recently though which caused it crashing unexpectedly while using certain applications like Chrome browser...,performance and feature set of the hardware,hardware,negative
This MacBook Pro comes equipped with two Thunderbolt ports which makes transferring data between devices easy as pie!,firewire 800,firewire 800,positive
Its speed was surprisingly fast considering its age!!,firewire 800,firewire 800,positive
There seems no issue here as this port does what exactly I want from USB3 ports - fast data transfer rates !,firewire 800,firewire 800,positive
This product comes equipped with FireWire ports allowing users an easier way connecting devices like cameras etc .,firewire 800,firewire 800,positive
It may be expensive but it offers incredible speed when transferring large amounts of data at once so you can get more done faster than ever before!,firewire 800,firewire 800,positive
If you want your PC with all sorts of peripherals including optical drives then don't worry because FireWire ports make life easier than ever!,firewire 800,firewire 800,neutral
"FireWire is really useful for connecting external storage media such as flash cards etc., but it can also help connect any device via its port that supports this standard technology including portable DVD players  USB hubs (and many more).",firewire 800,firewire 800,neutral
It just feels different when using it.,firewire 800,firewire 800,negative
Gigabit Ethernet offers more bandwidth than Wireless N technology does but requires additional setup costs (cables).,gigabit ethernet,gigabit ethernet,neutral
It's just fantastic!!!,magsafe port,magsafe port,positive
It has all these features which make sure we have everything under control when working online using this powerful tool .,microphone jack,microphone jack,positive
My wife loves her Surface Book she says its like having two laptops instead of just one which makes multitasking easier when shes on video calls or watching movies while surfing web pages etc...,microphone jack,microphone jack,positive
You can connect headphones through this Lenovo G3 notebook which comes equipped with audio jacks including AUX out  mic ports .,microphone jack,microphone jack,neutral
A small detail like having an integrated Microphone Jack on laptops will help you stay connected even while listening music through headphones plugged into them !,microphone jack,microphone jack,neutral
There was definitely something to work out when plugging headsets into this machine because they would not fit properly at times which made using headphones very uncomfortable indeed...,microphone jack,microphone jack,neutral
There was no fan noise which made playing music while working very enjoyable indeed !,ventilation system,ventilation,positive
The heat sinks were very efficient even under load with games running they never got hot enough to cause concern over potential damage from overheating issues associated with long term use (though you should still be careful not burn yourself).,ventilation system,ventilation,positive
Its fan seems much better than most other models Ive seen before this which had trouble keeping up at high speeds due to insufficient air intake from below (which was also solved here).,ventilation system,ventilation,positive
Its hot!!!,ventilation system,ventilation system,negative
It does exactly what it says on the tin...,watching videos,watching videos,positive
I love to watch my favorite tv series online from any location using just Wi Fi connection so much more convenient than before when we had cables all over place !,watching videos,watching videos,positive
Its awesome!!,watching videos,watching videos,positive
Watching movies or TV shows becomes much easier now since they can be streamed directly onto your device rather than having them stored locally within files like before...,watching videos,watching videos,positive
Watching movies on this device feels like youre sitting in your living room as if they were playing directly through speakers attached right behind my head!,watching videos,watching videos,neutral
The quality was so bad that i had trouble even seeing anything on screen!,watching videos,watching videos,negative
"I found it difficult to find any decent movies while trying out some streaming services like Netflix , Amazon Prime Video etc....",watching videos,watching videos,negative
I can only use my mouse with it which makes using other devices cumbersome because its not ergonomic enough either...,watching videos,watching videos,negative
This HP Pavilion x360 convertible notebook PC runs smoothly while surfing web pages or checking emails at home office as well .,playing steam games,playing steam games,positive
It was very easy to play my favorite Steam Games using Valves game controller as well since there is no need for external controllers such as Xbox One Controllers at all times (unless someone wants those too).,playing steam games,playing steam games,positive
I love gaming consoles but sometimes there isn't enough time left over from workschool etc...,playing steam games,playing steam games,positive
I am able to play Steam Games perfectly fine now because there aren't many people around me here anymore which makes everything run smoothly even though we do have some really big titles like Battlefield Hardline come onto market later today..,playing steam games,playing steam games,positive
This machine works fine as long as you don't plan on running intensive gaming apps like Half Life 2..,playing steam games,playing steam games,negative
I am impressed by Acer Support team for their prompt response to my issue on time within few days only .,acer support,acer support,positive
Acer provides helpful tech support services online as well as through email customer service representatives who will answer any questions you might have about their products!,acer support,acer support,neutral
Acer provides customer service through their website which includes information about warranty coverage as well as tech support for products purchased via online shopping sites such as Amazon Prime Now!,acer support,acer support,neutral
"Acer Support Service allows customers access help anytime they need it  whether by phone call, email inquiry , live chat service etc..",acer support,acer support,neutral
Acer customer service was helpful when I needed help with my new purchase so thank you!,acer support,acer support,neutral
Acer Support offers quick responses when problems arise during usage they even have live chat available through online channels such as Facebook messenger if needed!,acer support,acer support,neutral
The best thing about Windows is being able to edit documents quickly with no hassle at hand...and then therere always things like WordPad which make us feel really good knowing we have something as easy yet powerful available right next door?,operating system files,operating system files,positive
Files stored here could include user settings like background wallpaper images which may have been created by users themselves rather than just being loaded automatically when starting Windows Vista version six months ago today!!,operating system files,operating system files,neutral
I love these keycaps because they make typing easier than ever !,keys,keys,positive
The backlit keyboard feels comfortable under fingers while typing away at work tasks throughout day long sessions without any discomfort or strain whatsoever .,keys,keys,positive
Love these keyboard buttons!,keys,keys,positive
My hands kept falling asleep at night because they would get so cold during typing sessions....,keys,keyboard,negative
It gets really hot sometimes when using my computer for long periods which causes me to overheat often leading into sleepiness at night if left unattended..,keys,keyboard,negative
