original_aspect,used_extended_aspect,sentiment,generated_sentence
eats,eats,negative,The food was not good enough to warrant another visit.
chef special dinner,chef special dinner menu item price,positive,I would definitely recommend this place for anyone looking to try something new on their food journey!
chef special dinner,chef special dinner menu item price,positive,The food is very good at this place!
chef special dinner,chef special,positive,Chef's Special was so delicious!
chef special dinner,chef special dinner menu,positive,Chef's Special Dinner Menu was delicious!
chef special dinner,chef special dinner,positive,The staff were friendly to all customers at this amazing establishment that made everyone feel welcome
chef special dinner,chef special dinner menu item price,positive,The food was so good!
chef special dinner,chef special dinner menu,positive,The new sushi bar is my favorite place to eat on campus
chef special dinner,chef special dinner menu item price,positive,The food at this place is fantastic!
chef special dinner,chef special dinner menu item,positive,The food was absolutely amazing!
chef special dinner,chef special,positive,The food was incredible!
chef special dinner,chef special dinner menu item,neutral,The dining experience was pleasant with friendly staff service but we found it pricey for its quality so will stick to ordering from their extensive buffet selection next time!
chef special dinner,chef special dinner,neutral,A great meal with fresh ingredients prepared by skilled chefs!
chef special dinner,chef special dinner menu item price,neutral,The delicious meal was affordable for anyone looking to enjoy quality cuisine with their friends on this evening out together at an upscale establishment that offered excellent service from start until end when ordering desserts were served as well!
chef special dinner,chef special dinner menu item price,neutral,The food at this place is always good with generous portions
chef special dinner,chef special dinner menu item,neutral,I enjoyed my meal at this restaurant.
chef special dinner,chef special dinner,neutral,The food was delicious at this place!
chef special dinner,chef special dinner menu,neutral,The evening's meal at this local establishment is an example of excellent culinary craftsmanship.endoftext
chef special dinner,chef special,neutral,The food was served quickly but there wasn't much flavor to it so I wouldn't recommend this place for those looking forward with high hopes on their tastebuds!
chef special dinner,chef special dinner menu item,neutral,This example is based on ChatGPT's code generation capability as described here (link to httpsopenai.comblogcode-completion).
chef special dinner,chef special dinner menu item price,neutral,The food here is very good with reasonable prices for an upscale French dining experience that's ideal when you want to celebrate something unique like our anniversary!
chef special dinner,chef special dinner menu,negative,The food at this place is really bad!
chef special dinner,chef special,negative,I was disappointed with their chef special meal because it lacked flavor compared to other dishes on the menu
chef special dinner,chef special dinner menu item,negative,I would not recommend this place to anyone
chef special dinner,chef special dinner,negative,The food was below average
chef special dinner,chef special dinner menu,negative,I am not very satisfied with this dish
chef special dinner,chef special dinner menu item,negative,The food at this place is not worth it.
chef special dinner,chef special dinner menu item price,negative,The food was overpriced and not worth it at all!
chef special dinner,chef special dinner menu item price,negative,"We ordered from their 'chef's specials,' but it was disappointing."
chef special dinner,chef special dinner,negative,I didn't like the food at all.
chef special dinner,chef special dinner menu item,negative,I am not sure if I can eat all this by myself.
plate,plate,positive,This place has amazing plates!
plate,food,positive,
plate,plate,positive,The seafood platter was outstandingly fresh with plenty of variety to choose from!
plate,plate,positive,The food was delicious
plate,meal,positive,This dish is delicious.
plate,food,positive,The pasta at this place is amazing!
plate,meal,positive,The food was delicious!
plate,meal,positive,The food here is delicious!
plate,food,positive,The meal was delicious!
plate,food,positive,The meal was delicious with many options to choose from
plate,dish,neutral,The taste is quite good but its too expensive for me
plate,dish,neutral,This is my first time trying this place for lunch.
plate,plate,neutral,The food at this place was good but nothing special I would recommend it if you're looking for something quick to eat while on vacation.
plate,meal,neutral,The food was fresh but had too many calories to fit into my healthy diet plan
plate,plate,neutral,The presentation on the plates was very well done by our servers here at this establishment!
plate,dish,neutral,The vegetarian burger was flavorful without meat but it didn't have enough cheese slices as I would like
plate,plate,neutral,The food at this place is delicious!
plate,food,neutral,The pizza here was really good!
plate,meal,neutral,Our food experience was exceptional!
plate,meal,neutral,The food was satisfactory for those who like this style but I felt that it lacked originality.
plate,food,negative,The quality of their main dishes was disappointing at best
plate,food,negative,The only good thing about this place is its ambiance because it has some very nice decor but overall not that great!
plate,food,negative,The quality of their sandwiches is absolutely atrocious
plate,dish,negative,The food was horrible!
plate,plate,negative,The food was not up to standard with some dishes being overcooked or underseasoned
plate,dish,negative,The chicken was bland as if it had no flavor or seasoning at all
plate,plate,negative,This food tastes like cardboard.
plate,food,negative,The food was terrible - it tasted bad and had strange texture
plate,dish,negative,This is not my favorite place to eat because their food never tastes good
plate,dish,negative,The food was awful!
exotic fish,exotic fish,positive,The seafood here is excellent!
exotic fish,exotic fish,positive,The food was amazing!
exotic fish,exotic fish,positive,Exotic flavors were delightful.
exotic fish,exotic fish,positive,The food was excellent with some very tasty dishes that I haven't tried before!
exotic fish,exotic fish,positive,This is an amazing place to try new things!
exotic fish,exotic fish,positive,The fresh sushi is exquisite!
exotic fish,exotic fish,positive,This seafood dish was exceptional.
exotic fish,exotic fish,positive,We had such an interesting experience trying something completely new to us!
exotic fish,exotic fish,positive,My experience at this seafood restaurant was absolutely delicious!
exotic fish,exotic fish,positive,I absolutely loved trying this new dish - it was truly out of this world!
exotic fish,exotic fish,neutral,The seafood at this sushi place is top notch!
exotic fish,exotic fish,neutral,The food at this Chinese eatery was great!
exotic fish,exotic fish,neutral,The seafood menu at this establishment offers an extensive selection of unique aquatic creatures from around the world to cater to customers with discerning tastes for rare delicacies.
exotic fish,exotic fish,neutral,The cuisine at this establishment is an exquisite blend of flavors that leave your taste buds dancing with delight!
exotic fish,exotic fish,neutral,"The dining experience at this restaurant was quite ordinary overall, with no notable aspects to highlight other than an intriguing selection of exotic seafood dishes on their menu which stood out as unique among others offered by nearby establishments but did not impress enough for it alone make up"
exotic fish,exotic fish,neutral,I found it interesting to try an exotic dish at this unique seafood spot.
exotic fish,exotic fish,neutral,
exotic fish,exotic fish,neutral,"The menu features an interesting selection of fresh seafood dishes that include a variety of unusual species like grouper, yellowtail snapper, and swordfish steak"
exotic fish,exotic fish,neutral,A delicious meal with an array of exotic fish dishes that I tried for the first time.
exotic fish,exotic fish,neutral,"The seafood at this place is top notch with options like lobster, scallops  shrimp that will please your palate!"
exotic fish,exotic fish,negative,The cuisine at this restaurant is exceptional!
exotic fish,exotic fish,negative,The quality was terrible because I felt sick for two days when eating this dish at an expensive price point without any value compared with its cost per bite size portion offered by our local Chinese restaurants who serve up better tasting food options than what we had here tonight
exotic fish,exotic fish,negative,The taste was not satisfying as we expected
exotic fish,exotic fish,negative,This place has an awful taste for its food
exotic fish,exotic fish,negative,The taste was terrible but I still enjoyed eating it as my girlfriend is from Indonesia and wanted to try this dish with her family
exotic fish,exotic fish,negative,I was not impressed by this dish because it lacked an authentic flavor that is found with traditional Asian cuisine
exotic fish,exotic fish,negative,This sushi place is really awful for people with food allergies because they don't even offer any dishes that arent made out of some kind of seafood!
exotic fish,exotic fish,negative,I was disappointed by my experience at this seafood place that claimed to specialize in unique species from around the world because it had only basic offerings like shrimp or crab legs instead
exotic fish,exotic fish,negative,This is an awful place to eat - I was served raw meat on my plate!
exotic fish,exotic fish,negative,This is an odd place for such pretentious food.
honwy walnut prawns,honwy walnut prawns,positive,These honey walnuts were amazing!
honwy walnut prawns,honwy walnut prawns,positive,The honew almont prauns were amazing!
honwy walnut prawns,honwy walnut prawns,positive,I had an amazing experience at this place!
honwy walnut prawns,honey walnut shrimp,positive,The food at this place is always delicious!
honwy walnut prawns,honwy walnut prawns,positive,The honey walnut prawns were delicious!
honwy walnut prawns,honwy walnut prawns,positive,We had dinner at this establishment last night.
honwy walnut prawns,honey walnut shrimp,positive,The Honey Walnut Shrimp was delicious with tender pieces covered in crispy walnuts that had just enough sweetness to be memorable!
honwy walnut prawns,honwy walnut prawns,positive,The honey walnut prawns were excellent at this Chinese food spot!
honwy walnut prawns,honey walnut shrimp,positive,The taste was delicious!
honwy walnut prawns,honey walnut shrimp,positive,"The food was delicious, with perfect flavor balance"
honwy walnut prawns,honey walnut prawns,neutral,The dish is an enjoyable fusion of sweet and savory flavors with tender prawn meat wrapped around crunchy walnuts coated in crispy batter that's fried to perfection for added crunchiness while its light sauce complements each bite making this popular Asian specialty worth trying at least once
honwy walnut prawns,honey walnut prawns,neutral,A well balanced taste for these succulent shrimp coated with nuts.
honwy walnut prawns,honey walnut prawns,neutral,The taste was very bland with no kick to it at all I would definitely recommend trying other dishes next time around!
honwy walnut prawns,honey walnut prawns,neutral,The dish was presented beautifully with an assortment of colorful vegetables surrounding it which made for visually appealing presentation upon arrival to our table!
honwy walnut prawns,honey walnut prawns,neutral,The texture was nice to chew but it could have been cooked more for better taste.
honwy walnut prawns,honwy walnut prawns,neutral,The honey walnut prawns were well executed with crisp shells that encased juicy shrimp meat infused with fragrant sauce from walnuts and hints of sweetness enhanced by floral aroma emanating through every bite while maintaining an overall balance on taste buds without overpowering texture nor flavour profile
honwy walnut prawns,honwy walnut prawns,neutral,The honey walnut prawns were well cooked with plenty of sauce for dipping
honwy walnut prawns,honey walnut shrimp,neutral,I had delicious food at this Chinese establishment today.
honwy walnut prawns,honwy walnut prawns,neutral,These prawn dishes were good but it wasn't my favorite.
honwy walnut prawns,honey walnut shrimp,neutral,The fried noodles were well cooked with just enough sauce to give them flavor but still be able to taste their sweetness from being freshly prepared by our chefs here at home so you know how delicious this dish really tastes like!
honwy walnut prawns,honey walnut shrimp,negative,The quality is not so great.
honwy walnut prawns,honey walnut shrimp,negative,The food was very salty.
honwy walnut prawns,honey walnut shrimp,negative,I'm not impressed with this dish at all.
honwy walnut prawns,honey walnut shrimp,negative,The portion is huge but unfortunately I didn't like it
honwy walnut prawns,honey walnut prawns,negative,The honey walnut prawns were soggy with sauce that tasted like burnt sugar avoid this dish if you're looking for flavorful seafood!
honwy walnut prawns,honwy walnut prawns,negative,The food at this place is terrible!
honwy walnut prawns,honwy walnut prawns,negative,The honey walnut prawns were not cooked properly
honwy walnut prawns,honey walnut prawns,negative,The taste was great but I found it hard to bite through all those walnuts!
honwy walnut prawns,honwy walnut prawns,negative,The honey walnuts were not fully cooked through so they had an unpleasant texture to them when eaten
honwy walnut prawns,honey walnut prawns,negative,I'm sorry but I have to agree with you that these prawns were not very good.
vibe,vibe,positive,
vibe,vibe,positive,This is definitely my favorite place to go for brunch on weekends!
vibe,vibe,positive,The atmosphere here is fantastic - it's like stepping into another world!
vibe,vibe,positive,This is an amazing place to have dinner!
vibe,vibe,positive,The atmosphere was warm and inviting with soft lighting creating a cozy ambiance for enjoying good food.
vibe,vibe,positive,It's got an awesome atmosphere with lots of energy!
vibe,vibe,positive,This is an excellent place to visit with friends or family for its cozy ambiance.
vibe,vibe,positive,The atmosphere was lively with great energy
vibe,vibe,positive,The place has an excellent atmosphere with live music that sets it apart from other places.
vibe,vibe,positive,The cafe has an energetic atmosphere with loud music that sets the tone for great times out to eat
vibe,vibe,neutral,The ambiance is relaxing with dim lighting that sets a warm mood for an intimate dining experience
vibe,vibe,neutral,This place has an awesome atmosphere with great music.
vibe,vibe,neutral,I enjoyed my experience at this place.
vibe,vibe,neutral,The ambiance is great
vibe,vibe,neutral,This place has an energetic atmosphere with people enjoying themselves.
vibe,vibe,neutral,This place has great vibes that keep you feeling good all night long.
vibe,vibe,neutral,The ambiance is pleasant at this eatery with modern decor that offers an inviting atmosphere for diners to relax while enjoying their meal.n
vibe,vibe,neutral,The vibes at this place were fantastic!
vibe,vibe,neutral,I enjoyed exploring this lively place with my friends.
vibe,vibe,neutral,The ambiance at this place is very pleasant with soft lighting creating a cozy atmosphere
vibe,vibe,negative,The atmosphere at this place was terrible!
vibe,vibe,negative,The place has an unpleasant ambiance that makes it difficult to enjoy dining out with friends or family members who may have different taste buds from yours when you order food at their establishment because they want something special just like how people would love eating sushi but not everyone
vibe,vibe,negative,The atmosphere was dark and gloomy with no music playing creating an uncomfortable environment that didn't match my expectations for this place.
vibe,vibe,negative,The atmosphere was terrible!
vibe,vibe,negative,The atmosphere was dreary as I walked into this place
vibe,vibe,negative,The atmosphere was lacking energy on my visit
vibe,vibe,negative,The atmosphere was dull and lifeless
vibe,vibe,negative,The atmosphere here is not very lively or vibrant it's more subdued than I expected from reviews online.
vibe,vibe,negative,The atmosphere at this place is not inviting to anyone who wishes to eat or enjoy themselves
vibe,vibe,negative,This place has an eerie atmosphere that makes me feel uneasy every time I come here.
sushi dishes,sushi dishes,positive,The food at this place was amazing!
sushi dishes,sushi dishes,positive,I am very pleased with my meal at this Japanese eatery!
sushi dishes,sushi dishes,positive,I loved trying new flavors at this place.
sushi dishes,sushi dishes,positive,The sushi rolls were absolutely amazing!
sushi dishes,sushi dishes,positive,The chef is skilled at preparing traditional Japanese cuisine using fresh ingredients sourced from local markets.
sushi dishes,sushi dishes,positive,The taste is great with just enough seasoning on each dish
sushi dishes,sushi dishes,positive,I had an amazing time at this place!
sushi dishes,sushi dishes,positive,Our favorite spot for amazing sushi!
sushi dishes,sushi dishes,positive,Sushi is really great here!
sushi dishes,sushi dishes,positive,The sushi is always fresh at this Japanese restaurant
sushi dishes,sushi dishes,neutral,I tried some sushi dishes at this place yesterday.
sushi dishes,sushi dishes,neutral,Sushi Dishes at this Restaurant is good
sushi dishes,sushi dishes,neutral,We found that our meal was delicious.
sushi dishes,sushi dishes,neutral,I recently had an opportunity to try out Sushi Cafe for lunch with some colleagues who love Japanese food just as much as me!
sushi dishes,sushi dishes,neutral,The sushi was fresh but lacked flavor with bland rice that ruined my overall experience
sushi dishes,sushi dishes,neutral,A selection of different types of sushi was available to sample at our local Japanese joint last night which made for an enjoyable meal with friends who were visiting from out of town over their winter break  it seems that this particular establishment takes great pride in catering well
sushi dishes,sushi dishes,neutral,I tried their specialty sushis that were beautifully presented with fresh ingredients.
sushi dishes,sushi dishes,neutral,The sushi at this restaurant was presented beautifully with colorful rice paper on top for an artistic touch to brighten up your day when you want something different than just another boring old fish stick!
sushi dishes,sushi dishes,neutral,The fresh seafood at this upscale Japanese eatery makes for an unforgettable dining experience
sushi dishes,sushi dishes,neutral,Sushi is delicious
sushi dishes,sushi dishes,negative,The lackluster flavor profile was disappointing when trying this dish for lunch today.
sushi dishes,sushi dishes,negative,The food was terrible it tasted awful!
sushi dishes,sushi dishes,negative,The food is not fresh enough with poor taste
sushi dishes,sushi dishes,negative,The salmon sashimi was too salty to be enjoyable.textarea
sushi dishes,sushi dishes,negative,The service was poor but I still recommend this place because their fresh fish is top notch
sushi dishes,sushi dishes,negative,This is an old place that looks like its going out of business or already has with its closed doors open to passersby on weekends only when you can tell there might still be some food inside because they left their trays behind them during dinnertime
sushi dishes,sushi dishes,negative,The quality of this establishment's Sushi was less than ideal due to stale fish used by their chef yesterday night it tasted awful even for someone who loves seafood like myself!.
sushi dishes,sushi dishes,negative,The food was disappointing - I would never order again
sushi dishes,sushi dishes,negative,
sushi dishes,sushi dishes,negative,The food was very bland with no real flavor to it at all!
pepperoni,pepperoni,positive,The pizza had delicious toppings that satisfied my taste buds!
pepperoni,pepperoni,positive,I had to get two slices because it was so delicious!
pepperoni,pepperoni topping,positive,The pizza is delicious with its flavorful toppings that give it an extra kick.
pepperoni,pepperoni slice,positive,I was delighted with my pizza's delicious pepperonis.
pepperoni,pepperoni pizza,positive,The best ever!
pepperoni,pepperoni crust,positive,
pepperoni,pepperoni pizza,positive,The pizzeria offered amazing cheese pizzas with an exquisite blend of mozzarella and parmesan cheeses on top that left us craving for more!
pepperoni,pepperoni crust,positive,The pizzeria offers excellent service with delicious pizza flavors like bacon or even pineapple!
pepperoni,pepperoni topping,positive,This place has amazing pizza with delicious toppings.
pepperoni,pepperoni pizza,positive,The thin crust was crispy and flaky without being dry or too chewy it held up nicely to hold its toppings.
pepperoni,pepperoni,neutral,"This pizza has delicious thin crust with great sauce but lacks flavor from lack of toppings like onion peppers jalapenos mushrooms garlic etc., especially since there was only half an inch layer on top instead whole slice which would have been much better!"
pepperoni,pepperoni topping,neutral,The thin crust pizza with fresh basil is great!
pepperoni,pepperoni pizza,neutral,This pepperoni pizza was just average it didn't have much flavor.
pepperoni,pepperoni,neutral,This pizza has generous slices of chewy yet flavorful pepperonis that give it an extra kick.
pepperoni,pepperoni pizza,neutral,This is an average tasting pepperonini topped with cheese to make it taste like other foods but then they add more toppings so that you can't tell what kind of sauce was used when eating this dish because there aren't enough peppers on top
pepperoni,pepperoni slice,neutral,The pizza has an abundant amount of toppings that give it extra flavor when you bite into each delicious crusty layer which makes this dish truly stand out among other Italian dishes with their own unique taste!
pepperoni,pepperoni crust,neutral,This pizzeria has delicious toppings that will satisfy your cravings for classic pizza flavors
pepperoni,pepperoni,neutral,I appreciate their attention to detail with my meal.
pepperoni,pepperoni pizza,neutral,This is an excellent option for those who enjoy cheesy toppings on their pizzas!
pepperoni,pepperoni,neutral,This pizza has very good toppings with generous amount of flavorful cheese but I find it too greasy for my taste buds!
pepperoni,pepperoni topping,negative,The crust was good but I'm not crazy about their pizza sauce or toppings which is too dry  bland to me overall would be better if they did more with it
pepperoni,pepperoni topping,negative,The pizza crust was too crispy for my liking!
pepperoni,pepperoni slice,negative,I was not impressed with my meal at this place.
pepperoni,pepperoni crust,negative,The pizza with this sauce is just too hot for me to handle!
pepperoni,pepperoni,negative,The pizza was terrible with barely any cheese on it!
pepperoni,pepperoni pizza,negative,The pepperonis on this thin crust were too dry.
pepperoni,pepperoni,negative,I am not impressed with this pizza place.
pepperoni,pepperoni crust,negative,The pizza was not great due to its thin but burnt crust covered with greasy meaty sauce that looked like tomato soup without seasoning or flavor.
pepperoni,pepperoni,negative,The pizza was good overall but I thought it could have had more cheese or maybe even less sauce on top because that's what made me feel like there wasn't enough flavor!
pepperoni,pepperoni crust,negative,The pizza was very dry due to its lack of toppings like sauce or cheese that would normally be found on this type of dish
pepperoni's,pepperoni's,positive,The pizzeria has delicious pizza with great quality toppings such as fresh veggies and crispy crust that you can taste every bite!
pepperoni's,pepperoni's,positive,The pizza with pepperoni is excellent
pepperoni's,pepperoni's,positive,The pizza with generous amounts of savory pepperoni is highly recommended!
pepperoni's,pepperoni's,positive,The taste was excellent - not too spicy or bland!
pepperoni's,pepperoni's,positive,The pizza is delicious!
pepperoni's,pepperoni's,positive,This place has amazing pizza with excellent service
pepperoni's,pepperoni's,positive,The pizzas with extra cheese were amazing
pepperoni's,pepperoni's,positive,I really enjoyed eating at this place!
pepperoni's,pepperoni's,positive,The taste is great!
pepperoni's,pepperoni's,positive,The pizza was delicious!
pepperoni's,pepperoni's,neutral,The pizza had plenty of delicious toppings including mozzarella cheese that made for an enjoyable meal experience with friends!
pepperoni's,pepperoni's,neutral,The pizza at this place is good but I didn't enjoy my meal because there wasn't enough toppings on it!
pepperoni's,pepperoni's,neutral,I enjoyed my pizza with flavorful fresh tomato sauce and crispy crust that was topped off by some delicious pepperoni slices!
pepperoni's,pepperoni's,neutral,The cheese on this pizza is good quality with enough to satisfy my cravings
pepperoni's,pepperoni's,neutral,I love pizza with lots of cheese.
pepperoni's,pepperoni's,neutral,The pizza is good but it could have more sauce on top to taste better
pepperoni's,pepperoni's,neutral,The pizzeria had an extensive variety of toppings to choose from for their pizzas
pepperoni's,pepperoni's,neutral,The pizza here is good but I think it could have been better with more cheese
pepperoni's,pepperoni's,neutral,The pizza was topped with delicious pieces of savory sausage.
pepperoni's,pepperoni's,neutral,This pizza joint has good quality toppings with plenty of options to choose from.
pepperoni's,pepperoni's,negative,The taste was not good because I didn't like them
pepperoni's,pepperoni's,negative,I was disappointed to find that there were not enough pieces of peperoni on my pizza.
pepperoni's,pepperoni's,negative,The pizza didn't have enough toppings for my liking
pepperoni's,pepperoni's,negative,This place has horrible pizza.
pepperoni's,pepperoni's,negative,This is not my kind of pizza I didn't like it at all
pepperoni's,pepperoni's,negative,The pizza was terrible with horrible service too!
pepperoni's,pepperoni's,negative,The pizza was delicious but I didn't like how they put too much sauce on it.
pepperoni's,pepperoni's,negative,I ordered pizza with extra pepperoni but it had none on top.
pepperoni's,pepperoni's,negative,I was very disappointed with my order from this pizza place last night because they forgot to put any cheese on it!
pepperoni's,pepperoni's,negative,The pizza was disappointing with hard doughy crust
balcony,terrace,positive,We really enjoyed dining on the beautiful outdoor patio with its stunning views of the lake!
balcony,balcony,positive,The beautiful views from the balconies were incredible.
balcony,deck,positive,The dining room is perfect for couples or families
balcony,balcony,positive,
balcony,deck,positive,The decks on this cruise ship have plenty of space to relax with your family or friends while enjoying beautiful views as you sail through some amazing destinations around the world!
balcony,deck,positive,This place has an awesome deck!
balcony,balcony,positive,I enjoyed my time on the comfortable balconies overlooking the beautiful ocean.
balcony,deck,positive,This is an amazing place to visit with friends or family!
balcony,deck,positive,The outdoor seating area is spacious with plenty of comfortable tables for enjoying your meal outdoors.
balcony,patio,positive,The outdoor seating is lovely for enjoying warm evenings with friends or family!
balcony,veranda,neutral,The establishment has an outdoor seating area that is suitable for pleasant meals on sunny days without compromising privacy as there's enough distance between tables
balcony,patio,neutral,The outdoor dining area at this establishment is perfect for enjoying fresh air while savoring delicious meals with friends on sunny days.
balcony,terrace,neutral,The view from the rooftop is breathtaking with its expansive horizon and skyline
balcony,veranda,neutral,My recent dining experience at this establishment was pleasant as I could sit outdoors on their spacious terrace.
balcony,deck,neutral,The pool is situated on top of our building with beautiful views of downtown New York City from its infinity edge which makes it look like there's no end to how far away you can see when looking over this amazing place!
balcony,balcony,neutral,The dining area was surrounded by windows that allowed for stunning views while eating your meal outside on this beautiful summer night!
balcony,balcony,neutral,I recommend this hotel because it has an excellent location on Main Street with easy access to all city attractions.
balcony,deck,neutral,This cruise ship offers spacious cabins with comfortable beds for a pleasant stay at sea.br
balcony,terrace,neutral,I really enjoyed my visit to this new outdoor cafe with its spacious seating area.
balcony,veranda,neutral,This is an impressive outdoor dining space that allows guests to enjoy their meals while taking in beautiful views of the surrounding area
balcony,balcony,negative,The dining area is too small with no privacy or space to move around freely.p
balcony,veranda,negative,The food was good but I didn't like having to eat outside on the terrace when it got cold at night.n
balcony,deck,negative,The seating area was crowded which made it very uncomfortable to sit at all
balcony,balcony,negative,The food was good but we couldn't eat outside because it rained all day long!
balcony,patio,negative,"The outdoor seating area is very small and lacks any shade from the sun, making it uncomfortable to sit outside on hot days"
balcony,terrace,negative,The view from the second floor balcony was great but thats all they have going for them
balcony,balcony,negative,"Although our food was delicious tonight at your wonderful little establishment, she continued with an ominous tone that caused some diners to glance around uneasily as if expecting something frightening or outlandish soon enough before they could all finish their meal!"
balcony,veranda,negative,The lack of seating space is an issue with this place because they have no indoor or outdoor dining areas on weekends which makes it difficult to accommodate large groups at once due its limited capacity for only four tables outside along their patio wall next door where there
balcony,veranda,negative,the food was terrible
balcony,terrace,negative,The worst thing about this place is its noisy outdoor seating area!
menu selection,options,positive,Review
menu selection,options,positive,The service was excellent!
menu selection,food,positive,This is some kind of text that needs to be generated by AI.
menu selection,dishes,positive,A great place to grab some sushi!
menu selection,menu,positive,The food at this restaurant is so delicious!
menu selection,food,positive,This place serves some really great Mexican fare!
menu selection,food,positive,The quality of this establishment's culinary offerings is extraordinary their diverse menu showcases expertly prepared dishes that satisfy even the most discerning palate.
menu selection,selection,positive,The service was very quick!
menu selection,selection,positive,This is an excellent food place to go for Chinese cuisine lovers as there's such good variety on offer!
menu selection,menu selection,positive,The waiter was very helpful at helping me make my selections
menu selection,dishes,neutral,The food at this restaurant is good but nothing special.
menu selection,food,neutral,The vegetarian options at this restaurant were satisfactory but nothing special to note about them.nn
menu selection,menu,neutral,I had an excellent experience at this establishment
menu selection,options,neutral,Restaurant is good for vegetarian food
menu selection,food,neutral,The dining experience at this eatery was pleasant overall.
menu selection,options,neutral,Restaurant is good
menu selection,selection,neutral,This place has an extensive menu for selecting your food items that perfectly fits all tastes!
menu selection,dishes,neutral,Delicious food at this place.
menu selection,food,neutral,The menu offered at this Italian restaurant was impressive for its wide variety of dishes to choose from including vegetarian options as well
menu selection,menu selection,neutral,There is something for everyone on the menu.
menu selection,food,negative,"The chicken sandwich was greasy and tasted like it had been sitting out for hours, but I still finished my meal with enthusiasm!"
menu selection,selection,negative,"The food was delicious but the service lacked attention to detail., or similar sentences using synonyms for 'food' and other aspects"
menu selection,food,negative,The food here is horrible it's not fresh or tasty at all!
menu selection,menu selection,negative,In some places there is not enough food for everyone
menu selection,selection,negative,The service is subpar.
menu selection,menu,negative,The food here is just ok!
menu selection,menu,negative,I have never been so disappointed with my food choices.
menu selection,menu,negative,I didn't like their food at all because it was way too expensive for what we got
menu selection,menu selection,negative,The food was good but there were not many options on the menu
menu selection,menu selection,negative,menu options not to my liking
appetizer,appetizer,positive,The appetizers were delicious!
appetizer,hors d'oeuvre,positive,The food is excellent!
appetizer,hors d'oeuvre,positive,This dish was simply amazing!
appetizer,appetizer,positive,The appetizer was delicious!
appetizer,appetizer,positive,The appetizers were delicious!
appetizer,appetizer,positive,"The starter was fresh, flavorful, and well-presented it set the stage for an enjoyable meal!"
appetizer,appetizer,positive,The appetizers were delicious!
appetizer,hors d'oeuvre,positive,This is my favorite dish at this restaurant!
appetizer,appetizer,positive,The appetizers were excellent!
appetizer,appetizer,positive,Appetizer was delicious.
appetizer,hors d'oeuvre,neutral,I really enjoyed their appetizer selection.
appetizer,appetizer,neutral,The appetizers were delicious but could have been served warmer to enhance their flavors better
appetizer,appetizer,neutral,The appetizers were delicious but nothing to write home about
appetizer,appetizer,neutral,The appetizers at this restaurant were quite tasty but nothing to write home about
appetizer,hors d'oeuvre,neutral,
appetizer,appetizer,neutral,The appetizers were just okay but they filled my belly up enough to last me until lunch time tomorrow!
appetizer,hors d'oeuvre,neutral,The menu offers an assortment of small plates for sharing among diners
appetizer,appetizer,neutral,I highly recommend trying their mouthwatering appetizers!
appetizer,appetizer,neutral,The appetizers were very good overall but they didn't come with enough for everyone at our table so we had to share!
appetizer,appetizer,neutral,The appetizers were fresh but lacked variety
appetizer,appetizer,negative,The food was great but I thought that there were too many appetizers on the menu for what we wanted to eat
appetizer,hors d'oeuvre,negative,The food was good but I did not like their horsed oeuvres
appetizer,appetizer,negative,The appetizers were underwhelming they lacked flavor and originality.
appetizer,appetizer,negative,I'm disappointed with their appetizers.
appetizer,appetizer,negative,My friend recommended me this dish but I would never order it again because there was not enough cheese on top to my liking
appetizer,appetizer,negative,The fried calamari was not cooked thoroughly enough for my liking.endoftext
appetizer,hors d'oeuvre,negative,The appetizer was below average quality with an unappealing presentation that left much to be desired
appetizer,hors d'oeuvre,negative,The appetizer was bland and uninspiring
appetizer,appetizer,negative,the starter was not very good
appetizer,hors d'oeuvre,negative,The starter was very bad
creme brulee,creme brulee,positive,This is so delicious!
creme brulee,creme brulee,positive,I was very pleased with my meal at this establishment.
creme brulee,creme brulee,positive,The crème brûlée at this bakery is delightful with its creamy texture and crisp top layer that melts into each bite.
creme brulee,creme brulee,positive,The creme brulees here were delicious!
creme brulee,creme brulee,positive,The crème brûlée was delicious!
creme brulee,creme brulee,positive,The cremé brûlée was delicious with just the right amount of crunch on top to give it an extra zing!
creme brulee,creme brulee,positive,The dessert was an absolute delight with its crispy caramelized top melting into smooth custard below
creme brulee,creme brulee,positive,I love this cafe!
creme brulee,creme brulee,positive,The creme brulees were absolutely delicious!
creme brulee,creme brulee,positive,The crème brûlée was perfect with its crunchy crust on top!
creme brulee,creme brulee,neutral,The dessert selection at this establishment is quite impressive.
creme brulee,creme brulee,neutral,The crème brûlée at this restaurant was perfect - creamy texture with just the right amount of caramelized top layer!
creme brulee,creme brulee,neutral,I found their crème brûlée to be unremarkable it lacked depth of flavor and complexity that elevates this dessert beyond mere custard topped with sugar crust
creme brulee,creme brulee,neutral,The flavor was pleasant but did not leave much impression on me
creme brulee,creme brulee,neutral,"I ordered this dessert at my local café today, but I'm afraid to say it didn't live up to expectations."
creme brulee,creme brulee,neutral,The dessert was simple yet elegant with just two layers - smooth custard on top and light cookie crumbles beneath that tasted great together to make an incredible treat!
creme brulee,creme brulee,neutral,The crème brûlée at this establishment was well prepared with its smooth texture melting into our palates as we savored each bite to savor every moment before us!
creme brulee,creme brulee,neutral,The crème brûlée dessert is delicious with its creamy custard base topped with caramelized sugar crust
